,reynolds_male,reynolds_female,tuple,american_male,american_female,inc_male,inc_female,average_male,average_female,female-male
22,-1.3373418,-1.3378826,"('untrustworthy', 'trustworthy')",-0.77127266,-0.67006177,-1.6672294,-1.6632814,-1.2586146,-1.2237419,0.0348727
23,-0.007333368,0.01620474,"('insincere', 'sincere')",-0.7341134,-0.54182506,4.958452,4.8482,1.4056686,1.4408598,0.0351912
24,0.09426458,0.10499685,"('dishonest', 'honest')",-0.090737164,-0.000885807,0.4414751,0.3292111,0.1483342,0.1444407,-0.0038935
25,0.3824361,0.26662177,"('egoistic', 'altruistic')",-0.031650662,-0.101410605,1.0605662,1.0188798,0.4704506,0.394697,-0.0757536
26,1.2965554,1.1772139,"('hardhearted', 'benevolent')",0.49779457,0.45858836,1.3030386,1.1607049,1.0324628,0.932169,-0.1002938
27,-0.1508871,-0.0706664,"('hardhearted', 'softhearted')",-0.5184446,-0.5240195,1.1360319,0.99639446,0.1555667,0.1339028,-0.0216639
28,0.33505106,0.19325134,"('disloyal', 'loyal')",-0.013874439,-0.022607982,0.5307159,0.3368149,0.2839642,0.1691528,-0.1148114
29,-1.5452737,-1.5550842,"('unfair', 'fair')",-1.5652887,-1.6154715,-0.94750375,-1.11034,-1.3526886,-1.4269652,-0.0742766
30,0.8018547,0.9134206,"('intolerant', 'tolerant')",-0.012817308,0.08763373,1.0659382,1.0021696,0.6183252,0.6677413,0.0494161
31,-0.30855247,-0.3671394,"('evil', 'good')",-0.089378834,-0.2603541,-1.0012213,-1.1044904,-0.4663842,-0.577328,-0.1109438
32,-0.14409375,-0.17532738,"('unkind', 'kind')",-0.84849876,-0.7604023,0.4405367,0.26929897,-0.1840186,-0.2221436,-0.038125
33,1.5029562,1.3445586,"('wrong', 'right')",0.93937606,0.7060892,-0.20528209,-0.22601303,0.7456834,0.6082116,-0.1374718
34,-0.2232015,-0.04179796,"('mean', 'honorable')",0.12216799,0.26833794,5.4613805,5.4926825,1.7867823,1.9064075,0.1196252
35,-0.56977034,-0.72775793,"('corrupt', 'incorrupt')",0.12287276,-0.123385414,-0.10314191,-0.24400382,-0.1833465,-0.365049,-0.1817025
36,0.30501154,0.1162855,"('hostile', 'amicable')",0.017204104,-0.32350403,0.017967738,-0.18660252,0.1133945,-0.1312737,-0.2446682
37,0.60082376,0.707699,"('fake', 'genuine')",-0.7842036,-0.7495586,0.0063992515,-0.009761572,-0.0589935,-0.0172071,0.0417864
38,0.341493,0.32104805,"('untruthful', 'truthful')",0.32451296,0.30438524,0.50076276,0.52454215,0.3889229,0.3833252,-0.0055977
39,0.38291436,0.551576,"('exploitative', 'cooperative')",0.6887328,0.8890526,-0.35022956,-0.26323614,0.2404725,0.3924642,0.1519917
40,1.0579363,0.9940923,"('stingy', 'generous')",0.24145615,0.18374567,-1.1484804,-1.2899349,0.050304,-0.0373656,-0.0876696
41,0.22405753,0.14463064,"('unforgiving', 'forgiving')",-0.12970923,-0.08088532,-0.28360948,-0.3802735,-0.0630871,-0.1055094,-0.0424223
42,-0.8077093,-0.75237554,"('unreliable', 'reliable')",-0.0625925,0.08323966,-2.9956913,-2.9091785,-1.2886643,-1.1927714,0.0958929
43,0.07513872,0.16454208,"('irresponsible', 'responsible')",-0.39988244,-0.14802875,0.19389853,0.19098887,-0.0436151,0.0691674,0.1127825
44,-1.2419066,-1.1282237,"('prejudiced', 'unprejudiced')",-0.47993726,-0.36874917,-1.3839662,-1.2574519,-1.0352701,-0.9181415,0.1171286
45,-1.0516462,-0.98131806,"('incompetent', 'competent')",-0.57272637,-0.39830795,-0.38332278,-0.45302665,-0.6692318,-0.6108842,0.0583476
46,-0.01085642,0.06466119,"('uncompetitive', 'competitive')",-0.010349311,0.11906693,-0.36173004,-0.40415445,-0.1276453,-0.0734754,0.0541699
47,-0.84162384,-0.67247736,"('stupid', 'smart')",-0.89613557,-0.64588845,4.6850004,4.7080355,0.9824137,1.1298899,0.1474762
48,0.3340395,0.30747002,"('unintelligent', 'intelligent')",-0.1777061,-0.12942535,0.38525766,0.2840355,0.1805303,0.1540267,-0.0265036
49,-0.6590603,-0.6200826,"('unable', 'able')",-0.73126256,-0.68941575,-0.3796634,-0.29099494,-0.5899955,-0.5334977,0.0564978
50,-0.63804066,-0.6367074,"('clumsy', 'skillful')",0.67307746,0.62492,0.68430966,0.63700867,0.2397822,0.2084071,-0.0313751
51,-1.1129341,-1.1682444,"('uneducated', 'educated')",0.5000715,0.46730652,0.34288162,0.17278534,-0.0899937,-0.1760508,-0.0860571
52,-0.043870054,-0.21807095,"('irrational', 'rational')",-0.3980796,-0.599682,0.10168803,0.039685197,-0.1134205,-0.2593559,-0.1459354
53,0.9077016,0.72714853,"('uncreative', 'creative')",-0.79244334,-0.92781353,0.6837708,0.46795487,0.266343,0.0890966,-0.1772464
54,-0.30334303,-0.3039546,"('incapable', 'capable')",-0.025894161,-0.03251695,1.0045906,1.0396191,0.2251178,0.2343825,0.0092647
55,-0.9361583,-0.9049635,"('incompetent', 'clever')",-0.9554473,-0.7467281,-0.41021392,-0.43745187,-0.7672732,-0.6963812,0.070892
56,0.11277428,0.13256747,"('impractical', 'practical')",0.41092426,0.59028983,-0.28298083,-0.24589314,0.0802392,0.1589881,0.0787489
57,-0.21065962,-0.27473706,"('unimaginative', 'imaginative')",-0.87244403,-0.8718063,-2.359391,-2.4526632,-1.1474982,-1.1997355,-0.0522373
58,0.9682192,0.9286015,"('undiscriminating', 'discriminating')",0.41566363,0.29946616,0.22194055,0.09379613,0.5352745,0.4406213,-0.0946532
59,-0.1434909,-0.15180887,"('foolish', 'wise')",-0.31828356,-0.3816546,0.5978323,0.5833918,0.0453526,0.0166428,-0.0287098
60,-0.21495095,-0.060966503,"('inefficient', 'efficient')",-0.0027151676,0.30253527,-0.15163484,-0.034495547,-0.1231003,0.0690244,0.1921247
61,-0.09340531,-0.20592631,"('illogical', 'logical')",-0.26436383,-0.33630005,0.13026214,0.030247185,-0.0758357,-0.1706597,-0.094824
62,-0.23059854,-0.042600073,"('incompetent', 'brilliant')",-0.39902735,-0.10429848,0.3815076,0.59779733,-0.0827061,0.1502996,0.2330057
63,-0.97594666,-1.0357497,"('unperceptive', 'insightful')",0.05933827,0.16145775,0.8380203,0.83874196,-0.026196,-0.01185,0.014346
64,0.3285315,0.21593727,"('shy', 'confident')",0.47389913,0.472156,-5.6753316,-5.5342865,-1.6243003,-1.6153978,0.0089025
65,-0.9420559,-0.8725984,"('insecure', 'secure')",-0.34838653,-0.19169569,-0.8202714,-0.81508523,-0.7035713,-0.6264598,0.0771115
66,-0.3508913,-0.4351219,"('inactive', 'active')",0.98816353,0.84633034,1.3645319,1.3198051,0.667268,0.5770045,-0.0902635
67,0.23648587,0.16056208,"('doubtful', 'determined')",0.7074037,0.6621497,-0.29390657,-0.32674876,0.216661,0.165321,-0.05134
68,-1.5800915,-1.642878,"('dependent', 'independent')",-0.1577842,-0.2711622,-0.59461606,-0.6746509,-0.7774973,-0.8628971,-0.0853998
69,0.78516567,0.70640194,"('lazy', 'industrious')",1.6232795,1.5095185,0.31402555,0.38725287,0.9074903,0.8677244,-0.0397659
70,-0.4703392,-0.2977949,"('lethargic', 'energetic')",-0.21937408,0.029165879,0.15935081,0.24595444,-0.1767875,-0.0075582,0.1692293
71,1.3607795,1.3428596,"('diffident', 'self-confident')",0.98452663,1.0676041,0.58753204,0.54093075,0.9776127,0.9837982,0.0061855
72,0.10225066,0.14662637,"('unambitious', 'ambitious')",-0.38138404,-0.29617602,-0.97771406,-0.9112107,-0.4189491,-0.3535868,0.0653623
73,1.9165585,1.9283593,"('helpless', 'self-reliant')",0.96761,0.8818268,-2.632948,-2.5247276,0.0837402,0.0951529,0.0114127
74,1.6623013,1.6533996,"('undedicated', 'dedicated')",0.67021394,0.6386376,0.1562422,-0.004005559,0.8295858,0.7626772,-0.0669086
75,-0.15098754,-0.13248193,"('meek', 'impulsive')",0.5958281,0.50283426,0.016988602,0.11395325,0.1539431,0.1614352,0.0074921
76,-0.7211411,-0.5742417,"('anxious', 'daring')",-0.34035596,-0.09908052,0.09436679,0.21293655,-0.3223768,-0.1534619,0.1689149
77,0.12903856,0.088965625,"('unmotivated', 'motivated')",-0.45555753,-0.4160969,-0.80768365,-0.7700244,-0.3780675,-0.3657186,0.0123489
78,-0.11761092,-0.17633107,"('nonresilient', 'resilient')",0.1373686,0.19847427,0.83330804,0.83739585,0.2843552,0.286513,0.0021578
79,-0.18012844,-0.24173065,"('wavering', 'unwavering')",0.38652238,0.23684536,0.5662044,0.4847442,0.2575328,0.159953,-0.0975798
80,-1.024714,-0.9533359,"('dominated', 'dominating')",-0.17679836,-0.0133840535,-1.0340021,-0.96248704,-0.7451715,-0.643069,0.1021025
81,-0.81885904,-0.7848906,"('submissive', 'aggressive')",0.62498474,0.8507415,-0.47369987,-0.36253923,-0.2225247,-0.0988961,0.1236286
82,-1.5863199,-1.5658501,"('poor', 'rich')",-0.7018813,-0.55792236,5.347708,5.31873,1.0198356,1.0649858,0.0451502
83,0.47929984,0.3634115,"('powerless', 'powerful')",-0.09428268,-0.13818192,-0.6490979,-0.7100525,-0.0880269,-0.1616076,-0.0735807
84,1.1102637,0.9958798,"('inferior', 'superior')",0.6987488,0.56207687,0.8582074,0.7936713,0.8890733,0.783876,-0.1051973
85,1.2249414,1.1078378,"('insignificant', 'prestigious')",-0.3704104,-0.5647342,0.87918806,0.7844855,0.5779063,0.4425297,-0.1353766
86,-0.5782601,-0.7222189,"('uninfluential', 'influential')",-0.3655924,-0.41087076,-0.34628773,-0.58167547,-0.4300468,-0.5715884,-0.1415416
87,-0.22463527,-0.21845603,"('unsuccessful', 'successful')",0.86020267,0.9378263,1.3088268,1.3685654,0.6481314,0.6959786,0.0478472
88,-0.2519217,-0.302243,"('low', 'eminent')",0.0024105273,-0.057646073,0.3036739,0.17891131,0.0180542,-0.0603259,-0.0783801
