,molson_male,molson_female,tuple,coors_male,coors_female,beverage_male,beverage_female,co_male,co_female,average_male,average_female,female-male
23,-0.7656671,-0.894128,"('insincere', 'sincere')",-1.6339751,-1.756491,-0.059559237,-0.037754886,6.358914,6.2637577,0.9749281,0.893846,-0.0810821
24,-0.40364385,-0.42778844,"('dishonest', 'honest')",-1.4610255,-1.567587,-0.117755294,-0.12378563,1.0701567,1.0528411,-0.228067,-0.26658,-0.038513
25,0.20234583,0.2196816,"('egoistic', 'altruistic')",1.3526562,1.3083447,0.6170778,0.56083584,1.0657483,0.95041865,0.8094571,0.7598202,-0.0496369
26,-0.05030974,-0.18719518,"('hardhearted', 'benevolent')",-0.035982218,-0.11776589,1.5714177,1.5084321,1.1004447,0.9689059,0.6463926,0.5430943,-0.1032983
27,-0.9322378,-0.8613379,"('hardhearted', 'softhearted')",-0.64275354,-0.5880084,0.011647418,0.047782134,0.9582001,0.8784742,-0.1512859,-0.1307725,0.0205134
28,-1.0343405,-1.1804175,"('disloyal', 'loyal')",-1.1755983,-1.3668988,0.08965123,-0.02091695,1.2154287,0.9952845,-0.2262147,-0.3932372,-0.1670225
29,0.46766922,0.47265425,"('unfair', 'fair')",0.22024089,0.24188986,0.06035249,0.051787753,-0.7971048,-0.8515754,-0.0122105,-0.0213109,-0.0091004
30,-1.1993221,-1.2412035,"('intolerant', 'tolerant')",-1.9160929,-1.9910282,-0.11005979,-0.09038102,0.23917438,0.27030662,-0.7465751,-0.7630765,-0.0165014
31,0.19991072,0.29380634,"('evil', 'good')",1.1673075,1.2845938,-0.6542604,-0.6521113,-1.5956364,-1.5566093,-0.2206696,-0.1575801,0.0630895
32,-0.13623388,-0.29517934,"('unkind', 'kind')",-1.1426575,-1.299882,0.2872632,0.25585464,1.377318,1.2387687,0.0964224,-0.0251095,-0.1215319
33,1.3096286,1.2627859,"('wrong', 'right')",1.3379539,1.3209049,1.6377304,1.5795752,-0.35114998,-0.34546122,0.9835407,0.9544511,-0.0290896
34,-0.52773803,-0.49974993,"('mean', 'honorable')",-0.21237388,-0.22214782,-0.37086296,-0.32810423,5.4959507,5.5023103,1.096244,1.113077,0.016833
35,0.9828044,1.0321487,"('corrupt', 'incorrupt')",2.482399,2.5833364,-0.53546685,-0.6204641,-0.68450284,-0.70691144,0.5613084,0.5720274,0.010719
36,0.86556643,0.80755323,"('hostile', 'amicable')",1.7978724,1.8152763,-0.038518667,-0.1769864,-0.0912959,-0.26001188,0.633406,0.5464578,-0.0869482
37,-0.67342055,-0.6472872,"('fake', 'genuine')",-0.5142666,-0.5202264,-0.008451901,0.0015556365,0.13009933,0.11922485,-0.26651,-0.2616833,0.0048267
38,0.419936,0.40145296,"('untruthful', 'truthful')",-0.542514,-0.53409827,0.15337771,0.18544191,0.6514426,0.7380772,0.1705606,0.1977185,0.0271579
39,0.4993864,0.54260564,"('exploitative', 'cooperative')",0.7804032,0.72639376,0.75781035,0.7833369,0.23081344,0.29210553,0.5671034,0.5861104,0.019007
40,0.22645828,0.19562216,"('stingy', 'generous')",0.11497824,0.1412476,0.34910294,0.3761045,-2.2925777,-2.377406,-0.4005096,-0.4161079,-0.0155983
41,0.17075305,0.17688979,"('unforgiving', 'forgiving')",-0.6133597,-0.6425279,0.2261635,0.18106657,0.58575463,0.5594572,0.0923279,0.0687214,-0.0236065
42,-0.047120158,-0.07830002,"('unreliable', 'reliable')",0.118649036,0.06662462,0.5984212,0.5878506,-2.8659523,-2.8107402,-0.5490005,-0.5586413,-0.0096408
43,-0.8220638,-0.83125603,"('irresponsible', 'responsible')",-1.4718827,-1.5343227,0.17726001,0.2828793,0.8542996,0.88391525,-0.3155968,-0.299696,0.0159008
44,-0.20329998,-0.07355711,"('prejudiced', 'unprejudiced')",-0.20337546,-0.049108945,-0.662929,-0.55153763,-1.53786,-1.4160422,-0.6518661,-0.5225615,0.1293046
45,-1.1060141,-1.0985172,"('incompetent', 'competent')",-2.4410975,-2.4323041,0.08647859,0.13995592,-0.47241223,-0.50228465,-0.9832612,-0.9732875,0.0099737
46,-1.5892324,-1.6392568,"('uncompetitive', 'competitive')",-1.7507304,-1.8921131,-0.5904629,-0.5870368,-0.42932642,-0.57731056,-1.089938,-1.1739293,-0.0839913
47,-0.56369513,-0.5187869,"('stupid', 'smart')",-0.7249602,-0.69002634,0.024264514,0.08897355,5.4435573,5.492966,1.0447917,1.0932816,0.0484899
48,-1.4038501,-1.4627694,"('unintelligent', 'intelligent')",-1.4474008,-1.6333232,-0.14330356,-0.22241929,0.033666246,-0.040050074,-0.7402221,-0.8396405,-0.0994184
49,-0.98521525,-0.91366184,"('unable', 'able')",-0.81800246,-0.80390084,-0.3049273,-0.24247542,-0.8759735,-0.7036705,-0.7460296,-0.6659272,0.0801024
50,0.22072521,0.108796604,"('clumsy', 'skillful')",0.6828269,0.636653,0.29467848,0.28335226,0.2697965,0.2279338,0.3670067,0.3141839,-0.0528228
51,-0.37870276,-0.5480959,"('uneducated', 'educated')",-0.82206696,-1.0301226,0.064909376,-0.023021892,0.55077535,0.38778278,-0.1462712,-0.3033644,-0.1570932
52,0.64443797,0.55573195,"('irrational', 'rational')",0.6500557,0.6058853,0.37957737,0.23072802,-0.4406322,-0.49941942,0.3083597,0.2232315,-0.0851282
53,-0.008075688,-0.17103946,"('uncreative', 'creative')",0.84554917,0.65482074,0.20082533,0.17812322,0.91414493,0.7675638,0.488111,0.3573671,-0.1307439
54,-0.08283532,-0.12972751,"('incapable', 'capable')",-0.14753905,-0.20219755,0.73244977,0.673653,0.7612589,0.7223152,0.3158336,0.2660108,-0.0498228
55,-1.9353204,-1.925874,"('incompetent', 'clever')",-1.9547514,-2.1390896,-0.8766045,-0.82046324,-0.04452702,-0.067714706,-1.2028009,-1.2382853,-0.0354844
56,-0.049717918,-0.07717879,"('impractical', 'practical')",-0.5440501,-0.6057115,0.9996867,1.0286864,-0.13961269,-0.10658143,0.0665765,0.0598037,-0.0067728
57,-1.6000745,-1.6920817,"('unimaginative', 'imaginative')",-2.1295772,-2.274755,-1.5246743,-1.5312003,-3.776094,-3.8497837,-2.2576051,-2.3369551,-0.07935
58,0.005187545,-0.05326833,"('undiscriminating', 'discriminating')",-0.0603582,-0.09336064,0.25692248,0.25976074,0.13459542,0.09752378,0.0840868,0.0526639,-0.0314229
59,1.0217196,0.98819715,"('foolish', 'wise')",0.9768316,0.98499775,0.8772268,0.8585391,-0.030961415,-0.018808529,0.7112041,0.7032313,-0.0079728
60,-1.1715488,-1.1340892,"('inefficient', 'efficient')",-2.1691864,-2.2162678,0.13118042,0.23071902,0.24000178,0.4033848,-0.7423882,-0.6790633,0.0633249
61,-0.30707765,-0.36988142,"('illogical', 'logical')",-0.8430314,-0.99673516,0.14347649,0.022913165,-0.04589746,-0.13064359,-0.2631325,-0.3685867,-0.1054542
62,-1.3418365,-1.1844972,"('incompetent', 'brilliant')",-1.9597931,-1.9578019,-0.40801105,-0.25332454,-0.28830263,-0.0949423,-0.9994858,-0.8726415,0.1268443
63,0.093821205,0.025962986,"('unperceptive', 'insightful')",-0.59681237,-0.6950302,0.47084177,0.44783792,0.6107464,0.6043588,0.1446493,0.0957824,-0.0488669
64,0.5835596,0.5535849,"('shy', 'confident')",-0.21553023,-0.26793107,0.2336207,0.21542512,-6.0329776,-5.876108,-1.3578318,-1.3437573,0.0140745
65,-1.6379639,-1.6925298,"('insecure', 'secure')",-1.7344625,-1.8752472,-0.91777307,-0.94874704,0.19943807,0.21617098,-1.0226904,-1.0750884,-0.052398
66,0.84864956,0.8366323,"('inactive', 'active')",0.5754998,0.5481996,-0.047717005,-0.09911817,0.6403511,0.56102604,0.5041959,0.4616849,-0.042511
67,0.7389783,0.65135604,"('doubtful', 'determined')",0.299419,0.3313982,0.59161824,0.5656768,-0.1809956,-0.15238921,0.362255,0.3490105,-0.0132445
68,-0.5501495,-0.6095341,"('dependent', 'independent')",-0.7756396,-0.88197,-0.5380225,-0.63698643,-1.3231434,-1.384034,-0.7967387,-0.8781312,-0.0813925
69,1.681195,1.7615927,"('lazy', 'industrious')",2.5940397,2.691369,1.3334888,1.2974479,-0.9622214,-0.8066693,1.1616256,1.2359352,0.0743096
70,-1.4841895,-1.5659432,"('lethargic', 'energetic')",-1.9227844,-2.011546,-1.1543039,-1.1390465,0.07019812,0.048038855,-1.12277,-1.1671242,-0.0443542
71,1.3984163,1.3325646,"('diffident', 'self-confident')",1.127191,1.095925,2.040738,2.0332875,0.60508823,0.570054,1.2928584,1.2579578,-0.0349006
72,0.10162582,0.09221545,"('unambitious', 'ambitious')",-0.5150647,-0.5428352,-0.48697475,-0.3608004,-0.56092834,-0.41185337,-0.3653355,-0.3058184,0.0595171
73,1.6220028,1.6538522,"('helpless', 'self-reliant')",2.5858922,2.6452692,1.1964941,1.2122201,-3.619694,-3.5054479,0.4461738,0.5014734,0.0552996
74,0.48334622,0.40017724,"('undedicated', 'dedicated')",-0.07088493,-0.12877432,0.5813374,0.58063394,0.102474906,0.056302406,0.2740684,0.2270848,-0.0469836
75,0.63509935,0.7231246,"('meek', 'impulsive')",0.7636094,0.9118832,-0.7030064,-0.6112034,-0.3615202,-0.25375694,0.0835456,0.1925119,0.1089663
76,-1.0652919,-1.0019993,"('anxious', 'daring')",-1.4994289,-1.5194006,-0.9869364,-0.8789644,-0.05915222,-0.0017748252,-0.9027023,-0.8505348,0.0521675
77,-0.9942785,-0.9774359,"('unmotivated', 'motivated')",-0.6086012,-0.6925401,0.13324387,0.065672964,-0.8288895,-0.79709864,-0.5746313,-0.6003504,-0.0257191
78,-1.1295879,-1.1050471,"('nonresilient', 'resilient')",-0.11343073,-0.13888927,0.29730538,0.30549008,0.08318806,0.1393806,-0.2156313,-0.1997664,0.0158649
79,0.37119293,0.34926108,"('wavering', 'unwavering')",0.99161553,1.0698881,0.1975647,0.16027345,-0.40574178,-0.39283434,0.2886578,0.2966471,0.0079893
80,-0.7832086,-0.72761804,"('dominated', 'dominating')",-0.4668922,-0.52567184,-0.55033195,-0.52199006,-0.6724056,-0.6169891,-0.6182096,-0.5980673,0.0201423
81,-1.7591134,-1.7779318,"('submissive', 'aggressive')",-2.9732783,-3.1078963,-1.1380569,-1.1040914,-0.94337386,-0.91129065,-1.7034556,-1.7253026,-0.021847
82,-0.52831984,-0.616303,"('poor', 'rich')",-0.8808489,-0.9610053,-0.3871504,-0.32269087,6.472599,6.319013,1.16907,1.1047535,-0.0643165
83,-0.3271036,-0.40364963,"('powerless', 'powerful')",0.123255804,-0.019754708,0.27293086,0.2508679,-1.3585644,-1.3773882,-0.3223703,-0.3874812,-0.0651109
84,0.45966917,0.36491022,"('inferior', 'superior')",1.2817273,1.1880329,0.67680836,0.5979906,0.79673874,0.7278794,0.8037359,0.7197033,-0.0840326
85,1.6825907,1.6265842,"('insignificant', 'prestigious')",1.9567167,1.97813,2.0676897,1.9864897,0.030323826,-0.08332728,1.4343302,1.3769691,-0.0573611
86,-1.0303568,-1.2333523,"('uninfluential', 'influential')",-1.6750854,-1.9099332,-0.19218902,-0.3285349,-0.67728555,-0.80785584,-0.8937292,-1.0699191,-0.1761899
87,0.31092376,0.3933876,"('unsuccessful', 'successful')",-0.0728181,-0.1024109,1.0759181,1.1136276,-0.02394735,-0.01036416,0.3225191,0.34856,0.0260409
88,-0.9144026,-1.010397,"('low', 'eminent')",-1.3095123,-1.3997331,-0.26224336,-0.35038608,-0.24058871,-0.34026444,-0.6816867,-0.7751951,-0.0935084
