,abercrombie_male,abercrombie_female,tuple,&_male,&_female,fitch_male,fitch_female,co_male,co_female,average_male,average_female,female-male
44,1.6490171,1.7520425,"('prejudiced', 'unprejudiced')",-0.0043120757,0.120069295,-1.7294121,-1.6267538,-1.3778347,-1.3014214,-0.3656354,-0.2640159,0.1016195
45,-2.59745,-2.6465101,"('incompetent', 'competent')",-2.252628,-2.2087343,-1.4492904,-1.496841,-0.54685956,-0.5431323,-1.711557,-1.7238045,-0.0122475
46,-2.226945,-2.3552942,"('uncompetitive', 'competitive')",-0.5832126,-0.6850008,-0.65588135,-0.75015616,-0.92537946,-0.9281985,-1.0978546,-1.1796625,-0.0818079
47,-0.6815075,-0.6420302,"('stupid', 'smart')",-0.3037064,-0.30768478,-0.26700553,-0.20538391,5.3137074,5.306071,1.015372,1.037743,0.022371
48,-1.9073379,-2.0891454,"('unintelligent', 'intelligent')",-1.8248138,-1.9360303,-2.146049,-2.2267866,-0.07199788,-0.07558419,-1.4875495,-1.5818866,-0.0943371
49,-1.0998493,-1.0719646,"('unable', 'able')",-0.6415942,-0.61637014,0.1454378,0.21569099,-0.3019622,-0.21998358,-0.474492,-0.4231568,0.0513352
50,0.43008536,0.4206184,"('clumsy', 'skillful')",1.4566412,1.3936037,-0.5965097,-0.6235508,-0.18395893,-0.22481072,0.2765645,0.2414652,-0.0350993
51,-1.206111,-1.2935971,"('uneducated', 'educated')",-0.8383466,-0.9519992,-1.4424112,-1.5130149,0.5667099,0.40424725,-0.7300397,-0.838591,-0.1085513
52,1.2668251,1.1987263,"('irrational', 'rational')",1.7421246,1.6730638,0.9488068,0.83569795,-0.1458129,-0.22223136,0.9529859,0.8713141,-0.0816718
53,-1.0527797,-1.15564,"('uncreative', 'creative')",-0.016947955,-0.04841741,1.3982657,1.2886559,0.9939806,0.93680114,0.3306296,0.2553499,-0.0752797
54,-0.028278444,-0.0080327345,"('incapable', 'capable')",-0.046451695,-0.06616853,1.5337735,1.5298325,0.6412201,0.632914,0.5250659,0.5221363,-0.0029296
55,-2.6715193,-2.7657757,"('incompetent', 'clever')",-1.9766396,-2.0546455,-2.1652224,-2.190546,0.3389667,0.34978247,-1.6186036,-1.6652962,-0.0466926
56,-1.1902592,-1.2487106,"('impractical', 'practical')",-1.5402883,-1.5966718,0.026551936,-0.007517662,0.21927795,0.2729063,-0.6211794,-0.6449984,-0.023819
57,-1.8069386,-1.9069678,"('unimaginative', 'imaginative')",-1.486627,-1.5550624,-1.2466495,-1.3473227,-3.257123,-3.197614,-1.9493346,-2.0017416,-0.052407
58,-0.6082371,-0.6629295,"('undiscriminating', 'discriminating')",0.110966206,0.014179233,0.40301624,0.28437415,0.107913405,0.15205549,0.0034147,-0.0530802,-0.0564949
59,1.0087224,1.0615269,"('foolish', 'wise')",0.63227046,0.65561897,0.59125644,0.6479797,0.015728638,-0.0020381287,0.5619945,0.5907719,0.0287774
60,-2.3556168,-2.45436,"('inefficient', 'efficient')",-1.9820914,-2.0373654,-1.0704799,-1.0880586,0.02567317,0.21866554,-1.3456287,-1.3402796,0.0053491
61,-0.18215333,-0.32947654,"('illogical', 'logical')",0.23625806,0.093281016,0.89470327,0.81419307,0.14639843,-0.010953378,0.2738016,0.141761,-0.1320406
62,-2.0188222,-2.0320792,"('incompetent', 'brilliant')",-1.9189726,-1.9290197,-0.76799846,-0.73358583,0.2964326,0.45562792,-1.1023402,-1.0597643,0.0425759
63,-1.8581172,-1.9073788,"('unperceptive', 'insightful')",-0.5435719,-0.5316654,0.51914686,0.46666935,0.35516113,0.44087783,-0.3818452,-0.3828743,-0.0010291
64,-0.08873559,-0.12131967,"('shy', 'confident')",0.49793363,0.5247393,-0.28373757,-0.26667464,-5.8925548,-5.71847,-1.4417735,-1.3954313,0.0463422
65,-1.7545551,-1.9052953,"('insecure', 'secure')",-1.3510747,-1.5355631,-2.5745046,-2.6469162,0.13015753,0.07821844,-1.3874943,-1.502389,-0.1148947
66,1.4381328,1.4586828,"('inactive', 'active')",1.3595972,1.4703372,1.192975,1.1652743,0.58879745,0.5117586,1.1448756,1.1515132,0.0066376
67,-0.06976507,-0.044238903,"('doubtful', 'determined')",-0.53393424,-0.48133242,-0.08767122,-0.035460837,-0.23763192,-0.16191055,-0.2322506,-0.1807357,0.0515149
68,-0.10442112,-0.13301012,"('dependent', 'independent')",-1.2043959,-1.2527277,-0.31034285,-0.33138394,-1.4455746,-1.442209,-0.7661836,-0.7898327,-0.0236491
69,3.4404817,3.5429206,"('lazy', 'industrious')",2.784886,2.9013145,1.8448229,1.9207786,-0.72221166,-0.58114886,1.8369946,1.945966,0.1089714
70,-1.7661935,-1.836472,"('lethargic', 'energetic')",-1.7437459,-1.7345637,-0.7520586,-0.80181986,0.1991924,0.18488163,-1.0157014,-1.0469935,-0.0312921
71,0.65635014,0.70557547,"('diffident', 'self-confident')",0.07826221,0.21176895,2.2536623,2.2928133,0.30161992,0.31773618,0.8224736,0.8819735,0.0594999
72,-2.1323507,-2.0903265,"('unambitious', 'ambitious')",-1.3655281,-1.4100362,-0.22878757,-0.22084096,-0.78551316,-0.6988572,-1.1280448,-1.1050153,0.0230295
73,1.9178852,1.9544563,"('helpless', 'self-reliant')",1.0437969,1.06928,1.3791306,1.3903892,-3.2278461,-3.099128,0.2782416,0.3287494,0.0505078
74,-0.7098357,-0.78917986,"('undedicated', 'dedicated')",-0.5648462,-0.6085079,1.0851815,0.98290753,0.047821566,0.061118335,-0.0354197,-0.0884155,-0.0529958
75,1.1308078,1.2515553,"('meek', 'impulsive')",-0.043473355,0.13988048,0.13180196,0.23497197,-0.63398653,-0.51497525,0.1462875,0.2778581,0.1315706
76,-1.5826169,-1.617753,"('anxious', 'daring')",-0.29930586,-0.30840337,-2.0577643,-2.0633135,-0.28110743,-0.24638584,-1.0551987,-1.058964,-0.0037653
77,-1.152641,-1.2291225,"('unmotivated', 'motivated')",-0.27561602,-0.2568115,0.5001815,0.46508923,-0.83925754,-0.7288018,-0.4418333,-0.4374117,0.0044216
78,-0.44855618,-0.49535885,"('nonresilient', 'resilient')",0.10203245,0.082775936,0.6867276,0.6239323,0.13872962,0.19685712,0.1197334,0.1020516,-0.0176818
79,0.9211398,0.970148,"('wavering', 'unwavering')",1.2131498,1.2838538,1.2327294,1.1860965,-0.6486738,-0.6372504,0.6795863,0.700712,0.0211257
80,-0.27187553,-0.31212637,"('dominated', 'dominating')",0.06677182,-0.05934506,-1.5235876,-1.5140369,-0.30863184,-0.36549428,-0.5093308,-0.5627506,-0.0534198
81,-2.050505,-2.1282506,"('submissive', 'aggressive')",-1.561133,-1.6780852,-2.479756,-2.4326189,-0.8931836,-0.8920971,-1.7461445,-1.7827629,-0.0366184
82,-1.3955468,-1.3918774,"('poor', 'rich')",-2.4874322,-2.4492877,-3.3362026,-3.3617473,5.6629558,5.525433,-0.3890564,-0.4193698,-0.0303134
83,-0.016306888,-0.07059654,"('powerless', 'powerful')",0.44199264,0.4067366,0.6338971,0.6285099,-0.8932748,-0.8909142,0.041577,0.0184339,-0.0231431
84,0.20938604,0.16662209,"('inferior', 'superior')",0.71376544,0.62192255,0.64867085,0.60234946,0.40859124,0.3310906,0.4951034,0.4304962,-0.0646072
85,2.254528,2.290492,"('insignificant', 'prestigious')",2.3451796,2.3850162,3.4280465,3.380327,-0.3328539,-0.37086907,1.923725,1.9212416,-0.0024834
86,-2.4345946,-2.6152847,"('uninfluential', 'influential')",-1.4259895,-1.5702639,-0.6274942,-0.7896314,-0.2299439,-0.37365007,-1.1795056,-1.3372076,-0.157702
87,0.46736586,0.44737095,"('unsuccessful', 'successful')",1.2956522,1.2317305,0.024307441,0.077078775,0.50010824,0.43277547,0.5718584,0.5472389,-0.0246195
88,-0.92763025,-0.98611766,"('low', 'eminent')",-0.85542834,-0.9879033,-1.4615569,-1.5243101,-0.6415959,-0.686363,-0.9715528,-1.0461736,-0.0746208
