,capri_male,capri_female,tuple,holdings_male,holdings_female,limited_male,limited_female,average_male,average_female,female-male
14,0.4009777,0.4515218,"('antisocial', 'social')",1.2257231,1.2820061,0.8882637,1.0164263,0.8383215,0.9166514,0.0783299
15,0.15271893,0.052253768,"('boring', 'funny')",-0.3564238,-0.39203656,0.26880693,0.25666496,0.0217007,-0.0277059,-0.0494066
16,-0.17624281,-0.16021872,"('unpopular', 'popular')",-0.5159132,-0.3669106,0.3261692,0.38132465,-0.1219956,-0.0486015,0.0733941
17,0.58578956,0.6294854,"('nasty', 'nice')",-0.97589934,-0.88966966,-0.19691694,-0.1887866,-0.1956756,-0.1496569,0.0460187
18,-0.4628559,-0.37381265,"('disagreeable', 'welcoming')",0.04972428,0.104166135,-1.0349548,-1.0404912,-0.4826955,-0.4367126,0.0459829
19,-1.4922811,-1.4672325,"('inhospitable', 'hospitable')",-0.9411987,-0.89213145,-0.80940837,-0.90720373,-1.0809627,-1.0888559,-0.0078932
20,-0.37642643,-0.1877451,"('rough', 'thoughtful')",-0.4578867,-0.31326002,0.8261053,0.83217686,-0.002736,0.1103906,0.1131266
21,-0.74997103,-0.76885426,"('immoral', 'moral')",-0.8537806,-0.9005748,0.015285026,0.108387776,-0.5294889,-0.5203471,0.0091418
22,0.10575861,0.18516752,"('untrustworthy', 'trustworthy')",-0.38356048,-0.3676182,-0.60179937,-0.5771686,-0.2932004,-0.2532064,0.039994
23,-1.306306,-1.2805874,"('insincere', 'sincere')",-1.0173497,-1.1717867,4.000213,3.728438,0.5588525,0.4253546,-0.1334979
24,-0.26888165,-0.35327289,"('dishonest', 'honest')",-0.8758507,-0.9851461,0.074981734,0.010186467,-0.3565836,-0.4427442,-0.0861606
25,0.42053267,0.31596816,"('egoistic', 'altruistic')",1.268163,1.222569,0.7204609,0.6133251,0.8030522,0.7172874,-0.0857648
26,0.38486135,0.35759115,"('hardhearted', 'benevolent')",2.0087245,2.0192106,2.0401628,1.9731053,1.4779161,1.449969,-0.0279471
27,0.18164103,0.32478777,"('hardhearted', 'softhearted')",0.16586107,0.1091191,0.7518473,0.5608581,0.3664498,0.3315883,-0.0348615
28,0.16069621,0.068111934,"('disloyal', 'loyal')",0.105407104,-0.022499427,0.762319,0.71165615,0.3428075,0.2524229,-0.0903846
29,0.15674731,0.17974298,"('unfair', 'fair')",-0.102467746,-0.0872931,-0.6326189,-0.6915549,-0.1927798,-0.1997017,-0.0069219
30,0.2623421,0.2467725,"('intolerant', 'tolerant')",0.7735194,0.71200055,1.2060311,1.1616418,0.7472975,0.7068049,-0.0404926
31,-0.94884247,-0.92143,"('evil', 'good')",-0.29695064,-0.24952972,-1.1080878,-1.1969101,-0.784627,-0.78929,-0.004663
32,-0.20077832,-0.2696126,"('unkind', 'kind')",-0.09385351,-0.237539,0.6583226,0.5395473,0.1212302,0.0107986,-0.1104316
33,0.4727389,0.42474622,"('wrong', 'right')",0.7074675,0.7337621,-0.17553884,-0.26771066,0.3348892,0.2969325,-0.0379567
34,-1.2057501,-1.170753,"('mean', 'honorable')",-0.7753792,-0.709316,3.7366216,3.6202295,0.5851641,0.5800535,-0.0051106
35,0.87494797,0.85552466,"('corrupt', 'incorrupt')",-0.5859691,-0.5151586,-1.1868961,-1.323135,-0.2993057,-0.3275897,-0.028284
36,-0.5088421,-0.5792961,"('hostile', 'amicable')",-0.09359887,-0.17675944,-0.67269695,-0.9392135,-0.425046,-0.5650897,-0.1400437
37,-0.24184185,-0.21112515,"('fake', 'genuine')",-0.468157,-0.44879434,0.56372106,0.56011456,-0.0487593,-0.0332683,0.015491
38,-0.64721763,-0.66870195,"('untruthful', 'truthful')",-0.7484741,-0.8035193,-0.2360567,-0.23168255,-0.5439161,-0.5679679,-0.0240518
39,0.055099797,0.106104255,"('exploitative', 'cooperative')",-0.54021484,-0.54517454,0.5039159,0.39954346,0.006267,-0.0131756,-0.0194426
40,0.33319503,0.3960933,"('stingy', 'generous')",0.8901243,0.95424634,-0.31226838,-0.25249532,0.3036836,0.3659481,0.0622645
41,0.031115428,0.07911048,"('unforgiving', 'forgiving')",0.46668634,0.46756873,0.85107553,0.84213144,0.4496258,0.4629369,0.0133111
42,1.197202,1.2799053,"('unreliable', 'reliable')",1.3276072,1.4368905,-1.2129228,-1.0251892,0.4372954,0.5638689,0.1265735
43,-0.174847,-0.15515105,"('irresponsible', 'responsible')",-0.5968226,-0.59199196,0.91418606,0.8703984,0.0475055,0.0410851,-0.0064204
44,-0.11472829,-0.09470175,"('prejudiced', 'unprejudiced')",-0.6191709,-0.50659627,-1.5813336,-1.527692,-0.7717443,-0.7096633,0.062081
45,-0.4087022,-0.31371242,"('incompetent', 'competent')",0.021994181,0.02173455,1.5283934,1.6170913,0.3805618,0.4417045,0.0611427
46,-0.1886541,-0.11715501,"('uncompetitive', 'competitive')",0.51700246,0.49565953,1.1404401,1.1847019,0.4895962,0.5210688,0.0314726
47,0.6752757,0.7266279,"('stupid', 'smart')",-0.10160811,-0.06574577,4.678132,4.6069293,1.7505999,1.7559371,0.0053372
48,-0.75564647,-0.7417241,"('unintelligent', 'intelligent')",-0.77698267,-0.7831426,0.3909546,0.4690096,-0.3805582,-0.3519524,0.0286058
49,-1.0373808,-0.87455523,"('unable', 'able')",-1.0219027,-0.90077686,-0.24789733,-0.12869093,-0.7690603,-0.6346744,0.1343859
50,0.38751844,0.46222326,"('clumsy', 'skillful')",-0.11277799,-0.01768344,-0.67939126,-0.67811424,-0.1348836,-0.0778581,0.0570255
51,-0.75095403,-0.82286817,"('uneducated', 'educated')",-0.26395762,-0.32823595,-0.050190903,-0.009570971,-0.3550342,-0.3868917,-0.0318575
52,-0.6785709,-0.82970643,"('irrational', 'rational')",-0.5821557,-0.58774567,-0.5237509,-0.73368365,-0.5948259,-0.7170452,-0.1222193
53,-1.4388589,-1.3589332,"('uncreative', 'creative')",0.05547318,-0.01853891,0.09283619,-0.047847565,-0.4301832,-0.4751066,-0.0449234
54,-0.21717055,-0.2926133,"('incapable', 'capable')",0.40461436,0.32263052,0.049692076,-0.057750434,0.0790453,-0.0092444,-0.0882897
55,-0.19978662,-0.13538417,"('incompetent', 'clever')",-0.23746186,-0.275185,1.1171503,1.2261388,0.2266339,0.2718565,0.0452226
56,-0.23481798,-0.21816963,"('impractical', 'practical')",-0.36276916,-0.42074496,0.8067517,0.86513114,0.0697215,0.0754055,0.005684
57,-0.5890893,-0.5389304,"('unimaginative', 'imaginative')",0.20696282,0.12178527,-0.56629133,-0.5306744,-0.3161393,-0.3159398,0.0001995
58,-0.08017215,0.09498621,"('undiscriminating', 'discriminating')",0.8948967,0.95678896,0.4100199,0.44526318,0.4082481,0.4990128,0.0907647
59,1.0009016,0.91252106,"('foolish', 'wise')",0.036384594,0.123380944,-0.06695206,-0.1017486,0.3234447,0.3113845,-0.0120602
60,-0.7272151,-0.65906507,"('inefficient', 'efficient')",-0.686718,-0.71975124,0.2525133,0.4633546,-0.3871399,-0.3051539,0.081986
61,-0.5195232,-0.5672227,"('illogical', 'logical')",0.019367885,-0.1002952,0.55613905,0.42821738,0.0186612,-0.0797668,-0.098428
62,0.3608036,0.45905742,"('incompetent', 'brilliant')",0.47708252,0.53925127,1.2428944,1.3759254,0.6935935,0.7914114,0.0978179
63,-1.1957666,-1.0681396,"('unperceptive', 'insightful')",0.58097255,0.5933675,1.2129822,1.2914536,0.1993961,0.2722272,0.0728311
64,-0.1259477,-0.22470547,"('shy', 'confident')",0.49380514,0.5018276,-4.6153555,-4.35872,-1.4158327,-1.3605326,0.0553001
65,-0.26223022,-0.31814003,"('insecure', 'secure')",-0.43576232,-0.48323548,0.7184368,0.8367519,0.0068147,0.0117921,0.0049774
66,0.7591604,0.7704117,"('inactive', 'active')",1.333877,1.3250399,1.1388901,1.0098984,1.0773091,1.0351167,-0.0421924
67,0.18896249,0.09906915,"('doubtful', 'determined')",0.17018117,0.18948025,0.12451857,0.23981257,0.1612207,0.1761207,0.0149
68,-1.332307,-1.3161106,"('dependent', 'independent')",-1.1800798,-1.183598,-0.9564875,-0.86326617,-1.1562914,-1.1209916,0.0352998
69,0.3154765,0.3593637,"('lazy', 'industrious')",0.87284416,1.0041152,-0.15811008,-0.13526706,0.3434035,0.409404,0.0660005
70,0.8359634,0.9158788,"('lethargic', 'energetic')",0.9645654,1.015484,1.5060064,1.6330483,1.1021784,1.1881371,0.0859587
71,0.38762048,0.37631667,"('diffident', 'self-confident')",1.2154584,1.1885781,0.69990724,0.67546684,0.767662,0.7467872,-0.0208748
72,-0.8524381,-0.89935285,"('unambitious', 'ambitious')",-0.06345283,-0.099494815,-0.4296145,-0.34859654,-0.4485018,-0.4491481,-0.0006463
73,1.2071275,1.2372245,"('helpless', 'self-reliant')",0.27789468,0.40283337,-2.8083138,-2.7535112,-0.4410973,-0.3711511,0.0699462
74,0.32776946,0.49296245,"('undedicated', 'dedicated')",-0.08184035,-0.007874932,0.31803507,0.28989536,0.1879881,0.2583276,0.0703395
75,0.9226889,0.9598011,"('meek', 'impulsive')",0.892263,0.9957863,-0.1511278,-0.056876972,0.554608,0.6329035,0.0782955
76,0.86860955,0.9952356,"('anxious', 'daring')",0.32739627,0.41086295,0.41831365,0.5809989,0.5381065,0.6623658,0.1242593
77,-0.7852159,-0.8387334,"('unmotivated', 'motivated')",0.5451022,0.46158683,0.051279303,0.1614109,-0.0629448,-0.0719119,-0.0089671
78,-0.6343963,-0.48607093,"('nonresilient', 'resilient')",0.048271522,0.17412636,0.3722461,0.45009187,-0.0712929,0.0460491,0.117342
79,-0.80232984,-0.79111785,"('wavering', 'unwavering')",-0.549002,-0.4898686,-0.959833,-1.0333567,-0.7703883,-0.7714477,-0.0010594
80,0.7326283,0.78236806,"('dominated', 'dominating')",0.1680259,0.24713437,0.20866428,0.39190248,0.3697728,0.4738016,0.1040288
81,-0.04002681,-0.21786502,"('submissive', 'aggressive')",0.3802606,0.2558255,0.48304415,0.7275528,0.274426,0.2551711,-0.0192549
82,-0.77545905,-0.778378,"('poor', 'rich')",0.16556878,0.21861866,4.818314,4.7741795,1.4028079,1.4048068,0.0019989
83,0.025785096,-0.014673758,"('powerless', 'powerful')",0.71016324,0.7588434,-0.59788126,-0.5748979,0.0460224,0.0564239,0.0104015
84,0.61473906,0.53191775,"('inferior', 'superior')",-0.14876877,-0.029033437,1.0228227,1.0396028,0.4962643,0.5141624,0.0178981
85,-0.5994833,-0.5601471,"('insignificant', 'prestigious')",0.77625483,0.88030946,-0.4825172,-0.6167634,-0.1019152,-0.098867,0.0030482
86,-1.9755286,-2.0267878,"('uninfluential', 'influential')",-0.82623136,-0.8899162,-0.15374711,-0.16782136,-0.985169,-1.0281751,-0.0430061
87,0.105427735,0.060579024,"('unsuccessful', 'successful')",0.05999618,0.12976854,1.5697594,1.6501158,0.5783944,0.6134878,0.0350934
88,-0.56592494,-0.5900466,"('low', 'eminent')",0.02094533,-0.05316509,-0.23016736,-0.2452819,-0.2583823,-0.2961645,-0.0377822
