,ball_male,ball_female,tuple,corp_male,corp_female,average_male,average_female,female-male
26,0.42453364,0.08684701,"('hardhearted', 'benevolent')",1.3805428,1.0113262,0.9025382,0.5490866,-0.3534516
27,-0.126258,0.0677057,"('hardhearted', 'softhearted')",0.99176663,1.0628504,0.4327543,0.5652781,0.1325238
28,0.9485481,0.7287967,"('disloyal', 'loyal')",1.6616232,1.6037908,1.3050857,1.1662937,-0.138792
29,-0.11708082,-0.19908479,"('unfair', 'fair')",-0.2957666,-0.41985318,-0.2064237,-0.309469,-0.1030453
30,1.5368137,1.4593179,"('intolerant', 'tolerant')",0.9717664,0.90775466,1.2542901,1.1835363,-0.0707538
31,-2.2522566,-2.3371084,"('evil', 'good')",-1.274863,-1.3008399,-1.7635598,-1.8189741,-0.0554143
32,0.55572057,0.49198437,"('unkind', 'kind')",0.6826437,0.53230757,0.6191821,0.512146,-0.1070361
33,-0.7322799,-0.59426284,"('wrong', 'right')",-0.78904694,-0.7249262,-0.7606634,-0.6595945,0.1010689
34,0.4671919,0.6322554,"('mean', 'honorable')",5.7878437,6.096047,3.1275177,3.3641512,0.2366335
35,-2.0781434,-2.195502,"('corrupt', 'incorrupt')",-0.56854576,-0.55116427,-1.3233446,-1.3733332,-0.0499886
36,-2.3385837,-2.3736067,"('hostile', 'amicable')",-0.339397,-0.4250814,-1.3389903,-1.3993441,-0.0603538
37,0.01787176,0.061633572,"('fake', 'genuine')",0.39223307,0.5502901,0.2050524,0.3059618,0.1009094
38,-0.4123963,-0.38129562,"('untruthful', 'truthful')",-0.019122586,0.22644143,-0.2157595,-0.0774271,0.1383324
39,1.2890397,1.171573,"('exploitative', 'cooperative')",0.02265897,-0.052757595,0.6558493,0.5594077,-0.0964416
40,-0.08243931,0.12612155,"('stingy', 'generous')",-2.47882,-2.4850638,-1.2806298,-1.1794711,0.1011587
41,0.6453915,0.43928668,"('unforgiving', 'forgiving')",0.059000786,-0.097490184,0.3521962,0.1708982,-0.181298
42,0.13719264,0.24874376,"('unreliable', 'reliable')",-3.4425378,-3.4430296,-1.6526725,-1.5971429,0.0555296
43,0.9715076,1.0487394,"('irresponsible', 'responsible')",0.60499084,0.61856717,0.7882493,0.8336533,0.045404
44,-1.5212274,-1.5857491,"('prejudiced', 'unprejudiced')",-1.48845,-1.5956501,-1.5048387,-1.5906997,-0.085861
45,0.295503,0.27187383,"('incompetent', 'competent')",0.11009899,0.09049475,0.202801,0.1811843,-0.0216167
46,1.1335908,1.3034137,"('uncompetitive', 'competitive')",-0.6493227,-0.69471496,0.2421341,0.3043494,0.0622153
47,0.49613652,0.5557115,"('stupid', 'smart')",5.703109,6.0528874,3.0996227,3.3042994,0.2046767
48,1.2256253,1.1672398,"('unintelligent', 'intelligent')",0.6916236,0.71216977,0.9586245,0.9397048,-0.0189197
49,0.5395968,0.49777,"('unable', 'able')",0.05249594,0.23319344,0.2960464,0.3654817,0.0694353
50,-0.84016,-0.93953824,"('clumsy', 'skillful')",0.14386365,0.1522265,-0.3481482,-0.3936559,-0.0455077
51,0.450911,0.47675955,"('uneducated', 'educated')",0.3427826,0.2840252,0.3968468,0.3803924,-0.0164544
52,-1.8215269,-2.0233376,"('irrational', 'rational')",-0.092516296,-0.09973035,-0.9570216,-1.0615339,-0.1045123
53,-0.6880616,-0.5662114,"('uncreative', 'creative')",0.10631688,0.1448875,-0.2908724,-0.2106619,0.0802105
54,-0.37325358,-0.29584783,"('incapable', 'capable')",0.76308465,1.0021138,0.1949155,0.353133,0.1582175
55,2.2094946,2.2601366,"('incompetent', 'clever')",0.3403571,0.2688552,1.2749258,1.2644958,-0.01043
56,2.2113836,2.2575347,"('impractical', 'practical')",-0.12643453,-0.06692728,1.0424745,1.0953038,0.0528293
57,-0.3922163,-0.42902577,"('unimaginative', 'imaginative')",-3.3973985,-3.5198152,-1.8948073,-1.9744205,-0.0796132
58,0.20071256,0.20132229,"('undiscriminating', 'discriminating')",0.2716352,0.2351326,0.2361739,0.2182274,-0.0179465
59,-1.6006689,-1.7253636,"('foolish', 'wise')",0.08955447,0.26774803,-0.7555572,-0.7288078,0.0267494
60,2.6754541,2.6451411,"('inefficient', 'efficient')",0.3716164,0.5165908,1.5235353,1.580866,0.0573307
61,0.6549993,0.5648582,"('illogical', 'logical')",0.4254121,0.25725406,0.5402057,0.4110561,-0.1291496
62,2.3856645,2.5992908,"('incompetent', 'brilliant')",0.5977602,0.89821446,1.4917123,1.7487526,0.2570403
63,0.12520558,0.16310997,"('unperceptive', 'insightful')",0.48775426,0.63467884,0.3064799,0.3988944,0.0924145
64,-1.1438118,-1.2550759,"('shy', 'confident')",-6.6221943,-6.815238,-3.883003,-4.0351572,-0.1521542
65,1.459798,1.267723,"('insecure', 'secure')",-0.3070443,-0.33626944,0.5763769,0.4657268,-0.1106501
66,-1.127233,-1.1574756,"('inactive', 'active')",0.10509821,0.13137981,-0.5110674,-0.5130479,-0.0019805
67,0.5102769,0.20770895,"('doubtful', 'determined')",-0.28684732,-0.4138777,0.1117148,-0.1030844,-0.2147992
68,0.9184028,0.9676026,"('dependent', 'independent')",-0.5310153,-0.42317662,0.1936938,0.272213,0.0785192
69,-1.1394303,-1.1370893,"('lazy', 'industrious')",-0.8852373,-0.9239627,-1.0123338,-1.0305259,-0.0181921
70,1.4074563,1.5517684,"('lethargic', 'energetic')",0.26173493,0.363559,0.8345956,0.9576637,0.1230681
71,0.33033645,0.39398298,"('diffident', 'self-confident')",0.3246884,0.3128353,0.3275124,0.3534091,0.0258967
72,0.6234565,0.789795,"('unambitious', 'ambitious')",-0.60979074,-0.3611536,0.0068329,0.2143207,0.2074878
73,0.25691164,0.35089803,"('helpless', 'self-reliant')",-3.3017766,-3.263919,-1.5224326,-1.4565105,0.0659221
74,1.1391397,1.0705278,"('undedicated', 'dedicated')",-0.2814542,-0.44570726,0.4288427,0.3124103,-0.1164324
75,-1.5794064,-1.5630469,"('meek', 'impulsive')",-0.98648703,-0.83872604,-1.2829467,-1.2008865,0.0820602
76,1.3635921,1.4127405,"('anxious', 'daring')",-0.14024338,-0.08722751,0.6116744,0.6627565,0.0510821
77,0.20195848,0.3949966,"('unmotivated', 'motivated')",-0.92472345,-0.78462994,-0.3613825,-0.1948167,0.1665658
78,0.011446435,0.2008299,"('nonresilient', 'resilient')",0.09167254,0.1782644,0.0515595,0.1895472,0.1379877
79,-1.507452,-1.6508203,"('wavering', 'unwavering')",-0.54364705,-0.38720948,-1.0255495,-1.0190148,0.0065347
80,1.4415276,1.3091843,"('dominated', 'dominating')",-0.83918345,-0.74882495,0.3011721,0.2801797,-0.0209924
81,1.8149633,1.6806881,"('submissive', 'aggressive')",-0.5855958,-0.48237118,0.6146837,0.5991585,-0.0155252
82,0.358291,0.53715134,"('poor', 'rich')",6.5967445,6.827013,3.4775178,3.6820822,0.2045644
83,0.12092047,-0.05288633,"('powerless', 'powerful')",-0.72752327,-0.8035595,-0.3033014,-0.4282229,-0.1249215
84,0.28293833,0.24043046,"('inferior', 'superior')",0.9010795,0.8661601,0.5920089,0.5532953,-0.0387136
85,-1.8648249,-1.9879564,"('insignificant', 'prestigious')",-0.54918927,-0.6591755,-1.2070071,-1.323566,-0.1165589
86,0.81364226,0.79875475,"('uninfluential', 'influential')",-0.15008564,-0.19270937,0.3317783,0.3030227,-0.0287556
87,1.0640655,1.0050751,"('unsuccessful', 'successful')",0.44486517,0.5050012,0.7544653,0.7550381,0.0005728
88,-0.6934076,-0.750105,"('low', 'eminent')",-0.43874747,-0.39172232,-0.5660775,-0.5709137,-0.0048362
