,sovereign_male,sovereign_female,tuple,bancorp_male,bancorp_female,inc_male,inc_female,average_male,average_female,female-male
56,1.1118541,1.035451,"('impractical', 'practical')",0.13589397,0.15221235,-0.42259815,-0.31270212,0.27505,0.2916538,0.0166038
57,-0.5386793,-0.6447892,"('unimaginative', 'imaginative')",-0.26768416,-0.28151447,-2.804781,-2.7802494,-1.2037148,-1.2355177,-0.0318029
58,0.380281,0.35611045,"('undiscriminating', 'discriminating')",1.0681053,1.0495921,0.30906093,0.28286898,0.5858157,0.5628572,-0.0229585
59,0.66206497,0.64429134,"('foolish', 'wise')",0.27008283,0.18775412,0.6747776,0.68525773,0.5356418,0.5057677,-0.0298741
60,-0.0831566,-0.035552785,"('inefficient', 'efficient')",-0.6984379,-0.5787612,-0.19325769,-0.015263039,-0.3249507,-0.209859,0.1150917
61,0.013463154,-0.101099834,"('illogical', 'logical')",0.30983877,0.27872127,0.45099446,0.33000076,0.2580988,0.1692074,-0.0888914
62,0.54128516,0.58538264,"('incompetent', 'brilliant')",-0.29036492,-0.19586512,0.112400495,0.37465438,0.1211069,0.254724,0.1336171
63,1.1593512,1.2101147,"('unperceptive', 'insightful')",0.35156178,0.37518013,1.2680436,1.4360043,0.9263189,1.0070997,0.0807808
64,0.05147189,-0.03447175,"('shy', 'confident')",-0.70386934,-0.70650655,-7.091637,-7.036088,-2.5813449,-2.5923554,-0.0110105
65,0.45583573,0.29439837,"('insecure', 'secure')",-0.3173567,-0.38445935,-0.39904302,-0.39761686,-0.0868547,-0.1625593,-0.0757046
66,0.42971098,0.38341546,"('inactive', 'active')",1.1002015,1.1542745,1.0859152,1.0033922,0.8719425,0.8470274,-0.0249151
67,0.815107,0.6706119,"('doubtful', 'determined')",-0.0049489494,-0.05187793,-0.7475737,-0.74724156,0.0208614,-0.0428359,-0.0636973
68,-0.6801709,-0.7258916,"('dependent', 'independent')",-1.6217536,-1.6219035,-0.36299416,-0.3663065,-0.8883062,-0.9047005,-0.0163943
69,-0.25319108,-0.16295607,"('lazy', 'industrious')",1.9323173,2.0076206,-0.78517187,-0.7480249,0.2979848,0.3655465,0.0675617
70,0.40980145,0.44987005,"('lethargic', 'energetic')",-1.0055932,-0.9629041,0.7104337,0.8042504,0.038214,0.0970721,0.0588581
71,0.93724316,1.0864763,"('diffident', 'self-confident')",0.818202,0.89818686,0.5089346,0.51761264,0.7547933,0.834092,0.0792987
72,1.0522689,0.99327254,"('unambitious', 'ambitious')",-0.8725398,-0.90532434,-0.6000136,-0.5475202,-0.1400949,-0.1531907,-0.0130958
73,1.7055962,1.752505,"('helpless', 'self-reliant')",0.9591795,0.9307041,-3.2493758,-3.16365,-0.1948667,-0.160147,0.0347197
74,1.7477833,1.744948,"('undedicated', 'dedicated')",0.40487647,0.3871928,0.47768766,0.48092106,0.8767825,0.8710206,-0.0057619
75,-1.6183355,-1.585752,"('meek', 'impulsive')",0.008882977,0.0029478855,-0.45669085,-0.39450508,-0.6887144,-0.6591031,0.0296113
76,0.44643918,0.3618115,"('anxious', 'daring')",0.03807929,0.090962425,0.061884016,0.14322172,0.1821342,0.1986652,0.016531
77,-0.6216547,-0.5670048,"('unmotivated', 'motivated')",0.44815144,0.5872015,-1.5300047,-1.3682194,-0.567836,-0.4493409,0.1184951
78,-0.138035,0.02014653,"('nonresilient', 'resilient')",0.79871815,0.9626482,0.11546411,0.28796262,0.2587157,0.4235858,0.1648701
79,1.01267,0.9589675,"('wavering', 'unwavering')",0.7624524,0.6866647,0.18339312,0.22810562,0.6528385,0.6245793,-0.0282592
80,0.89926237,0.7300817,"('dominated', 'dominating')",-0.1005574,-0.08359308,-0.8131551,-0.80375737,-0.0048167,-0.0524229,-0.0476062
81,-0.55222106,-0.79413223,"('submissive', 'aggressive')",-1.3190975,-1.290877,-0.87083375,-0.8351262,-0.9140507,-0.9733784,-0.0593277
82,-1.254437,-1.2546065,"('poor', 'rich')",-0.9045375,-0.91346085,6.5410194,6.626113,1.4606816,1.4860152,0.0253336
83,0.86242944,0.7891092,"('powerless', 'powerful')",0.60235405,0.66529804,-1.004466,-1.0077701,0.1534391,0.1488791,-0.00456
84,1.0267216,0.90573454,"('inferior', 'superior')",-0.3096711,-0.39780846,0.532831,0.4584909,0.4166272,0.322139,-0.0944882
85,0.54735756,0.62581825,"('insignificant', 'prestigious')",1.0832565,1.0757666,0.65216,0.63379574,0.7609247,0.7784602,0.0175355
86,0.047964707,-0.0761829,"('uninfluential', 'influential')",-1.1112201,-1.1345313,0.35194206,0.2648785,-0.2371045,-0.3152785,-0.078174
87,0.43454206,0.30513188,"('unsuccessful', 'successful')",1.0182841,1.0713819,0.8868358,1.0115497,0.7798874,0.7960211,0.0161337
88,0.08385905,-0.018621236,"('low', 'eminent')",-1.2371842,-1.3139644,0.39183778,0.38717198,-0.2538291,-0.3151379,-0.0613088
