,paycom_male,paycom_female,tuple,software_male,software_female,inc_male,inc_female,average_male,average_female,female-male
25,-0.43996057,-0.44029963,"('egoistic', 'altruistic')",0.5413696,0.49277282,1.7070277,1.6417305,0.6028123,0.5647346,-0.0380777
26,0.076300696,0.059407394,"('hardhearted', 'benevolent')",0.56997055,0.6494178,1.9542718,1.9155052,0.8668477,0.8747768,0.0079291
27,-0.6475596,-0.56152,"('hardhearted', 'softhearted')",0.18113366,0.26697135,1.2366228,1.141865,0.2567323,0.2824388,0.0257065
28,-0.4881618,-0.6948683,"('disloyal', 'loyal')",-0.27226138,-0.39323628,1.0620565,0.9280966,0.1005445,-0.053336,-0.1538805
29,-0.4687304,-0.49461862,"('unfair', 'fair')",-0.7098581,-0.818505,-0.6725868,-0.7980921,-0.6170584,-0.7037385,-0.0866801
30,0.39845005,0.32647902,"('intolerant', 'tolerant')",1.0465091,1.0559193,0.9630695,0.92378175,0.8026762,0.7687267,-0.0339495
31,-0.408847,-0.27998734,"('evil', 'good')",0.19424488,0.15760666,-0.7375927,-0.85901964,-0.3173983,-0.3271334,-0.0097351
32,-0.2903952,-0.36047947,"('unkind', 'kind')",-0.6663004,-0.6052712,0.730655,0.68543,-0.0753469,-0.0934402,-0.0180933
33,0.5797134,0.51799136,"('wrong', 'right')",0.4839443,0.4571965,-0.41305476,-0.5037967,0.2168677,0.1571304,-0.0597373
34,-0.1487129,-0.033152424,"('mean', 'honorable')",-0.15094735,-0.07896875,5.3898115,5.585528,1.6967171,1.8244689,0.1277518
35,0.058834612,0.045669213,"('corrupt', 'incorrupt')",0.2684876,0.16508114,0.45714536,0.33042282,0.2614892,0.1803911,-0.0810981
36,-0.14195131,-0.19757903,"('hostile', 'amicable')",0.2921634,0.102620386,0.7998073,0.6107104,0.3166731,0.1719172,-0.1447559
37,-0.2944395,-0.3691787,"('fake', 'genuine')",-0.5649892,-0.5710944,0.10197741,0.15418631,-0.2524838,-0.2620289,-0.0095451
38,-1.0258172,-1.0439314,"('untruthful', 'truthful')",-0.57809615,-0.57697845,-0.2609574,-0.24917465,-0.6216236,-0.6233615,-0.0017379
39,1.4246228,1.4656888,"('exploitative', 'cooperative')",1.0862893,1.1840535,0.1954133,0.190006,0.9021084,0.9465828,0.0444744
40,0.059947524,0.011551328,"('stingy', 'generous')",-0.49349236,-0.4510708,-1.492787,-1.632695,-0.6421106,-0.6907381,-0.0486275
41,-0.24842367,-0.33698848,"('unforgiving', 'forgiving')",-0.45993552,-0.4735512,0.14984503,0.004357691,-0.1861714,-0.2687273,-0.0825559
42,-0.102633834,-0.10047105,"('unreliable', 'reliable')",-1.3989993,-1.2822732,-3.0807703,-3.0599728,-1.5274677,-1.4809057,0.046562
43,-0.78693783,-0.7778857,"('irresponsible', 'responsible')",-0.8664452,-0.7799136,0.11924424,0.15549782,-0.5113796,-0.4674338,0.0439458
44,0.61381114,0.6992164,"('prejudiced', 'unprejudiced')",-0.8621371,-0.7485175,-1.2864629,-1.2430353,-0.5115963,-0.4307788,0.0808175
45,-0.96285105,-1.0048412,"('incompetent', 'competent')",-0.612171,-0.62220526,-0.6513568,-0.71749365,-0.7421263,-0.7815134,-0.0393871
46,-0.60414535,-0.65276444,"('uncompetitive', 'competitive')",-0.9230537,-0.89466465,-0.7788182,-0.8485204,-0.7686724,-0.7986498,-0.0299774
47,0.3210135,0.4628856,"('stupid', 'smart')",0.2699465,0.4522894,5.025201,5.193671,1.8720536,2.0362821,0.1642285
48,-0.5419075,-0.598785,"('unintelligent', 'intelligent')",0.2440686,0.26569128,0.20529565,0.1797433,-0.0308477,-0.0511168,-0.0202691
49,-0.56887424,-0.50428015,"('unable', 'able')",0.2364461,0.3550213,-0.37912437,-0.25016606,-0.2371842,-0.1331416,0.1040426
50,-0.23615453,-0.19807376,"('clumsy', 'skillful')",0.019010594,0.055179693,-0.25977087,-0.28476202,-0.1589716,-0.142552,0.0164196
51,-0.66758263,-0.7760751,"('uneducated', 'educated')",-0.6377534,-0.6898659,0.3888281,0.31438455,-0.3055026,-0.3838521,-0.0783495
52,0.53629893,0.44074386,"('irrational', 'rational')",1.1590266,0.97152877,0.34738988,0.16378665,0.6809052,0.5253531,-0.1555521
53,-1.2561212,-1.2777808,"('uncreative', 'creative')",1.1337991,1.1029801,0.9181344,0.86310244,0.2652708,0.2294339,-0.0358369
54,0.048627302,0.021661086,"('incapable', 'capable')",0.8071519,0.7259549,0.9708791,1.03786,0.6088861,0.5951587,-0.0137274
55,-0.7476878,-0.7675264,"('incompetent', 'clever')",-0.18084058,-0.10177229,-0.31326607,-0.3253414,-0.4139315,-0.3982134,0.0157181
56,0.112534724,0.015719725,"('impractical', 'practical')",-0.11677505,-0.051230177,-0.27678835,-0.27623457,-0.0936762,-0.103915,-0.0102388
57,-0.7574798,-0.84761256,"('unimaginative', 'imaginative')",-0.36637744,-0.3905345,-2.2973733,-2.377565,-1.1404102,-1.2052373,-0.0648271
58,-0.47865465,-0.5766924,"('undiscriminating', 'discriminating')",0.47875303,0.42786145,0.15100831,0.088904664,0.0503689,-0.0199754,-0.0703443
59,0.14879546,0.19703522,"('foolish', 'wise')",1.0523785,1.0158468,0.38414598,0.3394751,0.52844,0.5174524,-0.0109876
60,0.19029237,0.17619258,"('inefficient', 'efficient')",0.19369818,0.3638349,-0.5305886,-0.41558948,-0.048866,0.0414793,0.0903453
61,0.18525289,0.1131601,"('illogical', 'logical')",1.0753214,0.96852076,-0.038362253,-0.19472936,0.407404,0.2956505,-0.1117535
62,0.036198337,0.07352482,"('incompetent', 'brilliant')",-0.04161717,0.15683864,-0.41855407,-0.2649571,-0.1413243,-0.0115312,0.1297931
63,-1.060226,-1.0139377,"('unperceptive', 'insightful')",-0.13207154,-0.06260399,0.43911347,0.47806382,-0.2510613,-0.1994926,0.0515687
64,0.15232794,0.11748144,"('shy', 'confident')",-0.4248116,-0.4380117,-6.031091,-6.127001,-2.1011917,-2.1491771,-0.0479854
65,-0.22004063,-0.2901697,"('insecure', 'secure')",-0.267675,-0.24773401,-0.62439096,-0.64450175,-0.3707022,-0.3941352,-0.023433
66,-0.22263774,-0.18896379,"('inactive', 'active')",-1.0862627,-1.0467976,1.1116422,1.0883749,-0.0657527,-0.0491289,0.0166238
67,0.613415,0.59626913,"('doubtful', 'determined')",0.36513117,0.39630187,-0.72542715,-0.6722831,0.084373,0.1067626,0.0223896
68,-0.8012566,-0.8831401,"('dependent', 'independent')",-0.6226449,-0.67152673,-0.90359133,-0.9590001,-0.775831,-0.837889,-0.062058
69,0.18259306,0.28582406,"('lazy', 'industrious')",0.27426732,0.34509572,-0.46417433,-0.43805027,-0.002438,0.0642898,0.0667278
70,-0.8900702,-0.89393437,"('lethargic', 'energetic')",-1.5331347,-1.4581727,0.22455187,0.2799041,-0.7328843,-0.6907343,0.04215
71,0.06675489,0.08906781,"('diffident', 'self-confident')",0.80919963,0.837328,0.4861652,0.46099797,0.4540399,0.4624646,0.0084247
72,-0.2624569,-0.30791053,"('unambitious', 'ambitious')",-0.91085404,-0.8788685,-1.2463119,-1.1584786,-0.806541,-0.7817526,0.0247884
73,1.1346502,1.0996912,"('helpless', 'self-reliant')",0.49048352,0.4526438,-2.8477056,-2.85478,-0.4075239,-0.4341483,-0.0266244
74,-0.26885253,-0.32077253,"('undedicated', 'dedicated')",-0.3452995,-0.26332736,0.26654205,0.26324832,-0.11587,-0.1069505,0.0089195
75,-0.32944268,-0.28887588,"('meek', 'impulsive')",-0.72492725,-0.79869527,-0.17679612,-0.09253672,-0.4103887,-0.3933693,0.0170194
76,0.037450265,0.04809875,"('anxious', 'daring')",-0.80380356,-0.713394,-0.0045424774,0.07195214,-0.2569653,-0.197781,0.0591843
77,-0.2756401,-0.33467954,"('unmotivated', 'motivated')",0.34437174,0.2890007,-1.4787991,-1.4194001,-0.4700225,-0.4883596,-0.0183371
78,-1.1017092,-0.9923607,"('nonresilient', 'resilient')",0.65511554,0.70856965,-0.08401248,-0.025098233,-0.1768687,-0.1029631,0.0739056
79,-0.47843266,-0.5051928,"('wavering', 'unwavering')",-0.6144314,-0.75116146,0.059202984,0.0781501,-0.3445537,-0.3927347,-0.048181
80,0.28490433,0.30217668,"('dominated', 'dominating')",-1.1605288,-1.054546,-1.3903792,-1.289923,-0.7553345,-0.680764,0.0745705
81,0.07332865,-0.0058956537,"('submissive', 'aggressive')",-1.038061,-1.0628022,-0.8209009,-0.8032068,-0.5952111,-0.6239682,-0.0287571
82,-1.1103221,-1.1352271,"('poor', 'rich')",-0.046069194,-0.08656342,5.784818,5.853045,1.542809,1.5437514,0.0009424
83,0.5587005,0.53147984,"('powerless', 'powerful')",-0.041877672,-0.01034236,-1.091051,-1.1310742,-0.1914094,-0.2033122,-0.0119028
84,0.16065869,0.1042845,"('inferior', 'superior')",0.5787654,0.48077017,0.9334806,0.82721937,0.5576349,0.470758,-0.0868769
85,0.12655228,0.17086323,"('insignificant', 'prestigious')",0.9061495,0.88624704,1.2413883,1.2225329,0.75803,0.759881,0.001851
86,-1.0280948,-1.2174906,"('uninfluential', 'influential')",-0.26584777,-0.43306097,-0.23003446,-0.40191936,-0.5079923,-0.684157,-0.1761647
87,0.7695639,0.7430899,"('unsuccessful', 'successful')",0.6295227,0.6004729,0.5674197,0.6187664,0.6555021,0.6541098,-0.0013923
88,-0.30913186,-0.45095333,"('low', 'eminent')",-0.20587564,-0.27898347,0.3516861,0.35860533,-0.0544405,-0.1237772,-0.0693367
