,density_male,density_female,tuple,average_male,average_female,female-male
79,-0.64385986,-0.24076217,"('wavering', 'unwavering')",-0.6438599,-0.2407622,0.4030977
80,0.7296791,0.40001565,"('dominated', 'dominating')",0.7296791,0.4000157,-0.3296634
81,0.96353173,0.7009273,"('submissive', 'aggressive')",0.9635317,0.7009273,-0.2626044
82,6.4598436,6.546937,"('poor', 'rich')",6.4598436,6.546937,0.0870934
83,-0.07842524,-0.3036452,"('powerless', 'powerful')",-0.0784252,-0.3036452,-0.22522
84,0.06325934,-0.087837666,"('inferior', 'superior')",0.0632593,-0.0878377,-0.151097
85,-2.0127902,-1.6698071,"('insignificant', 'prestigious')",-2.0127902,-1.6698071,0.3429831
86,1.1734523,0.95545715,"('uninfluential', 'influential')",1.1734523,0.9554572,-0.2179951
87,0.37128863,0.48516434,"('unsuccessful', 'successful')",0.3712886,0.4851643,0.1138757
88,0.02379898,0.21576092,"('low', 'eminent')",0.023799,0.2157609,0.1919619
