,sprat_male,sprat_female,tuple,average_male,average_female,female-male
37,0.22701822,0.24512893,"('fake', 'genuine')",0.2270182,0.2451289,0.0181107
38,-0.30498832,-0.27543625,"('untruthful', 'truthful')",-0.3049883,-0.2754363,0.029552
39,0.43924022,0.58859634,"('exploitative', 'cooperative')",0.4392402,0.5885963,0.1493561
40,-1.1469185,-1.3188373,"('stingy', 'generous')",-1.1469185,-1.3188373,-0.1719188
41,0.048810843,0.07886222,"('unforgiving', 'forgiving')",0.0488108,0.0788622,0.0300514
42,-1.1847949,-1.0339881,"('unreliable', 'reliable')",-1.1847949,-1.0339881,0.1508068
43,-0.43431595,-0.3556661,"('irresponsible', 'responsible')",-0.4343159,-0.3556661,0.0786498
44,-0.7159821,-0.7032155,"('prejudiced', 'unprejudiced')",-0.7159821,-0.7032155,0.0127666
45,-0.2726023,-0.22590835,"('incompetent', 'competent')",-0.2726023,-0.2259084,0.0466939
46,-1.188234,-1.0575653,"('uncompetitive', 'competitive')",-1.188234,-1.0575653,0.1306687
47,2.5295014,2.5121999,"('stupid', 'smart')",2.5295014,2.5121999,-0.0173015
48,0.19407988,0.32776335,"('unintelligent', 'intelligent')",0.1940799,0.3277633,0.1336834
49,-0.08371448,0.21502842,"('unable', 'able')",-0.0837145,0.2150284,0.2987429
50,-0.11106384,-0.14936343,"('clumsy', 'skillful')",-0.1110638,-0.1493634,-0.0382996
51,-0.46945423,-0.50816596,"('uneducated', 'educated')",-0.4694542,-0.508166,-0.0387118
52,-0.07552888,-0.25655106,"('irrational', 'rational')",-0.0755289,-0.2565511,-0.1810222
53,-0.41550523,-0.5960512,"('uncreative', 'creative')",-0.4155052,-0.5960512,-0.180546
54,-0.12545313,-0.16222616,"('incapable', 'capable')",-0.1254531,-0.1622262,-0.0367731
55,0.0006637629,0.12938718,"('incompetent', 'clever')",0.0006638,0.1293872,0.1287234
56,0.34495327,0.48606166,"('impractical', 'practical')",0.3449533,0.4860617,0.1411084
57,-2.0633996,-2.021296,"('unimaginative', 'imaginative')",-2.0633996,-2.021296,0.0421036
58,-0.2399058,-0.20481515,"('undiscriminating', 'discriminating')",-0.2399058,-0.2048151,0.0350907
59,0.46986294,0.4760599,"('foolish', 'wise')",0.4698629,0.4760599,0.006197
60,0.36731115,0.6429528,"('inefficient', 'efficient')",0.3673111,0.6429528,0.2756417
61,-0.51552725,-0.6328888,"('illogical', 'logical')",-0.5155272,-0.6328888,-0.1173616
62,0.095502615,0.34680933,"('incompetent', 'brilliant')",0.0955026,0.3468093,0.2513067
63,-0.43728778,-0.24366045,"('unperceptive', 'insightful')",-0.4372878,-0.2436604,0.1936274
64,-3.0460603,-2.9334998,"('shy', 'confident')",-3.0460603,-2.9334998,0.1125605
65,-0.09692004,-0.031175762,"('insecure', 'secure')",-0.09692,-0.0311758,0.0657442
66,-0.7251758,-0.9271795,"('inactive', 'active')",-0.7251758,-0.9271795,-0.2020037
67,-0.041102443,0.11181427,"('doubtful', 'determined')",-0.0411024,0.1118143,0.1529167
68,-0.84701395,-0.7552153,"('dependent', 'independent')",-0.847014,-0.7552153,0.0917987
69,-0.6577971,-0.883879,"('lazy', 'industrious')",-0.6577971,-0.883879,-0.2260819
70,-0.17515688,-0.07875937,"('lethargic', 'energetic')",-0.1751569,-0.0787594,0.0963975
71,0.32100224,0.29003206,"('diffident', 'self-confident')",0.3210022,0.2900321,-0.0309701
72,-0.38146237,-0.29189473,"('unambitious', 'ambitious')",-0.3814624,-0.2918947,0.0895677
73,-1.1085945,-1.0203494,"('helpless', 'self-reliant')",-1.1085945,-1.0203494,0.0882451
74,-0.20670505,-0.2237882,"('undedicated', 'dedicated')",-0.206705,-0.2237882,-0.0170832
75,-0.10483909,-0.07065224,"('meek', 'impulsive')",-0.1048391,-0.0706522,0.0341869
76,-0.048574984,0.1363162,"('anxious', 'daring')",-0.048575,0.1363162,0.1848912
77,-1.01439,-0.8079875,"('unmotivated', 'motivated')",-1.01439,-0.8079875,0.2064025
78,-0.5682093,-0.5403907,"('nonresilient', 'resilient')",-0.5682093,-0.5403907,0.0278186
79,-0.77491546,-0.8109966,"('wavering', 'unwavering')",-0.7749155,-0.8109966,-0.0360811
80,-0.4555204,-0.4171836,"('dominated', 'dominating')",-0.4555204,-0.4171836,0.0383368
81,-0.31093317,-0.1426827,"('submissive', 'aggressive')",-0.3109332,-0.1426827,0.1682505
82,2.6837149,2.570753,"('poor', 'rich')",2.6837149,2.5707531,-0.1129618
83,-0.06912473,-0.010384336,"('powerless', 'powerful')",-0.0691247,-0.0103843,0.0587404
84,0.23419213,0.31735966,"('inferior', 'superior')",0.2341921,0.3173597,0.0831676
85,-0.10359104,-0.2501389,"('insignificant', 'prestigious')",-0.103591,-0.2501389,-0.1465479
86,-0.76658434,-0.8847594,"('uninfluential', 'influential')",-0.7665843,-0.8847594,-0.1181751
87,-0.19959198,-0.27537578,"('unsuccessful', 'successful')",-0.199592,-0.2753758,-0.0757838
88,-0.3104781,-0.3268786,"('low', 'eminent')",-0.3104781,-0.3268786,-0.0164005
