,ihs_male,ihs_female,tuple,markit_male,markit_female,ltd_male,ltd_female,average_male,average_female,female-male
43,0.3495989,0.45838088,"('irresponsible', 'responsible')",0.71702355,0.81859046,1.1745187,1.2540091,0.7470471,0.8436602,0.0966131
44,-0.0999805,-0.05522508,"('prejudiced', 'unprejudiced')",-0.33854607,-0.31060693,-2.3023224,-2.2181582,-0.9136163,-0.8613301,0.0522862
45,0.79037,0.84012914,"('incompetent', 'competent')",1.0770762,1.1971302,0.7910047,0.89979655,0.8861503,0.9790186,0.0928683
46,0.41531914,0.4575056,"('uncompetitive', 'competitive')",0.59466106,0.7057409,0.25312272,0.34226283,0.4210343,0.5018365,0.0808022
47,0.11896488,0.2903704,"('stupid', 'smart')",0.74419856,0.8625111,4.953735,5.079516,1.9389661,2.0774659,0.1384998
48,-0.6639917,-0.7079519,"('unintelligent', 'intelligent')",-0.23484413,-0.21958037,0.6418524,0.6579654,-0.0856612,-0.0898556,-0.0041944
49,-0.6151335,-0.4264253,"('unable', 'able')",-0.44472346,-0.3165937,-0.107190594,-0.011695765,-0.3890159,-0.2515716,0.1374443
50,0.42172197,0.37364376,"('clumsy', 'skillful')",-0.0011716727,-0.054995142,-0.42294386,-0.50483924,-0.0007979,-0.0620635,-0.0612656
51,0.8683022,0.67919713,"('uneducated', 'educated')",0.87909234,0.7445544,0.41099393,0.35704154,0.7194629,0.5935977,-0.1258652
52,0.12813373,-0.011374978,"('irrational', 'rational')",-1.3507838,-1.5182707,-0.16019283,-0.33506846,-0.4609476,-0.6215714,-0.1606238
53,-0.71792555,-0.7572009,"('uncreative', 'creative')",-0.968761,-0.97511977,0.9053072,0.84183353,-0.2604598,-0.296829,-0.0363692
54,-0.3235256,-0.44746608,"('incapable', 'capable')",-0.24276185,-0.39427242,1.1152152,1.031798,0.1829759,0.0633532,-0.1196227
55,0.034177512,0.14811909,"('incompetent', 'clever')",0.8350655,0.9758363,0.69617635,0.8983685,0.5218065,0.6741079,0.1523014
56,1.092377,1.2012118,"('impractical', 'practical')",2.5868561,2.6561217,0.5879973,0.7477186,1.4224102,1.5350173,0.1126071
57,0.19308639,0.070032775,"('unimaginative', 'imaginative')",0.5108394,0.50515234,-0.9859593,-0.92448,-0.0940112,-0.1164316,-0.0224204
58,0.324745,0.35582438,"('undiscriminating', 'discriminating')",0.037363075,0.06385135,0.6314853,0.6480685,0.3311978,0.3559148,0.024717
59,0.53149503,0.5148271,"('foolish', 'wise')",-0.35349053,-0.4138754,0.24170619,0.14872974,0.1399036,0.0832271,-0.0566765
60,0.8378246,1.0611502,"('inefficient', 'efficient')",1.6186707,1.8100686,-0.109014414,0.22435337,0.7824936,1.0318573,0.2493637
61,-0.0076481253,-0.075279236,"('illogical', 'logical')",0.061856426,-0.02170018,0.07188131,-0.0832851,0.0420299,-0.0600882,-0.1021181
62,1.1920074,1.314196,"('incompetent', 'brilliant')",1.4582677,1.5875554,0.7937298,1.0090175,1.1480017,1.3035897,0.155588
63,0.61259973,0.665963,"('unperceptive', 'insightful')",0.5880929,0.6932949,1.2034304,1.3880777,0.8013744,0.9157786,0.1144042
64,0.58916026,0.48568773,"('shy', 'confident')",0.75990266,0.7258711,-5.779473,-5.7198052,-1.4768033,-1.5027488,-0.0259455
65,0.23855254,0.22616743,"('insecure', 'secure')",1.4516026,1.4585998,0.10115945,0.28645164,0.5971049,0.6570729,0.059968
66,-0.5148055,-0.6416557,"('inactive', 'active')",-1.0859596,-1.1920053,0.7786076,0.6755404,-0.2740525,-0.3860402,-0.1119877
67,0.39565367,0.41300344,"('doubtful', 'determined')",1.2989923,1.2975565,-0.77258563,-0.7100191,0.3073534,0.3335136,0.0261602
68,-0.51892823,-0.4013613,"('dependent', 'independent')",-0.40871304,-0.35571706,-0.7424848,-0.6668288,-0.5567087,-0.4746357,0.082073
69,0.40020505,0.41757575,"('lazy', 'industrious')",-0.4687001,-0.5063909,-0.44375867,-0.5074562,-0.1707513,-0.1987571,-0.0280058
70,0.8482296,0.927726,"('lethargic', 'energetic')",1.2982684,1.403718,0.97819513,1.1710583,1.0415644,1.1675008,0.1259364
71,-0.37562582,-0.3565285,"('diffident', 'self-confident')",-0.6993352,-0.7037594,0.30994487,0.2338027,-0.2550054,-0.2754951,-0.0204897
72,-0.03651542,-0.0047388375,"('unambitious', 'ambitious')",-0.65031385,-0.64968014,0.06423879,0.068776555,-0.2075302,-0.1952141,0.0123161
73,0.4083625,0.3411117,"('helpless', 'self-reliant')",0.062730365,0.02141646,-3.1762924,-3.1808882,-0.9017332,-0.9394534,-0.0377202
74,0.91517675,1.0004174,"('undedicated', 'dedicated')",0.6959576,0.79370487,0.6442666,0.6830592,0.7518003,0.8257271,0.0739268
75,0.15225464,0.098608434,"('meek', 'impulsive')",-0.85265183,-0.8414094,-0.66774976,-0.68988633,-0.456049,-0.4775624,-0.0215134
76,0.0068409406,0.13108242,"('anxious', 'daring')",0.33939895,0.49711296,-0.02223977,0.2673267,0.108,0.2985074,0.1905074
77,-0.31940392,-0.27555603,"('unmotivated', 'motivated')",0.22757712,0.30729008,-0.6449328,-0.54461646,-0.2455865,-0.1709608,0.0746257
78,-0.552921,-0.5316256,"('nonresilient', 'resilient')",-0.74645776,-0.71052605,0.57479984,0.5966267,-0.2415263,-0.215175,0.0263513
79,-0.38541543,-0.48635596,"('wavering', 'unwavering')",-1.2912195,-1.4079496,-0.02513613,-0.11197014,-0.567257,-0.6687586,-0.1015016
80,0.7418697,0.73573935,"('dominated', 'dominating')",1.29508,1.2598064,-0.66712695,-0.55955416,0.4566076,0.4786638,0.0220562
81,0.5046529,0.36861035,"('submissive', 'aggressive')",1.9050634,1.8940297,-0.73058474,-0.53517383,0.5597105,0.575822,0.0161115
82,0.34732813,0.33640796,"('poor', 'rich')",0.4980428,0.53794587,6.010286,6.0314465,2.2852189,2.3019334,0.0167145
83,-0.3716147,-0.29046166,"('powerless', 'powerful')",-0.13014477,-0.103583604,-1.5737224,-1.547823,-0.6918273,-0.6472894,0.0445379
84,-0.43947536,-0.4623066,"('inferior', 'superior')",-0.028607767,-0.05575875,0.50858086,0.47913533,0.0134993,-0.0129767,-0.026476
85,-0.12952997,-0.13666157,"('insignificant', 'prestigious')",-1.8504938,-1.911867,0.40611726,0.24573371,-0.5246355,-0.6009316,-0.0762961
86,-0.64033043,-0.71592987,"('uninfluential', 'influential')",-0.29436636,-0.29410136,0.2937299,0.29958707,-0.2136556,-0.2368147,-0.0231591
87,0.78487587,0.600621,"('unsuccessful', 'successful')",0.4866986,0.40700895,0.98149014,1.0097141,0.7510215,0.672448,-0.0785735
88,0.8038792,0.6090802,"('low', 'eminent')",0.4593115,0.30024102,0.5772429,0.5322093,0.6134779,0.4805102,-0.1329677
