,murphy_male,murphy_female,tuple,oil_male,oil_female,corp_male,corp_female,average_male,average_female,female-male
30,-0.70397145,-0.5704919,"('intolerant', 'tolerant')",0.006219089,0.006069161,0.23876716,0.21640067,-0.1529951,-0.1160073,0.0369878
31,-0.67128354,-0.5734921,"('evil', 'good')",-0.7373631,-0.7503377,-1.1459862,-1.1810223,-0.8515442,-0.8349508,0.0165934
32,0.9989327,0.9385259,"('unkind', 'kind')",0.08095157,0.018187918,0.9642129,0.90065265,0.6813657,0.6191222,-0.0622435
33,1.2216635,1.017147,"('wrong', 'right')",1.4774692,1.389471,-0.35327592,-0.44011372,0.7819522,0.6555014,-0.1264508
34,-0.3788606,-0.25187126,"('mean', 'honorable')",0.17525822,0.21915784,4.7569194,4.8702765,1.5177724,1.612521,0.0947486
35,-0.45254147,-0.64653015,"('corrupt', 'incorrupt')",-1.5533671,-1.641249,-0.9761992,-1.0759128,-0.9940359,-1.1212306,-0.1271947
36,0.30011892,0.2795629,"('hostile', 'amicable')",-0.6683506,-0.8543251,-0.62176794,-0.789394,-0.3299999,-0.4547187,-0.1247188
37,0.24972084,0.26515523,"('fake', 'genuine')",-0.40253082,-0.40057436,-0.0063668415,0.019989394,-0.0530589,-0.0384766,0.0145823
38,0.6383248,0.65585464,"('untruthful', 'truthful')",0.5679888,0.56419384,0.23378138,0.25984624,0.4800316,0.4932982,0.0132666
39,0.87163043,0.8957254,"('exploitative', 'cooperative')",-0.41515097,-0.31239972,-0.12085187,0.0082264505,0.1118759,0.1971841,0.0853082
40,-0.07834968,-0.09156833,"('stingy', 'generous')",0.13583684,0.025453307,-1.9134581,-2.0326068,-0.618657,-0.699574,-0.080917
41,0.40889975,0.5317626,"('unforgiving', 'forgiving')",0.021388516,-0.089120634,-0.22456837,-0.28107154,0.0685733,0.0538568,-0.0147165
42,0.35984945,0.43226507,"('unreliable', 'reliable')",0.5864058,0.5763607,-2.5686233,-2.5432487,-0.5407894,-0.511541,0.0292484
43,-0.31756127,-0.1889221,"('irresponsible', 'responsible')",0.053996406,0.10716348,0.22981867,0.3241464,-0.0112487,0.0807959,0.0920446
44,-1.2364163,-1.2090145,"('prejudiced', 'unprejudiced')",-1.0894343,-0.9704556,-1.4582354,-1.3929486,-1.2613619,-1.1908062,0.0705557
45,-0.8058532,-0.57113576,"('incompetent', 'competent')",0.064082436,0.043625727,-0.14575924,-0.16949907,-0.2958433,-0.2323364,0.0635069
46,-0.918121,-0.7985357,"('uncompetitive', 'competitive')",0.40063348,0.42902076,-0.65662146,-0.70050013,-0.3913697,-0.3566717,0.034698
47,-0.9405694,-0.78070354,"('stupid', 'smart')",0.5632396,0.5924376,4.722827,4.838911,1.448499,1.5502151,0.1017161
48,-0.21653777,-0.21474095,"('unintelligent', 'intelligent')",0.8142821,0.7264134,0.22661981,0.1823113,0.2747881,0.2313279,-0.0434602
49,-1.198026,-1.1248884,"('unable', 'able')",-0.41135395,-0.33666462,-0.71343684,-0.652476,-0.7742723,-0.7046764,0.0695959
50,0.35411775,0.32380474,"('clumsy', 'skillful')",-0.18797448,-0.25963163,0.30022097,0.17528121,0.1554547,0.0798181,-0.0756366
51,0.22640912,0.17059076,"('uneducated', 'educated')",-0.035936624,-0.10985783,0.6930854,0.5943836,0.2945193,0.2183722,-0.0761471
52,-0.119509876,-0.3176784,"('irrational', 'rational')",-0.6505044,-0.81208855,-0.035575278,-0.14538065,-0.2685299,-0.4250492,-0.1565193
53,0.7077651,0.6565393,"('uncreative', 'creative')",0.54271287,0.38804013,0.33430222,0.20075837,0.5282601,0.4151126,-0.1131475
54,0.46578747,0.4093603,"('incapable', 'capable')",-0.07477869,-0.036289476,0.659543,0.6827771,0.3501839,0.3519493,0.0017654
55,0.17474985,0.3395182,"('incompetent', 'clever')",0.61283654,0.6026356,0.18295713,0.18464556,0.3235145,0.3755998,0.0520853
56,1.0549157,1.1545124,"('impractical', 'practical')",0.8018387,0.8363395,-0.3798463,-0.33328268,0.4923027,0.5525231,0.0602204
57,0.18913671,0.27642164,"('unimaginative', 'imaginative')",0.40595073,0.37331894,-2.6924052,-2.7481573,-0.6991059,-0.6994723,-0.0003664
58,0.43806547,0.5243727,"('undiscriminating', 'discriminating')",0.65996814,0.61122847,0.24437109,0.22174996,0.4474682,0.4524504,0.0049822
59,0.073670685,-0.022221675,"('foolish', 'wise')",0.6427451,0.5945107,-0.06606233,-0.053903565,0.2167845,0.1727951,-0.0439894
60,0.5427348,0.72932684,"('inefficient', 'efficient')",1.2763274,1.3477727,-0.092262454,0.03420035,0.5755999,0.7037667,0.1281668
61,0.104177535,0.0054898327,"('illogical', 'logical')",0.4159902,0.27698258,0.41335526,0.27855918,0.3111743,0.1870105,-0.1241638
62,-0.20034716,-0.07433464,"('incompetent', 'brilliant')",0.9298965,1.108515,0.3743197,0.49390632,0.3679563,0.5093622,0.1414059
63,0.17236026,0.24473616,"('unperceptive', 'insightful')",1.1769136,1.1318175,0.67284197,0.6487894,0.6740386,0.6751143,0.0010757
64,-0.14856738,-0.19013563,"('shy', 'confident')",0.7808876,0.7621722,-5.288291,-5.2935414,-1.5519902,-1.5738349,-0.0218447
65,-0.27261996,-0.27206933,"('insecure', 'secure')",0.010640264,-0.033456262,-0.14748035,-0.110121444,-0.1364867,-0.138549,-0.0020623
66,0.32436782,0.20490025,"('inactive', 'active')",-0.23968688,-0.22275284,0.88920754,0.8272789,0.3246295,0.2698088,-0.0548207
67,0.0027850233,-0.08042486,"('doubtful', 'determined')",-0.047923017,-0.05993113,-0.345946,-0.32869452,-0.1303613,-0.1563502,-0.0259889
68,-0.35095003,-0.43334186,"('dependent', 'independent')",-1.0028644,-1.0560545,-1.180847,-1.198305,-0.8448871,-0.8959004,-0.0510133
69,0.001693286,-0.11953333,"('lazy', 'industrious')",1.2949713,1.2827411,-0.56647086,-0.540519,0.2433979,0.2075629,-0.035835
70,-0.33000526,-0.17100827,"('lethargic', 'energetic')",-0.23662317,-0.20285352,0.19278172,0.2716688,-0.1246156,-0.0340643,0.0905513
71,1.2008288,1.152976,"('diffident', 'self-confident')",1.6810663,1.7064664,0.6966579,0.6340384,1.192851,1.1644936,-0.0283574
72,1.0280745,0.9888891,"('unambitious', 'ambitious')",0.5147855,0.50804186,-0.68286383,-0.63205284,0.2866654,0.2882927,0.0016273
73,0.97110987,0.94968134,"('helpless', 'self-reliant')",0.89473325,0.849053,-3.086081,-3.078384,-0.406746,-0.4265498,-0.0198038
74,1.9056286,2.0289295,"('undedicated', 'dedicated')",0.09185018,0.08215476,-0.047001645,-0.07979644,0.650159,0.6770959,0.0269369
75,-0.93741006,-0.8800013,"('meek', 'impulsive')",-0.91168094,-0.86081463,-0.53542423,-0.5073102,-0.7948384,-0.7493753,0.0454631
76,0.28449887,0.39139703,"('anxious', 'daring')",-0.46431223,-0.3642306,-0.20691258,-0.19086605,-0.1289086,-0.0545665,0.0743421
77,0.08224528,0.09900618,"('unmotivated', 'motivated')",0.6088759,0.5669864,-1.2706631,-1.1713881,-0.1931807,-0.1684652,0.0247155
78,0.3958131,0.42802712,"('nonresilient', 'resilient')",1.0717812,1.0762988,0.30706364,0.28667775,0.5915527,0.5970012,0.0054485
79,0.73379976,0.6395649,"('wavering', 'unwavering')",-0.6455265,-0.72822684,-0.26985136,-0.28546113,-0.060526,-0.1247077,-0.0641817
80,0.103146434,0.09208122,"('dominated', 'dominating')",0.21565716,0.3097593,-0.26546296,-0.17096534,0.0177802,0.0769584,0.0591782
81,-0.11054985,-0.13794145,"('submissive', 'aggressive')",0.7674907,0.7643782,-0.42391968,-0.37248093,0.0776737,0.0846519,0.0069782
82,-0.93196523,-0.8859122,"('poor', 'rich')",-0.4170407,-0.4838764,5.6965036,5.612355,1.449166,1.4141889,-0.0349771
83,-0.35825166,-0.35758772,"('powerless', 'powerful')",0.83184624,0.8510003,-0.84379715,-0.84678894,-0.1234009,-0.1177921,0.0056088
84,0.67611337,0.49605092,"('inferior', 'superior')",0.6642593,0.612914,0.8026512,0.7290334,0.7143413,0.6126661,-0.1016752
85,0.35023525,0.29285932,"('insignificant', 'prestigious')",0.38071245,0.2958807,-0.060669065,-0.16111189,0.2234262,0.1425427,-0.0808835
86,0.58307517,0.5883854,"('uninfluential', 'influential')",0.99194443,0.839235,-0.046279475,-0.1907426,0.5095801,0.4122926,-0.0972875
87,0.05200599,-0.068099156,"('unsuccessful', 'successful')",1.072707,1.0561496,1.1653322,1.1818675,0.7633484,0.723306,-0.0400424
88,-0.35526735,-0.3738856,"('low', 'eminent')",-0.20378287,-0.24971919,-0.17574765,-0.24632639,-0.2449326,-0.2899771,-0.0450445
