,fifth_male,fifth_female,tuple,third_male,third_female,bancorp_male,bancorp_female,average_male,average_female,female-male
74,2.4024584,2.3420486,"('undedicated', 'dedicated')",2.156147,2.1720734,0.18252115,0.16473076,1.5803755,1.5596175,-0.020758
75,-1.5173635,-1.3930731,"('meek', 'impulsive')",-1.0419024,-1.0272304,-0.017843332,-0.024542078,-0.8590364,-0.8149485,0.0440879
76,2.6203918,2.5811315,"('anxious', 'daring')",1.5200386,1.5579904,-0.3385813,-0.16656029,1.267283,1.3241873,0.0569043
77,1.4612497,1.5529505,"('unmotivated', 'motivated')",0.36408597,0.37089625,-0.50776345,-0.26282677,0.4391908,0.5536733,0.1144825
78,-0.46223092,-0.44480127,"('nonresilient', 'resilient')",-0.61568,-0.5309714,0.9090093,0.99934965,-0.0563005,0.007859,0.0641595
79,-3.4052448,-3.3211293,"('wavering', 'unwavering')",-0.37690204,-0.42655024,1.1852679,1.1340402,-0.8656263,-0.8712131,-0.0055868
80,4.0682726,3.865895,"('dominated', 'dominating')",1.7425267,1.6615078,-0.9727,-0.9222321,1.6126997,1.5350569,-0.0776428
81,3.062037,2.8591275,"('submissive', 'aggressive')",1.0990523,0.93880576,-1.8669523,-1.6588984,0.7647123,0.7130117,-0.0517006
82,-0.16158222,-0.11921495,"('poor', 'rich')",-1.5675087,-1.5020771,1.8137416,1.8230444,0.0282169,0.0672508,0.0390339
83,0.5419986,0.48763078,"('powerless', 'powerful')",0.56119806,0.5236287,0.24315186,0.2597199,0.4487828,0.4236598,-0.025123
84,1.4854513,1.5283484,"('inferior', 'superior')",0.28362378,0.25591066,-0.17108986,-0.28899935,0.5326618,0.4984199,-0.0342419
85,-3.8971066,-3.6385064,"('insignificant', 'prestigious')",-1.3902323,-1.3679254,1.5972505,1.4035217,-1.2300296,-1.20097,0.0290596
86,1.7284372,1.6413056,"('uninfluential', 'influential')",0.30678505,0.2743943,-0.8927925,-0.92748463,0.3808099,0.3294051,-0.0514048
87,1.0169286,0.9906512,"('unsuccessful', 'successful')",0.76176465,0.67402744,0.7899987,0.8592612,0.8562307,0.8413133,-0.0149174
88,-1.1265064,-1.1523643,"('low', 'eminent')",-1.2392821,-1.3051549,-0.3674812,-0.39142695,-0.9110899,-0.9496487,-0.0385588
