,orion_male,orion_female,tuple,office_male,office_female,reit_male,reit_female,inc_male,inc_female,average_male,average_female,female-male
42,-0.004980145,0.061966494,"('unreliable', 'reliable')",0.76598877,0.82412004,0.80260557,0.8581109,-2.8961072,-2.8246999,-0.3331233,-0.2701256,0.0629977
43,1.7661386,1.8221829,"('irresponsible', 'responsible')",1.8500341,1.8960261,0.52224433,0.6299293,1.2777615,1.3224479,1.3540447,1.4176465,0.0636018
44,-1.5644006,-1.5265421,"('prejudiced', 'unprejudiced')",-0.48276573,-0.4344746,0.1152288,0.14823286,-1.3354957,-1.3737489,-0.8168583,-0.7966332,0.0202251
45,-0.20676474,-0.2126484,"('incompetent', 'competent')",0.5876417,0.52535933,-0.3606866,-0.3002031,0.12911281,0.11207402,0.0373258,0.0311455,-0.0061803
46,0.9878003,0.9167453,"('uncompetitive', 'competitive')",2.3096921,2.2814155,0.5595283,0.5480485,0.12937135,0.14118847,0.9965981,0.9718494,-0.0247487
47,0.40536797,0.45299417,"('stupid', 'smart')",2.2569866,2.2762926,1.2227696,1.2869924,5.630048,5.7781816,2.378793,2.4486151,0.0698221
48,1.2382894,1.2153765,"('unintelligent', 'intelligent')",0.093354456,0.061245315,-0.7641887,-0.80672354,0.72446436,0.6961844,0.3229799,0.2915207,-0.0314592
49,-0.18296026,-0.17781493,"('unable', 'able')",-1.7459831,-1.7311589,-1.0930628,-1.0100869,-0.53772527,-0.45790732,-0.8899328,-0.844242,0.0456908
50,-1.1572964,-1.1631515,"('clumsy', 'skillful')",-0.8644606,-0.8944355,0.25587264,0.24217997,0.08454526,-0.0039552003,-0.4203348,-0.4548406,-0.0345058
51,0.33305869,0.20480087,"('uneducated', 'educated')",0.5852719,0.62606657,-0.53013754,-0.70800996,0.7451206,0.67761904,0.2833284,0.2001191,-0.0832093
52,-1.7868897,-1.8618029,"('irrational', 'rational')",-1.926275,-2.0248113,-0.80010915,-0.8914782,-0.4227908,-0.5290275,-1.2340163,-1.32678,-0.0927637
53,-0.39699265,-0.3869197,"('uncreative', 'creative')",-1.0499529,-1.1287906,-1.112981,-1.0937179,1.0945562,1.0532624,-0.3663426,-0.3890415,-0.0226989
54,-0.6344961,-0.6555455,"('incapable', 'capable')",-0.44095817,-0.4428543,-0.49799344,-0.55963635,0.88051623,0.9409092,-0.1732329,-0.1792817,-0.0060488
55,0.9936438,0.9642201,"('incompetent', 'clever')",2.0405114,2.0228837,0.027631685,0.028525975,0.84437484,0.82654697,0.9765404,0.9605442,-0.0159962
56,2.027513,1.9823977,"('impractical', 'practical')",3.1358528,3.1497,1.0778685,1.0664914,0.2748562,0.3002467,1.6290226,1.624709,-0.0043136
57,0.8220376,0.7605643,"('unimaginative', 'imaginative')",0.8266757,0.80627584,-0.30768433,-0.30484024,-2.0350945,-2.0227184,-0.1735164,-0.1901796,-0.0166632
58,0.3430351,0.29687935,"('undiscriminating', 'discriminating')",0.095037825,0.04287008,-0.05834614,-0.094209746,0.15107596,0.13582249,0.1327007,0.0953405,-0.0373602
59,-0.9125855,-0.856347,"('foolish', 'wise')",-0.69680613,-0.64202535,-0.18403158,-0.16384545,-0.33898568,-0.3439964,-0.5331023,-0.5015535,0.0315488
60,2.095027,2.1041875,"('inefficient', 'efficient')",3.2712545,3.3111145,1.1431693,1.2337074,0.69193435,0.8013958,1.8003464,1.8626014,0.062255
61,0.21649827,0.083602026,"('illogical', 'logical')",1.1346866,1.0437359,0.020300318,-0.09876983,0.3822601,0.22652037,0.4384363,0.3137721,-0.1246642
62,1.6759051,1.67127,"('incompetent', 'brilliant')",1.8653972,1.8811541,0.43988162,0.53015894,0.63053894,0.7425477,1.1529307,1.2062826,0.0533519
63,0.34760928,0.39813966,"('unperceptive', 'insightful')",1.1374089,1.115271,0.35984802,0.47732016,1.1310203,1.2834753,0.7439716,0.8185515,0.0745799
64,-0.88650465,-0.91511786,"('shy', 'confident')",0.9054777,1.0163172,0.07343769,0.054479145,-6.2676973,-6.2838917,-1.5438217,-1.5320532,0.0117685
65,1.6080204,1.4818815,"('insecure', 'secure')",1.7275332,1.6471876,1.246302,1.1228534,0.50279194,0.43805704,1.2711619,1.1724949,-0.098667
66,-0.5177889,-0.46071216,"('inactive', 'active')",-0.6475752,-0.5854449,-0.9743856,-0.9362815,0.24440408,0.26440543,-0.4738364,-0.4295083,0.0443281
67,0.71788377,0.6959735,"('doubtful', 'determined')",1.4947693,1.5417469,1.1416197,1.1741195,-0.34267822,-0.2909435,0.7528986,0.7802241,0.0273255
68,0.24547908,0.1938544,"('dependent', 'independent')",-0.99604374,-0.9744174,-1.9264269,-1.9541161,-0.93371975,-0.9805461,-0.9026778,-0.9288063,-0.0261285
69,-1.8979862,-1.8254106,"('lazy', 'industrious')",-1.1003937,-1.0081606,-0.47900355,-0.38870898,-1.6369064,-1.5792636,-1.2785723,-1.2003859,0.0781864
70,1.0397152,1.0477356,"('lethargic', 'energetic')",2.0755177,2.0994065,0.7718267,0.8281922,1.4178091,1.5201727,1.3262172,1.3738767,0.0476595
71,0.11848676,0.17928508,"('diffident', 'self-confident')",-0.23686117,-0.21128911,-0.7734098,-0.6767305,0.09114307,0.1450513,-0.2001603,-0.1409208,0.0592395
72,1.5998508,1.6409911,"('unambitious', 'ambitious')",0.9054976,0.92825264,-0.21113667,-0.22279075,-0.6930076,-0.6709712,0.4003011,0.4188704,0.0185693
73,0.251337,0.28801557,"('helpless', 'self-reliant')",0.5123148,0.5316973,0.12008265,0.10000787,-3.34123,-3.3532107,-0.6143739,-0.6083724,0.0060015
74,0.55350703,0.600574,"('undedicated', 'dedicated')",0.6160287,0.57584494,-0.5306395,-0.4729569,0.27092218,0.34168082,0.2274546,0.2612857,0.0338311
75,-0.42892647,-0.39818296,"('meek', 'impulsive')",-1.7360029,-1.6966369,-0.6349499,-0.5985161,-0.5411083,-0.46804705,-0.8352469,-0.7903458,0.0449011
76,0.9589722,0.88802576,"('anxious', 'daring')",1.4752804,1.4825054,1.1501907,1.1319385,0.8024295,0.76262534,1.0967183,1.0662737,-0.0304446
77,-0.33249834,-0.2965951,"('unmotivated', 'motivated')",0.4180668,0.37893876,0.08289395,0.071385056,-1.1127541,-0.99088204,-0.2360729,-0.2092883,0.0267846
78,-1.869972,-1.8090879,"('nonresilient', 'resilient')",-1.5432036,-1.5623176,-0.5080509,-0.4072388,-0.21932568,-0.10487209,-1.035138,-0.9708791,0.0642589
79,-1.0933063,-1.0944055,"('wavering', 'unwavering')",-1.6480161,-1.7024839,-1.5539125,-1.5799974,-0.6910917,-0.6867924,-1.2465817,-1.2659198,-0.0193381
80,0.8457682,0.7543074,"('dominated', 'dominating')",0.85788304,0.85317487,1.0975046,1.0529883,-1.0810362,-1.0429016,0.4300299,0.4043922,-0.0256377
81,1.2553103,1.1456022,"('submissive', 'aggressive')",2.5563862,2.5782664,1.4189142,1.3459128,-0.045347072,0.0066435114,1.2963159,1.2691061,-0.0272098
82,0.054844778,-0.044256955,"('poor', 'rich')",-0.12369439,-0.21333721,-0.16288063,-0.24117288,6.2950807,6.296645,1.5158376,1.4494696,-0.066368
83,0.32297313,0.27292907,"('powerless', 'powerful')",0.6854396,0.67931837,0.09073405,0.054388646,-0.9480319,-0.98603696,0.0377787,0.0051498,-0.0326289
84,0.8276831,0.74963945,"('inferior', 'superior')",-0.39253134,-0.36039618,-0.14965124,-0.26539224,0.28895852,0.24129695,0.1436148,0.091287,-0.0523278
85,-1.9753553,-1.936456,"('insignificant', 'prestigious')",-3.6545901,-3.7239478,-0.92619586,-0.9131853,-0.09907037,-0.14218427,-1.6638029,-1.6789433,-0.0151404
86,0.850688,0.7253617,"('uninfluential', 'influential')",-0.07434242,-0.08005968,-1.6643264,-1.7041411,0.045779053,-0.013631225,-0.2105505,-0.2681176,-0.0575671
87,-0.22115713,-0.28723592,"('unsuccessful', 'successful')",0.2217992,0.22903259,0.5285103,0.4709435,0.54954934,0.58502877,0.2696754,0.2494422,-0.0202332
88,0.63951665,0.48573446,"('low', 'eminent')",-0.15284482,-0.22745195,-0.6755044,-0.7957132,0.60861194,0.5386092,0.1049448,0.0002946,-0.1046502
