,sun_male,sun_female,tuple,microsystems_male,microsystems_female,inc_male,inc_female,average_male,average_female,female-male
33,1.0612837,0.95727926,"('wrong', 'right')",1.1791203,1.0865797,-0.4550138,-0.518929,0.5951301,0.50831,-0.0868201
34,-0.17384762,-0.12507793,"('mean', 'honorable')",-0.5958513,-0.47667626,5.5264635,5.7566814,1.5855881,1.7183091,0.132721
35,0.47059062,0.50551355,"('corrupt', 'incorrupt')",2.2028668,2.0814207,0.012388112,-0.10373477,0.8952819,0.8277331,-0.0675488
36,0.5075492,0.36952183,"('hostile', 'amicable')",1.9513761,1.669349,0.7228748,0.44370702,1.0606,0.8275259,-0.2330741
37,-0.6175654,-0.6588778,"('fake', 'genuine')",-0.7128428,-0.68081087,-0.17328471,-0.13279624,-0.501231,-0.4908283,0.0104027
38,-0.52945274,-0.5755818,"('untruthful', 'truthful')",-0.8721065,-0.83316475,-0.10503363,-0.064430386,-0.5021976,-0.4910589,0.0111387
39,1.4701087,1.5782337,"('exploitative', 'cooperative')",0.5572871,0.60690206,0.24990772,0.2620296,0.7591012,0.8157218,0.0566206
40,0.23681237,0.09337638,"('stingy', 'generous')",0.4961313,0.50100327,-1.4050785,-1.5514057,-0.224045,-0.3190087,-0.0949637
41,-0.30322528,-0.5959932,"('unforgiving', 'forgiving')",-0.804619,-0.8945379,0.23516284,0.050335247,-0.2908938,-0.4800653,-0.1891715
42,-1.4264407,-1.4122893,"('unreliable', 'reliable')",-1.8630809,-1.6799617,-3.1426508,-3.0762432,-2.1440576,-2.0561647,0.0878929
43,-1.5338064,-1.4732679,"('irresponsible', 'responsible')",-3.198205,-3.075003,-0.7243818,-0.60668993,-1.8187977,-1.7183202,0.1004775
44,-1.1488469,-0.9589154,"('prejudiced', 'unprejudiced')",0.50475764,0.6557295,-1.1074,-1.0326717,-0.5838297,-0.4452859,0.1385438
45,-1.9731929,-2.2934122,"('incompetent', 'competent')",-2.6450784,-2.6539476,-0.9010179,-0.9220286,-1.839763,-1.9564629,-0.1166999
46,-1.3613193,-1.5466485,"('uncompetitive', 'competitive')",-2.501134,-2.4740374,-0.7571491,-0.7949332,-1.5398674,-1.6052065,-0.0653391
47,0.112749144,0.25554726,"('stupid', 'smart')",-0.49629375,-0.3718517,4.7703547,4.9245853,1.4622701,1.6027603,0.1404902
48,0.9561336,0.7282766,"('unintelligent', 'intelligent')",0.15747869,0.04384826,0.6594773,0.54347485,0.5910299,0.4385332,-0.1524967
49,0.00554554,-0.05589551,"('unable', 'able')",0.15636674,0.17620699,-0.2495065,-0.18913665,-0.0291981,-0.0229417,0.0062564
50,-0.8962979,-0.88691264,"('clumsy', 'skillful')",0.7666059,0.812823,-0.1036941,-0.15514657,-0.0777954,-0.0764121,0.0013833
51,-1.1909877,-1.409735,"('uneducated', 'educated')",-0.69379216,-0.80725443,0.5081984,0.41181442,-0.4588605,-0.601725,-0.1428645
52,0.9993757,0.90886444,"('irrational', 'rational')",1.7960654,1.5958173,-0.118179575,-0.296045,0.8924205,0.7362123,-0.1562082
53,0.5650848,0.4232083,"('uncreative', 'creative')",0.49020177,0.32828754,0.9304364,0.81296265,0.6619077,0.5214862,-0.1404215
54,0.3717758,0.23059678,"('incapable', 'capable')",0.48037958,0.30309644,0.73414856,0.7873853,0.528768,0.4403595,-0.0884085
55,-1.1037738,-1.3570354,"('incompetent', 'clever')",-2.327077,-2.3390362,-0.20157741,-0.2436777,-1.2108094,-1.3132497,-0.1024403
56,-1.2058649,-1.4220146,"('impractical', 'practical')",-2.167804,-2.09369,-0.17955537,-0.15374967,-1.1844081,-1.2231514,-0.0387433
57,-0.84690607,-1.1572046,"('unimaginative', 'imaginative')",-1.5929921,-1.7426856,-2.1452863,-2.325946,-1.5283947,-1.7419454,-0.2135507
58,-0.77327466,-0.9563888,"('undiscriminating', 'discriminating')",-0.5171734,-0.6050401,-0.44418487,-0.42450362,-0.578211,-0.6619775,-0.0837665
59,1.2972994,1.3533788,"('foolish', 'wise')",0.87965435,0.82102495,-0.10461518,-0.12859239,0.6907795,0.6819371,-0.0088424
60,-1.1232154,-1.1886914,"('inefficient', 'efficient')",-2.1810758,-2.0266404,-0.26608986,-0.14788559,-1.1901271,-1.1210725,0.0690546
61,0.31903172,0.12397382,"('illogical', 'logical')",-0.42559808,-0.5557225,0.020604007,-0.0955241,-0.0286541,-0.1757576,-0.1471035
62,-0.91106015,-0.966264,"('incompetent', 'brilliant')",-1.7433699,-1.6115627,-0.307285,-0.07294132,-0.9872384,-0.8835893,0.1036491
63,-1.5867782,-1.6780981,"('unperceptive', 'insightful')",-2.0909383,-2.0178018,0.29032844,0.4227559,-1.1291293,-1.091048,0.0380813
64,-1.7106506,-1.8405505,"('shy', 'confident')",-1.3806573,-1.417183,-6.022592,-6.126492,-3.0379667,-3.1280753,-0.0901086
65,-0.55684674,-0.6786627,"('insecure', 'secure')",-1.9590892,-1.9994798,-0.49121222,-0.56219035,-1.0023827,-1.0801109,-0.0777282
66,-0.9159532,-0.7664813,"('inactive', 'active')",-0.56737983,-0.5082834,0.5643159,0.6601029,-0.3063391,-0.2048873,0.1014518
67,-0.09547913,-0.13595845,"('doubtful', 'determined')",0.21001017,0.3251086,-0.5002036,-0.42984655,-0.1285575,-0.0802321,0.0483254
68,-1.5015763,-1.628733,"('dependent', 'independent')",-1.259822,-1.315944,-0.7582756,-0.78024054,-1.1732246,-1.2416391,-0.0684145
69,-0.6469675,-0.55819505,"('lazy', 'industrious')",2.2044852,2.229358,-0.65789235,-0.58965236,0.2998751,0.3605035,0.0606284
70,-2.2614183,-2.2658293,"('lethargic', 'energetic')",-2.353012,-2.2802327,-0.19856486,-0.09702205,-1.6043318,-1.5476947,0.0566371
71,1.4715253,1.4523915,"('diffident', 'self-confident')",1.4487919,1.4399855,0.67148507,0.63714755,1.1972674,1.1765081,-0.0207593
72,-0.21652296,-0.11302624,"('unambitious', 'ambitious')",-1.2193563,-1.1384182,-1.1708094,-1.11966,-0.8688962,-0.7903682,0.078528
73,0.9496337,1.0203052,"('helpless', 'self-reliant')",1.2204576,1.1780415,-2.8941202,-2.839498,-0.241343,-0.2137171,0.0276259
74,-0.1516583,-0.24514386,"('undedicated', 'dedicated')",-0.60428435,-0.5956942,-0.07181092,-0.042044513,-0.2759178,-0.2942942,-0.0183764
75,-0.67657286,-0.64917195,"('meek', 'impulsive')",0.7819525,0.7268507,-0.0960547,0.017151382,0.0031083,0.03161,0.0285017
76,-1.4386951,-1.3834301,"('anxious', 'daring')",-1.8877633,-1.7682303,0.0777709,0.19041924,-1.0828958,-0.9870804,0.0958154
77,-0.22435269,-0.5037449,"('unmotivated', 'motivated')",-0.8391763,-0.90178037,-0.97263336,-1.0001473,-0.6787208,-0.8018909,-0.1231701
78,-0.7921673,-0.89977586,"('nonresilient', 'resilient')",0.8908084,0.94197667,0.14277938,0.19981301,0.0804735,0.0806713,0.0001978
79,0.38773364,0.3068665,"('wavering', 'unwavering')",0.4319572,0.30248395,-0.26696897,-0.25341928,0.1842406,0.1186437,-0.0655969
80,-1.0992863,-1.0636883,"('dominated', 'dominating')",-1.4184582,-1.2615168,-1.2280056,-1.0946506,-1.2485834,-1.1399519,0.1086315
81,-2.0315437,-2.2264357,"('submissive', 'aggressive')",-2.6641424,-2.6878326,-0.7540185,-0.73120064,-1.8165682,-1.8818231,-0.0652549
82,-1.4569284,-1.6081568,"('poor', 'rich')",-1.1261183,-1.1699237,5.248272,5.2921653,0.8884084,0.8380283,-0.0503801
83,1.439253,1.3008403,"('powerless', 'powerful')",0.64349836,0.6794439,-0.5798542,-0.6179451,0.5009657,0.454113,-0.0468527
84,1.2341697,1.1127768,"('inferior', 'superior')",1.2845259,1.1723739,0.5855702,0.54482144,1.0347552,0.943324,-0.0914312
85,2.3938305,2.4515288,"('insignificant', 'prestigious')",2.890074,2.8184624,0.54627347,0.57533795,1.9433928,1.9484429,0.0050501
86,0.27947536,-0.13176621,"('uninfluential', 'influential')",-1.1124736,-1.3736928,-0.06647393,-0.2820302,-0.2998241,-0.5958297,-0.2960056
87,-1.2623346,-1.3602474,"('unsuccessful', 'successful')",-0.3009769,-0.26790336,0.44228688,0.49370137,-0.3736749,-0.3781498,-0.0044749
88,-0.62541586,-0.6894291,"('low', 'eminent')",-0.37170622,-0.47312614,0.1894111,0.1585868,-0.269237,-0.3346562,-0.0654192
