,starbucks_male,starbucks_female,tuple,corp_male,corp_female,average_male,average_female,female-male
43,1.2296894,1.3009282,"('irresponsible', 'responsible')",0.520765,0.59216666,0.8752272,0.9465474,0.0713202
44,-2.0786178,-2.1450927,"('prejudiced', 'unprejudiced')",-1.2448205,-1.2221193,-1.6617191,-1.683606,-0.0218869
45,0.5095992,0.828207,"('incompetent', 'competent')",-0.15294287,-0.1926287,0.1783282,0.3177892,0.139461
46,-0.017707076,0.13197255,"('uncompetitive', 'competitive')",-1.006068,-1.0159149,-0.5118876,-0.4419712,0.0699164
47,0.73083216,0.72728956,"('stupid', 'smart')",5.357505,5.4851694,3.0441685,3.1062295,0.062061
48,0.38001198,0.4726385,"('unintelligent', 'intelligent')",0.38446373,0.4362039,0.3822379,0.4544212,0.0721833
49,0.36404938,0.43907547,"('unable', 'able')",-0.5011865,-0.3916114,-0.0685686,0.023732,0.0923006
50,-0.9864201,-0.9490797,"('clumsy', 'skillful')",-0.09512994,-0.14959124,-0.540775,-0.5493355,-0.0085605
51,0.31003824,0.24132079,"('uneducated', 'educated')",0.37225163,0.3164994,0.3411449,0.2789101,-0.0622348
52,-0.6259848,-0.8444363,"('irrational', 'rational')",-0.13953033,-0.27453864,-0.3827575,-0.5594875,-0.17673
53,0.7635876,0.83032256,"('uncreative', 'creative')",0.36691853,0.27872786,0.5652531,0.5545252,-0.0107279
54,0.91015124,0.87717235,"('incapable', 'capable')",0.82274866,0.8390565,0.86645,0.8581144,-0.0083356
55,0.187899,0.34402347,"('incompetent', 'clever')",0.1457578,0.21241756,0.1668284,0.2782205,0.1113921
56,1.9010488,1.9689256,"('impractical', 'practical')",-0.45661408,-0.35723427,0.7222173,0.8058457,0.0836284
57,-1.0076476,-0.8992628,"('unimaginative', 'imaginative')",-3.4738562,-3.5233548,-2.240752,-2.2113087,0.0294433
58,0.627956,0.8050332,"('undiscriminating', 'discriminating')",-0.078414194,-0.12301557,0.2747709,0.3410088,0.0662379
59,-0.08250494,-0.19379658,"('foolish', 'wise')",0.2116615,0.18307947,0.0645783,-0.0053586,-0.0699369
60,0.80445105,0.89817786,"('inefficient', 'efficient')",-0.019948348,0.2547332,0.3922513,0.5764555,0.1842042
61,1.332306,1.1883739,"('illogical', 'logical')",0.7094006,0.6168767,1.0208533,0.9026253,-0.118228
62,0.58513844,0.6956,"('incompetent', 'brilliant')",0.15817645,0.32016802,0.3716574,0.507884,0.1362266
63,1.5979427,1.7450676,"('unperceptive', 'insightful')",0.25188115,0.2860037,0.9249119,1.0155356,0.0906237
64,-1.0866307,-1.1830745,"('shy', 'confident')",-6.706639,-6.772665,-3.8966348,-3.9778697,-0.0812349
65,-0.79063904,-0.86934644,"('insecure', 'secure')",-0.34367543,-0.2035214,-0.5671573,-0.5364339,0.0307234
66,-0.6466841,-0.71946526,"('inactive', 'active')",0.37439942,0.32266435,-0.1361423,-0.1984005,-0.0622582
67,0.34576747,0.28181916,"('doubtful', 'determined')",-0.45344973,-0.4514806,-0.0538411,-0.0848307,-0.0309896
68,-0.24348351,-0.33733812,"('dependent', 'independent')",-0.6231767,-0.68185765,-0.4333301,-0.5095979,-0.0762678
69,0.34241074,0.30938068,"('lazy', 'industrious')",-0.9756389,-1.0321245,-0.3166141,-0.3613719,-0.0447578
70,0.1479001,0.2316357,"('lethargic', 'energetic')",0.25504366,0.3051714,0.2014719,0.2684036,0.0669317
71,2.15273,2.210973,"('diffident', 'self-confident')",0.35486498,0.33780542,1.2537975,1.2743893,0.0205918
72,0.3632933,0.28936383,"('unambitious', 'ambitious')",-0.45045924,-0.31787726,-0.043583,-0.0142567,0.0293263
73,1.4849075,1.5097868,"('helpless', 'self-reliant')",-3.4012547,-3.4380405,-0.9581736,-0.9641268,-0.0059532
74,2.0321703,2.1345298,"('undedicated', 'dedicated')",-0.26255143,-0.3006288,0.8848094,0.9169505,0.0321411
75,-1.3235958,-1.2553811,"('meek', 'impulsive')",-0.86827195,-0.89549357,-1.0959339,-1.0754373,0.0204966
76,-0.2130153,-0.11485584,"('anxious', 'daring')",-0.47836864,-0.37552485,-0.345692,-0.2451904,0.1005016
77,0.007898258,0.14836888,"('unmotivated', 'motivated')",-1.3876966,-1.2385609,-0.6898992,-0.545096,0.1448032
78,0.0856581,0.18866548,"('nonresilient', 'resilient')",-0.26558438,-0.26112506,-0.0899631,-0.0362298,0.0537333
79,-0.4212776,-0.37959585,"('wavering', 'unwavering')",-0.2640236,-0.2520839,-0.3426506,-0.3158399,0.0268107
80,0.15671782,0.042628616,"('dominated', 'dominating')",-0.85507303,-0.75806564,-0.3491776,-0.3577185,-0.0085409
81,-0.39759052,-0.42339292,"('submissive', 'aggressive')",-1.0713414,-0.9424369,-0.734466,-0.6829149,0.0515511
82,-0.52649397,-0.4235869,"('poor', 'rich')",6.3986096,6.403561,2.9360578,2.9899871,0.0539293
83,0.7045931,0.7225338,"('powerless', 'powerful')",-0.902789,-0.87360466,-0.0990979,-0.0755354,0.0235625
84,0.8308698,0.7559885,"('inferior', 'superior')",0.7656987,0.6885832,0.7982842,0.7222859,-0.0759983
85,1.5075212,1.559735,"('insignificant', 'prestigious')",-0.049016833,-0.1837018,0.7292522,0.6880166,-0.0412356
86,1.8708473,1.8538966,"('uninfluential', 'influential')",-0.03980629,-0.11273173,0.9155205,0.8705825,-0.044938
87,0.8445149,0.76175725,"('unsuccessful', 'successful')",0.52146876,0.4533537,0.6829919,0.6075555,-0.0754364
88,-0.15474918,-0.12674582,"('low', 'eminent')",-0.43641916,-0.4523187,-0.2955842,-0.2895322,0.006052
