,dean_male,dean_female,tuple,foods_male,foods_female,co_male,co_female,average_male,average_female,female-male
13,1.4211273,1.3370221,"('impolite', 'polite')",0.7420764,0.7124389,0.038717605,0.01604177,0.7339737,0.6885009,-0.0454728
14,0.61952204,0.52311337,"('antisocial', 'social')",-0.1262633,-0.21089044,-0.18210885,-0.30363163,0.1037166,0.0028638,-0.1008528
15,-0.40405855,-0.6178191,"('boring', 'funny')",0.79430485,0.650348,0.3772633,0.3420136,0.2558365,0.1248475,-0.130989
16,-1.6348128,-1.6297123,"('unpopular', 'popular')",-0.6144415,-0.5418944,-0.03902957,-0.04450266,-0.7627613,-0.7387032,0.0240581
17,-0.28431502,-0.25843546,"('nasty', 'nice')",-0.5975906,-0.49536416,-0.34854698,-0.3092919,-0.4101509,-0.3543638,0.0557871
18,0.72859514,0.62738216,"('disagreeable', 'welcoming')",-0.29498816,-0.28028083,-0.9184301,-0.8803282,-0.1616077,-0.1777423,-0.0161346
19,-0.57782257,-0.5712851,"('inhospitable', 'hospitable')",0.022897143,0.068244666,-0.3902267,-0.29490733,-0.3150507,-0.2659826,0.0490681
20,0.011657636,0.014628409,"('rough', 'thoughtful')",-0.37494856,-0.27780095,0.51086885,0.58768594,0.0491926,0.1081711,0.0589785
21,1.2721076,1.3127221,"('immoral', 'moral')",0.33693707,0.37287885,-0.7531999,-0.6789625,0.2852816,0.3355462,0.0502646
22,0.91247034,0.8274563,"('untrustworthy', 'trustworthy')",-0.85598314,-0.94673723,-0.8257262,-0.82087356,-0.256413,-0.3133848,-0.0569718
23,1.6852118,1.6552815,"('insincere', 'sincere')",-0.5294081,-0.4593049,5.922946,5.7963114,2.3595832,2.3307627,-0.0288205
24,1.0624028,0.97776586,"('dishonest', 'honest')",-0.047402482,-0.08071593,0.93962777,0.87897485,0.6515427,0.5920083,-0.0595344
25,-0.96871144,-1.007061,"('egoistic', 'altruistic')",0.99942887,0.9936063,1.1186504,1.0717597,0.3831226,0.3527683,-0.0303543
26,0.39238733,0.27398533,"('hardhearted', 'benevolent')",0.89235556,0.85054165,1.8655907,1.7947197,1.0501111,0.9730822,-0.0770289
27,0.24021697,0.1653362,"('hardhearted', 'softhearted')",-0.42747244,-0.44731155,1.1458954,1.1031069,0.3195466,0.2737105,-0.0458361
28,0.46536905,0.3724323,"('disloyal', 'loyal')",0.31258246,0.23848695,1.1024113,0.96379215,0.6267876,0.5249038,-0.1018838
29,-1.891462,-1.9471927,"('unfair', 'fair')",-0.94993436,-0.93999976,-1.0686661,-1.1560017,-1.3033541,-1.3477314,-0.0443773
30,1.3229283,1.3366629,"('intolerant', 'tolerant')",0.10068313,0.09317992,0.48343456,0.49829602,0.635682,0.642713,0.007031
31,-2.5386527,-2.450396,"('evil', 'good')",-0.1974103,-0.0805176,-0.96545017,-0.939524,-1.2338378,-1.1568125,0.0770253
32,0.496736,0.33982983,"('unkind', 'kind')",0.24856213,0.12468294,1.0799085,0.9057839,0.6084022,0.4567656,-0.1516366
33,0.71766573,0.6744556,"('wrong', 'right')",0.8199162,0.735495,-0.4581012,-0.40372327,0.3598269,0.3354091,-0.0244178
34,-0.27133903,-0.1646999,"('mean', 'honorable')",-0.0021974891,0.17567554,5.378744,5.4261875,1.7017358,1.8123878,0.110652
35,-1.0409818,-1.2039051,"('corrupt', 'incorrupt')",-0.5293014,-0.62992764,-0.6563576,-0.7501521,-0.7422136,-0.8613283,-0.1191147
36,-2.2528474,-2.3033466,"('hostile', 'amicable')",-0.4587857,-0.47969085,-0.19183394,-0.36985978,-0.9678224,-1.0509657,-0.0831433
37,1.0707799,1.0991299,"('fake', 'genuine')",0.27187875,0.31923014,0.33862144,0.4002726,0.5604267,0.6062109,0.0457842
38,0.06681128,-0.007128274,"('untruthful', 'truthful')",0.41803476,0.39978588,0.12685472,0.18313839,0.2039003,0.191932,-0.0119683
39,2.1199672,2.1038132,"('exploitative', 'cooperative')",0.72702986,0.75851524,0.5382759,0.619386,1.1284243,1.1605715,0.0321472
40,0.36911252,0.37581503,"('stingy', 'generous')",-0.11873093,0.021164289,-2.5749512,-2.4472826,-0.7748566,-0.6834344,0.0914222
41,0.8399736,0.6879411,"('unforgiving', 'forgiving')",0.4355806,0.5256777,0.5567969,0.5413184,0.6107837,0.5849791,-0.0258046
42,0.54637736,0.6022898,"('unreliable', 'reliable')",0.77426887,0.8145659,-2.753158,-2.5795853,-0.4775039,-0.3875765,0.0899274
43,1.4830413,1.4979461,"('irresponsible', 'responsible')",0.10564011,0.16510198,0.5349273,0.61837447,0.7078696,0.7604742,0.0526046
44,-1.7136338,-1.7189082,"('prejudiced', 'unprejudiced')",-1.0534415,-1.0284383,-1.5953045,-1.5513844,-1.4541267,-1.4329103,0.0212164
45,0.2122776,0.14418314,"('incompetent', 'competent')",0.14610654,0.35825607,-0.19451877,-0.194731,0.0546218,0.1025694,0.0479476
46,2.10835,2.128164,"('uncompetitive', 'competitive')",-0.30458686,-0.203744,-0.718374,-0.76915324,0.3617964,0.385089,0.0232926
47,-0.04465439,0.011761482,"('stupid', 'smart')",0.67221886,0.676759,5.5113173,5.4880476,2.0462939,2.058856,0.0125621
48,0.74432886,0.67090666,"('unintelligent', 'intelligent')",0.098716065,0.12599155,-0.3631448,-0.38166398,0.1599667,0.1384114,-0.0215553
49,-0.4700793,-0.4729347,"('unable', 'able')",-0.39461398,-0.36102018,-0.92572504,-0.8369084,-0.5968061,-0.5569544,0.0398517
50,0.24471517,0.29003167,"('clumsy', 'skillful')",0.09109646,0.090634584,-0.4007057,-0.35034108,-0.0216314,0.0101084,0.0317398
51,1.119782,1.0275941,"('uneducated', 'educated')",-0.41154543,-0.46520674,0.09197237,-0.021530274,0.2667363,0.1802857,-0.0864506
52,-1.2027497,-1.2891175,"('irrational', 'rational')",0.62442297,0.45856977,-0.33715752,-0.36968324,-0.3051614,-0.400077,-0.0949156
53,-0.21503815,-0.1660189,"('uncreative', 'creative')",-0.33224422,-0.36881223,0.27833202,0.25890663,-0.0896501,-0.0919748,-0.0023247
54,-0.2625113,-0.35336867,"('incapable', 'capable')",0.119779445,0.029874913,0.72544914,0.7371749,0.1942391,0.1378937,-0.0563454
55,1.3699608,1.2922051,"('incompetent', 'clever')",-0.22546464,-0.13923708,-0.039889723,-0.053023025,0.3682022,0.3666484,-0.0015538
56,1.588432,1.501738,"('impractical', 'practical')",1.05551,1.0254726,-0.012418065,0.0041290633,0.8771746,0.84378,-0.0333946
57,0.4199476,0.30346224,"('unimaginative', 'imaginative')",-0.4436127,-0.47146583,-3.3176303,-3.3111534,-1.1137652,-1.159719,-0.0459538
58,0.31174877,0.26514262,"('undiscriminating', 'discriminating')",-0.58327806,-0.50235975,0.0524958,0.0960888,-0.0730112,-0.0470428,0.0259684
59,-0.12331952,-0.18866631,"('foolish', 'wise')",1.0402542,0.94958013,-0.1445173,-0.10490424,0.2574725,0.2186699,-0.0388026
60,1.1666088,1.2447257,"('inefficient', 'efficient')",0.07811774,0.18391582,-0.3034169,-0.030009769,0.3137699,0.4662106,0.1524407
61,0.681802,0.60496056,"('illogical', 'logical')",0.04183891,-0.11296376,0.06108123,-0.07880305,0.261574,0.1377313,-0.1238427
62,1.6361965,1.7439545,"('incompetent', 'brilliant')",0.300174,0.4667418,-0.14584118,0.083074875,0.5968431,0.7645903,0.1677472
63,0.82694864,0.84291273,"('unperceptive', 'insightful')",0.7867625,0.89677006,0.14278579,0.3272977,0.585499,0.6889935,0.1034945
64,0.19710945,0.11368401,"('shy', 'confident')",-0.4315014,-0.5038156,-6.612826,-6.469649,-2.282406,-2.2865934,-0.0041874
65,0.8114938,0.71260446,"('insecure', 'secure')",-0.84216934,-0.96201074,-0.09551428,-0.15003863,-0.0420633,-0.1331483,-0.091085
66,-0.59427834,-0.6973625,"('inactive', 'active')",0.106945,0.021797337,0.81609714,0.7694986,0.1095879,0.0313112,-0.0782767
67,1.3645332,1.3543074,"('doubtful', 'determined')",0.53253216,0.54373693,-0.087335914,-0.040402576,0.6032432,0.6192139,0.0159707
68,-0.027331537,-0.18176118,"('dependent', 'independent')",-1.0505879,-1.1341763,-1.7770326,-1.7976204,-0.9516507,-1.0378526,-0.0862019
69,-1.2219745,-1.2079886,"('lazy', 'industrious')",1.097908,1.0326387,-0.9370345,-0.8210841,-0.3537003,-0.3321447,0.0215556
70,1.253057,1.1788254,"('lethargic', 'energetic')",-0.352665,-0.2597908,0.34414017,0.3792007,0.414844,0.4327451,0.0179011
71,0.14348163,0.011919387,"('diffident', 'self-confident')",1.51144,1.5321491,0.5722105,0.5739388,0.7423774,0.7060024,-0.036375
72,0.778635,0.74329394,"('unambitious', 'ambitious')",-0.79128957,-0.82558185,-0.6928638,-0.5317691,-0.2351728,-0.2046857,0.0304871
73,1.8187774,1.9642539,"('helpless', 'self-reliant')",0.8884568,0.8294033,-3.5857089,-3.4065206,-0.2928248,-0.2042878,0.088537
74,1.8214471,1.8189441,"('undedicated', 'dedicated')",0.3806464,0.43165508,0.06814587,0.11909811,0.7567465,0.7898991,0.0331526
75,-0.7627779,-0.7561389,"('meek', 'impulsive')",-0.67584735,-0.62176406,-0.48103124,-0.39582705,-0.6398855,-0.5912433,0.0486422
76,1.2712175,1.310633,"('anxious', 'daring')",-0.8470337,-0.69318163,-0.14899208,-0.13264704,0.0917306,0.1616014,0.0698708
77,0.88100845,0.9969239,"('unmotivated', 'motivated')",-0.64396894,-0.5820653,-1.3968407,-1.1779783,-0.3866004,-0.2543732,0.1322272
78,-0.20209898,-0.11090272,"('nonresilient', 'resilient')",0.31771687,0.4270203,-0.36722896,-0.15724394,-0.0838704,0.0529579,0.1368283
79,-0.84764904,-0.8636826,"('wavering', 'unwavering')",0.50163746,0.4696275,-0.38551772,-0.3758662,-0.2438431,-0.2566404,-0.0127973
80,0.9069505,0.8881576,"('dominated', 'dominating')",-0.18922997,-0.071944825,-0.47167233,-0.40322596,0.0820161,0.1376623,0.0556462
81,1.6375271,1.581629,"('submissive', 'aggressive')",0.07752145,0.10169147,-0.75480044,-0.68922234,0.3200827,0.3313661,0.0112834
82,-0.11745298,-0.061403826,"('poor', 'rich')",-0.40635398,-0.30707604,5.9550977,5.7633433,1.8104302,1.7982879,-0.0121423
83,0.6509604,0.5516623,"('powerless', 'powerful')",0.10011482,0.057661906,-1.2672998,-1.3008864,-0.1720749,-0.2305207,-0.0584458
84,1.0544374,0.96048087,"('inferior', 'superior')",0.2579526,0.18454917,0.2860302,0.25949574,0.5328067,0.4681753,-0.0646314
85,-1.3175043,-1.2777281,"('insignificant', 'prestigious')",0.8299098,0.81947744,-0.2805492,-0.25809848,-0.2560479,-0.238783,0.0172649
86,1.0534313,0.86544305,"('uninfluential', 'influential')",-0.18498477,-0.24825525,-0.25514013,-0.37381223,0.2044354,0.0811252,-0.1233102
87,0.14350644,0.15321907,"('unsuccessful', 'successful')",0.45414698,0.42030063,0.43609044,0.39387417,0.3445813,0.3224646,-0.0221167
88,-0.09293207,-0.16276449,"('low', 'eminent')",-0.23472707,-0.30347416,-0.39699692,-0.50350565,-0.241552,-0.3232481,-0.0816961
