,petsmart_male,petsmart_female,tuple,inc_male,inc_female,average_male,average_female,female-male
16,-0.5650628,-0.4747866,"('unpopular', 'popular')",0.16446099,0.24865228,-0.2003009,-0.1130672,0.0872337
17,-0.092914335,0.062169023,"('nasty', 'nice')",-0.6140954,-0.5123788,-0.3535049,-0.2251049,0.1284
18,-1.1456939,-1.1074805,"('disagreeable', 'welcoming')",-0.30197752,-0.3357383,-0.7238357,-0.7216094,0.0022263
19,0.51233906,0.51711637,"('inhospitable', 'hospitable')",0.4090341,0.4787907,0.4606866,0.4979535,0.0372669
20,-0.65708894,-0.5878739,"('rough', 'thoughtful')",0.9158198,0.87113464,0.1293654,0.1416304,0.012265
21,0.19246522,0.1995721,"('immoral', 'moral')",-0.65035737,-0.6269023,-0.2289461,-0.2136651,0.015281
22,-0.6190799,-0.65700674,"('untrustworthy', 'trustworthy')",-0.86729276,-0.96217155,-0.7431864,-0.8095891,-0.0664027
23,0.23211804,0.24920735,"('insincere', 'sincere')",5.971608,5.9565477,3.1018631,3.1028776,0.0010145
24,0.051404342,-0.003361065,"('dishonest', 'honest')",0.9206435,0.84283143,0.4860239,0.4197352,-0.0662887
25,0.25574803,0.17886692,"('egoistic', 'altruistic')",1.7834297,1.7081908,1.0195889,0.9435289,-0.07606
26,0.60897344,0.5599183,"('hardhearted', 'benevolent')",1.70628,1.64449,1.1576267,1.1022041,-0.0554226
27,0.94350016,1.0014083,"('hardhearted', 'softhearted')",1.9355924,1.8039492,1.4395463,1.4026787,-0.0368676
28,0.706783,0.6544142,"('disloyal', 'loyal')",0.8841033,0.7585467,0.7954432,0.7064804,-0.0889628
29,-0.4053866,-0.4239046,"('unfair', 'fair')",-0.0804185,-0.23411004,-0.2429025,-0.3290073,-0.0861048
30,0.4593736,0.51820403,"('intolerant', 'tolerant')",1.0001831,0.9556489,0.7297783,0.7369264,0.0071481
31,-0.88186395,-0.8306194,"('evil', 'good')",-0.6139479,-0.6912676,-0.747906,-0.7609435,-0.0130375
32,1.4782965,1.4210236,"('unkind', 'kind')",1.3321635,1.1913259,1.40523,1.3061748,-0.0990552
33,0.60121197,0.468271,"('wrong', 'right')",-0.33722544,-0.45327067,0.1319933,0.0075002,-0.1244931
34,0.53366536,0.6837295,"('mean', 'honorable')",6.060544,6.233384,3.2971046,3.4585569,0.1614523
35,-0.75559163,-0.8509699,"('corrupt', 'incorrupt')",-0.072441004,-0.20745862,-0.4140163,-0.5292143,-0.115198
36,-0.33135673,-0.31307048,"('hostile', 'amicable')",0.23953241,0.07693175,-0.0459122,-0.1180694,-0.0721572
37,-0.012954462,-0.027088977,"('fake', 'genuine')",0.46836728,0.45228806,0.2277064,0.2125995,-0.0151069
38,0.5330866,0.58516204,"('untruthful', 'truthful')",0.05684293,0.12293443,0.2949648,0.3540483,0.0590835
39,0.9062866,0.87710816,"('exploitative', 'cooperative')",0.12742798,0.10773362,0.5168573,0.4924209,-0.0244364
40,-0.5413736,-0.52511466,"('stingy', 'generous')",-1.5276163,-1.6644384,-1.0344949,-1.0947765,-0.0602816
41,0.23826918,0.2674023,"('unforgiving', 'forgiving')",0.108170524,-0.010669624,0.1732199,0.1283663,-0.0448536
42,0.3487234,0.40443203,"('unreliable', 'reliable')",-3.3532043,-3.2608633,-1.5022404,-1.4282156,0.0740248
43,0.77623683,0.80733776,"('irresponsible', 'responsible')",0.769883,0.7949397,0.7730599,0.8011388,0.0280789
44,-0.7460368,-0.7138231,"('prejudiced', 'unprejudiced')",-1.7518713,-1.6995903,-1.2489541,-1.2067068,0.0422473
45,-0.27612138,-0.14952426,"('incompetent', 'competent')",-0.1870943,-0.19061498,-0.2316078,-0.1700696,0.0615382
46,-0.31950507,-0.2674924,"('uncompetitive', 'competitive')",-0.7888744,-0.8376966,-0.5541897,-0.5525945,0.0015952
47,0.6804094,0.7260395,"('stupid', 'smart')",5.513187,5.622879,3.0967982,3.1744592,0.077661
48,0.5485966,0.53965545,"('unintelligent', 'intelligent')",0.59132457,0.58929104,0.5699606,0.5644733,-0.0054873
49,-0.15743148,-0.05156143,"('unable', 'able')",-0.3564916,-0.18026894,-0.2569615,-0.1159152,0.1410463
50,-0.08401923,-0.09279472,"('clumsy', 'skillful')",0.02285067,0.024965376,-0.0305843,-0.0339147,-0.0033304
51,-0.52391684,-0.61780715,"('uneducated', 'educated')",0.79571193,0.6892544,0.1358975,0.0357236,-0.1001739
52,-0.3729455,-0.5786574,"('irrational', 'rational')",0.097417325,-0.003384735,-0.1377641,-0.291021,-0.1532569
53,-0.4249251,-0.41174483,"('uncreative', 'creative')",1.022648,0.9781298,0.2988614,0.2831925,-0.0156689
54,0.1118654,-0.008123606,"('incapable', 'capable')",1.1971059,1.2568276,0.6544856,0.624352,-0.0301336
55,0.2675238,0.3776507,"('incompetent', 'clever')",0.063062765,0.07656269,0.1652933,0.2271067,0.0618134
56,1.4263268,1.5164026,"('impractical', 'practical')",-0.5357643,-0.43526286,0.4452812,0.5405699,0.0952887
57,-0.03461148,-0.021827664,"('unimaginative', 'imaginative')",-2.6603749,-2.67218,-1.3474932,-1.3470038,0.0004894
58,-0.72110456,-0.6839266,"('undiscriminating', 'discriminating')",0.19619808,0.13103092,-0.2624533,-0.2764478,-0.0139945
59,0.46162498,0.35060915,"('foolish', 'wise')",0.22200416,0.25742662,0.3418146,0.3040179,-0.0377967
60,1.3204417,1.4752553,"('inefficient', 'efficient')",0.0298759,0.15689681,0.6751588,0.816076,0.1409172
61,-0.11426348,-0.23833789,"('illogical', 'logical')",0.48144206,0.28711498,0.1835893,0.0243885,-0.1592008
62,-0.115256526,-0.012547404,"('incompetent', 'brilliant')",-0.13201353,0.037352737,-0.123635,0.0124027,0.1360377
63,0.23892215,0.3018213,"('unperceptive', 'insightful')",1.0338966,1.1178718,0.6364093,0.7098465,0.0734372
64,-1.0064827,-1.1092398,"('shy', 'confident')",-6.901074,-6.96188,-3.9537783,-4.0355601,-0.0817818
65,-0.15598434,-0.218263,"('insecure', 'secure')",-0.34466484,-0.30583447,-0.2503246,-0.2620487,-0.0117241
66,-0.61956966,-0.68188196,"('inactive', 'active')",0.7405979,0.7087153,0.0605141,0.0134167,-0.0470974
67,0.33378765,0.29907948,"('doubtful', 'determined')",-0.78048307,-0.6938304,-0.2233477,-0.1973754,0.0259723
68,-1.209021,-1.284105,"('dependent', 'independent')",-0.37480932,-0.42251977,-0.7919152,-0.8533124,-0.0613972
69,-0.3788595,-0.42213148,"('lazy', 'industrious')",-0.5946526,-0.57462794,-0.486756,-0.4983797,-0.0116237
70,-0.25184816,-0.15467444,"('lethargic', 'energetic')",0.779218,0.8046684,0.2636849,0.324997,0.0613121
71,1.6393209,1.7050319,"('diffident', 'self-confident')",0.57106537,0.5690085,1.1051931,1.1370202,0.0318271
72,-0.58098483,-0.63332254,"('unambitious', 'ambitious')",-0.6338568,-0.60565984,-0.6074208,-0.6194912,-0.0120704
73,0.028739542,-0.04803534,"('helpless', 'self-reliant')",-3.3839889,-3.3843346,-1.6776247,-1.716185,-0.0385603
74,0.4275754,0.48707122,"('undedicated', 'dedicated')",0.15555786,0.10883329,0.2915666,0.2979523,0.0063857
75,-1.0010916,-1.035203,"('meek', 'impulsive')",-0.50828147,-0.40946737,-0.7546865,-0.7223352,0.0323513
76,-0.18828589,-0.10199794,"('anxious', 'daring')",0.0024757423,0.11915647,-0.0929051,0.0085793,0.1014844
77,-0.8202448,-0.8104151,"('unmotivated', 'motivated')",-1.2971987,-1.2043945,-1.0587218,-1.0074048,0.051317
78,1.0826217,1.2348775,"('nonresilient', 'resilient')",0.26140252,0.2935582,0.6720121,0.7642179,0.0922058
79,0.040553093,0.026849844,"('wavering', 'unwavering')",0.0005897805,0.08148898,0.0205714,0.0541694,0.033598
80,-0.804281,-0.83628076,"('dominated', 'dominating')",-1.4618798,-1.4040723,-1.1330805,-1.1201766,0.0129039
81,-0.42371133,-0.5001235,"('submissive', 'aggressive')",-0.9446996,-0.87043464,-0.6842055,-0.6852791,-0.0010736
82,-0.45140946,-0.40716124,"('poor', 'rich')",6.3526855,6.504512,2.9506381,3.0486753,0.0980372
83,-0.16025954,-0.14688867,"('powerless', 'powerful')",-1.3171232,-1.3780966,-0.7386913,-0.7624927,-0.0238014
84,0.06613145,-0.052886885,"('inferior', 'superior')",0.6958098,0.61602277,0.3809706,0.2815679,-0.0994027
85,0.36175203,0.2894179,"('insignificant', 'prestigious')",0.7448987,0.7308817,0.5533254,0.5101498,-0.0431756
86,0.2265823,0.12353675,"('uninfluential', 'influential')",0.3823938,0.21072894,0.3044881,0.1671329,-0.1373552
87,0.17925958,0.13064474,"('unsuccessful', 'successful')",0.62250483,0.7477576,0.4008822,0.4392012,0.038319
88,-0.47271353,-0.49595872,"('low', 'eminent')",0.26179808,0.27623788,-0.1054577,-0.1098604,-0.0044027
