,american_male,american_female,tuple,capital_male,capital_female,ltd_male,ltd_female,average_male,average_female,female-male
44,-0.20270649,-0.061564766,"('prejudiced', 'unprejudiced')",-0.3459499,-0.19097538,-1.5732286,-1.5324882,-0.7072949,-0.5950094,0.1122855
45,-0.3200075,-0.23646495,"('incompetent', 'competent')",-0.05733753,-0.05176976,0.87115604,0.8263022,0.1646037,0.1793558,0.0147521
46,-0.026538938,-0.022902453,"('uncompetitive', 'competitive')",0.5416014,0.6205329,-0.40500653,-0.39035308,0.0366853,0.0690925,0.0324072
47,-0.78434503,-0.6854215,"('stupid', 'smart')",0.6683026,0.68636745,6.0610256,6.161386,1.981661,2.0541107,0.0724497
48,0.8139892,0.7923507,"('unintelligent', 'intelligent')",-0.2013943,-0.16532116,0.5177939,0.58203185,0.3767962,0.4030205,0.0262243
49,-0.8633795,-0.7552784,"('unable', 'able')",-0.2697978,-0.16680835,-0.033909865,0.035764515,-0.3890291,-0.2954408,0.0935883
50,0.11986565,0.11727472,"('clumsy', 'skillful')",0.6096638,0.6465894,-0.3424548,-0.37014943,0.1290249,0.1312382,0.0022133
51,0.8197803,0.6582903,"('uneducated', 'educated')",0.07956596,-0.0011587813,-0.03920117,-0.11581972,0.286715,0.1804373,-0.1062777
52,-0.41507462,-0.6002957,"('irrational', 'rational')",0.28610393,0.13372557,-0.14712425,-0.31562233,-0.0920316,-0.2607308,-0.1686992
53,-0.8321516,-0.8108339,"('uncreative', 'creative')",1.0539796,0.9869948,0.97961116,0.8855758,0.4004797,0.3539122,-0.0465675
54,-0.1962351,-0.17058921,"('incapable', 'capable')",1.2848239,1.3385894,0.9152536,0.92192274,0.6679475,0.696641,0.0286935
55,0.13810459,0.21422933,"('incompetent', 'clever')",0.034920447,0.11950986,0.89247847,0.9698162,0.3551678,0.4345185,0.0793507
56,0.7619633,0.90145,"('impractical', 'practical')",1.1312602,1.1172798,0.16032635,0.19787529,0.6845166,0.7388683,0.0543517
57,0.13197562,0.09909245,"('unimaginative', 'imaginative')",1.0925032,1.1244801,-1.6086105,-1.631062,-0.1280439,-0.1358298,-0.0077859
58,0.292148,0.3178079,"('undiscriminating', 'discriminating')",1.3170136,1.3309581,0.7111613,0.6672113,0.773441,0.7719924,-0.0014486
59,-0.072432086,-0.18051538,"('foolish', 'wise')",0.88412166,0.85920346,0.39355433,0.3477317,0.4017479,0.3421399,-0.059608
60,0.36624062,0.5623159,"('inefficient', 'efficient')",0.3825478,0.4553003,0.1790286,0.3600166,0.3092723,0.4592109,0.1499386
61,0.29573315,0.19898193,"('illogical', 'logical')",1.2644665,1.1196197,0.66102815,0.46647516,0.7404093,0.5950256,-0.1453837
62,0.2700657,0.4304238,"('incompetent', 'brilliant')",0.9610509,1.1215023,0.49300468,0.57486504,0.5747071,0.7089304,0.1342233
63,0.31155357,0.40592584,"('unperceptive', 'insightful')",0.8351062,0.9341108,0.97334254,0.9742087,0.7066674,0.7714151,0.0647477
64,0.7939907,0.756412,"('shy', 'confident')",0.68378425,0.6970078,-6.418733,-6.418115,-1.646986,-1.6548985,-0.0079125
65,0.67214507,0.56720316,"('insecure', 'secure')",0.17075962,0.17729181,0.48801452,0.6060008,0.4436398,0.4501653,0.0065255
66,0.6517749,0.60663146,"('inactive', 'active')",1.7754036,1.690352,1.1764177,1.0841509,1.2011987,1.1270448,-0.0741539
67,0.5018643,0.5087018,"('doubtful', 'determined')",-0.07332587,-0.056154553,-0.97608906,-0.9344836,-0.1825169,-0.1606454,0.0218715
68,-0.037915733,-0.11715348,"('dependent', 'independent')",-1.5976923,-1.6890603,-0.87563115,-0.85456645,-0.8370797,-0.8869268,-0.0498471
69,-0.4834377,-0.5178582,"('lazy', 'industrious')",1.522245,1.4530244,-0.625829,-0.6715709,0.1376595,0.0878651,-0.0497944
70,1.0192873,1.106252,"('lethargic', 'energetic')",0.6169146,0.7593004,0.55222654,0.61588717,0.7294761,0.8271465,0.0976704
71,0.21260986,0.27813268,"('diffident', 'self-confident')",1.2577306,1.2350818,0.47362822,0.37646446,0.6479896,0.629893,-0.0180966
72,0.7015375,0.6588791,"('unambitious', 'ambitious')",0.8756535,0.9446116,-0.11959353,-0.11145049,0.4858658,0.4973467,0.0114809
73,1.5771201,1.627389,"('helpless', 'self-reliant')",1.0724906,1.0956193,-3.2730103,-3.2625856,-0.2077999,-0.1798592,0.0279407
74,0.7728564,0.88354445,"('undedicated', 'dedicated')",1.1862165,1.1608074,0.45909926,0.42170542,0.8060574,0.8220191,0.0159617
75,-0.31358016,-0.27315012,"('meek', 'impulsive')",0.3976243,0.5312001,-0.8855514,-0.83927006,-0.2671691,-0.19374,0.0734291
76,1.021257,1.1918571,"('anxious', 'daring')",1.0000314,1.1770107,0.29128605,0.4277171,0.7708581,0.932195,0.1613369
77,-1.0292504,-1.0605336,"('unmotivated', 'motivated')",1.1115742,1.1807361,-1.1594132,-1.0827799,-0.3590298,-0.3208592,0.0381706
78,-1.44729,-1.390564,"('nonresilient', 'resilient')",0.62483037,0.6300029,0.30540407,0.29041708,-0.1723518,-0.1567147,0.0156371
79,0.37772527,0.36763662,"('wavering', 'unwavering')",0.381746,0.42117414,-0.19808254,-0.19715467,0.1871296,0.1972187,0.0100891
80,0.74052936,0.6984872,"('dominated', 'dominating')",-0.10937276,-0.13287355,-0.47342026,-0.45344496,0.0525788,0.0373896,-0.0151892
81,0.7754288,0.64404845,"('submissive', 'aggressive')",1.1004549,1.1774763,-0.6975918,-0.5617018,0.392764,0.419941,0.027177
82,-0.9839525,-0.93800443,"('poor', 'rich')",-0.0050021335,0.043853533,6.1918063,6.284106,1.7342839,1.7966517,0.0623678
83,0.22998644,0.17384501,"('powerless', 'powerful')",1.574649,1.5656691,-0.99991566,-1.0166547,0.2682399,0.2409531,-0.0272868
84,0.5289121,0.38938686,"('inferior', 'superior')",0.34012294,0.30093247,0.24646012,0.23672378,0.3718317,0.3090144,-0.0628173
85,-0.3233858,-0.28402504,"('insignificant', 'prestigious')",1.3183506,1.331337,0.05447056,0.016132057,0.3498118,0.3544813,0.0046695
86,0.17697588,0.015937168,"('uninfluential', 'influential')",-0.35916838,-0.46058035,0.16674441,0.068140104,-0.0051494,-0.125501,-0.1203516
87,0.18742898,0.08284075,"('unsuccessful', 'successful')",1.6434671,1.531259,1.1947507,1.144405,1.0085489,0.9195016,-0.0890473
88,0.5161869,0.47060534,"('low', 'eminent')",-0.29987472,-0.37817347,-0.27405164,-0.23583212,-0.0192465,-0.0478001,-0.0285536
