,northrop_male,northrop_female,tuple,grumman_male,grumman_female,corp_male,corp_female,average_male,average_female,female-male
18,-0.028347462,-0.082513705,"('disagreeable', 'welcoming')",-1.0759557,-1.1363913,-0.60796577,-0.7712625,-0.5707564,-0.6633892,-0.0926328
19,-0.32201785,-0.3348277,"('inhospitable', 'hospitable')",-0.14917433,-0.18150961,-0.60800153,-0.71497697,-0.3597312,-0.4104381,-0.0507069
20,-0.764233,-0.75202566,"('rough', 'thoughtful')",-0.5597165,-0.59682894,1.0087203,0.9378469,-0.1050764,-0.1370025,-0.0319261
21,-0.76485056,-0.9091825,"('immoral', 'moral')",-2.0711799,-2.191576,-0.71905386,-0.6864492,-1.1850281,-1.2624026,-0.0773745
22,-1.0636423,-1.1378173,"('untrustworthy', 'trustworthy')",-1.7518295,-1.7535814,-1.2230772,-1.2128041,-1.346183,-1.3680676,-0.0218846
23,-1.0606347,-1.1691439,"('insincere', 'sincere')",-2.0348234,-2.175627,5.1471486,4.9879107,0.6838969,0.5477133,-0.1361836
24,-0.44511315,-0.47957668,"('dishonest', 'honest')",-2.4157836,-2.430383,0.32769322,0.26944262,-0.8444012,-0.8801723,-0.0357711
25,1.319929,1.4286333,"('egoistic', 'altruistic')",1.1366388,1.2128807,0.99436015,0.92050606,1.1503093,1.18734,0.0370307
26,-0.14002618,-0.26649448,"('hardhearted', 'benevolent')",-0.17281184,-0.29414052,1.0617702,0.713906,0.2496441,0.0510903,-0.1985538
27,-0.80448747,-0.7673552,"('hardhearted', 'softhearted')",-1.3635229,-1.3259801,0.82577705,0.5971203,-0.4474111,-0.4987383,-0.0513272
28,-0.6954432,-0.8159585,"('disloyal', 'loyal')",-1.2421508,-1.3422326,0.73773664,0.5287749,-0.3999524,-0.5431387,-0.1431863
29,-0.3003311,-0.41261113,"('unfair', 'fair')",0.09372488,-0.0029667728,-0.19927868,-0.36633524,-0.135295,-0.2606377,-0.1253427
30,-1.4012593,-1.5033787,"('intolerant', 'tolerant')",-1.8100898,-1.9022752,0.5541235,0.50502205,-0.8857419,-0.9668773,-0.0811354
31,0.49098435,0.477163,"('evil', 'good')",0.7066886,0.72204745,-0.7409927,-0.89838815,0.1522267,0.1002741,-0.0519526
32,-0.59130275,-0.57296705,"('unkind', 'kind')",-1.7544683,-1.7674696,0.43011588,0.14292344,-0.6385517,-0.7325044,-0.0939527
33,1.6945409,1.6124282,"('wrong', 'right')",1.9893899,1.9126493,-0.36134964,-0.3281612,1.1075271,1.0656387,-0.0418884
34,-0.321277,-0.25262436,"('mean', 'honorable')",-1.1719155,-1.117871,5.014463,5.0489545,1.1737568,1.2261531,0.0523963
35,1.244446,1.3705293,"('corrupt', 'incorrupt')",2.8628275,2.9172568,-0.24624261,-0.23025562,1.2870104,1.3525101,0.0654997
36,0.46401435,0.36394048,"('hostile', 'amicable')",0.7632843,0.68673325,-0.106800094,-0.28484765,0.3734996,0.2552754,-0.1182242
37,-0.3373201,-0.3863201,"('fake', 'genuine')",-0.6944501,-0.718344,-0.28249538,-0.27200663,-0.4380885,-0.4588902,-0.0208017
38,-0.33517736,-0.36822468,"('untruthful', 'truthful')",-0.80304855,-0.83782583,0.23069121,0.2846839,-0.3025116,-0.3071222,-0.0046106
39,-0.16644213,-0.11486989,"('exploitative', 'cooperative')",-0.75532293,-0.7386631,0.1909859,0.2610666,-0.2435931,-0.1974888,0.0461043
40,-0.1970486,-0.22672969,"('stingy', 'generous')",-0.54003286,-0.5208773,-1.5527827,-1.6611841,-0.763288,-0.8029304,-0.0396424
41,-0.99716145,-1.1372389,"('unforgiving', 'forgiving')",-1.8193583,-1.9434713,-0.0058009475,-0.13582353,-0.9407736,-1.0721779,-0.1314043
42,-1.2905266,-1.3119936,"('unreliable', 'reliable')",-0.54005456,-0.548793,-3.3311024,-3.320158,-1.7205612,-1.7269815,-0.0064203
43,-1.8795215,-1.9507437,"('irresponsible', 'responsible')",-3.2726676,-3.3699775,-0.14477296,-0.2770768,-1.7656541,-1.8659326,-0.1002785
44,0.081456006,0.18614306,"('prejudiced', 'unprejudiced')",0.6045625,0.6442294,-1.6695733,-1.5966307,-0.3278516,-0.2554194,0.0724322
45,-1.7690073,-1.962859,"('incompetent', 'competent')",-2.5624478,-2.714501,-0.4728372,-0.65920234,-1.6014309,-1.7788541,-0.1774232
46,-1.4529569,-1.6378919,"('uncompetitive', 'competitive')",-2.7754695,-2.8957336,-1.0945399,-1.136221,-1.7743222,-1.8899488,-0.1156266
47,-0.8003017,-0.7204204,"('stupid', 'smart')",-1.0592321,-1.0030713,4.3271165,4.2793417,0.8225276,0.85195,0.0294224
48,0.018632118,-0.117087446,"('unintelligent', 'intelligent')",-1.631979,-1.7560093,1.1030574,1.0161955,-0.1700965,-0.2856338,-0.1155373
49,-0.43469355,-0.37964925,"('unable', 'able')",-0.54180384,-0.5310781,-0.108540595,0.03127072,-0.3616793,-0.2931522,0.0685271
50,-0.41863427,-0.39115852,"('clumsy', 'skillful')",0.74204814,0.73262185,0.28474602,0.12801412,0.20272,0.1564925,-0.0462275
51,-0.82557553,-0.9780162,"('uneducated', 'educated')",-0.9856914,-1.1023806,0.38247982,0.26369828,-0.4762624,-0.6055662,-0.1293038
52,0.59695053,0.57596886,"('irrational', 'rational')",0.06034328,0.013139628,0.19416355,0.13723016,0.2838191,0.2421129,-0.0417062
53,-0.5951595,-0.68956226,"('uncreative', 'creative')",-1.0671241,-1.182158,0.3857141,0.11692297,-0.4255232,-0.5849324,-0.1594092
54,0.20048834,0.24141231,"('incapable', 'capable')",0.5360731,0.5004753,0.6816429,0.6735784,0.4727348,0.471822,-0.0009128
55,-0.9421842,-1.0944737,"('incompetent', 'clever')",-2.2184181,-2.3766735,0.12874515,0.089917034,-1.0106191,-1.1270767,-0.1164576
56,-1.0361173,-1.1702731,"('impractical', 'practical')",-1.2180967,-1.3471375,-0.71518296,-0.7033987,-0.989799,-1.0736031,-0.0838041
57,-1.4637527,-1.6844869,"('unimaginative', 'imaginative')",-2.145991,-2.2916765,-3.2021592,-3.3621254,-2.2706343,-2.4460963,-0.175462
58,-0.15612061,-0.3446727,"('undiscriminating', 'discriminating')",-1.1028881,-1.2840501,-0.022445932,-0.17490359,-0.4271516,-0.6012088,-0.1740572
59,0.566626,0.6668712,"('foolish', 'wise')",1.1226714,1.2166474,0.12846388,0.170014,0.6059204,0.6845109,0.0785905
60,-0.8771378,-0.9240044,"('inefficient', 'efficient')",-1.997943,-2.0800803,-0.11243407,-0.0041709766,-0.9958383,-1.0027518,-0.0069135
61,-0.09396562,-0.22709766,"('illogical', 'logical')",-1.2824358,-1.3904939,0.61875725,0.38168752,-0.2525481,-0.411968,-0.1594199
62,-0.37603372,-0.36963084,"('incompetent', 'brilliant')",-1.5657543,-1.5553315,0.4974544,0.6694539,-0.4814445,-0.4185028,0.0629417
63,-1.1985469,-1.3110964,"('unperceptive', 'insightful')",-1.8729686,-1.9513376,0.44363666,0.36851943,-0.8759596,-0.9646382,-0.0886786
64,-0.31190383,-0.38412976,"('shy', 'confident')",-0.23886909,-0.27085632,-5.537236,-5.34534,-2.0293363,-2.0001086,0.0292277
65,-0.9519282,-1.0458833,"('insecure', 'secure')",-1.8522412,-1.9160736,-0.23009554,-0.11700745,-1.0114217,-1.0263215,-0.0148998
66,0.20115435,0.18408039,"('inactive', 'active')",0.44392705,0.46093464,0.51457447,0.4217515,0.3865519,0.3555888,-0.0309631
67,0.4472636,0.36639547,"('doubtful', 'determined')",1.4694281,1.3674682,-0.2501595,-0.3136613,0.5555107,0.4734008,-0.0821099
68,-0.2701763,-0.40689558,"('dependent', 'independent')",-0.08024971,-0.15759537,-0.4717691,-0.48840877,-0.274065,-0.3509666,-0.0769016
69,1.6499596,1.786372,"('lazy', 'industrious')",2.835722,2.9043396,0.021248076,0.08733318,1.5023098,1.5926816,0.0903718
70,-1.5995437,-1.6894182,"('lethargic', 'energetic')",-2.0163438,-2.0587888,-0.49164462,-0.5146473,-1.3691775,-1.4209515,-0.051774
71,1.1771835,1.248988,"('diffident', 'self-confident')",0.99900544,1.008111,0.4582375,0.35384384,0.8781421,0.8703144,-0.0078277
72,-0.21803841,-0.15324123,"('unambitious', 'ambitious')",-0.8107203,-0.7548797,-0.46126348,-0.37196314,-0.4966741,-0.4266947,0.0699794
73,0.32133454,0.3531443,"('helpless', 'self-reliant')",1.1561626,1.2275548,-2.9442828,-2.7653797,-0.4889286,-0.3948935,0.0940351
74,-0.4486607,-0.5814108,"('undedicated', 'dedicated')",-0.6644841,-0.74995786,-0.62459946,-0.88120395,-0.5792481,-0.7375242,-0.1582761
75,0.6646775,0.7298659,"('meek', 'impulsive')",1.4611546,1.5504453,-0.5215681,-0.36717203,0.5347547,0.637713,0.1029583
76,-1.2566475,-1.2668338,"('anxious', 'daring')",-1.5805756,-1.5972397,-0.54659706,-0.40681282,-1.12794,-1.0902955,0.0376445
77,-0.7177166,-0.7850907,"('unmotivated', 'motivated')",-0.22804768,-0.33157554,-0.67602944,-0.55349416,-0.5405979,-0.5567201,-0.0161222
78,-0.47207284,-0.4429221,"('nonresilient', 'resilient')",0.2004518,0.16643737,0.7504842,0.6472429,0.1596211,0.1235861,-0.036035
79,0.20351914,0.13926315,"('wavering', 'unwavering')",0.884727,0.80496883,-0.26279023,-0.38982654,0.275152,0.1848018,-0.0903502
80,-0.3258511,-0.29151186,"('dominated', 'dominating')",-0.40168178,-0.36956626,-0.8150192,-0.5137379,-0.514184,-0.3916053,0.1225787
81,-0.6069939,-0.6726083,"('submissive', 'aggressive')",-1.0618622,-1.11088,-0.6618922,-0.48589283,-0.7769161,-0.7564603,0.0204558
82,-1.4145337,-1.364609,"('poor', 'rich')",-1.8306867,-1.7977011,5.258555,5.0789013,0.6711115,0.6388637,-0.0322478
83,0.22735958,0.17091164,"('powerless', 'powerful')",0.56023616,0.45055443,-0.676703,-0.6477543,0.0369643,-0.0087628,-0.0457271
84,0.3179454,0.22062707,"('inferior', 'superior')",0.47932693,0.41623974,1.1690958,1.1373334,0.655456,0.5914001,-0.0640559
85,1.0468025,1.098451,"('insignificant', 'prestigious')",1.5984572,1.6275841,-0.011768361,-0.27215123,0.8778305,0.8179613,-0.0598692
86,-0.9990516,-1.3216981,"('uninfluential', 'influential')",-2.0994534,-2.302132,-0.5910795,-0.8655167,-1.2298615,-1.4964488,-0.2665873
87,-0.11672597,-0.08702683,"('unsuccessful', 'successful')",-0.04631511,-0.0040542036,1.0252126,1.1509441,0.2873905,0.3532877,0.0658972
88,-0.47860196,-0.47711226,"('low', 'eminent')",-0.5711108,-0.5824164,-0.7801711,-0.83289266,-0.6099613,-0.6308071,-0.0208458
