,paycom_male,paycom_female,tuple,software_male,software_female,inc_male,inc_female,average_male,average_female,female-male
15,-0.2560803,-0.3508534,"('boring', 'funny')",0.43980137,0.4137389,0.4604032,0.3929738,0.2147081,0.1519531,-0.062755
16,-0.52024114,-0.4459048,"('unpopular', 'popular')",0.28860152,0.2536006,0.6729471,0.6101949,0.1471025,0.1392969,-0.0078056
17,0.13968143,0.22668481,"('nasty', 'nice')",-0.29213852,-0.175343,-0.61387914,-0.5824108,-0.2554454,-0.177023,0.0784224
18,-0.9635961,-0.93574613,"('disagreeable', 'welcoming')",-0.2279633,-0.14293624,-0.293523,-0.22295225,-0.4950275,-0.4338782,0.0611493
19,-1.0869275,-1.0230361,"('inhospitable', 'hospitable')",-0.14963968,-0.12144903,0.021537678,0.19824728,-0.4050099,-0.3154126,0.0895973
20,-0.029463328,0.008245556,"('rough', 'thoughtful')",0.46088788,0.5665927,0.7702217,0.7219424,0.4005488,0.4322602,0.0317114
21,-0.16777207,-0.30900255,"('immoral', 'moral')",0.011327598,-0.072570294,-0.81391436,-0.86494625,-0.3234529,-0.4155064,-0.0920535
22,-0.30760917,-0.43272325,"('untrustworthy', 'trustworthy')",-0.38199818,-0.47921357,-0.98115134,-1.0672046,-0.5569196,-0.6597138,-0.1027942
23,-0.4510488,-0.6172427,"('insincere', 'sincere')",0.36206836,0.34628177,4.8575006,4.744491,1.5895068,1.4911768,-0.09833
24,-0.16634095,-0.268569,"('dishonest', 'honest')",-1.2496412,-1.2595881,0.62131196,0.6000752,-0.2648901,-0.3093606,-0.0444705
25,-0.4986139,-0.48443216,"('egoistic', 'altruistic')",0.4602913,0.4292766,1.6630155,1.614306,0.5415643,0.5197168,-0.0218475
26,0.1501462,0.089280576,"('hardhearted', 'benevolent')",0.624245,0.6655028,1.9203525,1.8297716,0.8982479,0.8615184,-0.0367295
27,-0.61447877,-0.49161476,"('hardhearted', 'softhearted')",0.1850355,0.29817855,1.2550851,1.2463024,0.275214,0.3509554,0.0757414
28,-0.40583766,-0.6449528,"('disloyal', 'loyal')",-0.29678667,-0.43691438,1.059033,0.8929734,0.1188029,-0.0629646,-0.1817675
29,-0.5127356,-0.54663974,"('unfair', 'fair')",-0.78057474,-0.8833381,-0.5508784,-0.6478426,-0.6147296,-0.6926068,-0.0778772
30,0.4822865,0.39650115,"('intolerant', 'tolerant')",1.018071,0.9775108,0.8730458,0.80013514,0.7911345,0.7247157,-0.0664188
31,-0.60691756,-0.43423003,"('evil', 'good')",0.070290275,0.06027192,-0.819243,-0.89135027,-0.4519567,-0.4217695,0.0301872
32,-0.20366077,-0.31193227,"('unkind', 'kind')",-0.5939259,-0.5585164,0.841982,0.7621453,0.0147984,-0.0361011,-0.0508995
33,0.58614427,0.5234195,"('wrong', 'right')",0.48004532,0.46684754,-0.31602877,-0.40465537,0.2500536,0.1952039,-0.0548497
34,-0.14515395,0.037072286,"('mean', 'honorable')",-0.1553061,-0.05057177,5.3813486,5.6084023,1.6936296,1.8649677,0.1713381
35,-0.10624302,-0.1174719,"('corrupt', 'incorrupt')",0.20887317,0.12462938,0.3508273,0.24638683,0.1511525,0.0845148,-0.0666377
36,-0.32002422,-0.3412673,"('hostile', 'amicable')",0.19835788,0.023877297,0.6703707,0.51305354,0.1829015,0.0652212,-0.1176803
37,-0.21912025,-0.28381264,"('fake', 'genuine')",-0.52421033,-0.52914405,0.15859193,0.25009257,-0.1949129,-0.1876214,0.0072915
38,-0.97236365,-0.99199414,"('untruthful', 'truthful')",-0.52392286,-0.5237654,-0.31256288,-0.30602416,-0.6029498,-0.6072612,-0.0043114
39,1.2961202,1.331672,"('exploitative', 'cooperative')",0.9820741,1.0696958,0.15578611,0.10679476,0.8113267,0.8360542,0.0247275
40,0.0020527309,-0.03513417,"('stingy', 'generous')",-0.6457953,-0.59239554,-1.5895498,-1.6356175,-0.7444308,-0.7543825,-0.0099517
41,-0.3211498,-0.41170707,"('unforgiving', 'forgiving')",-0.57113475,-0.5996159,0.07678612,-0.044077925,-0.2718328,-0.3518003,-0.0799675
42,0.035465963,0.09901072,"('unreliable', 'reliable')",-1.378496,-1.205826,-2.7366133,-2.652084,-1.3598811,-1.2529665,0.1069146
43,-0.6112353,-0.57976204,"('irresponsible', 'responsible')",-0.89106315,-0.79779243,0.14322549,0.18956368,-0.4530243,-0.3959969,0.0570274
44,0.48983407,0.5907992,"('prejudiced', 'unprejudiced')",-0.91474044,-0.78236157,-1.1610451,-1.1087049,-0.5286505,-0.4334224,0.0952281
45,-0.759351,-0.8085451,"('incompetent', 'competent')",-0.39907497,-0.45520008,-0.48384222,-0.57833105,-0.5474228,-0.6140254,-0.0666026
46,-0.4642637,-0.51207554,"('uncompetitive', 'competitive')",-0.8647014,-0.847116,-0.8368334,-0.9200158,-0.7219328,-0.7597357,-0.0378029
47,0.4788988,0.63151824,"('stupid', 'smart')",0.29652175,0.46773747,5.1443458,5.252191,1.9732555,2.1171489,0.1438934
48,-0.59638596,-0.67792034,"('unintelligent', 'intelligent')",0.22244626,0.23159909,0.08988289,0.03695237,-0.0946856,-0.1364563,-0.0417707
49,-0.6359353,-0.5480117,"('unable', 'able')",0.32150453,0.46224535,-0.25931472,-0.10995656,-0.1912485,-0.065241,0.1260075
50,-0.1643244,-0.06473124,"('clumsy', 'skillful')",0.14548588,0.21854378,-0.075216755,-0.068006665,-0.0313518,0.028602,0.0599538
51,-0.6232424,-0.77742434,"('uneducated', 'educated')",-0.6784133,-0.7253004,0.19169098,0.12658346,-0.3699882,-0.4587137,-0.0887255
52,0.4954531,0.35802183,"('irrational', 'rational')",1.1692764,0.9804156,0.40840155,0.19397092,0.6910437,0.5108028,-0.1802409
53,-1.1741368,-1.1831524,"('uncreative', 'creative')",1.191112,1.1717714,1.0125114,1.0074593,0.3431622,0.3320261,-0.0111361
54,0.058494862,0.0061972886,"('incapable', 'capable')",0.93418086,0.87042856,1.0619054,1.1178037,0.6848604,0.6648099,-0.0200505
55,-0.6305223,-0.65864825,"('incompetent', 'clever')",-0.09441143,-0.046102583,-0.33386806,-0.36416772,-0.3529339,-0.3563062,-0.0033723
56,0.28536946,0.17393129,"('impractical', 'practical')",0.01648503,0.04239556,-0.21167219,-0.2594844,0.0300608,-0.0143859,-0.0444467
57,-0.71559435,-0.84388834,"('unimaginative', 'imaginative')",-0.3946925,-0.44012392,-2.4124308,-2.5199802,-1.1742392,-1.2679975,-0.0937583
58,-0.35677028,-0.47122538,"('undiscriminating', 'discriminating')",0.5470031,0.47184512,0.02958404,-0.005518942,0.0732723,-0.0016331,-0.0749054
59,0.18530309,0.22660787,"('foolish', 'wise')",1.0889628,1.0823584,0.4787958,0.42348757,0.5843539,0.5774846,-0.0068693
60,0.23850776,0.2423922,"('inefficient', 'efficient')",0.2629943,0.40548787,-0.58773977,-0.48771146,-0.0287459,0.0533895,0.0821354
61,0.2668746,0.16729076,"('illogical', 'logical')",1.1858282,1.0398651,0.092978746,-0.09871615,0.5152272,0.3694799,-0.1457473
62,0.12165343,0.15952826,"('incompetent', 'brilliant')",0.06769373,0.24998584,-0.28755808,-0.18385193,-0.032737,0.0752207,0.1079577
63,-0.997003,-0.94865686,"('unperceptive', 'insightful')",-0.06269605,0.007113507,0.4367364,0.49106613,-0.2076542,-0.1501591,0.0574951
64,0.11768503,0.06511113,"('shy', 'confident')",-0.38573897,-0.42117506,-6.1216283,-6.2333603,-2.1298941,-2.1964747,-0.0665806
65,-0.14407444,-0.2766115,"('insecure', 'secure')",-0.2062713,-0.22417866,-0.51163477,-0.58404326,-0.2873268,-0.3616111,-0.0742843
66,-0.1716553,-0.13273053,"('inactive', 'active')",-1.0563314,-0.96407557,1.1501358,1.1583439,-0.0259503,0.0205126,0.0464629
67,0.7223723,0.6634397,"('doubtful', 'determined')",0.46204245,0.47751293,-0.6500434,-0.63620085,0.1781238,0.1682506,-0.0098732
68,-0.8431797,-0.9402516,"('dependent', 'independent')",-0.58067614,-0.6474075,-0.8484452,-0.8701653,-0.7574337,-0.8192748,-0.0618411
69,0.056604713,0.22470766,"('lazy', 'industrious')",0.30776435,0.4392345,-0.4611752,-0.35173672,-0.0322687,0.1040685,0.1363372
70,-0.7829867,-0.7813628,"('lethargic', 'energetic')",-1.5071274,-1.4370673,0.25754783,0.32256782,-0.6775221,-0.6319541,0.045568
71,0.010478981,0.05486287,"('diffident', 'self-confident')",0.8059886,0.8560985,0.53773874,0.52751076,0.4514021,0.4794907,0.0280886
72,-0.20191963,-0.2547973,"('unambitious', 'ambitious')",-0.87841487,-0.85589045,-1.2059119,-1.1373662,-0.7620821,-0.7493513,0.0127308
73,1.1790104,1.1700579,"('helpless', 'self-reliant')",0.5164003,0.491215,-2.7335916,-2.7176852,-0.3460603,-0.3521374,-0.0060771
74,-0.104242206,-0.13781406,"('undedicated', 'dedicated')",-0.25773236,-0.17421338,0.23209992,0.2948955,-0.0432915,-0.0057107,0.0375808
75,-0.3971373,-0.36528206,"('meek', 'impulsive')",-0.71837133,-0.7604013,-0.23106912,-0.12481731,-0.4488593,-0.4168336,0.0320257
76,0.13213609,0.14895615,"('anxious', 'daring')",-0.7377879,-0.62957,0.12840115,0.21262668,-0.1590835,-0.0893291,0.0697544
77,-0.18990707,-0.25431955,"('unmotivated', 'motivated')",0.41825637,0.36032182,-1.4997139,-1.4627224,-0.4237882,-0.4522401,-0.0284519
78,-1.0765918,-0.9066388,"('nonresilient', 'resilient')",0.72297055,0.816846,-0.1572652,-0.043582395,-0.1702955,-0.0444584,0.1258371
79,-0.50813776,-0.5374506,"('wavering', 'unwavering')",-0.66493773,-0.7706751,0.033350155,0.079085454,-0.3799084,-0.4096801,-0.0297717
80,0.33072093,0.30041176,"('dominated', 'dominating')",-1.1205587,-1.0358748,-1.3271536,-1.2558576,-0.7056638,-0.6637735,0.0418903
81,0.08175255,-0.07659389,"('submissive', 'aggressive')",-1.1313499,-1.1907383,-0.9776155,-1.039436,-0.6757376,-0.7689227,-0.0931851
82,-0.8520611,-0.8602064,"('poor', 'rich')",0.18349472,0.13949059,6.0644245,6.1197276,1.7986194,1.7996705,0.0010511
83,0.5302455,0.45321545,"('powerless', 'powerful')",-0.06906895,-0.044465773,-1.0959183,-1.1925209,-0.2115806,-0.2612571,-0.0496765
84,0.05399175,-0.03859699,"('inferior', 'superior')",0.5879224,0.49048844,0.75510913,0.65502644,0.4656744,0.3689726,-0.0967018
85,0.012245345,0.08718299,"('insignificant', 'prestigious')",0.78084683,0.8153809,0.99522996,1.0214698,0.5961074,0.6413445,0.0452371
86,-0.8206668,-1.0564909,"('uninfluential', 'influential')",-0.19415803,-0.3955637,-0.21860516,-0.36498713,-0.4111433,-0.6056806,-0.1945373
87,0.8520723,0.7583366,"('unsuccessful', 'successful')",0.75553066,0.6965223,0.7404354,0.71407396,0.7826795,0.7229776,-0.0597019
88,-0.35317278,-0.5005472,"('low', 'eminent')",-0.2351643,-0.31587064,0.18555257,0.14865434,-0.1342615,-0.2225878,-0.0883263
