,lauder_male,lauder_female,tuple,estee_male,estee_female,cos_male,cos_female,inc_male,inc_female,average_male,average_female,female-male
42,0.4942918,0.604562,"('unreliable', 'reliable')",-0.32924455,-0.18287826,-0.08724485,-0.013818767,-2.4089081,-2.2185926,-0.5827764,-0.4526819,0.1300945
43,-0.8303587,-0.8335687,"('irresponsible', 'responsible')",-1.0834177,-0.9916054,-0.48096627,-0.49397147,0.7765059,0.76776004,-0.4045592,-0.3878464,0.0167128
44,-1.2871095,-1.1909459,"('prejudiced', 'unprejudiced')",-1.0610344,-0.93258,-1.0403676,-0.94427663,-1.7350711,-1.6779261,-1.2808957,-1.1864321,0.0944636
45,-1.4279106,-1.4321272,"('incompetent', 'competent')",-1.9950236,-1.9052958,-0.61698,-0.6940544,-0.17640674,-0.14215155,-1.0540802,-1.0434072,0.010673
46,-1.0672076,-1.0191388,"('uncompetitive', 'competitive')",-1.822553,-1.6983402,-0.8833706,-0.91866416,-0.4140199,-0.25473326,-1.0467877,-0.9727191,0.0740686
47,-0.3865919,-0.3217122,"('stupid', 'smart')",-0.16590601,-0.05736147,0.22198574,0.25307915,4.463879,4.356661,1.0333418,1.0576665,0.0243247
48,-1.1969287,-1.2287164,"('unintelligent', 'intelligent')",-1.9106615,-1.8952307,-1.052402,-1.0843092,0.4060715,0.35888714,-0.9384802,-0.9623423,-0.0238621
49,-0.19571447,-0.10461792,"('unable', 'able')",-0.12587479,0.037329584,-0.9239066,-0.80822885,-0.4417411,-0.3181295,-0.4218093,-0.2984117,0.1233976
50,0.8846449,0.88946676,"('clumsy', 'skillful')",1.1276213,1.1366949,0.8086172,0.80824906,0.5943509,0.56399727,0.8538085,0.849602,-0.0042065
51,-0.07827765,-0.09112075,"('uneducated', 'educated')",-0.49446154,-0.5490242,0.041819073,-0.025983937,0.43717995,0.39518964,-0.023435,-0.0677348,-0.0442998
52,0.06804157,-0.0397836,"('irrational', 'rational')",0.37774095,0.19493213,-1.0919522,-1.2286187,-0.07144968,-0.2855532,-0.1794048,-0.3397559,-0.1603511
53,-0.29562962,-0.33706868,"('uncreative', 'creative')",-0.6186095,-0.64696777,0.14315051,0.10567285,1.0296204,0.9516694,0.064633,0.0183264,-0.0463066
54,0.34740603,0.3081611,"('incapable', 'capable')",0.11105486,0.058027513,-0.4618078,-0.43365616,1.0001448,0.9325548,0.2491995,0.2162718,-0.0329277
55,-1.054921,-1.0220723,"('incompetent', 'clever')",-1.7493857,-1.6451542,-0.40556607,-0.4364036,-0.013891272,0.037580207,-0.805941,-0.7665125,0.0394285
56,0.021521308,0.023151264,"('impractical', 'practical')",-0.4821132,-0.41263473,0.64781016,0.6133214,0.2173217,0.28930962,0.101135,0.1282869,0.0271519
57,-1.3744345,-1.3765348,"('unimaginative', 'imaginative')",-1.8686848,-1.799667,-0.7649615,-0.79718226,-1.562385,-1.5107325,-1.3926164,-1.3710291,0.0215873
58,0.68965966,0.63757825,"('undiscriminating', 'discriminating')",-0.35036528,-0.35454363,0.08543073,-0.014126904,0.055724178,0.068364084,0.1201123,0.084318,-0.0357943
59,0.9117948,0.86226964,"('foolish', 'wise')",1.1583664,1.0180146,0.036677785,-0.060395412,0.4528016,0.34786662,0.6399102,0.5419388,-0.0979714
60,-0.99602026,-0.8816344,"('inefficient', 'efficient')",-1.5209774,-1.3538246,0.38038796,0.3510799,0.07792656,0.25385556,-0.5146707,-0.4076309,0.1070398
61,-0.36860985,-0.4479544,"('illogical', 'logical')",-0.7137816,-0.7827968,-0.61037177,-0.6880853,0.011731047,-0.090250835,-0.4202581,-0.5022718,-0.0820137
62,-0.114450365,0.039031673,"('incompetent', 'brilliant')",-1.3071446,-1.1154274,-0.47214162,-0.37141228,0.45655394,0.6705141,-0.3592957,-0.1943235,0.1649722
63,-0.115300804,-0.100357056,"('unperceptive', 'insightful')",-0.35281315,-0.33675337,0.20266634,0.16164774,1.1747563,1.331403,0.2273272,0.2639851,0.0366579
64,-0.36951497,-0.3830034,"('shy', 'confident')",-0.12468169,-0.16196188,0.004755877,-0.049413975,-5.840021,-5.601881,-1.5823655,-1.5490651,0.0333004
65,-1.5031602,-1.4956754,"('insecure', 'secure')",-1.5502664,-1.4552168,-0.054637764,-0.16729984,-0.714435,-0.6625342,-0.9556248,-0.9451815,0.0104433
66,0.9643776,0.86503327,"('inactive', 'active')",0.7655822,0.7180065,0.38320807,0.386881,1.2943171,1.2653695,0.8518713,0.8088226,-0.0430487
67,0.75856555,0.7787121,"('doubtful', 'determined')",0.3016104,0.29410136,0.787058,0.7816049,-0.08955954,-0.052993696,0.4394186,0.4503562,0.0109376
68,-0.4727193,-0.43654308,"('dependent', 'independent')",-1.091999,-1.0479579,-1.3791361,-1.3331885,-0.7412238,-0.73564094,-0.9212695,-0.8883326,0.0329369
69,2.1825922,2.1395762,"('lazy', 'industrious')",2.9405296,2.8413641,1.3009429,1.2912667,0.15811226,0.20690417,1.6455442,1.6197779,-0.0257663
70,-0.13798088,0.0061128577,"('lethargic', 'energetic')",-1.27633,-1.0191993,-0.085337,-0.0016333722,1.082101,1.2570504,-0.1043867,0.0605826,0.1649693
71,0.4841915,0.4436179,"('diffident', 'self-confident')",0.6453706,0.5724697,-0.069468305,-0.072375074,0.4706804,0.41384825,0.3826936,0.3393902,-0.0433034
72,-1.243238,-1.2374908,"('unambitious', 'ambitious')",-1.3930861,-1.4143062,-0.937485,-0.9429102,-0.76377845,-0.7510176,-1.0843968,-1.0864311,-0.0020343
73,1.9741595,1.9863226,"('helpless', 'self-reliant')",1.4062905,1.4393427,0.62693983,0.67331266,-2.7848692,-2.6924968,0.3056302,0.3516203,0.0459901
74,0.4006629,0.3778137,"('undedicated', 'dedicated')",-0.33913282,-0.26228714,0.40590036,0.41070855,0.51747864,0.539221,0.2462273,0.266364,0.0201367
75,0.6126727,0.6302313,"('meek', 'impulsive')",0.6749931,0.71537125,-0.68096113,-0.5425428,0.04070247,0.17069381,0.1618518,0.2434384,0.0815866
76,-0.6450812,-0.5067573,"('anxious', 'daring')",-1.9960073,-1.704946,-0.115040705,-0.0662019,-0.14538944,0.012282252,-0.7253797,-0.5664058,0.1589739
77,0.3119647,0.35226506,"('unmotivated', 'motivated')",-0.77195865,-0.81855994,0.028333077,0.08598666,-0.65672153,-0.4981068,-0.2720956,-0.2196037,0.0524919
78,0.34877944,0.27180576,"('nonresilient', 'resilient')",0.3991037,0.33137476,0.4719961,0.51239914,0.879489,1.0224044,0.5248421,0.534496,0.0096539
79,0.8486967,0.7608761,"('wavering', 'unwavering')",1.38048,1.2993771,-0.40639427,-0.4028185,0.36977205,0.30880636,0.5481386,0.4915603,-0.0565783
80,0.3735071,0.4393632,"('dominated', 'dominating')",-0.5225176,-0.3870643,0.7393447,0.8082059,-0.7365596,-0.61997354,-0.0365564,0.0601328,0.0966892
81,-0.6847666,-0.6402616,"('submissive', 'aggressive')",-1.6024063,-1.5098436,-0.071166545,-0.04710208,-0.38941526,-0.21008758,-0.6869386,-0.6018237,0.0851149
82,-1.3531524,-1.3242564,"('poor', 'rich')",-1.3478727,-1.3036244,-0.19396408,-0.19443755,5.2709394,5.153258,0.5939876,0.5827349,-0.0112527
83,0.37912598,0.41130972,"('powerless', 'powerful')",0.41028354,0.38167754,-0.9240843,-0.91476643,-0.3618974,-0.28821686,-0.124143,-0.102499,0.021644
84,0.7510869,0.6795959,"('inferior', 'superior')",0.6635961,0.4993291,0.3286097,0.31559244,0.97451484,0.9868771,0.6794519,0.6203486,-0.0591033
85,2.3115351,2.2268047,"('insignificant', 'prestigious')",2.1240797,1.9382946,-0.31260577,-0.29360035,1.0729715,0.9884622,1.298995,1.2149903,-0.0840047
86,-0.89342415,-1.0247363,"('uninfluential', 'influential')",-1.4446105,-1.5604008,-0.6617769,-0.80645746,0.28025603,0.19461335,-0.6798889,-0.7992453,-0.1193564
87,0.33838144,0.29432398,"('unsuccessful', 'successful')",0.28717,0.23862943,0.9985143,0.9279349,0.8232416,0.87419033,0.6118268,0.5837697,-0.0280571
88,-0.28512263,-0.29710338,"('low', 'eminent')",-0.33162713,-0.39880842,-0.53296226,-0.5316995,0.3293162,0.29466048,-0.205099,-0.2332377,-0.0281387
