,covidien_male,covidien_female,tuple,plc_male,plc_female,average_male,average_female,female-male
19,-1.0187148,-1.0000367,"('inhospitable', 'hospitable')",-0.4519763,-0.5360016,-0.7353455,-0.7680192,-0.0326737
20,0.8465391,0.8735651,"('rough', 'thoughtful')",1.1991907,1.1492898,1.0228649,1.0114274,-0.0114375
21,-0.66813517,-0.6243216,"('immoral', 'moral')",-1.0557097,-0.9384929,-0.8619224,-0.7814072,0.0805152
22,-0.18297412,-0.18788953,"('untrustworthy', 'trustworthy')",-0.332562,-0.37109965,-0.2577681,-0.2794946,-0.0217265
23,-1.2809502,-1.2560818,"('insincere', 'sincere')",2.6233888,2.3601418,0.6712193,0.55203,-0.1191893
24,-0.94452184,-0.92782223,"('dishonest', 'honest')",0.5141653,0.4337881,-0.2151783,-0.2470171,-0.0318388
25,-0.37847745,-0.435343,"('egoistic', 'altruistic')",1.3854396,1.2292863,0.5034811,0.3969716,-0.1065095
26,-0.4246715,-0.48719415,"('hardhearted', 'benevolent')",2.8375711,2.695342,1.2064499,1.104074,-0.1023759
27,-1.5740669,-1.6331848,"('hardhearted', 'softhearted')",0.23704101,-0.09933741,-0.6685129,-0.8662611,-0.1977482
28,-0.46996123,-0.4752885,"('disloyal', 'loyal')",0.7962268,0.6807487,0.1631328,0.1027301,-0.0604027
29,0.750576,0.7029645,"('unfair', 'fair')",-0.32267034,-0.48485923,0.2139528,0.1090526,-0.1049002
30,-0.17624152,-0.16297996,"('intolerant', 'tolerant')",0.44045696,0.46718425,0.1321077,0.1521021,0.0199944
31,-0.03450692,0.022832455,"('evil', 'good')",0.32412925,0.30577764,0.1448112,0.164305,0.0194938
32,-1.0097098,-0.99426496,"('unkind', 'kind')",0.14055885,-0.025042942,-0.4345755,-0.5096539,-0.0750784
33,0.23656595,0.19303223,"('wrong', 'right')",0.27335563,0.15995151,0.2549608,0.1764919,-0.0784689
34,0.11508833,0.2669923,"('mean', 'honorable')",2.5348372,2.5596414,1.3249627,1.4133168,0.0883541
35,0.66723657,0.5408039,"('corrupt', 'incorrupt')",-0.08062389,-0.2794927,0.2933064,0.1306556,-0.1626508
36,-0.044191487,-0.077469654,"('hostile', 'amicable')",1.1116346,0.9132985,0.5337216,0.4179144,-0.1158072
37,0.20066482,0.23303278,"('fake', 'genuine')",0.5310752,0.4989111,0.36587,0.365972,0.000102
38,-1.0118018,-1.029671,"('untruthful', 'truthful')",-0.105947554,-0.093858376,-0.5588747,-0.5617647,-0.00289
39,1.1108854,1.1423628,"('exploitative', 'cooperative')",0.68336016,0.75288427,0.8971227,0.9476236,0.0505009
40,-0.025845546,-0.024528798,"('stingy', 'generous')",-0.83716154,-0.9992396,-0.4315035,-0.5118842,-0.0803807
41,-0.97701645,-0.9628076,"('unforgiving', 'forgiving')",0.4634238,0.44664007,-0.2567963,-0.2580838,-0.0012875
42,0.5302713,0.63344705,"('unreliable', 'reliable')",-1.1944898,-1.0359308,-0.3321093,-0.2012419,0.1308674
43,-1.0655779,-1.0001576,"('irresponsible', 'responsible')",0.81890976,0.8508376,-0.1233341,-0.07466,0.0486741
44,0.57283556,0.57648396,"('prejudiced', 'unprejudiced')",-1.4991121,-1.4383364,-0.4631383,-0.4309262,0.0322121
45,-1.1677862,-1.1036435,"('incompetent', 'competent')",0.8237177,0.85383713,-0.1720343,-0.1249032,0.0471311
46,-1.0062356,-0.90379095,"('uncompetitive', 'competitive')",-0.45715174,-0.36172014,-0.7316937,-0.6327555,0.0989382
47,-0.41764295,-0.3127491,"('stupid', 'smart')",3.3907006,3.3510377,1.4865289,1.5191443,0.0326154
48,-0.94327474,-0.9580817,"('unintelligent', 'intelligent')",-0.19032167,-0.15413012,-0.5667982,-0.5561059,0.0106923
49,-0.47548866,-0.37955156,"('unable', 'able')",-0.5056291,-0.42130437,-0.4905589,-0.400428,0.0901309
50,0.15660281,0.119128354,"('clumsy', 'skillful')",-0.5007391,-0.62470293,-0.1720681,-0.2527873,-0.0807192
51,-1.0707644,-1.0932919,"('uneducated', 'educated')",-0.067146994,-0.07484262,-0.5689557,-0.5840672,-0.0151115
52,0.013078757,-0.17716846,"('irrational', 'rational')",0.20197433,0.013781782,0.1075265,-0.0816933,-0.1892198
53,-0.85296625,-0.8398344,"('uncreative', 'creative')",1.1052159,0.94987726,0.1261248,0.0550214,-0.0711034
54,-0.15798455,-0.21591526,"('incapable', 'capable')",0.5934916,0.50802374,0.2177535,0.1460542,-0.0716993
55,-0.57387936,-0.49981007,"('incompetent', 'clever')",0.007413773,0.13445938,-0.2832328,-0.1826753,0.1005575
56,0.136596,0.1697262,"('impractical', 'practical')",0.51219743,0.67541826,0.3243967,0.4225722,0.0981755
57,-0.94758713,-0.95865655,"('unimaginative', 'imaginative')",-0.45151377,-0.33661678,-0.6995504,-0.6476367,0.0519137
58,0.020870574,0.03009396,"('undiscriminating', 'discriminating')",0.9836301,1.0207278,0.5022504,0.5254108,0.0231604
59,0.30259833,0.2538429,"('foolish', 'wise')",0.17608263,0.08492081,0.2393405,0.1693819,-0.0699586
60,-0.649843,-0.5646448,"('inefficient', 'efficient')",-0.6565186,-0.4372492,-0.6531808,-0.500947,0.1522338
61,0.092403226,-0.014982496,"('illogical', 'logical')",0.9842523,0.7789791,0.5383278,0.3819983,-0.1563295
62,-0.47904631,-0.40731716,"('incompetent', 'brilliant')",0.20785344,0.31691438,-0.1355964,-0.0452014,0.090395
63,-1.1847211,-1.1259735,"('unperceptive', 'insightful')",0.7200501,0.77076924,-0.2323355,-0.1776021,0.0547334
64,0.34581995,0.31104004,"('shy', 'confident')",-3.492988,-3.2295737,-1.5735841,-1.4592669,0.1143172
65,0.005749587,-0.025232267,"('insecure', 'secure')",0.074316934,0.15521406,0.0400333,0.0649909,0.0249576
66,0.09355889,0.044461668,"('inactive', 'active')",0.9073871,0.80984896,0.500473,0.4271553,-0.0733177
67,0.65146613,0.6269484,"('doubtful', 'determined')",-0.74851435,-0.6809339,-0.0485241,-0.0269927,0.0215314
68,-0.46306813,-0.49979004,"('dependent', 'independent')",-0.8011782,-0.81120455,-0.6321232,-0.6554973,-0.0233741
69,1.3682731,1.3366089,"('lazy', 'industrious')",0.38089895,0.3559162,0.874586,0.8462626,-0.0283234
70,-0.49132508,-0.43072525,"('lethargic', 'energetic')",0.028174963,0.050931003,-0.2315751,-0.1898971,0.041678
71,-0.30016923,-0.2854926,"('diffident', 'self-confident')",0.27109137,0.20446667,-0.0145389,-0.040513,-0.0259741
72,-0.82854176,-0.8384728,"('unambitious', 'ambitious')",0.71181184,0.74344146,-0.058365,-0.0475157,0.0108493
73,1.3219162,1.273029,"('helpless', 'self-reliant')",-1.2852325,-1.2410526,0.0183418,0.0159882,-0.0023536
74,0.12269205,0.16127765,"('undedicated', 'dedicated')",1.2567453,1.233406,0.6897187,0.6973418,0.0076231
75,0.13147293,0.085363045,"('meek', 'impulsive')",-0.8447336,-0.7958761,-0.3566303,-0.3552565,0.0013738
76,-0.54664356,-0.42298844,"('anxious', 'daring')",-0.5341739,-0.38658,-0.5404087,-0.4047842,0.1356245
77,-0.6293054,-0.5693816,"('unmotivated', 'motivated')",-0.89912736,-0.73729193,-0.7642164,-0.6533368,0.1108796
78,-0.9366418,-0.8814539,"('nonresilient', 'resilient')",0.41504848,0.3691253,-0.2607967,-0.2561643,0.0046324
79,0.08484869,0.024732266,"('wavering', 'unwavering')",-0.15036532,-0.23446316,-0.0327583,-0.1048654,-0.0721071
80,0.1332707,0.13302678,"('dominated', 'dominating')",0.30622798,0.43908232,0.2197493,0.2860546,0.0663053
81,-0.7758261,-0.75669605,"('submissive', 'aggressive')",-1.0197687,-0.8091196,-0.8977974,-0.7829078,0.1148896
82,-0.725816,-0.64338315,"('poor', 'rich')",3.4017582,3.2691042,1.3379711,1.3128605,-0.0251106
83,0.1706227,0.17944923,"('powerless', 'powerful')",-0.6542806,-0.5131297,-0.2418289,-0.1668402,0.0749887
84,1.0585393,1.0234091,"('inferior', 'superior')",0.33994627,0.3472874,0.6992428,0.6853483,-0.0138945
85,-0.16388442,-0.20879416,"('insignificant', 'prestigious')",0.49996945,0.34494585,0.1680425,0.0680758,-0.0999667
86,-1.7003907,-1.7127188,"('uninfluential', 'influential')",0.3703012,0.33244517,-0.6650448,-0.6901368,-0.025092
87,0.0008360185,-0.018252416,"('unsuccessful', 'successful')",1.4275069,1.4420471,0.7141715,0.7118974,-0.0022741
88,-0.8386847,-0.878016,"('low', 'eminent')",-0.21032673,-0.22355959,-0.5245057,-0.5507878,-0.0262821
