,premier_male,premier_female,tuple,average_male,average_female,female-male
25,0.76777136,0.69078624,"('egoistic', 'altruistic')",0.7677714,0.6907862,-0.0769852
26,0.8988089,0.877442,"('hardhearted', 'benevolent')",0.8988089,0.877442,-0.0213669
27,1.7565786,1.5641599,"('hardhearted', 'softhearted')",1.7565786,1.5641599,-0.1924187
28,1.2142478,1.1811812,"('disloyal', 'loyal')",1.2142478,1.1811812,-0.0330666
29,-0.35727847,-0.40322936,"('unfair', 'fair')",-0.3572785,-0.4032294,-0.0459509
30,0.8674429,0.80950314,"('intolerant', 'tolerant')",0.8674429,0.8095031,-0.0579398
31,-1.2755679,-1.2160769,"('evil', 'good')",-1.2755679,-1.2160769,0.059491
32,1.1889216,1.1339151,"('unkind', 'kind')",1.1889216,1.1339151,-0.0550065
33,-0.30680802,-0.26206315,"('wrong', 'right')",-0.306808,-0.2620631,0.0447449
34,4.8933578,5.076206,"('mean', 'honorable')",4.8933578,5.0762062,0.1828484
35,-0.55884206,-0.7062596,"('corrupt', 'incorrupt')",-0.5588421,-0.7062596,-0.1474175
36,-0.6555805,-0.6714649,"('hostile', 'amicable')",-0.6555805,-0.6714649,-0.0158844
37,1.1178619,1.0507944,"('fake', 'genuine')",1.1178619,1.0507944,-0.0670675
38,0.08485165,0.13872585,"('untruthful', 'truthful')",0.0848517,0.1387258,0.0538741
39,0.5372941,0.4873021,"('exploitative', 'cooperative')",0.5372941,0.4873021,-0.049992
40,-1.6287563,-1.8187906,"('stingy', 'generous')",-1.6287563,-1.8187906,-0.1900343
41,0.014081167,0.02800409,"('unforgiving', 'forgiving')",0.0140812,0.0280041,0.0139229
42,-2.6243546,-2.7567647,"('unreliable', 'reliable')",-2.6243546,-2.7567647,-0.1324101
43,1.0905228,1.103633,"('irresponsible', 'responsible')",1.0905228,1.103633,0.0131102
44,-1.0741273,-1.1090443,"('prejudiced', 'unprejudiced')",-1.0741273,-1.1090443,-0.034917
45,0.011038534,0.0013900027,"('incompetent', 'competent')",0.0110385,0.00139,-0.0096485
46,-0.68816197,-0.80721956,"('uncompetitive', 'competitive')",-0.688162,-0.8072196,-0.1190576
47,5.296376,5.5198307,"('stupid', 'smart')",5.2963762,5.5198307,0.2234545
48,0.24793242,0.21822473,"('unintelligent', 'intelligent')",0.2479324,0.2182247,-0.0297077
49,0.15501973,0.19309206,"('unable', 'able')",0.1550197,0.1930921,0.0380724
50,-0.2672754,-0.26248515,"('clumsy', 'skillful')",-0.2672754,-0.2624851,0.0047903
51,0.7319809,0.6389246,"('uneducated', 'educated')",0.7319809,0.6389246,-0.0930563
52,-0.5804068,-0.62591624,"('irrational', 'rational')",-0.5804068,-0.6259162,-0.0455094
53,0.2205964,0.20679447,"('uncreative', 'creative')",0.2205964,0.2067945,-0.0138019
54,1.2878172,1.3686128,"('incapable', 'capable')",1.2878172,1.3686128,0.0807956
55,0.571469,0.50525844,"('incompetent', 'clever')",0.571469,0.5052584,-0.0662106
56,0.4930303,0.48164272,"('impractical', 'practical')",0.4930303,0.4816427,-0.0113876
57,-2.8215308,-2.8215392,"('unimaginative', 'imaginative')",-2.8215308,-2.8215392,-8.4e-06
58,0.3571357,0.364832,"('undiscriminating', 'discriminating')",0.3571357,0.364832,0.0076963
59,0.19034933,0.28809047,"('foolish', 'wise')",0.1903493,0.2880905,0.0977412
60,0.41854525,0.46311316,"('inefficient', 'efficient')",0.4185452,0.4631132,0.044568
61,0.47795627,0.35918367,"('illogical', 'logical')",0.4779563,0.3591837,-0.1187726
62,0.44531077,0.49498066,"('incompetent', 'brilliant')",0.4453108,0.4949807,0.0496699
63,0.13217404,0.24219333,"('unperceptive', 'insightful')",0.132174,0.2421933,0.1100193
64,-6.4681487,-6.4845304,"('shy', 'confident')",-6.4681487,-6.4845304,-0.0163817
65,-0.27138323,-0.26097003,"('insecure', 'secure')",-0.2713832,-0.26097,0.0104132
66,0.17686363,0.2249315,"('inactive', 'active')",0.1768636,0.2249315,0.0480679
67,-0.33630908,-0.21621175,"('doubtful', 'determined')",-0.3363091,-0.2162118,0.1200973
68,-0.39848942,-0.40367264,"('dependent', 'independent')",-0.3984894,-0.4036726,-0.0051832
69,-1.6429288,-1.5733052,"('lazy', 'industrious')",-1.6429288,-1.5733052,0.0696236
70,1.1009983,1.0671501,"('lethargic', 'energetic')",1.1009983,1.0671501,-0.0338482
71,0.91043454,0.975405,"('diffident', 'self-confident')",0.9104345,0.975405,0.0649705
72,0.8439205,0.90453696,"('unambitious', 'ambitious')",0.8439205,0.904537,0.0606165
73,-2.788983,-2.8104284,"('helpless', 'self-reliant')",-2.7889831,-2.8104284,-0.0214453
74,0.14396244,0.036321983,"('undedicated', 'dedicated')",0.1439624,0.036322,-0.1076404
75,-0.94606966,-0.80863357,"('meek', 'impulsive')",-0.9460697,-0.8086336,0.1374361
76,0.636664,0.54144347,"('anxious', 'daring')",0.636664,0.5414435,-0.0952205
77,-1.1248223,-0.9752695,"('unmotivated', 'motivated')",-1.1248223,-0.9752695,0.1495528
78,-0.6759952,-0.68301404,"('nonresilient', 'resilient')",-0.6759952,-0.683014,-0.0070188
79,0.0324784,0.14094585,"('wavering', 'unwavering')",0.0324784,0.1409459,0.1084675
80,-0.33524847,-0.40277672,"('dominated', 'dominating')",-0.3352485,-0.4027767,-0.0675282
81,-0.4150246,-0.37736964,"('submissive', 'aggressive')",-0.4150246,-0.3773696,0.037655
82,5.9145503,5.9967475,"('poor', 'rich')",5.9145503,5.9967475,0.0821972
83,0.03148497,0.050388254,"('powerless', 'powerful')",0.031485,0.0503883,0.0189033
84,0.89108515,0.89990205,"('inferior', 'superior')",0.8910851,0.899902,0.0088169
85,0.41953498,0.41488397,"('insignificant', 'prestigious')",0.419535,0.414884,-0.004651
86,0.4883169,0.45654243,"('uninfluential', 'influential')",0.4883169,0.4565424,-0.0317745
87,0.23606987,0.3668076,"('unsuccessful', 'successful')",0.2360699,0.3668076,0.1307377
88,0.5519297,0.48725766,"('low', 'eminent')",0.5519297,0.4872577,-0.064672
