,westrock_male,westrock_female,tuple,co_male,co_female,average_male,average_female,female-male
56,1.3529072,1.3728085,"('impractical', 'practical')",0.46215993,0.5492015,0.9075335,0.961005,0.0534715
57,0.67579794,0.45978102,"('unimaginative', 'imaginative')",-3.2247474,-3.2566645,-1.2744747,-1.3984418,-0.1239671
58,0.29400748,0.29230183,"('undiscriminating', 'discriminating')",0.27639663,0.29307064,0.2852021,0.2926862,0.0074841
59,-0.14049958,-0.14031084,"('foolish', 'wise')",0.023181628,0.061255004,-0.058659,-0.0395279,0.0191311
60,0.6189714,0.82113326,"('inefficient', 'efficient')",0.41591236,0.738348,0.5174419,0.7797406,0.2622987
61,0.15760863,0.02488001,"('illogical', 'logical')",0.28772458,0.20927072,0.2226666,0.1170754,-0.1055912
62,1.1374863,1.3920637,"('incompetent', 'brilliant')",0.3864014,0.6426922,0.7619439,1.017378,0.2554341
63,0.12268122,0.20368868,"('unperceptive', 'insightful')",0.3407536,0.5138882,0.2317174,0.3587884,0.127071
64,0.37465954,0.42680508,"('shy', 'confident')",-5.594554,-5.512491,-2.6099472,-2.5428431,0.0671041
65,0.31107023,0.40380433,"('insecure', 'secure')",0.55067676,0.57303727,0.4308735,0.4884208,0.0575473
66,0.32104966,0.22646701,"('inactive', 'active')",0.21394674,0.078751534,0.2674982,0.1526093,-0.1148889
67,0.02047445,0.09470111,"('doubtful', 'determined')",-0.16170761,-0.20299312,-0.0706166,-0.054146,0.0164706
68,-0.36736912,-0.33870316,"('dependent', 'independent')",-1.500658,-1.3783629,-0.9340136,-0.858533,0.0754806
69,-0.16410942,-0.08464408,"('lazy', 'industrious')",-1.2062882,-1.11392,-0.6851988,-0.599282,0.0859168
70,0.605443,0.7544923,"('lethargic', 'energetic')",0.48882464,0.4631869,0.5471338,0.6088396,0.0617058
71,-0.10186078,-0.19739315,"('diffident', 'self-confident')",0.42631295,0.3596211,0.1622261,0.081114,-0.0811121
72,-0.073914856,-0.080841176,"('unambitious', 'ambitious')",-0.42021874,-0.29838783,-0.2470668,-0.1896145,0.0574523
73,0.51450956,0.59371805,"('helpless', 'self-reliant')",-3.4795194,-3.359858,-1.4825048,-1.38307,0.0994348
74,0.516645,0.46601707,"('undedicated', 'dedicated')",-0.14082041,-0.16706316,0.1879123,0.1494769,-0.0384354
75,0.23521669,0.21590927,"('meek', 'impulsive')",-0.80907327,-0.7856415,-0.2869283,-0.2848661,0.0020622
76,0.82841194,1.0154841,"('anxious', 'daring')",0.21781708,0.29367253,0.5231145,0.6545783,0.1314638
77,-0.5674282,-0.5147141,"('unmotivated', 'motivated')",-1.0651567,-0.9442054,-0.8162924,-0.7294598,0.0868326
78,-0.48424828,-0.5630049,"('nonresilient', 'resilient')",-0.30237013,-0.17799687,-0.3933092,-0.3705009,0.0228083
79,-0.12060018,-0.33307287,"('wavering', 'unwavering')",-0.5866734,-0.6918578,-0.3536368,-0.5124654,-0.1588286
80,0.94498545,0.9437956,"('dominated', 'dominating')",-0.52838016,-0.53752536,0.2083026,0.2031351,-0.0051675
81,0.46821427,0.5589968,"('submissive', 'aggressive')",-0.31862134,-0.19572511,0.0747965,0.1816358,0.1068393
82,0.27334258,0.27173448,"('poor', 'rich')",5.7749333,5.7768583,3.024138,3.0242963,0.0001583
83,0.22366828,0.084410205,"('powerless', 'powerful')",-1.194789,-1.2786208,-0.4855604,-0.5971053,-0.1115449
84,-0.23769069,-0.27698115,"('inferior', 'superior')",0.23002481,0.22399968,-0.0038329,-0.0264907,-0.0226578
85,-0.2695645,-0.42415428,"('insignificant', 'prestigious')",-1.1483418,-1.2145611,-0.7089531,-0.8193577,-0.1104046
86,-0.39393932,-0.5809244,"('uninfluential', 'influential')",-0.41353175,-0.49296987,-0.4037355,-0.5369471,-0.1332116
87,0.26487648,0.271303,"('unsuccessful', 'successful')",0.072717726,0.08235924,0.1687971,0.1768311,0.008034
88,-0.98161376,-1.0390406,"('low', 'eminent')",-0.70254797,-0.7544185,-0.8420808,-0.8967295,-0.0546487
