,sprinter_male,sprinter_female,tuple,average_male,average_female,female-male
20,0.35623989,0.4285488,"('rough', 'thoughtful')",0.3562399,0.4285488,0.0723089
21,0.47898474,0.677933,"('immoral', 'moral')",0.4789847,0.677933,0.1989483
22,-0.9398665,-1.0052847,"('untrustworthy', 'trustworthy')",-0.9398665,-1.0052847,-0.0654182
23,6.6478877,6.669454,"('insincere', 'sincere')",6.6478877,6.6694541,0.0215664
24,1.7422867,1.7265747,"('dishonest', 'honest')",1.7422867,1.7265747,-0.015712
25,0.6131466,0.48989615,"('egoistic', 'altruistic')",0.6131466,0.4898961,-0.1232505
26,0.4192841,0.23611519,"('hardhearted', 'benevolent')",0.4192841,0.2361152,-0.1831689
27,0.8109545,0.78879154,"('hardhearted', 'softhearted')",0.8109545,0.7887915,-0.022163
28,1.6616368,1.5889457,"('disloyal', 'loyal')",1.6616368,1.5889457,-0.0726911
29,-1.2236453,-1.3030641,"('unfair', 'fair')",-1.2236453,-1.3030641,-0.0794188
30,1.5375401,1.5118765,"('intolerant', 'tolerant')",1.5375401,1.5118765,-0.0256636
31,-1.9617068,-2.1082532,"('evil', 'good')",-1.9617068,-2.1082532,-0.1465464
32,1.5882685,1.5620961,"('unkind', 'kind')",1.5882685,1.5620961,-0.0261724
33,0.12954985,0.028126476,"('wrong', 'right')",0.1295498,0.0281265,-0.1014233
34,4.837827,5.004867,"('mean', 'honorable')",4.8378272,5.0048671,0.1670399
35,-0.8828252,-1.0492874,"('corrupt', 'incorrupt')",-0.8828252,-1.0492874,-0.1664622
36,-0.99652994,-1.1427542,"('hostile', 'amicable')",-0.9965299,-1.1427542,-0.1462243
37,0.83323187,0.8108996,"('fake', 'genuine')",0.8332319,0.8108996,-0.0223323
38,1.4929935,1.5162611,"('untruthful', 'truthful')",1.4929935,1.5162611,0.0232676
39,0.64507407,0.71747696,"('exploitative', 'cooperative')",0.6450741,0.717477,0.0724029
40,-2.609491,-2.6768944,"('stingy', 'generous')",-2.6094911,-2.6768944,-0.0674033
41,0.85408044,0.8372772,"('unforgiving', 'forgiving')",0.8540804,0.8372772,-0.0168032
42,-3.1597579,-3.1178606,"('unreliable', 'reliable')",-3.1597579,-3.1178606,0.0418973
43,0.8880823,0.9632423,"('irresponsible', 'responsible')",0.8880823,0.9632423,0.07516
44,-1.9869725,-1.9983507,"('prejudiced', 'unprejudiced')",-1.9869725,-1.9983507,-0.0113782
45,-0.042225413,0.039096307,"('incompetent', 'competent')",-0.0422254,0.0390963,0.0813217
46,-0.33416146,-0.13744368,"('uncompetitive', 'competitive')",-0.3341615,-0.1374437,0.1967178
47,4.789262,4.7791724,"('stupid', 'smart')",4.7892618,4.7791724,-0.0100894
48,0.97899854,1.0543895,"('unintelligent', 'intelligent')",0.9789985,1.0543895,0.075391
49,-0.011743577,0.1006425,"('unable', 'able')",-0.0117436,0.1006425,0.1123861
50,-0.4135552,-0.43830538,"('clumsy', 'skillful')",-0.4135552,-0.4383054,-0.0247502
51,0.24514443,0.24443123,"('uneducated', 'educated')",0.2451444,0.2444312,-0.0007132
52,-0.90513736,-1.0517821,"('irrational', 'rational')",-0.9051374,-1.0517821,-0.1466447
53,0.13574532,0.14563763,"('uncreative', 'creative')",0.1357453,0.1456376,0.0098923
54,0.5443731,0.5430975,"('incapable', 'capable')",0.5443731,0.5430975,-0.0012756
55,0.5697923,0.6751961,"('incompetent', 'clever')",0.5697923,0.6751961,0.1054038
56,1.2467289,1.2908887,"('impractical', 'practical')",1.2467289,1.2908887,0.0441598
57,-3.2924633,-3.2221293,"('unimaginative', 'imaginative')",-3.2924633,-3.2221293,0.070334
58,-0.36814424,-0.35195714,"('undiscriminating', 'discriminating')",-0.3681442,-0.3519571,0.0161871
59,-0.32755485,-0.4831675,"('foolish', 'wise')",-0.3275549,-0.4831675,-0.1556126
60,1.6304046,1.8365198,"('inefficient', 'efficient')",1.6304046,1.8365198,0.2061152
61,1.0654203,1.0419333,"('illogical', 'logical')",1.0654203,1.0419333,-0.023487
62,0.9454739,1.1675097,"('incompetent', 'brilliant')",0.9454739,1.1675097,0.2220358
63,0.7094398,0.872941,"('unperceptive', 'insightful')",0.7094398,0.872941,0.1635012
64,-6.12297,-6.121062,"('shy', 'confident')",-6.1229701,-6.1210618,0.0019083
65,0.25155586,0.36196798,"('insecure', 'secure')",0.2515559,0.361968,0.1104121
66,-1.2777157,-1.3243086,"('inactive', 'active')",-1.2777157,-1.3243086,-0.0465929
67,-0.12344126,-0.19216546,"('doubtful', 'determined')",-0.1234413,-0.1921655,-0.0687242
68,-0.54848915,-0.49750715,"('dependent', 'independent')",-0.5484892,-0.4975072,0.050982
69,-1.4496722,-1.5003874,"('lazy', 'industrious')",-1.4496722,-1.5003874,-0.0507152
70,0.4568494,0.51444507,"('lethargic', 'energetic')",0.4568494,0.5144451,0.0575957
71,0.85329604,0.77941734,"('diffident', 'self-confident')",0.853296,0.7794173,-0.0738787
72,0.13818206,0.26598,"('unambitious', 'ambitious')",0.1381821,0.26598,0.1277979
73,-3.4082894,-3.428964,"('helpless', 'self-reliant')",-3.4082894,-3.4289639,-0.0206745
74,0.2710303,0.27020574,"('undedicated', 'dedicated')",0.2710303,0.2702057,-0.0008246
75,-1.7982802,-1.7674966,"('meek', 'impulsive')",-1.7982802,-1.7674966,0.0307836
76,0.30429116,0.46285716,"('anxious', 'daring')",0.3042912,0.4628572,0.158566
77,-0.14892302,0.031872768,"('unmotivated', 'motivated')",-0.148923,0.0318728,0.1807958
78,-0.014251186,0.049129892,"('nonresilient', 'resilient')",-0.0142512,0.0491299,0.0633811
79,-0.081645824,-0.16833909,"('wavering', 'unwavering')",-0.0816458,-0.1683391,-0.0866933
80,-0.22933878,-0.15531248,"('dominated', 'dominating')",-0.2293388,-0.1553125,0.0740263
81,-0.19983092,-0.011056408,"('submissive', 'aggressive')",-0.1998309,-0.0110564,0.1887745
82,4.825122,4.864228,"('poor', 'rich')",4.8251219,4.8642278,0.0391059
83,-0.23990528,-0.31425053,"('powerless', 'powerful')",-0.2399053,-0.3142505,-0.0743452
84,0.19373126,0.21789548,"('inferior', 'superior')",0.1937313,0.2178955,0.0241642
85,0.025366675,-0.124301225,"('insignificant', 'prestigious')",0.0253667,-0.1243012,-0.1496679
86,0.550001,0.4531463,"('uninfluential', 'influential')",0.550001,0.4531463,-0.0968547
87,-0.35254496,-0.21877398,"('unsuccessful', 'successful')",-0.352545,-0.218774,0.133771
88,0.7763864,0.7037858,"('low', 'eminent')",0.7763864,0.7037858,-0.0726006
