,viacom_male,viacom_female,tuple,inc_male,inc_female,average_male,average_female,female-male
59,0.5426526,0.4323486,"('foolish', 'wise')",0.5712308,0.50841546,0.5569417,0.470382,-0.0865597
60,0.22674406,0.33927,"('inefficient', 'efficient')",-0.5294619,-0.35247254,-0.1513589,-0.0066013,0.1447576
61,0.6328553,0.4969858,"('illogical', 'logical')",0.44525662,0.333238,0.5390559,0.4151119,-0.123944
62,0.16633238,0.31953338,"('incompetent', 'brilliant')",-0.11598906,0.034503955,0.0251717,0.1770187,0.151847
63,-0.51154053,-0.40615517,"('unperceptive', 'insightful')",0.7285194,0.7706907,0.1084894,0.1822678,0.0737784
64,0.06618708,0.021837274,"('shy', 'confident')",-6.647945,-6.713671,-3.290879,-3.345917,-0.055038
65,0.030615296,-0.042334445,"('insecure', 'secure')",-0.43423793,-0.41478756,-0.2018113,-0.228561,-0.0267497
66,-0.5931138,-0.6800184,"('inactive', 'active')",0.8602117,0.8478706,0.1335489,0.0839261,-0.0496228
67,-0.13005334,-0.03909242,"('doubtful', 'determined')",-0.73115605,-0.65362316,-0.4306047,-0.3463578,0.0842469
68,-0.5646951,-0.5592521,"('dependent', 'independent')",-0.44381452,-0.4717574,-0.5042548,-0.5155047,-0.0112499
69,0.6805377,0.6511495,"('lazy', 'industrious')",-0.7178403,-0.72710717,-0.0186513,-0.0379788,-0.0193275
70,-0.6115767,-0.4238127,"('lethargic', 'energetic')",0.52052593,0.56313723,-0.0455254,0.0696623,0.1151877
71,0.03359706,0.019653972,"('diffident', 'self-confident')",0.75121623,0.7325249,0.3924066,0.3760894,-0.0163172
72,-0.44579205,-0.40105644,"('unambitious', 'ambitious')",-0.6880675,-0.637087,-0.5669298,-0.5190717,0.0478581
73,1.4089653,1.4392726,"('helpless', 'self-reliant')",-2.7575583,-2.75615,-0.6742965,-0.6584387,0.0158578
74,-0.03207116,0.04220758,"('undedicated', 'dedicated')",0.42663077,0.35294744,0.1972798,0.1975775,0.0002977
75,-0.27455673,-0.25365943,"('meek', 'impulsive')",-0.36069226,-0.31761992,-0.3176245,-0.2856397,0.0319848
76,0.18386601,0.3980419,"('anxious', 'daring')",0.11829209,0.21435374,0.1510791,0.3061978,0.1551187
77,-0.5240935,-0.54187435,"('unmotivated', 'motivated')",-1.4040674,-1.2550317,-0.9640805,-0.898453,0.0656275
78,-0.4113189,-0.30836636,"('nonresilient', 'resilient')",0.04405875,0.08313733,-0.1836301,-0.1126145,0.0710156
79,-0.2097311,-0.31573153,"('wavering', 'unwavering')",0.14495338,0.15690139,-0.0323889,-0.0794151,-0.0470262
80,0.54147077,0.62479067,"('dominated', 'dominating')",-1.2389604,-1.1855484,-0.3487448,-0.2803789,0.0683659
81,0.0072153807,0.00986048,"('submissive', 'aggressive')",-0.8781701,-0.7894313,-0.4354773,-0.3897854,0.0456919
82,-0.58687496,-0.47824898,"('poor', 'rich')",5.8271365,5.924553,2.6201308,2.7231519,0.1030211
83,0.56783265,0.5433885,"('powerless', 'powerful')",-0.75079274,-0.78240526,-0.09148,-0.1195084,-0.0280284
84,0.15875249,0.11906967,"('inferior', 'superior')",1.0368241,0.9710617,0.5977883,0.5450657,-0.0527226
85,0.8937531,0.8191676,"('insignificant', 'prestigious')",1.3343271,1.3051157,1.1140401,1.0621417,-0.0518984
86,-0.41286823,-0.580581,"('uninfluential', 'influential')",0.12955803,-0.022166386,-0.1416551,-0.3013737,-0.1597186
87,0.34324247,0.35125336,"('unsuccessful', 'successful')",0.8513018,0.88444215,0.5972722,0.6178477,0.0205755
88,0.037557125,-0.05196374,"('low', 'eminent')",0.26205456,0.29486215,0.1498058,0.1214492,-0.0283566
