,kraft_male,kraft_female,tuple,heinz_male,heinz_female,co_male,co_female,average_male,average_female,female-male
13,-0.17302802,-0.32776308,"('impolite', 'polite')",-0.060812704,-0.09215164,-0.118889876,-0.17163663,-0.1175769,-0.1971838,-0.0796069
14,-0.5580349,-0.7109838,"('antisocial', 'social')",-0.6880382,-0.8349106,-0.050742168,-0.19891766,-0.4322717,-0.581604,-0.1493323
15,0.8192501,0.72531164,"('boring', 'funny')",1.6436137,1.6126084,0.45604363,0.49989492,0.9729692,0.9459383,-0.0270309
16,-0.23030578,-0.32568318,"('unpopular', 'popular')",-0.31795022,-0.34879264,0.35146934,0.20276184,-0.0655955,-0.157238,-0.0916425
17,-1.4316365,-1.3589875,"('nasty', 'nice')",-0.26378286,-0.13620797,-0.617674,-0.58884126,-0.7710311,-0.6946789,0.0763522
18,-0.3865391,-0.34808746,"('disagreeable', 'welcoming')",0.30120748,0.34462953,-0.9916039,-0.92138237,-0.3589785,-0.3082801,0.0506984
19,-0.18586716,-0.050151356,"('inhospitable', 'hospitable')",0.37812284,0.38888067,-0.36110204,-0.26244575,-0.0562821,0.0254279,0.08171
20,-0.46366143,-0.45103815,"('rough', 'thoughtful')",-0.33847916,-0.3145742,0.6500019,0.63283646,-0.0507129,-0.0442586,0.0064543
21,-0.16932078,-0.2953494,"('immoral', 'moral')",-0.013703227,-0.03081405,-0.3718234,-0.43453,-0.1849491,-0.2535645,-0.0686154
22,-0.26111457,-0.40128022,"('untrustworthy', 'trustworthy')",-0.5338335,-0.6059797,-0.8600044,-0.83489436,-0.5516508,-0.6140514,-0.0624006
23,0.0036562989,-0.12732765,"('insincere', 'sincere')",0.28495842,0.2751077,6.5218225,6.3721757,2.2701457,2.1733185,-0.0968272
24,0.65982056,0.55530995,"('dishonest', 'honest')",1.2403431,1.2402632,0.8698874,0.87748027,0.9233503,0.8910178,-0.0323325
25,1.4373523,1.496503,"('egoistic', 'altruistic')",1.9246045,1.9577863,1.1149229,1.0318732,1.4922932,1.4953876,0.0030944
26,0.8778338,0.87591803,"('hardhearted', 'benevolent')",1.8360647,1.7827779,1.2770919,1.2296053,1.3303301,1.2961005,-0.0342296
27,-0.6075739,-0.52417886,"('hardhearted', 'softhearted')",-0.04362957,-0.016231287,0.2729102,0.33410257,-0.1260978,-0.0687692,0.0573286
28,-0.5133514,-0.68999696,"('disloyal', 'loyal')",0.9459697,0.8967454,1.3889183,1.1770675,0.6071788,0.461272,-0.1459068
29,-0.96288735,-0.891359,"('unfair', 'fair')",-1.2818367,-1.1537521,-1.0418855,-1.0472344,-1.0955365,-1.0307819,0.0647546
30,-0.7085081,-0.85440046,"('intolerant', 'tolerant')",-0.14558172,-0.18938477,0.38308814,0.4905544,-0.1570006,-0.1844103,-0.0274097
31,-0.5461071,-0.26860806,"('evil', 'good')",0.34511852,0.5445648,-1.7578275,-1.632474,-0.6529387,-0.4521724,0.2007663
32,0.58513194,0.46618998,"('unkind', 'kind')",0.7846395,0.7596574,1.516432,1.3591315,0.9620678,0.8616596,-0.1004082
33,1.4390776,1.3992003,"('wrong', 'right')",1.6024553,1.5495695,-0.57383555,-0.6467024,0.8225658,0.7673558,-0.05521
34,-1.1226982,-0.9287221,"('mean', 'honorable')",-0.06596376,0.0969311,5.2268324,5.351807,1.3460568,1.5066721,0.1606153
35,0.22640772,0.2494023,"('corrupt', 'incorrupt')",0.7234365,0.7159813,-1.1158258,-1.1078091,-0.0553272,-0.0474752,0.007852
36,0.5136086,0.6643549,"('hostile', 'amicable')",0.8221729,0.8960483,-0.5386019,-0.61680037,0.2657265,0.3145343,0.0488078
37,0.07705927,0.09069523,"('fake', 'genuine')",-0.0545365,-0.022823106,0.11854931,0.15918605,0.047024,0.0756861,0.0286621
38,0.16338271,0.15595886,"('untruthful', 'truthful')",0.7970621,0.80692625,0.41313007,0.42490792,0.4578583,0.4625977,0.0047394
39,1.5083709,1.5257221,"('exploitative', 'cooperative')",1.5796067,1.66167,0.5416745,0.6344114,1.209884,1.2739345,0.0640505
40,0.16350192,0.09984295,"('stingy', 'generous')",0.4843005,0.5158135,-2.9949903,-2.9948113,-0.782396,-0.7930516,-0.0106556
41,-0.12423843,-0.16332003,"('unforgiving', 'forgiving')",0.10108127,0.15996626,0.4253349,0.40177637,0.1340593,0.1328075,-0.0012518
42,0.10177677,0.084936425,"('unreliable', 'reliable')",-0.30320495,-0.21258537,-3.1518993,-2.9297352,-1.1177758,-1.019128,0.0986478
43,-0.38091126,-0.37624583,"('irresponsible', 'responsible')",-0.22213973,-0.17781505,0.62809104,0.8115781,0.0083467,0.0858391,0.0774924
44,-0.6374313,-0.5747547,"('prejudiced', 'unprejudiced')",-1.5406659,-1.4898586,-1.2324419,-1.1960195,-1.1368464,-1.0868777,0.0499687
45,-1.376288,-1.3852987,"('incompetent', 'competent')",-0.66322035,-0.68691623,-0.3068621,-0.3718922,-0.7821235,-0.8147024,-0.0325789
46,-0.16321753,-0.22173399,"('uncompetitive', 'competitive')",-0.62136203,-0.6424421,-0.561178,-0.59992707,-0.4485859,-0.4880344,-0.0394485
47,0.09411025,0.11102289,"('stupid', 'smart')",0.34760916,0.39127165,5.436092,5.5579433,1.9592705,2.0200793,0.0608088
48,-0.5641112,-0.59034365,"('unintelligent', 'intelligent')",0.59033066,0.6048242,-0.24142127,-0.2682332,-0.0717339,-0.0845842,-0.0128503
49,-0.72803074,-0.5979881,"('unable', 'able')",-0.0782363,0.06567299,-0.65429175,-0.53297436,-0.4868529,-0.3550965,0.1317564
50,0.009079177,-0.023369934,"('clumsy', 'skillful')",-0.20243838,-0.23957324,0.1908164,0.1652346,-0.0008476,-0.0325695,-0.0317219
51,-0.47089863,-0.63190055,"('uneducated', 'educated')",-0.6631362,-0.74937016,0.6607281,0.4830193,-0.1577689,-0.2994171,-0.1416482
52,0.42444092,0.3834159,"('irrational', 'rational')",0.882673,0.82111806,-0.44730553,-0.49020654,0.2866028,0.2381091,-0.0484937
53,1.3874555,1.4539156,"('uncreative', 'creative')",1.1183883,1.1200496,0.36251172,0.3887009,0.9561184,0.9875553,0.0314369
54,0.18509246,0.20391923,"('incapable', 'capable')",0.9685421,0.9700076,1.0820541,1.0222552,0.7452296,0.7320607,-0.0131689
55,-1.0442857,-1.1212828,"('incompetent', 'clever')",-0.7381433,-0.78653353,0.3903585,0.37921908,-0.4640235,-0.5095325,-0.045509
56,0.7530366,0.6018345,"('impractical', 'practical')",0.9341084,0.9008514,0.1316733,0.1287106,0.6062728,0.5437988,-0.062474
57,-0.9454176,-0.9662024,"('unimaginative', 'imaginative')",-0.74523795,-0.7455411,-3.5916176,-3.5784507,-1.7607578,-1.763398,-0.0026402
58,-0.7065561,-0.7176222,"('undiscriminating', 'discriminating')",-0.55661863,-0.5360041,-0.21002035,-0.14810239,-0.491065,-0.4672429,0.0238221
59,1.1919352,1.1393106,"('foolish', 'wise')",1.4363042,1.4382014,-0.085782476,-0.061017312,0.8474856,0.8388316,-0.008654
60,0.05101207,0.0022075465,"('inefficient', 'efficient')",-0.5525254,-0.5121388,0.29633832,0.5097585,-0.0683917,-5.76e-05,0.0683341
61,0.09804551,0.0114972945,"('illogical', 'logical')",0.4733635,0.41343033,-0.15393187,-0.2185609,0.139159,0.0687889,-0.0703701
62,-0.6527896,-0.69668996,"('incompetent', 'brilliant')",0.07111192,0.090310365,0.22005919,0.36776042,-0.1205395,-0.0795397,0.0409998
63,-0.17643212,-0.18110803,"('unperceptive', 'insightful')",-0.097968906,-0.10397542,0.20033672,0.3150573,-0.0246881,0.0099913,0.0346794
64,-0.33267298,-0.39037594,"('shy', 'confident')",-0.6188943,-0.6354544,-6.1432295,-5.988495,-2.3649322,-2.3381084,0.0268238
65,-0.5960846,-0.80466723,"('insecure', 'secure')",-1.0666647,-1.1123486,0.5334187,0.46931228,-0.3764435,-0.4825678,-0.1061243
66,-0.61206865,-0.56369185,"('inactive', 'active')",0.22794303,0.17299199,0.12988405,0.12984967,-0.0847472,-0.0869501,-0.0022029
67,1.3106947,1.1667084,"('doubtful', 'determined')",0.6905759,0.56122214,0.19401929,0.17089987,0.7317633,0.6329435,-0.0988198
68,-1.6604625,-1.7346567,"('dependent', 'independent')",-1.8074775,-1.8900796,-1.6394368,-1.6018528,-1.7024589,-1.7421964,-0.0397375
69,0.785389,0.90789694,"('lazy', 'industrious')",1.1212194,1.1940044,-1.387113,-1.2205667,0.1731651,0.2937782,0.1206131
70,-0.56936705,-0.68515354,"('lethargic', 'energetic')",-0.7185928,-0.7512621,0.058499373,0.13499212,-0.4098202,-0.4338078,-0.0239876
71,1.7235631,1.7817361,"('diffident', 'self-confident')",2.0030284,2.0929348,0.29177976,0.24331827,1.3394572,1.372663,0.0332058
72,0.6055925,0.59163135,"('unambitious', 'ambitious')",-0.28608236,-0.29853925,-0.4822527,-0.43615764,-0.0542475,-0.0476885,0.006559
73,0.90055037,0.85918915,"('helpless', 'self-reliant')",0.8830412,0.8708589,-3.604782,-3.512863,-0.6070635,-0.5942716,0.0127919
74,0.7771253,0.77386856,"('undedicated', 'dedicated')",1.2925236,1.2974409,0.082787655,0.11341127,0.7174789,0.7282403,0.0107614
75,-0.95836973,-0.93356746,"('meek', 'impulsive')",0.27524263,0.2620175,-0.47318417,-0.38953003,-0.3854371,-0.3536933,0.0317438
76,-0.9764668,-0.99684554,"('anxious', 'daring')",-0.36865276,-0.3316868,0.1397648,0.17881696,-0.4017849,-0.3832385,0.0185464
77,-0.22452393,-0.18752947,"('unmotivated', 'motivated')",0.2953568,0.3538167,-0.8364647,-0.8293449,-0.2552106,-0.2210192,0.0341914
78,-0.29189804,-0.1312477,"('nonresilient', 'resilient')",0.30427477,0.37674776,-0.23281617,-0.15284292,-0.0734798,0.0308857,0.1043655
79,-0.028162863,0.06840997,"('wavering', 'unwavering')",0.91082805,0.94031596,-0.36488453,-0.37818578,0.1725936,0.21018,0.0375864
80,0.1843893,0.051549062,"('dominated', 'dominating')",-0.30744234,-0.39550358,-0.18541639,-0.27830374,-0.1028231,-0.2074194,-0.1045963
81,-0.84587955,-1.0945357,"('submissive', 'aggressive')",-1.015457,-1.1120335,-0.664598,-0.7648791,-0.8419782,-0.9904828,-0.1485046
82,-0.61741656,-0.6781353,"('poor', 'rich')",-1.0864388,-1.0610514,6.3937335,6.2188745,1.5632928,1.4932292,-0.0700636
83,0.033767283,-0.047330163,"('powerless', 'powerful')",-0.2434104,-0.29912573,-0.89974153,-0.9607345,-0.3697949,-0.4357301,-0.0659352
84,0.9812907,0.9404737,"('inferior', 'superior')",1.209608,1.2073618,0.4088383,0.43683892,0.866579,0.8615581,-0.0050209
85,1.1401553,1.2342634,"('insignificant', 'prestigious')",2.3811378,2.4357061,-0.72242284,-0.7504192,0.9329568,0.9731835,0.0402267
86,0.28652537,0.18223158,"('uninfluential', 'influential')",0.7584439,0.6305206,-0.3703284,-0.50106996,0.2248803,0.1038941,-0.1209862
87,0.5444092,0.42920145,"('unsuccessful', 'successful')",0.09658201,0.026682287,0.39533976,0.21833375,0.3454436,0.2247392,-0.1207044
88,0.20925164,0.09649493,"('low', 'eminent')",0.11201197,0.08855105,-0.09743663,-0.23399551,0.074609,-0.0163165,-0.0909255
