,tjx_male,tjx_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
58,-0.35275596,-0.39003393,"('undiscriminating', 'discriminating')",0.7036448,0.6417009,0.33210167,0.24283175,0.2276635,0.1648329,-0.0628306
59,0.67814404,0.6691474,"('foolish', 'wise')",-0.8454818,-0.8151888,0.15126866,0.17888424,-0.0053564,0.0109476,0.016304
60,0.7212259,0.7520853,"('inefficient', 'efficient')",2.3072262,2.3740861,-0.1971718,-0.032386083,0.9437601,1.0312618,0.0875017
61,0.10725333,0.007343229,"('illogical', 'logical')",-0.22789384,-0.39748782,0.25951973,0.08712337,0.0462931,-0.1010071,-0.1473002
62,0.8650994,0.8626366,"('incompetent', 'brilliant')",1.7392762,1.9132079,-0.0062751006,0.18350759,0.8660335,0.9864508,0.1204173
63,-0.0489406,-0.046997223,"('unperceptive', 'insightful')",1.8226324,1.812295,1.0263122,1.1328613,0.9333347,0.966053,0.0327183
64,0.6887262,0.5498228,"('shy', 'confident')",1.207829,1.1459285,-6.444746,-6.458047,-1.5160637,-1.5874319,-0.0713682
65,0.036590602,-0.22385113,"('insecure', 'secure')",0.791524,0.63205004,-0.36775967,-0.3254175,0.1534516,0.0275938,-0.1258578
66,-0.9379889,-0.9548599,"('inactive', 'active')",-0.7104565,-0.7699272,0.9681207,0.8520694,-0.2267749,-0.2909059,-0.064131
67,1.0510299,1.0013808,"('doubtful', 'determined')",-0.0928945,-0.032042902,-0.6277425,-0.570072,0.110131,0.1330886,0.0229576
68,-0.5461047,-0.6504367,"('dependent', 'independent')",-0.78101,-0.81844825,-0.68127984,-0.71623266,-0.6694648,-0.7283726,-0.0589078
69,-0.27522478,-0.19289534,"('lazy', 'industrious')",-0.6289849,-0.52835065,-0.7975848,-0.8260988,-0.5672648,-0.5157816,0.0514832
70,0.2709599,0.20854715,"('lethargic', 'energetic')",1.8428985,1.8325765,1.0267761,1.0802541,1.0468782,1.0404592,-0.006419
71,-0.25335366,-0.19620268,"('diffident', 'self-confident')",-0.091625996,0.039674506,0.3477633,0.32208675,0.0009279,0.0551862,0.0542583
72,-0.58507866,-0.56922275,"('unambitious', 'ambitious')",-0.4045778,-0.3905801,-0.9075566,-0.8102671,-0.6324043,-0.5900233,0.042381
73,1.0887645,1.126817,"('helpless', 'self-reliant')",0.3086347,0.33156756,-3.0509324,-3.0100002,-0.5511777,-0.5172052,0.0339725
74,-0.025395188,0.043835312,"('undedicated', 'dedicated')",1.2623514,1.2932296,0.55677193,0.5190884,0.5979094,0.6187177,0.0208083
75,0.2116284,0.22851749,"('meek', 'impulsive')",-1.0513014,-1.0230936,-0.26805338,-0.15702748,-0.3692421,-0.3172012,0.0520409
76,-0.13698415,-0.076846644,"('anxious', 'daring')",1.3107138,1.5162631,-0.039891187,0.10545385,0.3779461,0.5149568,0.1370107
77,-0.33233693,-0.41440293,"('unmotivated', 'motivated')",0.43396175,0.40562055,-1.0730526,-1.0288867,-0.3238093,-0.3458897,-0.0220804
78,-1.6155864,-1.45463,"('nonresilient', 'resilient')",0.20713833,0.22187632,-0.3058187,-0.2517366,-0.5714223,-0.4948301,0.0765922
79,-1.0114732,-0.9927502,"('wavering', 'unwavering')",-1.7638248,-1.8809704,-0.093781084,-0.071747616,-0.9563597,-0.9818227,-0.025463
80,0.6414523,0.47891122,"('dominated', 'dominating')",1.1492721,1.1704692,-0.98693,-0.9943295,0.2679315,0.2183503,-0.0495812
81,0.59968793,0.18928055,"('submissive', 'aggressive')",1.7716577,1.4604502,-0.6519929,-0.6490611,0.5731175,0.3335565,-0.239561
82,-0.35170162,-0.39551294,"('poor', 'rich')",0.68959713,0.67202055,6.107863,6.2211313,2.1485861,2.1658796,0.0172935
83,-0.220716,-0.27332625,"('powerless', 'powerful')",-0.29635844,-0.32220814,-0.9483422,-1.0118933,-0.4884722,-0.5358092,-0.047337
84,0.32310778,0.16949666,"('inferior', 'superior')",-0.56541157,-0.5425035,0.4992757,0.47653016,0.0856573,0.0345078,-0.0511495
85,-0.46369323,-0.2631319,"('insignificant', 'prestigious')",-0.5035322,-0.41026294,0.76199687,0.81218356,-0.0684095,0.0462629,0.1146724
86,-0.8335541,-1.097074,"('uninfluential', 'influential')",0.55733824,0.23804724,0.26037598,0.04418298,-0.00528,-0.2716146,-0.2663346
87,0.70415306,0.47159243,"('unsuccessful', 'successful')",1.9956053,1.9230638,0.6934837,0.6798114,1.1310808,1.0248226,-0.1062582
88,-0.41500103,-0.5167702,"('low', 'eminent')",0.9154647,0.7055471,0.033534206,0.020077366,0.1779993,0.0696181,-0.1083812
