,anadarko_male,anadarko_female,tuple,petroleum_male,petroleum_female,corp_male,corp_female,average_male,average_female,female-male
37,-0.22312249,-0.2453089,"('fake', 'genuine')",0.21296489,0.18776043,-0.3784021,-0.37209624,-0.1295199,-0.1432149,-0.013695
38,-0.7823193,-0.7635303,"('untruthful', 'truthful')",0.57941186,0.5060569,0.038120396,0.09913003,-0.054929,-0.0527811,0.0021479
39,0.040205203,0.132303,"('exploitative', 'cooperative')",0.81999964,0.9763001,0.058551215,0.14633515,0.306252,0.4183127,0.1120607
40,0.9102468,0.801267,"('stingy', 'generous')",0.24405886,0.2132273,-2.6511114,-2.6622033,-0.4989352,-0.5492363,-0.0503011
41,-0.8241585,-0.7255742,"('unforgiving', 'forgiving')",0.43558306,0.32730225,-0.25879505,-0.32507282,-0.2157902,-0.2411149,-0.0253247
42,0.5656957,0.6266262,"('unreliable', 'reliable')",0.94325835,0.95843065,-2.3485086,-2.276877,-0.2798515,-0.2306067,0.0492448
43,-1.0188495,-0.91680044,"('irresponsible', 'responsible')",0.60955566,0.62157995,0.67777437,0.657581,0.0894935,0.1207868,0.0312933
44,0.59799916,0.6722933,"('prejudiced', 'unprejudiced')",-0.2902469,-0.16642995,-1.1174843,-1.0416771,-0.2699107,-0.1786046,0.0913061
45,-0.9776512,-0.93092275,"('incompetent', 'competent')",0.7732609,0.6460444,0.34414142,0.25076497,0.0465837,-0.0113711,-0.0579548
46,-0.8377537,-0.82573617,"('uncompetitive', 'competitive')",1.0373566,0.9089161,-0.11528579,-0.21067216,0.0281057,-0.0424974,-0.0706031
47,-0.2474095,-0.15794212,"('stupid', 'smart')",0.9077013,0.91156304,4.9898133,4.9477262,1.8833683,1.9004491,0.0170808
48,-0.25943708,-0.28637508,"('unintelligent', 'intelligent')",1.3811171,1.2815026,0.9196331,0.84437615,0.6804377,0.6131679,-0.0672698
49,-0.56279695,-0.44576052,"('unable', 'able')",-0.49794608,-0.43105167,-0.41046712,-0.35551012,-0.4904034,-0.4107741,0.0796293
50,-0.12781844,-0.111331865,"('clumsy', 'skillful')",-0.23253877,-0.3025621,-0.32663915,-0.39440393,-0.2289988,-0.2694326,-0.0404338
51,-0.75659174,-0.76756483,"('uneducated', 'educated')",-0.27319616,-0.33624664,0.29291606,0.20366982,-0.2456239,-0.3000472,-0.0544233
52,0.06571649,-0.09044457,"('irrational', 'rational')",-0.31192255,-0.40577632,-0.49400243,-0.5317471,-0.2467362,-0.342656,-0.0959198
53,-0.09965085,-0.27890736,"('uncreative', 'creative')",0.3276503,0.12914684,-0.21206844,-0.36069238,0.0053103,-0.170151,-0.1754613
54,0.20239931,0.05554541,"('incapable', 'capable')",-0.38766286,-0.44452563,0.33106297,0.27515018,0.0485998,-0.0379433,-0.0865431
55,-0.80074936,-0.71838427,"('incompetent', 'clever')",1.0091206,0.958357,0.7390458,0.69136983,0.3158057,0.3104475,-0.0053582
56,-0.34337372,-0.24754623,"('impractical', 'practical')",1.7804652,1.7457756,0.6956507,0.63556564,0.7109141,0.711265,0.0003509
57,-0.11689336,-0.285029,"('unimaginative', 'imaginative')",0.41990522,0.22906595,-2.155346,-2.2669315,-0.6174447,-0.7742982,-0.1568535
58,-0.64707637,-0.65821975,"('undiscriminating', 'discriminating')",0.42992407,0.32582378,-0.32267198,-0.3226667,-0.1799414,-0.2183542,-0.0384128
59,0.4703106,0.4448531,"('foolish', 'wise')",0.25220916,0.22904149,-0.34158555,-0.27183187,0.1269781,0.1340209,0.0070428
60,-0.9962743,-0.82074594,"('inefficient', 'efficient')",1.3226646,1.4247186,0.5082533,0.5310444,0.2782145,0.3783391,0.1001246
61,-1.1159534,-1.1754707,"('illogical', 'logical')",1.0445822,0.9495244,0.33355775,0.1984227,0.0873955,-0.0091745,-0.09657
62,-0.10103277,0.014499499,"('incompetent', 'brilliant')",1.5967176,1.7115936,1.0786868,1.1610433,0.8581239,0.9623788,0.1042549
63,-0.99118793,-0.9728337,"('unperceptive', 'insightful')",1.0815216,0.97300005,0.36259753,0.31885272,0.1509771,0.1063397,-0.0446374
64,-0.3854006,-0.35038334,"('shy', 'confident')",1.2932025,1.2875423,-4.504929,-4.4874554,-1.1990424,-1.1834321,0.0156103
65,-0.5113086,-0.46687064,"('insecure', 'secure')",1.1016073,1.05098,0.8963354,0.8584835,0.4955447,0.4808643,-0.0146804
66,0.17159817,0.12861136,"('inactive', 'active')",-1.2835932,-1.2930875,-0.21203631,-0.20556459,-0.4413438,-0.4566803,-0.0153365
67,0.512561,0.5909828,"('doubtful', 'determined')",0.11931395,0.19467354,0.1815088,0.19968188,0.2711279,0.3284461,0.0573182
68,-0.32712272,-0.36367548,"('dependent', 'independent')",-1.298577,-1.3788469,-1.1289846,-1.1518185,-0.9182281,-0.9647803,-0.0465522
69,0.7385643,0.72740626,"('lazy', 'industrious')",0.14750203,0.1632111,-1.0141981,-0.93411183,-0.0427106,-0.0144982,0.0282124
70,-0.012002029,0.06186366,"('lethargic', 'energetic')",0.30210346,0.3259644,0.29084328,0.30073985,0.1936482,0.2295226,0.0358744
71,-0.21441106,-0.23768052,"('diffident', 'self-confident')",0.5737722,0.54469526,-0.11800275,-0.17057322,0.0804528,0.0454805,-0.0349723
72,-0.4551914,-0.47521466,"('unambitious', 'ambitious')",0.54173046,0.56862897,-0.47494832,-0.43901303,-0.1294698,-0.1151996,0.0142702
73,0.576189,0.5697094,"('helpless', 'self-reliant')",1.0906866,1.0672362,-3.244337,-3.0777311,-0.5258205,-0.4802618,0.0455587
74,-0.4287742,-0.37458614,"('undedicated', 'dedicated')",0.25869483,0.2170169,-0.68354225,-0.7119124,-0.2845405,-0.2898272,-0.0052867
75,0.94531703,0.8855825,"('meek', 'impulsive')",-1.2534423,-1.2936598,-0.60887474,-0.5406608,-0.3056667,-0.316246,-0.0105793
76,-0.14055651,-0.00012404472,"('anxious', 'daring')",0.5931453,0.666576,0.107171305,0.14849557,0.1865867,0.2716492,0.0850625
77,-1.0219923,-1.0377518,"('unmotivated', 'motivated')",0.5796653,0.4226712,-0.66507256,-0.70393544,-0.3691332,-0.439672,-0.0705388
78,-0.7904398,-0.9335893,"('nonresilient', 'resilient')",0.13152012,0.037392415,0.07103239,-0.0715979,-0.1959624,-0.3225982,-0.1266358
79,0.0019089971,-0.061021917,"('wavering', 'unwavering')",-0.9913657,-1.1338794,-1.1380173,-1.1342152,-0.7091579,-0.7763722,-0.0672143
80,0.07536787,0.09177811,"('dominated', 'dominating')",0.62902635,0.7052625,0.25575665,0.32817963,0.3200503,0.3750734,0.0550231
81,0.34499696,0.4129588,"('submissive', 'aggressive')",1.3373648,1.3130369,0.6646703,0.6907123,0.782344,0.8055693,0.0232253
82,0.43526062,0.45214632,"('poor', 'rich')",0.5355288,0.39633292,5.741638,5.5848575,2.2374759,2.1444456,-0.0930303
83,-1.1161188,-1.0230064,"('powerless', 'powerful')",0.33713645,0.34818327,-0.7253947,-0.7037264,-0.501459,-0.4595165,0.0419425
84,0.25685114,0.1336195,"('inferior', 'superior')",0.8479723,0.7559847,0.6977612,0.66221786,0.6008615,0.517274,-0.0835875
85,0.50602394,0.32730332,"('insignificant', 'prestigious')",0.03100811,-0.082561605,-1.2646717,-1.2681544,-0.2425465,-0.3411376,-0.0985911
86,-1.095734,-1.145186,"('uninfluential', 'influential')",0.47386274,0.32711238,-0.54609144,-0.66636103,-0.3893209,-0.4948115,-0.1054906
87,-0.4657591,-0.44618046,"('unsuccessful', 'successful')",1.3307602,1.2853982,1.0394758,1.0892568,0.6348256,0.6428248,0.0079992
88,0.4568767,0.45176092,"('low', 'eminent')",0.7056174,0.5658187,0.36474708,0.23831998,0.5090804,0.4186332,-0.0904472
