,mob_male,mob_female,tuple,average_male,average_female,female-male
38,-0.2766205,-0.16410074,"('untruthful', 'truthful')",-0.2766205,-0.1641007,0.1125198
39,-0.037466872,-0.06425631,"('exploitative', 'cooperative')",-0.0374669,-0.0642563,-0.0267894
40,-1.7779135,-1.9527805,"('stingy', 'generous')",-1.7779135,-1.9527805,-0.174867
41,-0.16837044,-0.18103108,"('unforgiving', 'forgiving')",-0.1683704,-0.1810311,-0.0126607
42,-2.1166291,-2.1199586,"('unreliable', 'reliable')",-2.1166291,-2.1199586,-0.0033295
43,1.2112582,1.2052398,"('irresponsible', 'responsible')",1.2112582,1.2052398,-0.0060184
44,-1.045668,-1.1224235,"('prejudiced', 'unprejudiced')",-1.045668,-1.1224235,-0.0767555
45,0.058895323,0.12322433,"('incompetent', 'competent')",0.0588953,0.1232243,0.064329
46,-0.36621967,-0.35375705,"('uncompetitive', 'competitive')",-0.3662197,-0.3537571,0.0124626
47,4.9524894,5.13686,"('stupid', 'smart')",4.9524894,5.1368599,0.1843705
48,0.6745904,0.5971776,"('unintelligent', 'intelligent')",0.6745904,0.5971776,-0.0774128
49,0.25545192,0.41300112,"('unable', 'able')",0.2554519,0.4130011,0.1575492
50,0.031136988,0.031482004,"('clumsy', 'skillful')",0.031137,0.031482,0.000345
51,0.23454455,0.28416348,"('uneducated', 'educated')",0.2345445,0.2841635,0.049619
52,-0.80413723,-0.87715507,"('irrational', 'rational')",-0.8041372,-0.8771551,-0.0730179
53,0.2361069,0.24076366,"('uncreative', 'creative')",0.2361069,0.2407637,0.0046568
54,1.1209611,1.3213612,"('incapable', 'capable')",1.1209611,1.3213612,0.2004001
55,0.7808373,0.79197323,"('incompetent', 'clever')",0.7808373,0.7919732,0.0111359
56,0.73481375,0.78325385,"('impractical', 'practical')",0.7348137,0.7832538,0.0484401
57,-2.5044093,-2.3984127,"('unimaginative', 'imaginative')",-2.5044093,-2.3984127,0.1059966
58,0.12207901,0.12613979,"('undiscriminating', 'discriminating')",0.122079,0.1261398,0.0040608
59,-0.11704469,-0.09172581,"('foolish', 'wise')",-0.1170447,-0.0917258,0.0253189
60,1.155638,1.1633554,"('inefficient', 'efficient')",1.155638,1.1633554,0.0077174
61,0.28359655,0.079131216,"('illogical', 'logical')",0.2835965,0.0791312,-0.2044653
62,1.0953543,1.1917545,"('incompetent', 'brilliant')",1.0953543,1.1917545,0.0964002
63,0.34139496,0.37456447,"('unperceptive', 'insightful')",0.341395,0.3745645,0.0331695
64,-5.8395295,-5.825652,"('shy', 'confident')",-5.8395295,-5.8256521,0.0138774
65,0.6485867,0.61785084,"('insecure', 'secure')",0.6485867,0.6178508,-0.0307359
66,-0.14906892,-0.12313138,"('inactive', 'active')",-0.1490689,-0.1231314,0.0259375
67,-0.64858836,-0.5391094,"('doubtful', 'determined')",-0.6485884,-0.5391094,0.109479
68,-0.52764976,-0.5615821,"('dependent', 'independent')",-0.5276498,-0.5615821,-0.0339323
69,-1.8506744,-1.856292,"('lazy', 'industrious')",-1.8506744,-1.856292,-0.0056176
70,1.3342762,1.3670136,"('lethargic', 'energetic')",1.3342762,1.3670136,0.0327374
71,0.22343427,0.2744418,"('diffident', 'self-confident')",0.2234343,0.2744418,0.0510075
72,0.67589074,0.7827464,"('unambitious', 'ambitious')",0.6758907,0.7827464,0.1068557
73,-2.8905249,-2.9189682,"('helpless', 'self-reliant')",-2.8905249,-2.9189682,-0.0284433
74,-0.047061726,-0.08526917,"('undedicated', 'dedicated')",-0.0470617,-0.0852692,-0.0382075
75,-0.69615,-0.5465585,"('meek', 'impulsive')",-0.69615,-0.5465585,0.1495915
76,0.97425145,0.9530381,"('anxious', 'daring')",0.9742514,0.9530381,-0.0212133
77,-0.8091567,-0.76603496,"('unmotivated', 'motivated')",-0.8091567,-0.766035,0.0431217
78,-0.48085067,-0.5171643,"('nonresilient', 'resilient')",-0.4808507,-0.5171643,-0.0363136
79,-0.30211198,-0.23327927,"('wavering', 'unwavering')",-0.302112,-0.2332793,0.0688327
80,-0.6974686,-0.6831051,"('dominated', 'dominating')",-0.6974686,-0.6831051,0.0143635
81,0.29719707,0.36677593,"('submissive', 'aggressive')",0.2971971,0.3667759,0.0695788
82,6.6934257,6.8128533,"('poor', 'rich')",6.6934257,6.8128533,0.1194276
83,-0.56622946,-0.53053004,"('powerless', 'powerful')",-0.5662295,-0.53053,0.0356995
84,0.17234844,0.15958478,"('inferior', 'superior')",0.1723484,0.1595848,-0.0127636
85,-1.0226201,-1.1312634,"('insignificant', 'prestigious')",-1.0226201,-1.1312634,-0.1086433
86,0.35825652,0.4562623,"('uninfluential', 'influential')",0.3582565,0.4562623,0.0980058
87,0.052200384,0.16720968,"('unsuccessful', 'successful')",0.0522004,0.1672097,0.1150093
88,0.03747897,0.1093137,"('low', 'eminent')",0.037479,0.1093137,0.0718347
