,fault_male,fault_female,tuple,average_male,average_female,female-male
36,-0.81608117,-0.74814516,"('hostile', 'amicable')",-0.8160812,-0.7481452,0.067936
37,0.8786741,0.7804232,"('fake', 'genuine')",0.8786741,0.7804232,-0.0982509
38,-0.33879793,-0.31095397,"('untruthful', 'truthful')",-0.3387979,-0.310954,0.0278439
39,0.0011375919,-0.066375315,"('exploitative', 'cooperative')",0.0011376,-0.0663753,-0.0675129
40,-1.1258945,-1.1929114,"('stingy', 'generous')",-1.1258945,-1.1929114,-0.0670169
41,0.026730107,-0.20114759,"('unforgiving', 'forgiving')",0.0267301,-0.2011476,-0.2278777
42,-1.9331574,-2.0599267,"('unreliable', 'reliable')",-1.9331574,-2.0599267,-0.1267693
43,1.4777455,1.3516035,"('irresponsible', 'responsible')",1.4777455,1.3516035,-0.126142
44,-1.463143,-1.5973521,"('prejudiced', 'unprejudiced')",-1.463143,-1.5973521,-0.1342091
45,0.54560727,0.33723354,"('incompetent', 'competent')",0.5456073,0.3372335,-0.2083738
46,-0.49246132,-0.62628055,"('uncompetitive', 'competitive')",-0.4924613,-0.6262805,-0.1338192
47,5.7754016,5.883326,"('stupid', 'smart')",5.7754016,5.8833261,0.1079245
48,0.9706717,0.85492975,"('unintelligent', 'intelligent')",0.9706717,0.8549297,-0.115742
49,-0.27723172,-0.10177208,"('unable', 'able')",-0.2772317,-0.1017721,0.1754596
50,-0.24012162,-0.19621783,"('clumsy', 'skillful')",-0.2401216,-0.1962178,0.0439038
51,0.2779333,0.23455405,"('uneducated', 'educated')",0.2779333,0.2345541,-0.0433792
52,-0.31487247,-0.23859279,"('irrational', 'rational')",-0.3148725,-0.2385928,0.0762797
53,0.35379025,0.3756969,"('uncreative', 'creative')",0.3537903,0.3756969,0.0219066
54,1.0294493,1.2137991,"('incapable', 'capable')",1.0294493,1.2137991,0.1843498
55,0.9508843,0.82417023,"('incompetent', 'clever')",0.9508843,0.8241702,-0.1267141
56,0.51670355,0.47840413,"('impractical', 'practical')",0.5167035,0.4784041,-0.0382994
57,-2.4535615,-2.5509775,"('unimaginative', 'imaginative')",-2.4535615,-2.5509775,-0.097416
58,-0.06554644,-0.14321187,"('undiscriminating', 'discriminating')",-0.0655464,-0.1432119,-0.0776655
59,-0.036639452,0.1293915,"('foolish', 'wise')",-0.0366395,0.1293915,0.166031
60,0.4925839,0.3801043,"('inefficient', 'efficient')",0.4925839,0.3801043,-0.1124796
61,0.60867584,0.3680085,"('illogical', 'logical')",0.6086758,0.3680085,-0.2406673
62,1.3505043,1.302367,"('incompetent', 'brilliant')",1.3505043,1.302367,-0.0481373
63,0.7793015,0.81710523,"('unperceptive', 'insightful')",0.7793015,0.8171052,0.0378037
64,-6.1078115,-6.1220136,"('shy', 'confident')",-6.1078115,-6.1220136,-0.0142021
65,1.0496866,0.82137775,"('insecure', 'secure')",1.0496866,0.8213778,-0.2283088
66,0.014793325,0.051340878,"('inactive', 'active')",0.0147933,0.0513409,0.0365476
67,-0.787653,-0.77172214,"('doubtful', 'determined')",-0.787653,-0.7717221,0.0159309
68,-0.5328146,-0.47287214,"('dependent', 'independent')",-0.5328146,-0.4728721,0.0599425
69,-2.1887429,-2.018268,"('lazy', 'industrious')",-2.1887429,-2.0182681,0.1704748
70,1.6638819,1.5352178,"('lethargic', 'energetic')",1.6638819,1.5352178,-0.1286641
71,0.19337745,0.3687276,"('diffident', 'self-confident')",0.1933775,0.3687276,0.1753501
72,0.928566,0.94117224,"('unambitious', 'ambitious')",0.928566,0.9411722,0.0126062
73,-3.172413,-3.057267,"('helpless', 'self-reliant')",-3.1724131,-3.057267,0.1151461
74,0.15048823,0.09463586,"('undedicated', 'dedicated')",0.1504882,0.0946359,-0.0558523
75,-0.91261834,-0.7194289,"('meek', 'impulsive')",-0.9126183,-0.7194289,0.1931894
76,1.2036798,1.0146499,"('anxious', 'daring')",1.2036798,1.0146499,-0.1890299
77,-1.2828546,-1.2647566,"('unmotivated', 'motivated')",-1.2828546,-1.2647566,0.018098
78,-0.2877557,-0.26430744,"('nonresilient', 'resilient')",-0.2877557,-0.2643074,0.0234483
79,0.053343304,0.12543441,"('wavering', 'unwavering')",0.0533433,0.1254344,0.0720911
80,0.11834841,-0.058971725,"('dominated', 'dominating')",0.1183484,-0.0589717,-0.1773201
81,0.24447834,0.15253547,"('submissive', 'aggressive')",0.2444783,0.1525355,-0.0919428
82,6.4308023,6.6496305,"('poor', 'rich')",6.4308023,6.6496305,0.2188282
83,-0.6040221,-0.60830057,"('powerless', 'powerful')",-0.6040221,-0.6083006,-0.0042785
84,0.16555217,0.21634598,"('inferior', 'superior')",0.1655522,0.216346,0.0507938
85,-1.4610232,-1.2830596,"('insignificant', 'prestigious')",-1.4610232,-1.2830596,0.1779636
86,0.5994587,0.535787,"('uninfluential', 'influential')",0.5994587,0.535787,-0.0636717
87,0.0061757043,0.13223636,"('unsuccessful', 'successful')",0.0061757,0.1322364,0.1260607
88,0.014798408,0.0902209,"('low', 'eminent')",0.0147984,0.0902209,0.0754225
