,nicor_male,nicor_female,tuple,inc_male,inc_female,average_male,average_female,female-male
48,0.09441349,0.06633452,"('unintelligent', 'intelligent')",0.95142335,0.9463534,0.5229184,0.506344,-0.0165744
49,-0.40688643,-0.22031295,"('unable', 'able')",-0.07535145,0.042118765,-0.2411189,-0.0890971,0.1520218
50,0.21516363,0.27531162,"('clumsy', 'skillful')",0.08331525,0.12485325,0.1492395,0.2000824,0.0508429
51,0.36625674,0.124323405,"('uneducated', 'educated')",0.595346,0.45303494,0.4808013,0.2886792,-0.1921221
52,-0.5148396,-0.5410895,"('irrational', 'rational')",-0.047130518,-0.15239237,-0.2809851,-0.3467409,-0.0657558
53,-1.0876819,-1.0381697,"('uncreative', 'creative')",0.71123177,0.65322286,-0.1882251,-0.1924734,-0.0042483
54,-0.0038716644,-0.003135614,"('incapable', 'capable')",0.9400031,1.0060683,0.4680657,0.5014664,0.0334007
55,1.3274268,1.2293614,"('incompetent', 'clever')",0.6429583,0.50402653,0.9851925,0.866694,-0.1184985
56,1.9215753,1.7458255,"('impractical', 'practical')",0.55383724,0.44765666,1.2377063,1.0967411,-0.1409652
57,-0.09975366,-0.20542738,"('unimaginative', 'imaginative')",-1.9084704,-2.0646868,-1.004112,-1.1350571,-0.1309451
58,0.554146,0.5355301,"('undiscriminating', 'discriminating')",0.3372694,0.28390324,0.4457077,0.4097167,-0.035991
59,0.15050046,0.28716394,"('foolish', 'wise')",0.08046517,0.13842998,0.1154828,0.212797,0.0973142
60,1.4046533,1.323831,"('inefficient', 'efficient')",0.6385742,0.69061655,1.0216137,1.0072237,-0.01439
61,0.0015371935,-0.11196037,"('illogical', 'logical')",0.37762856,0.13907024,0.1895829,0.0135549,-0.176028
62,1.5955586,1.6936994,"('incompetent', 'brilliant')",0.73646617,0.8477231,1.1660124,1.2707112,0.1046988
63,0.23114118,0.32206136,"('unperceptive', 'insightful')",1.138557,1.2005385,0.6848491,0.7613,0.0764509
64,-0.41364127,-0.4828378,"('shy', 'confident')",-6.0602145,-6.08117,-3.236928,-3.2820039,-0.0450759
65,0.65390813,0.41995052,"('insecure', 'secure')",-0.028445765,-0.21954171,0.3127312,0.1002044,-0.2125268
66,-1.0415417,-1.0445542,"('inactive', 'active')",0.3905072,0.36004463,-0.3255172,-0.3422548,-0.0167376
67,0.5692185,0.4987223,"('doubtful', 'determined')",-0.1901997,-0.2572527,0.1895094,0.1207348,-0.0687746
68,-0.41206288,-0.41550523,"('dependent', 'independent')",-0.3891668,-0.40499339,-0.4006149,-0.4102493,-0.0096344
69,-0.8616869,-0.73201305,"('lazy', 'industrious')",-0.9388987,-0.8019023,-0.9002928,-0.7669576,0.1333352
70,1.0451205,1.0740762,"('lethargic', 'energetic')",1.0163872,0.99511564,1.0307539,1.034596,0.0038421
71,-1.0295331,-0.94371283,"('diffident', 'self-confident')",0.086511694,0.07048576,-0.4715107,-0.4366135,0.0348972
72,-0.15166035,-0.16739672,"('unambitious', 'ambitious')",-0.8380315,-0.8595896,-0.4948459,-0.5134932,-0.0186473
73,0.75323325,0.7041071,"('helpless', 'self-reliant')",-2.8607206,-2.7657058,-1.0537437,-1.0307994,0.0229443
74,0.9590286,0.8966267,"('undedicated', 'dedicated')",0.39912206,0.26365748,0.6790754,0.5801421,-0.0989333
75,-0.4563461,-0.34238204,"('meek', 'impulsive')",-0.5472936,-0.3787482,-0.5018198,-0.3605651,0.1412547
76,0.9433395,0.9055656,"('anxious', 'daring')",0.55837196,0.5741201,0.7508557,0.7398429,-0.0110128
77,-0.32842442,-0.33871052,"('unmotivated', 'motivated')",-0.87044245,-0.8035598,-0.5994334,-0.5711352,0.0282982
78,-0.38033545,-0.28810576,"('nonresilient', 'resilient')",0.22497162,0.3279381,-0.0776819,0.0199162,0.0975981
79,-1.4590311,-1.4152861,"('wavering', 'unwavering')",-0.51894855,-0.4264034,-0.9889898,-0.9208447,0.0681451
80,0.7484325,0.59561116,"('dominated', 'dominating')",-1.0552075,-1.1857051,-0.1533875,-0.295047,-0.1416595
81,1.9811676,1.7983037,"('submissive', 'aggressive')",-0.018981516,-0.093824655,0.981093,0.8522395,-0.1288535
82,0.79124844,0.7662369,"('poor', 'rich')",6.0481734,6.0187182,3.4197109,3.3924775,-0.0272334
83,-0.4320654,-0.57634455,"('powerless', 'powerful')",-0.6688447,-0.79155916,-0.550455,-0.6839519,-0.1334969
84,0.42498896,0.39165035,"('inferior', 'superior')",0.98922914,0.9992839,0.707109,0.6954671,-0.0116419
85,-0.90395,-0.7735751,"('insignificant', 'prestigious')",0.07329477,0.21919194,-0.4153276,-0.2771916,0.138136
86,-0.20837693,-0.39648983,"('uninfluential', 'influential')",0.29573327,0.031508733,0.0436782,-0.1824905,-0.2261687
87,0.5773055,0.45876056,"('unsuccessful', 'successful')",0.91376734,0.7443015,0.7455364,0.601531,-0.1440054
88,-0.53035545,-0.6254421,"('low', 'eminent')",0.50474066,0.47444782,-0.0128074,-0.0754971,-0.0626897
