,millipore_male,millipore_female,tuple,corp_male,corp_female,average_male,average_female,female-male
22,0.16056672,0.16825323,"('untrustworthy', 'trustworthy')",-0.8639591,-0.8325952,-0.3516962,-0.332171,0.0195252
23,-0.38087305,-0.4643318,"('insincere', 'sincere')",5.8268595,5.824335,2.7229931,2.6800017,-0.0429914
24,-0.47927788,-0.54618174,"('dishonest', 'honest')",0.6984251,0.7477068,0.1095736,0.1007625,-0.0088111
25,-0.5040315,-0.48260856,"('egoistic', 'altruistic')",0.86299336,0.79966456,0.1794809,0.158528,-0.0209529
26,0.26427093,0.21399114,"('hardhearted', 'benevolent')",1.3415772,1.2047516,0.802924,0.7093714,-0.0935526
27,-0.74308753,-0.5846934,"('hardhearted', 'softhearted')",0.70169663,0.674993,-0.0206954,0.0451498,0.0658452
28,-0.3595895,-0.47050983,"('disloyal', 'loyal')",1.1069921,1.0275604,0.3737013,0.2785253,-0.095176
29,-0.30889803,-0.27931178,"('unfair', 'fair')",-0.43442369,-0.49344665,-0.3716609,-0.3863792,-0.0147183
30,0.70234454,0.58444065,"('intolerant', 'tolerant')",1.4876198,1.424568,1.0949821,1.0045043,-0.0904778
31,-1.0059772,-0.8960635,"('evil', 'good')",-1.0344296,-1.0640795,-1.0202034,-0.9800715,0.0401319
32,0.4009063,0.24112877,"('unkind', 'kind')",0.78371,0.5959449,0.5923082,0.4185368,-0.1737714
33,-0.54182774,-0.56135386,"('wrong', 'right')",-0.75043446,-0.73692137,-0.6461311,-0.6491376,-0.0030065
34,-0.025814677,-0.018318878,"('mean', 'honorable')",5.682319,5.7568,2.8282523,2.8692408,0.0409885
35,-0.124065794,-0.10120947,"('corrupt', 'incorrupt')",-0.605558,-0.63817066,-0.3648119,-0.3696901,-0.0048782
36,-1.1275425,-1.111201,"('hostile', 'amicable')",-0.5319362,-0.5654614,-0.8297393,-0.8383312,-0.0085919
37,0.23807326,0.2627141,"('fake', 'genuine')",-0.054114196,-0.00087937154,0.0919795,0.1309174,0.0389379
38,-1.0155587,-1.0930258,"('untruthful', 'truthful')",0.16517454,0.25608218,-0.4251921,-0.4184718,0.0067203
39,1.0144987,0.981638,"('exploitative', 'cooperative')",0.29109982,0.29575533,0.6527992,0.6386967,-0.0141025
40,-0.21001777,-0.11530009,"('stingy', 'generous')",-1.7878485,-1.7923096,-0.9989331,-0.9538049,0.0451282
41,-0.057949655,-0.11934488,"('unforgiving', 'forgiving')",0.078199334,0.004148992,0.0101248,-0.0575979,-0.0677227
42,0.5723164,0.65293276,"('unreliable', 'reliable')",-3.1826546,-3.1699808,-1.3051691,-1.2585239,0.0466452
43,-0.7553896,-0.8254791,"('irresponsible', 'responsible')",0.47676623,0.39856225,-0.1393117,-0.2134584,-0.0741467
44,0.5106921,0.47385713,"('prejudiced', 'unprejudiced')",-1.6110219,-1.6623094,-0.5501649,-0.5942261,-0.0440612
45,-0.90101075,-0.9454336,"('incompetent', 'competent')",-0.010126335,-0.11322025,-0.4555686,-0.5293269,-0.0737583
46,-0.5046977,-0.55815434,"('uncompetitive', 'competitive')",-0.78913695,-0.77949345,-0.6469173,-0.6688239,-0.0219066
47,-0.250336,-0.20994198,"('stupid', 'smart')",5.298077,5.448536,2.5238705,2.619297,0.0954265
48,0.031006088,-0.009101873,"('unintelligent', 'intelligent')",1.37254,1.3366691,0.701773,0.6637836,-0.0379894
49,0.09935106,0.21134186,"('unable', 'able')",0.010385791,0.113182135,0.0548684,0.162262,0.1073936
50,-0.29483983,-0.22827548,"('clumsy', 'skillful')",-0.08354601,-0.17636234,-0.1891929,-0.2023189,-0.013126
51,0.22137302,0.12337703,"('uneducated', 'educated')",0.4868599,0.41637036,0.3541164,0.2698737,-0.0842427
52,-1.3598888,-1.4354392,"('irrational', 'rational')",-0.13520625,-0.13136636,-0.7475475,-0.7834028,-0.0358553
53,-1.0625596,-1.0040957,"('uncreative', 'creative')",0.56485593,0.48069444,-0.2488518,-0.2617006,-0.0128488
54,-0.6921241,-0.78659403,"('incapable', 'capable')",0.59463406,0.5856048,-0.048745,-0.1004946,-0.0517496
55,0.10891898,0.07222008,"('incompetent', 'clever')",0.5478566,0.52246875,0.3283878,0.2973444,-0.0310434
56,1.0010298,0.8256314,"('impractical', 'practical')",0.24881804,0.20976886,0.6249239,0.5177001,-0.1072238
57,-0.5791265,-0.6724239,"('unimaginative', 'imaginative')",-2.9041972,-3.0179458,-1.7416618,-1.8451848,-0.103523
58,-0.15057261,-0.0786396,"('undiscriminating', 'discriminating')",0.26830733,0.19900678,0.0588674,0.0601836,0.0013162
59,-0.4611886,-0.4069642,"('foolish', 'wise')",0.034277245,0.16057166,-0.2134557,-0.1231963,0.0902594
60,1.1516631,1.0876982,"('inefficient', 'efficient')",0.5637272,0.6077468,0.8576951,0.8477225,-0.0099726
61,-0.5690211,-0.6656011,"('illogical', 'logical')",0.49312815,0.3543824,-0.0379465,-0.1556093,-0.1176628
62,0.38226315,0.4285134,"('incompetent', 'brilliant')",0.9828997,1.0967457,0.6825814,0.7626296,0.0800482
63,-0.75601065,-0.7461127,"('unperceptive', 'insightful')",0.7281323,0.7340551,-0.0139392,-0.0060288,0.0079104
64,0.30261096,0.23901846,"('shy', 'confident')",-5.9215336,-5.8779387,-2.8094614,-2.8194602,-0.0099988
65,0.53332126,0.43910328,"('insecure', 'secure')",0.08067411,0.091098115,0.3069977,0.2651007,-0.041897
66,-1.2702051,-1.2866724,"('inactive', 'active')",-0.2847025,-0.28998157,-0.7774538,-0.788327,-0.0108732
67,-0.058541395,-0.14657822,"('doubtful', 'determined')",-0.18618381,-0.35170615,-0.1223626,-0.2491422,-0.1267796
68,-0.32034516,-0.33172417,"('dependent', 'independent')",-0.6255426,-0.62134564,-0.4729439,-0.4765349,-0.003591
69,0.33908674,0.4039067,"('lazy', 'industrious')",-0.5334677,-0.51754326,-0.0971905,-0.0568183,0.0403722
70,-0.39552966,-0.38175526,"('lethargic', 'energetic')",0.047425304,0.023654051,-0.1740522,-0.1790506,-0.0049984
71,-0.7742196,-0.762165,"('diffident', 'self-confident')",0.4749464,0.4455189,-0.1496366,-0.158323,-0.0086864
72,-0.41831517,-0.40135914,"('unambitious', 'ambitious')",-0.18444066,-0.117141336,-0.3013779,-0.2592502,0.0421277
73,0.9265222,0.9436085,"('helpless', 'self-reliant')",-3.1893942,-3.0498517,-1.131436,-1.0531216,0.0783144
74,0.12980905,0.114979446,"('undedicated', 'dedicated')",-0.39195287,-0.5437135,-0.1310719,-0.214367,-0.0832951
75,-0.0451048,-0.045343995,"('meek', 'impulsive')",-0.7559235,-0.7128997,-0.4005142,-0.3791218,0.0213924
76,0.45743173,0.47421363,"('anxious', 'daring')",-0.12541914,-0.09999763,0.1660063,0.187108,0.0211017
77,-0.21169943,-0.23169272,"('unmotivated', 'motivated')",-0.68700725,-0.6139961,-0.4493533,-0.4228444,0.0265089
78,-0.72862077,-0.5835453,"('nonresilient', 'resilient')",0.24416249,0.24948256,-0.2422291,-0.1670314,0.0751977
79,-1.001298,-1.0599833,"('wavering', 'unwavering')",-0.5504666,-0.595243,-0.7758822,-0.8276131,-0.0517309
80,0.4131729,0.40096107,"('dominated', 'dominating')",-0.7782407,-0.66065586,-0.1825339,-0.1298474,0.0526865
81,0.98156554,0.7302623,"('submissive', 'aggressive')",-0.016545847,0.019338593,0.4825099,0.3748004,-0.1077095
82,-0.08093467,-0.13661337,"('poor', 'rich')",6.154645,6.1153007,3.0368552,2.9893436,-0.0475116
83,-0.1413213,-0.25770032,"('powerless', 'powerful')",-0.7530789,-0.76066375,-0.4472001,-0.509182,-0.0619819
84,-0.04396458,-0.10789764,"('inferior', 'superior')",1.0166764,0.97081894,0.4863559,0.4314606,-0.0548953
85,-1.2117343,-1.2596564,"('insignificant', 'prestigious')",-0.4217722,-0.56292593,-0.8167533,-0.9112912,-0.0945379
86,-1.3586942,-1.4657432,"('uninfluential', 'influential')",-0.1777102,-0.25990158,-0.7682022,-0.8628224,-0.0946202
87,0.17223798,0.028199917,"('unsuccessful', 'successful')",0.6820779,0.75399846,0.4271579,0.3910992,-0.0360587
88,0.17056333,-0.015786188,"('low', 'eminent')",-0.22677647,-0.334071,-0.0281066,-0.1749286,-0.146822
