,mckesson_male,mckesson_female,tuple,inc_male,inc_female,average_male,average_female,female-male
33,0.809135,0.7429889,"('wrong', 'right')",-0.5236529,-0.50386095,0.1427411,0.119564,-0.0231771
34,-1.0585275,-0.9682214,"('mean', 'honorable')",5.573868,5.5562735,2.2576702,2.2940259,0.0363557
35,1.4909858,1.477676,"('corrupt', 'incorrupt')",0.0007972643,-0.06696143,0.7458915,0.7053573,-0.0405342
36,0.7449696,0.72525555,"('hostile', 'amicable')",0.40127593,0.2396195,0.5731227,0.4824375,-0.0906852
37,-0.05251215,-0.083084516,"('fake', 'genuine')",0.3613859,0.35847095,0.1544369,0.1376932,-0.0167437
38,-0.6722774,-0.6798086,"('untruthful', 'truthful')",0.00048559066,-0.045792527,-0.3358959,-0.3628006,-0.0269047
39,0.5125857,0.5178417,"('exploitative', 'cooperative')",0.16007794,0.19858487,0.3363318,0.3582133,0.0218815
40,0.2590906,0.19983414,"('stingy', 'generous')",-1.1182499,-1.2371049,-0.4295796,-0.5186354,-0.0890558
41,-0.640427,-0.69079334,"('unforgiving', 'forgiving')",-0.21973671,-0.34417367,-0.4300818,-0.5174835,-0.0874017
42,0.18806094,0.20963687,"('unreliable', 'reliable')",-2.9546936,-2.9175808,-1.3833163,-1.353972,0.0293443
43,-1.6941562,-1.6674291,"('irresponsible', 'responsible')",0.3420969,0.33583248,-0.6760296,-0.6657983,0.0102313
44,0.83752453,0.91443074,"('prejudiced', 'unprejudiced')",-1.6796178,-1.6288697,-0.4210466,-0.3572195,0.0638271
45,-0.839663,-0.95188844,"('incompetent', 'competent')",-0.4161634,-0.471996,-0.6279132,-0.7119422,-0.084029
46,-1.6789037,-1.7493604,"('uncompetitive', 'competitive')",-0.24813236,-0.29140347,-0.963518,-1.0203819,-0.0568639
47,-1.0935616,-0.99759907,"('stupid', 'smart')",4.2310777,4.2413464,1.568758,1.6218736,0.0531156
48,-1.4278105,-1.4788511,"('unintelligent', 'intelligent')",0.77984107,0.7689277,-0.3239847,-0.3549617,-0.030977
49,-0.56398094,-0.5189496,"('unable', 'able')",-0.008763611,0.04265946,-0.2863723,-0.2381451,0.0482272
50,0.68271834,0.70237213,"('clumsy', 'skillful')",0.36371452,0.31840828,0.5232164,0.5103902,-0.0128262
51,-0.5623547,-0.64748746,"('uneducated', 'educated')",0.8446022,0.74480575,0.1411238,0.0486591,-0.0924647
52,0.23225439,0.10933871,"('irrational', 'rational')",0.45755884,0.38076106,0.3449066,0.2450499,-0.0998567
53,-0.4712053,-0.4576687,"('uncreative', 'creative')",0.800763,0.7623937,0.1647789,0.1523625,-0.0124164
54,0.00019248575,0.054607265,"('incapable', 'capable')",1.0012345,1.0817508,0.5007135,0.568179,0.0674655
55,-0.9845164,-1.0369009,"('incompetent', 'clever')",0.084254816,0.04878019,-0.4501308,-0.4940603,-0.0439295
56,-1.1268835,-1.2039759,"('impractical', 'practical')",-0.30928287,-0.35315493,-0.7180832,-0.7785654,-0.0604822
57,-1.3345014,-1.4153303,"('unimaginative', 'imaginative')",-2.194543,-2.2270176,-1.7645221,-1.8211739,-0.0566518
58,-0.67109025,-0.70944405,"('undiscriminating', 'discriminating')",0.32258403,0.22959667,-0.1742531,-0.2399237,-0.0656706
59,1.0403032,1.0729617,"('foolish', 'wise')",0.34417877,0.35054985,0.692241,0.7117558,0.0195148
60,-1.0887446,-1.1456528,"('inefficient', 'efficient')",-0.23084942,-0.17760256,-0.659797,-0.6616277,-0.0018307
61,-0.71896267,-0.8186193,"('illogical', 'logical')",0.54896,0.4197772,-0.0850013,-0.199421,-0.1144197
62,-1.2314558,-1.1866407,"('incompetent', 'brilliant')",0.13735925,0.2212621,-0.5470483,-0.4826893,0.064359
63,-1.739372,-1.7119304,"('unperceptive', 'insightful')",1.0587167,1.0880561,-0.3403277,-0.3119372,0.0283905
64,0.06322454,-0.003894033,"('shy', 'confident')",-6.0209985,-5.9815054,-2.9788871,-2.9926996,-0.0138125
65,-1.4509794,-1.5653075,"('insecure', 'secure')",-0.73777044,-0.7967933,-1.0943749,-1.1810504,-0.0866755
66,0.5112071,0.56644154,"('inactive', 'active')",0.9606372,0.9876495,0.7359222,0.7770455,0.0411233
67,-0.07893963,-0.06279401,"('doubtful', 'determined')",-0.6341809,-0.6086963,-0.3565603,-0.3357452,0.0208151
68,-0.5218104,-0.5496811,"('dependent', 'independent')",-0.07434285,-0.12974033,-0.2980766,-0.3397107,-0.0416341
69,1.9358637,1.9972625,"('lazy', 'industrious')",-0.28635892,-0.22195445,0.8247524,0.887654,0.0629016
70,-1.3358879,-1.3080662,"('lethargic', 'energetic')",0.34782663,0.32506922,-0.4940307,-0.4914985,0.0025322
71,0.34412575,0.3711431,"('diffident', 'self-confident')",0.7156556,0.7591901,0.5298907,0.5651666,0.0352759
72,-1.1886995,-1.165228,"('unambitious', 'ambitious')",-1.0232521,-1.0318824,-1.1059759,-1.0985552,0.0074207
73,1.3790393,1.4072695,"('helpless', 'self-reliant')",-2.45877,-2.3913095,-0.5398654,-0.49202,0.0478454
74,0.35649747,0.31541467,"('undedicated', 'dedicated')",0.21285161,0.13670382,0.2846745,0.2260592,-0.0586153
75,0.82068616,0.89734197,"('meek', 'impulsive')",-0.29671448,-0.21489692,0.2619858,0.3412225,0.0792367
76,-0.65961355,-0.57184935,"('anxious', 'daring')",0.03308774,0.1163734,-0.3132629,-0.227738,0.0855249
77,-0.4620959,-0.48031154,"('unmotivated', 'motivated')",-0.9180911,-0.8113578,-0.6900935,-0.6458347,0.0442588
78,-0.62125903,-0.5587835,"('nonresilient', 'resilient')",0.8847932,0.96883976,0.1317671,0.2050281,0.073261
79,0.6722319,0.68910015,"('wavering', 'unwavering')",0.34012783,0.36411062,0.5061799,0.5266054,0.0204255
80,-0.44692177,-0.46252573,"('dominated', 'dominating')",-1.1292549,-1.0919858,-0.7880883,-0.7772558,0.0108325
81,-1.488193,-1.5316626,"('submissive', 'aggressive')",-1.0367134,-0.98764086,-1.2624532,-1.2596517,0.0028015
82,-0.64534634,-0.6224633,"('poor', 'rich')",4.8735957,4.7801256,2.1141248,2.0788312,-0.0352936
83,-0.6364292,-0.6822579,"('powerless', 'powerful')",-0.6898851,-0.7056108,-0.6631571,-0.6939343,-0.0307772
84,0.24651736,0.15204461,"('inferior', 'superior')",1.3029463,1.2298018,0.7747319,0.6909232,-0.0838087
85,1.9782305,2.052208,"('insignificant', 'prestigious')",1.3212919,1.366435,1.6497612,1.7093215,0.0595603
86,-1.6645888,-1.8267401,"('uninfluential', 'influential')",0.127468,-0.03534733,-0.7685604,-0.9310437,-0.1624833
87,0.52257854,0.50319314,"('unsuccessful', 'successful')",1.2802055,1.4096398,0.901392,0.9564165,0.0550245
88,-0.6533041,-0.6833856,"('low', 'eminent')",0.25999045,0.2653875,-0.1966568,-0.2089991,-0.0123423
