,ryder_male,ryder_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
21,0.50065815,0.505881,"('immoral', 'moral')",0.43321413,0.41636136,-0.86610925,-0.7858419,0.0225877,0.0454668,0.0228791
22,0.18877564,0.14054738,"('untrustworthy', 'trustworthy')",0.3569373,0.28683376,-0.91257304,-0.8812197,-0.1222867,-0.1512795,-0.0289928
23,0.9659336,1.0339769,"('insincere', 'sincere')",0.61119413,0.67106104,5.6066585,5.6150937,2.3945955,2.4400439,0.0454484
24,1.1149299,1.091374,"('dishonest', 'honest')",-1.0507598,-1.0335912,0.70137095,0.70881265,0.2551804,0.2555318,0.0003514
25,-0.37036666,-0.31444612,"('egoistic', 'altruistic')",0.7526978,0.8314614,1.3881091,1.2987063,0.5901467,0.6052405,0.0150938
26,0.0521551,-0.13482413,"('hardhearted', 'benevolent')",0.5448973,0.44100013,1.581722,1.3926762,0.7262581,0.5662841,-0.159974
27,-0.55875415,-0.56049216,"('hardhearted', 'softhearted')",-0.17085698,-0.10774613,1.5657305,1.4368452,0.2787064,0.2562023,-0.0225041
28,1.0309743,1.0192597,"('disloyal', 'loyal')",0.33037266,0.37563124,0.99266106,0.94717616,0.7846693,0.780689,-0.0039803
29,-0.520868,-0.5545365,"('unfair', 'fair')",-0.31261513,-0.34022415,-0.55393153,-0.7051305,-0.4624716,-0.5332971,-0.0708255
30,1.1787033,1.1560678,"('intolerant', 'tolerant')",1.4334042,1.3244314,1.2730418,1.2274383,1.2950498,1.2359792,-0.0590706
31,-1.6014764,-1.6071993,"('evil', 'good')",-0.91641676,-1.0169377,-0.49656153,-0.6465214,-1.0048183,-1.0902194,-0.0854011
32,-0.3676399,-0.42405254,"('unkind', 'kind')",-0.5085982,-0.55022895,0.6075916,0.49329433,-0.0895488,-0.1603291,-0.0707803
33,0.21655339,0.071451254,"('wrong', 'right')",0.16334686,0.02938506,-0.15471503,-0.1961485,0.0750617,-0.0317707,-0.1068324
34,-0.3168987,-0.2387064,"('mean', 'honorable')",-0.015745007,0.07963486,5.762683,5.8225093,1.8100131,1.8878126,0.0777995
35,-0.6614049,-0.64874256,"('corrupt', 'incorrupt')",-1.1707464,-1.2613494,-0.0578074,-0.20622629,-0.6299863,-0.7054394,-0.0754531
36,-1.2636895,-1.2835717,"('hostile', 'amicable')",-1.7403077,-1.9636676,0.28202838,0.061798166,-0.907323,-1.0618138,-0.1544908
37,0.15698051,0.14418767,"('fake', 'genuine')",0.055107266,0.12021877,0.5730783,0.5783207,0.261722,0.280909,0.019187
38,0.022052597,0.009392622,"('untruthful', 'truthful')",-0.67027956,-0.6942194,0.09135285,0.16199532,-0.1856247,-0.1742771,0.0113476
39,1.5642942,1.6311496,"('exploitative', 'cooperative')",1.2528118,1.2494628,0.14004713,0.13442601,0.9857177,1.0050128,0.0192951
40,-0.38261163,-0.34749147,"('stingy', 'generous')",0.23941454,0.4619835,-1.1181656,-1.0966961,-0.4204542,-0.3274014,0.0930528
41,0.29948607,0.13707492,"('unforgiving', 'forgiving')",-0.5180427,-0.58713686,0.055469867,-0.09565933,-0.0543622,-0.1819071,-0.1275449
42,0.25769353,0.22557212,"('unreliable', 'reliable')",-0.82290447,-0.720876,-2.8413582,-2.7402356,-1.135523,-1.0785131,0.0570099
43,0.38255596,0.2990721,"('irresponsible', 'responsible')",-0.20045997,-0.2151727,0.2889083,0.27889693,0.1570014,0.1209321,-0.0360693
44,-1.3880897,-1.362079,"('prejudiced', 'unprejudiced')",-0.5024504,-0.51091725,-1.5339661,-1.6137751,-1.1415021,-1.1622572,-0.0207551
45,0.54753727,0.38410014,"('incompetent', 'competent')",-0.20227733,-0.14471233,-0.08971582,-0.1262861,0.0851814,0.0377006,-0.0474808
46,0.5727899,0.5680987,"('uncompetitive', 'competitive')",0.49814066,0.62600565,-0.9727805,-0.9192029,0.0327167,0.0916338,0.0589171
47,-0.43922216,-0.39986637,"('stupid', 'smart')",0.5208421,0.51792204,5.649122,5.718003,1.9102473,1.9453529,0.0351056
48,0.8840075,0.89200824,"('unintelligent', 'intelligent')",0.7599925,0.76064974,0.73720425,0.6758115,0.7937348,0.7761565,-0.0175783
49,-0.41360897,-0.29116613,"('unable', 'able')",0.19421194,0.24896285,0.02778221,0.21242724,-0.0638716,0.0567413,0.1206129
50,-0.2794157,-0.23052025,"('clumsy', 'skillful')",-0.08134441,-0.035204582,0.17661527,0.16030261,-0.0613816,-0.0351407,0.0262409
51,0.11648986,0.0011835173,"('uneducated', 'educated')",-0.39326906,-0.5521107,0.3189022,0.27180597,0.014041,-0.0930404,-0.1070814
52,-0.7250015,-0.74214816,"('irrational', 'rational')",-0.16450289,-0.28702188,0.11766351,0.0068990905,-0.2572803,-0.340757,-0.0834767
53,-0.5355194,-0.46783304,"('uncreative', 'creative')",-0.27306035,-0.26069576,1.0518523,1.0676683,0.0810908,0.1130465,0.0319557
54,0.22711825,0.25134116,"('incapable', 'capable')",-0.32128748,-0.43311787,1.2829467,1.3654848,0.3962591,0.3945694,-0.0016897
55,1.2457317,1.1255561,"('incompetent', 'clever')",0.31030428,0.36024132,-0.052750405,-0.04396688,0.5010952,0.4806102,-0.020485
56,1.5201366,1.4258096,"('impractical', 'practical')",0.38139543,0.37644765,-0.058611542,-0.0033601,0.6143068,0.5996324,-0.0146744
57,-0.88801247,-1.0506998,"('unimaginative', 'imaginative')",-0.51259893,-0.62396646,-2.2970698,-2.3598282,-1.2325604,-1.3448315,-0.1122711
58,0.3331433,0.25140586,"('undiscriminating', 'discriminating')",0.21628988,0.1860354,0.1033193,0.061146982,0.2175842,0.1661961,-0.0513881
59,-0.2486269,-0.20532322,"('foolish', 'wise')",0.0043517873,-0.119817674,0.48992467,0.5271667,0.0818832,0.0673419,-0.0145413
60,1.3887645,1.4201077,"('inefficient', 'efficient')",1.6484343,1.7841977,-0.05808098,0.057290927,0.9930393,1.0871988,0.0941595
61,0.6699455,0.6101063,"('illogical', 'logical')",0.5029108,0.3118294,0.21300751,0.090924025,0.4619546,0.3376199,-0.1243347
62,1.5893369,1.6970264,"('incompetent', 'brilliant')",1.1325945,1.3873597,0.31148934,0.5603438,1.0111403,1.21491,0.2037697
63,0.0009825127,-0.06898049,"('unperceptive', 'insightful')",0.3842957,0.4698059,0.9517282,1.0981547,0.4456688,0.49966,0.0539912
64,-0.047393862,-0.14904018,"('shy', 'confident')",0.61042434,0.57921684,-6.692986,-6.6259613,-2.0433184,-2.0652615,-0.0219431
65,0.17754132,0.14518347,"('insecure', 'secure')",0.48325253,0.44089583,-0.66204,-0.60049343,-0.0004154,-0.0048047,-0.0043893
66,-0.35107037,-0.5344292,"('inactive', 'active')",-1.516617,-1.4937714,1.2229646,1.1850631,-0.2149076,-0.2810458,-0.0661382
67,0.68132573,0.58740133,"('doubtful', 'determined')",0.49134576,0.31468642,-0.26138926,-0.24437478,0.3037608,0.2192376,-0.0845232
68,0.04036459,-0.007155806,"('dependent', 'independent')",0.22070509,0.27146864,-0.46494958,-0.400125,-0.06796,-0.0452707,0.0226893
69,-0.587756,-0.648766,"('lazy', 'industrious')",0.6785807,0.6865217,-0.1687178,-0.19125897,-0.0259644,-0.0511677,-0.0252033
70,0.16586773,0.1467622,"('lethargic', 'energetic')",-0.027933951,0.063582174,0.44219974,0.5140175,0.1933778,0.241454,0.0480762
71,0.19688204,0.18845287,"('diffident', 'self-confident')",0.7470657,0.7493172,0.7180407,0.6537586,0.5539962,0.5305096,-0.0234866
72,1.2755821,1.3421338,"('unambitious', 'ambitious')",-0.74633735,-0.61463934,-0.73703665,-0.6179047,-0.069264,0.0365299,0.1057939
73,0.84920186,0.9271503,"('helpless', 'self-reliant')",0.55520046,0.5781689,-2.815501,-2.7193117,-0.4703662,-0.4046642,0.065702
74,0.80310917,0.75693524,"('undedicated', 'dedicated')",0.49689287,0.55921197,0.05754187,-0.02033339,0.4525146,0.4319379,-0.0205767
75,-1.0046694,-0.9821757,"('meek', 'impulsive')",-1.0742207,-1.1247364,-0.3183496,-0.24221212,-0.7990799,-0.7830414,0.0160385
76,1.292013,1.2756573,"('anxious', 'daring')",-0.32718235,-0.17437497,0.19532047,0.33448058,0.386717,0.4785876,0.0918706
77,1.3273277,1.3441222,"('unmotivated', 'motivated')",0.4478981,0.4196868,-1.1085726,-1.0075164,0.2222178,0.2520975,0.0298797
78,-0.8062878,-0.76294726,"('nonresilient', 'resilient')",0.82267743,1.0306739,0.2724165,0.40928993,0.0962687,0.2256722,0.1294035
79,0.082901895,-0.028322516,"('wavering', 'unwavering')",-1.8738644,-1.9998932,0.23097947,0.21367554,-0.5199943,-0.6048467,-0.0848524
80,0.54004085,0.5463491,"('dominated', 'dominating')",0.24604806,0.49680865,-1.1550729,-1.019537,-0.1229947,0.0078736,0.1308683
81,0.53970784,0.43625432,"('submissive', 'aggressive')",0.52416414,0.47392213,-0.59340084,-0.47245184,0.1568237,0.1459082,-0.0109155
82,-0.08106971,-0.015777592,"('poor', 'rich')",-0.71210915,-0.71682906,5.9399223,6.088562,1.7155811,1.7853184,0.0697373
83,-0.53235924,-0.6313253,"('powerless', 'powerful')",-0.18195094,-0.21236409,-1.0222653,-1.1003451,-0.5788585,-0.6480115,-0.069153
84,1.6482478,1.5383344,"('inferior', 'superior')",0.58074605,0.43648213,0.9676734,0.93719,1.0655557,0.9706689,-0.0948868
85,-0.16866244,-0.20648025,"('insignificant', 'prestigious')",-0.5008699,-0.6144348,0.6917096,0.5947756,0.0073924,-0.0753798,-0.0827722
86,-0.55039936,-0.7736341,"('uninfluential', 'influential')",-0.40147513,-0.5773168,-0.006085977,-0.13852009,-0.3193202,-0.4964904,-0.1771702
87,0.13474189,0.08916427,"('unsuccessful', 'successful')",0.50172484,0.57141507,1.0697256,1.2203172,0.5687308,0.6269655,0.0582347
88,-0.19705045,-0.25979224,"('low', 'eminent')",-0.45749518,-0.53498906,0.10394001,0.076244816,-0.1835352,-0.2395122,-0.055977
