,howmet_male,howmet_female,tuple,aerospace_male,aerospace_female,inc_male,inc_female,average_male,average_female,female-male
24,0.29151472,0.24327695,"('dishonest', 'honest')",0.28118765,0.30361384,0.729409,0.7386583,0.4340371,0.4285164,-0.0055207
25,0.39849412,0.3789398,"('egoistic', 'altruistic')",0.8303328,0.79348797,1.5818619,1.545143,0.9368963,0.9058569,-0.0310394
26,-0.016970372,-0.10549482,"('hardhearted', 'benevolent')",1.413488,1.3951535,1.8487118,1.7217226,1.0817432,1.0037937,-0.0779495
27,-0.3725549,-0.28989878,"('hardhearted', 'softhearted')",-0.29396817,-0.22869162,1.442882,1.404944,0.2587863,0.2954512,0.0366649
28,-0.6465744,-0.76631284,"('disloyal', 'loyal')",0.3934253,0.2570231,0.79578614,0.68955564,0.180879,0.0600886,-0.1207904
29,0.13350256,0.12238275,"('unfair', 'fair')",-0.0700838,-0.120987564,-0.5730548,-0.7252138,-0.1698787,-0.2412729,-0.0713942
30,-0.4008794,-0.45471603,"('intolerant', 'tolerant')",0.8286009,0.8049692,1.2670839,1.2025799,0.5649351,0.517611,-0.0473241
31,-0.044402927,0.051164497,"('evil', 'good')",-0.15230931,-0.1582562,-0.4270736,-0.5452417,-0.2079286,-0.2174445,-0.0095159
32,-0.45777336,-0.48128274,"('unkind', 'kind')",-0.18482594,-0.15529397,0.63733214,0.58039284,-0.0017557,-0.018728,-0.0169723
33,1.0190219,0.9846619,"('wrong', 'right')",1.625916,1.5479203,-0.024863917,-0.056464773,0.873358,0.8253725,-0.0479855
34,-0.13636835,-0.10960744,"('mean', 'honorable')",0.43896255,0.54789764,5.4819417,5.5705314,1.9281786,2.0029405,0.0747619
35,1.7603536,1.7283685,"('corrupt', 'incorrupt')",0.32781434,0.23084131,0.42897287,0.25337678,0.839047,0.7375289,-0.1015181
36,0.53514093,0.45567417,"('hostile', 'amicable')",-0.21876642,-0.35756475,0.45119068,0.26395184,0.2558551,0.1206871,-0.135168
37,0.3734744,0.40913507,"('fake', 'genuine')",-0.2590018,-0.24864545,0.11160042,0.16087487,0.0753577,0.1071215,0.0317638
38,-0.20120306,-0.22743863,"('untruthful', 'truthful')",-0.34031403,-0.36572582,-0.09231675,-0.042977307,-0.2112779,-0.2120473,-0.0007694
39,0.71918917,0.76991165,"('exploitative', 'cooperative')",1.1879961,1.2426181,-0.02045916,-0.014811957,0.6289087,0.665906,0.0369973
40,0.3095203,0.28940734,"('stingy', 'generous')",-0.12596464,-0.058558606,-1.1558051,-1.1719847,-0.3240831,-0.313712,0.0103711
41,0.71067363,0.6499179,"('unforgiving', 'forgiving')",-0.13969395,-0.15209642,-0.076596394,-0.1798117,0.1647944,0.1060033,-0.0587911
42,0.11114263,0.20915017,"('unreliable', 'reliable')",-1.333818,-1.1836964,-3.1096127,-2.959126,-1.4440959,-1.3112241,0.1328718
43,-0.8818082,-0.8817895,"('irresponsible', 'responsible')",0.31355193,0.35444415,0.18961275,0.2290673,-0.1262145,-0.099426,0.0267885
44,1.0606948,1.068675,"('prejudiced', 'unprejudiced')",-1.060347,-0.9809804,-1.6081066,-1.6088802,-0.5359196,-0.5070618,0.0288578
45,-0.21570629,-0.2887319,"('incompetent', 'competent')",-0.20506755,-0.13687381,-0.19310348,-0.21024758,-0.2046258,-0.2119511,-0.0073253
46,-1.1934978,-1.2490993,"('uncompetitive', 'competitive')",-0.13392659,-0.10999896,-0.98593944,-0.9712537,-0.7711213,-0.7767839,-0.0056626
47,0.071639016,0.119145736,"('stupid', 'smart')",0.7954035,0.90515083,5.25803,5.302329,2.0416908,2.1088753,0.0671845
48,-1.0202785,-1.0929959,"('unintelligent', 'intelligent')",1.1593062,1.1360607,0.49443027,0.45890978,0.2111527,0.1673249,-0.0438278
49,-0.56380606,-0.5794221,"('unable', 'able')",-0.18278793,-0.10522586,-0.38119462,-0.21545726,-0.3759295,-0.3000351,0.0758944
50,0.4437108,0.5561716,"('clumsy', 'skillful')",-0.2173028,-0.12644517,0.048633963,0.10181847,0.0916807,0.1771816,0.0855009
51,-0.7259167,-0.7402519,"('uneducated', 'educated')",-0.20434451,-0.27881718,0.31967542,0.27328682,-0.2035286,-0.2485941,-0.0450655
52,-0.14944726,-0.13527435,"('irrational', 'rational')",0.9828775,0.8432437,0.26918495,0.18407609,0.3675384,0.2973485,-0.0701899
53,-1.1482552,-1.1886431,"('uncreative', 'creative')",1.119809,1.0292354,1.0144304,0.97429025,0.3286614,0.2716275,-0.0570339
54,-0.38923946,-0.41618687,"('incapable', 'capable')",0.46130788,0.41528013,1.0012555,1.060607,0.3577747,0.3532334,-0.0045413
55,-0.9132629,-0.98938143,"('incompetent', 'clever')",-0.34578085,-0.272721,-0.34861046,-0.33430722,-0.5358847,-0.5321365,0.0037482
56,-0.28980812,-0.34664062,"('impractical', 'practical')",0.3855061,0.38610193,-0.41543934,-0.39312127,-0.1065805,-0.1178867,-0.0113062
57,-1.2185552,-1.3433237,"('unimaginative', 'imaginative')",0.13505721,0.06345837,-2.2366536,-2.2971766,-1.1067172,-1.1923474,-0.0856302
58,-0.50387156,-0.57522297,"('undiscriminating', 'discriminating')",0.7595031,0.71897495,0.034085285,0.0014595948,0.0965723,0.0484039,-0.0481684
59,0.23837607,0.35316095,"('foolish', 'wise')",0.78099626,0.7846674,0.66436625,0.6779263,0.5612462,0.6052516,0.0440054
60,-1.1970727,-1.1876903,"('inefficient', 'efficient')",0.14371833,0.27563694,-0.42215806,-0.29094207,-0.4918375,-0.4009985,0.090839
61,-0.57576233,-0.6611986,"('illogical', 'logical')",0.598661,0.48521462,0.01808819,-0.08047011,0.0136623,-0.0854847,-0.099147
62,-0.50037694,-0.49115968,"('incompetent', 'brilliant')",0.6379286,0.77429366,0.030346427,0.21857922,0.055966,0.1672377,0.1112717
63,-0.8057402,-0.78530014,"('unperceptive', 'insightful')",0.02519223,0.113103524,0.5100687,0.653915,-0.0901598,-0.0060939,0.0840659
64,0.09045876,0.09025695,"('shy', 'confident')",-0.6464116,-0.60772616,-6.516317,-6.4888034,-2.3574233,-2.3354243,0.021999
65,-0.9490525,-0.9354918,"('insecure', 'secure')",0.029041363,0.050007537,-0.95948607,-0.95151067,-0.6264991,-0.6123316,0.0141675
66,0.4873496,0.48749262,"('inactive', 'active')",-0.5288303,-0.60866857,1.1555597,1.1289141,0.3713597,0.3359127,-0.035447
67,0.5859804,0.5884264,"('doubtful', 'determined')",0.51377267,0.5371989,-0.2198157,-0.1997303,0.2933125,0.3086317,0.0153192
68,-0.7245695,-0.7619575,"('dependent', 'independent')",-0.8968197,-0.92799884,-0.89922595,-0.86923295,-0.840205,-0.8530631,-0.0128581
69,1.8305383,1.872208,"('lazy', 'industrious')",1.0471332,1.0696576,0.16910817,0.18920052,1.0155932,1.0436886,0.0280954
70,-0.47823167,-0.46466067,"('lethargic', 'energetic')",-0.5051229,-0.43569455,0.31428072,0.43209898,-0.2230246,-0.1560854,0.0669392
71,0.4046461,0.3895231,"('diffident', 'self-confident')",1.4688247,1.4551656,0.7480036,0.71608853,0.8738248,0.8535924,-0.0202324
72,-0.47077596,-0.49511424,"('unambitious', 'ambitious')",0.36957526,0.3917338,-0.8413611,-0.77550566,-0.3141873,-0.292962,0.0212253
73,0.830207,0.86693734,"('helpless', 'self-reliant')",0.26734516,0.24614975,-2.9864047,-2.9169621,-0.6296175,-0.6012917,0.0283258
74,-0.5057282,-0.5055731,"('undedicated', 'dedicated')",0.43381676,0.52974266,-0.025128555,-0.0039976165,-0.0323467,0.006724,0.0390707
75,0.7269832,0.7308376,"('meek', 'impulsive')",-0.053142402,-0.12014465,-0.0686171,-0.015869126,0.2017412,0.1982746,-0.0034666
76,0.0035066549,0.044206515,"('anxious', 'daring')",-0.33314946,-0.2013286,-0.18491198,-0.012209665,-0.1715183,-0.0564439,0.1150744
77,-1.3109165,-1.3319758,"('unmotivated', 'motivated')",0.28534088,0.26454332,-1.1689395,-1.0513431,-0.7315051,-0.7062585,0.0252466
78,-1.0093156,-0.9880012,"('nonresilient', 'resilient')",-0.012123808,0.046835355,0.34052557,0.4784119,-0.2269713,-0.1542513,0.07272
79,0.56906253,0.57145023,"('wavering', 'unwavering')",-0.8432664,-0.96232027,0.2992387,0.32626757,0.0083449,-0.0215342,-0.0298791
80,0.05449628,0.07075056,"('dominated', 'dominating')",-0.7133131,-0.6101618,-1.3426878,-1.2348522,-0.6671682,-0.5914211,0.0757471
81,-1.1044122,-1.0941005,"('submissive', 'aggressive')",-0.33045292,-0.30477342,-0.9642378,-0.863951,-0.799701,-0.754275,0.045426
82,-0.55189383,-0.52697915,"('poor', 'rich')",-0.019822929,0.009982832,5.8098145,5.872942,1.7460326,1.7853152,0.0392826
83,-1.268891,-1.2909136,"('powerless', 'powerful')",-0.21486455,-0.2735156,-1.266764,-1.3476394,-0.9168399,-0.9706895,-0.0538496
84,-0.12051686,-0.13807939,"('inferior', 'superior')",1.2395471,1.1798359,0.92948806,0.8858632,0.6828394,0.6425399,-0.0402995
85,0.031066194,0.05588845,"('insignificant', 'prestigious')",0.42256454,0.38042346,0.98621213,0.95181733,0.4799476,0.4627097,-0.0172379
86,-1.592112,-1.7134854,"('uninfluential', 'influential')",0.5413037,0.37645128,-0.13166577,-0.24402991,-0.394158,-0.5270213,-0.1328633
87,0.50032985,0.48553497,"('unsuccessful', 'successful')",0.70216435,0.7369431,0.76588684,0.8462785,0.656127,0.6895855,0.0334585
88,-1.0227609,-0.9824157,"('low', 'eminent')",-0.17234406,-0.2010751,0.10377659,0.121103205,-0.3637761,-0.3541292,0.0096469
