,graduate_male,graduate_female,tuple,average_male,average_female,female-male
40,-1.4148871,-1.4619068,"('stingy', 'generous')",-1.4148871,-1.4619068,-0.0470197
41,0.5280927,0.31981972,"('unforgiving', 'forgiving')",0.5280927,0.3198197,-0.208273
42,-2.6306696,-2.5423255,"('unreliable', 'reliable')",-2.6306696,-2.5423255,0.0883441
43,0.70730996,0.75964767,"('irresponsible', 'responsible')",0.70731,0.7596477,0.0523377
44,-1.2059948,-1.169006,"('prejudiced', 'unprejudiced')",-1.2059948,-1.169006,0.0369888
45,0.45248085,0.15245792,"('incompetent', 'competent')",0.4524809,0.1524579,-0.300023
46,-1.1989355,-1.2396688,"('uncompetitive', 'competitive')",-1.1989355,-1.2396688,-0.0407333
47,4.6382065,4.742115,"('stupid', 'smart')",4.6382065,4.742115,0.1039085
48,0.4052056,0.40113622,"('unintelligent', 'intelligent')",0.4052056,0.4011362,-0.0040694
49,-0.22810368,-0.13090304,"('unable', 'able')",-0.2281037,-0.130903,0.0972007
50,-0.12675218,-0.09388432,"('clumsy', 'skillful')",-0.1267522,-0.0938843,0.0328679
51,0.1990805,0.27378184,"('uneducated', 'educated')",0.1990805,0.2737818,0.0747013
52,-0.081415884,-0.16175762,"('irrational', 'rational')",-0.0814159,-0.1617576,-0.0803417
53,-0.077575065,-0.1298146,"('uncreative', 'creative')",-0.0775751,-0.1298146,-0.0522395
54,0.8616906,0.9632184,"('incapable', 'capable')",0.8616906,0.9632184,0.1015278
55,0.38567257,0.4702295,"('incompetent', 'clever')",0.3856726,0.4702295,0.0845569
56,-0.14273223,-0.15829957,"('impractical', 'practical')",-0.1427322,-0.1582996,-0.0155674
57,-2.379488,-2.5602896,"('unimaginative', 'imaginative')",-2.379488,-2.5602896,-0.1808016
58,0.4622132,0.35111788,"('undiscriminating', 'discriminating')",0.4622132,0.3511179,-0.1110953
59,-0.090449944,0.02496035,"('foolish', 'wise')",-0.0904499,0.0249604,0.1154103
60,-0.15189238,0.06069493,"('inefficient', 'efficient')",-0.1518924,0.0606949,0.2125873
61,0.19725215,-0.0102819875,"('illogical', 'logical')",0.1972522,-0.010282,-0.2075342
62,0.4120409,0.5325137,"('incompetent', 'brilliant')",0.4120409,0.5325137,0.1204728
63,-0.10981719,-0.051578082,"('unperceptive', 'insightful')",-0.1098172,-0.0515781,0.0582391
64,-6.426839,-6.288869,"('shy', 'confident')",-6.4268389,-6.2888689,0.13797
65,-0.008813981,0.15755704,"('insecure', 'secure')",-0.008814,0.157557,0.166371
66,-0.13809842,-0.34341818,"('inactive', 'active')",-0.1380984,-0.3434182,-0.2053198
67,-0.76700395,-0.74331486,"('doubtful', 'determined')",-0.767004,-0.7433149,0.0236891
68,-1.1663862,-1.0096085,"('dependent', 'independent')",-1.1663862,-1.0096085,0.1567777
69,-1.5980089,-1.5966307,"('lazy', 'industrious')",-1.5980089,-1.5966307,0.0013782
70,0.7598872,0.65030855,"('lethargic', 'energetic')",0.7598872,0.6503085,-0.1095787
71,0.21654391,0.22464249,"('diffident', 'self-confident')",0.2165439,0.2246425,0.0080986
72,0.9193666,1.0868064,"('unambitious', 'ambitious')",0.9193666,1.0868064,0.1674398
73,-2.3441749,-2.2033238,"('helpless', 'self-reliant')",-2.3441749,-2.2033238,0.1408511
74,0.026072089,-0.098986246,"('undedicated', 'dedicated')",0.0260721,-0.0989862,-0.1250583
75,-0.4943512,-0.520793,"('meek', 'impulsive')",-0.4943512,-0.520793,-0.0264418
76,0.17756277,0.26391277,"('anxious', 'daring')",0.1775628,0.2639128,0.08635
77,-1.4769878,-1.3601682,"('unmotivated', 'motivated')",-1.4769878,-1.3601682,0.1168196
78,-1.2381973,-1.247555,"('nonresilient', 'resilient')",-1.2381973,-1.247555,-0.0093577
79,0.1779503,0.16614635,"('wavering', 'unwavering')",0.1779503,0.1661464,-0.0118039
80,0.074600995,-0.144429,"('dominated', 'dominating')",0.074601,-0.144429,-0.21903
81,-0.9778391,-0.9355784,"('submissive', 'aggressive')",-0.9778391,-0.9355784,0.0422607
82,5.753854,5.8594947,"('poor', 'rich')",5.7538538,5.8594947,0.1056409
83,-0.52195954,-0.50416553,"('powerless', 'powerful')",-0.5219595,-0.5041655,0.017794
84,0.29563358,0.26855245,"('inferior', 'superior')",0.2956336,0.2685525,-0.0270811
85,-0.2743956,-0.2983605,"('insignificant', 'prestigious')",-0.2743956,-0.2983605,-0.0239649
86,0.26297623,0.1259292,"('uninfluential', 'influential')",0.2629762,0.1259292,-0.137047
87,-0.023913538,-0.062156674,"('unsuccessful', 'successful')",-0.0239135,-0.0621567,-0.0382432
88,-0.14707418,-0.11552617,"('low', 'eminent')",-0.1470742,-0.1155262,0.031548
