,idex_male,idex_female,tuple,corp_male,corp_female,average_male,average_female,female-male
79,-1.352964,-1.4185653,"('wavering', 'unwavering')",-0.5408233,-0.43196172,-0.9468937,-0.9252635,0.0216302
80,0.64839214,0.79717314,"('dominated', 'dominating')",-1.0105133,-0.8964996,-0.1810606,-0.0496632,0.1313974
81,1.0577983,1.0089866,"('submissive', 'aggressive')",-0.91971934,-0.83779943,0.0690395,0.0855936,0.0165541
82,-0.6821027,-0.64929944,"('poor', 'rich')",6.320065,6.612434,2.8189812,2.9815671,0.1625859
83,0.29545376,0.30692008,"('powerless', 'powerful')",-1.0587136,-1.0937386,-0.3816299,-0.3934093,-0.0117794
84,0.4024736,0.38465196,"('inferior', 'superior')",0.70251995,0.6927592,0.5524968,0.5387056,-0.0137912
85,-1.2208794,-1.3753175,"('insignificant', 'prestigious')",0.25970855,0.13410696,-0.4805855,-0.6206052,-0.1400197
86,-1.0151743,-1.2095627,"('uninfluential', 'influential')",-0.20268562,-0.33260012,-0.6089299,-0.7710814,-0.1621515
87,-0.20334958,-0.16318978,"('unsuccessful', 'successful')",0.9328492,1.0166614,0.3647498,0.4267358,0.061986
88,-0.48606113,-0.6432912,"('low', 'eminent')",-0.45112863,-0.4517309,-0.4685949,-0.547511,-0.0789161
