,newmont_male,newmont_female,tuple,corp_male,corp_female,average_male,average_female,female-male
65,0.31918055,0.0038956478,"('insecure', 'secure')",-0.09412269,-0.100757256,0.1125289,-0.0484308,-0.1609597
66,-0.09117302,-0.010938615,"('inactive', 'active')",0.30697122,0.24805921,0.1078991,0.1185603,0.0106612
67,0.31315032,0.15846093,"('doubtful', 'determined')",-0.08482687,-0.2050762,0.1141617,-0.0233076,-0.1374693
68,0.46997055,0.38513684,"('dependent', 'independent')",-0.50349045,-0.54714334,-0.0167599,-0.0810032,-0.0642433
69,-0.3466878,-0.11445263,"('lazy', 'industrious')",-0.2004398,-0.15736884,-0.2735638,-0.1359107,0.1376531
70,0.5845945,0.5186711,"('lethargic', 'energetic')",0.007527549,-0.06489274,0.296061,0.2268892,-0.0691718
71,0.5318414,0.643617,"('diffident', 'self-confident')",0.46603793,0.41836655,0.4989397,0.5309918,0.0320521
72,-0.18028127,-0.16673692,"('unambitious', 'ambitious')",-0.50614536,-0.4449231,-0.3432133,-0.30583,0.0373833
73,2.1563323,2.1912577,"('helpless', 'self-reliant')",-2.7851484,-2.6800828,-0.3144081,-0.2444125,0.0699956
74,-0.18169461,-0.23523298,"('undedicated', 'dedicated')",-0.5029389,-0.65915513,-0.3423168,-0.447194,-0.1048772
75,-0.009633276,0.16084296,"('meek', 'impulsive')",-0.7430079,-0.7007593,-0.3763206,-0.2699582,0.1063624
76,1.263936,1.1608254,"('anxious', 'daring')",-0.08519052,-0.08228946,0.5893728,0.539268,-0.0501048
77,-0.72980034,-0.7689926,"('unmotivated', 'motivated')",-0.756269,-0.68618566,-0.7430347,-0.7275891,0.0154456
78,-0.78526336,-0.6011319,"('nonresilient', 'resilient')",0.31850597,0.34576952,-0.2333787,-0.1276812,0.1056975
79,-0.64990205,-0.60881054,"('wavering', 'unwavering')",-0.4377948,-0.48577106,-0.5438484,-0.5472908,-0.0034424
80,0.9321088,0.85131425,"('dominated', 'dominating')",-0.57525855,-0.43041545,0.1784251,0.2104494,0.0320243
81,0.9023006,0.557357,"('submissive', 'aggressive')",-0.21496396,-0.15389727,0.3436683,0.2017299,-0.1419384
82,0.17754515,0.16466558,"('poor', 'rich')",5.5594077,5.3995967,2.8684764,2.7821312,-0.0863452
83,-0.12751645,-0.2764458,"('powerless', 'powerful')",-0.6669667,-0.6749557,-0.3972416,-0.4757008,-0.0784592
84,0.4523915,0.31465492,"('inferior', 'superior')",0.9138242,0.8367306,0.6831079,0.5756928,-0.1074151
85,-1.027915,-0.79142845,"('insignificant', 'prestigious')",-0.49755314,-0.67373586,-0.7627341,-0.7325822,0.0301519
86,-1.2822262,-1.4064628,"('uninfluential', 'influential')",-0.36864632,-0.49377206,-0.8254362,-0.9501174,-0.1246812
87,0.4693772,0.32178137,"('unsuccessful', 'successful')",1.0723292,1.121614,0.7708532,0.7216977,-0.0491555
88,-1.0128591,-1.0698978,"('low', 'eminent')",-0.6484822,-0.7348057,-0.8306707,-0.9023517,-0.071681
