,mcdonalds_male,mcdonalds_female,tuple,corp_male,corp_female,average_male,average_female,female-male
40,-0.61493593,-0.6049197,"('stingy', 'generous')",-2.310585,-2.437957,-1.4627604,-1.5214384,-0.058678
41,0.07637181,0.31290227,"('unforgiving', 'forgiving')",-0.47625476,-0.4810239,-0.1999415,-0.0840608,0.1158807
42,-0.09485602,0.038667887,"('unreliable', 'reliable')",-3.3446326,-3.3954806,-1.7197443,-1.6784064,0.0413379
43,-0.30632582,-0.07156065,"('irresponsible', 'responsible')",0.2695327,0.3271388,-0.0183966,0.1277891,0.1461857
44,-0.7991563,-0.74528325,"('prejudiced', 'unprejudiced')",-1.1491568,-1.1056006,-0.9741566,-0.9254419,0.0487147
45,-0.5170029,-0.37696552,"('incompetent', 'competent')",-0.13445221,-0.21504433,-0.3257276,-0.2960049,0.0297227
46,-1.005366,-0.6925444,"('uncompetitive', 'competitive')",-1.572354,-1.5952665,-1.28886,-1.1439054,0.1449546
47,-0.4031747,-0.28052568,"('stupid', 'smart')",5.1979256,5.3613787,2.3973753,2.5404265,0.1430512
48,-0.27049664,-0.029567666,"('unintelligent', 'intelligent')",0.213603,0.3283858,-0.0284468,0.1494091,0.1778559
49,-0.34888172,-0.1430792,"('unable', 'able')",-0.6400637,-0.51633,-0.4944727,-0.3297046,0.1647681
50,-0.7486288,-0.7604868,"('clumsy', 'skillful')",-0.23560394,-0.27491504,-0.4921164,-0.5177009,-0.0255845
51,-1.5607005,-1.5012292,"('uneducated', 'educated')",-0.51051736,-0.48514375,-1.035609,-0.9931865,0.0424225
52,0.1464872,-0.055454854,"('irrational', 'rational')",0.12789357,0.07515885,0.1371904,0.009852,-0.1273384
53,-0.33031034,-0.297994,"('uncreative', 'creative')",0.26112378,0.1272281,-0.0345933,-0.0853829,-0.0507896
54,0.6739976,0.6342567,"('incapable', 'capable')",0.7161825,0.70022064,0.6950901,0.6672387,-0.0278514
55,-0.8081829,-0.5878327,"('incompetent', 'clever')",-0.32980636,-0.20273943,-0.5689946,-0.3952861,0.1737085
56,0.85786474,1.0628691,"('impractical', 'practical')",-0.5507802,-0.5130754,0.1535423,0.2748968,0.1213545
57,-0.99885535,-0.98929197,"('unimaginative', 'imaginative')",-3.4881263,-3.634508,-2.2434907,-2.3118999,-0.0684092
58,-0.9364403,-0.85328573,"('undiscriminating', 'discriminating')",-0.23275419,-0.35709202,-0.5845972,-0.6051888,-0.0205916
59,0.12439379,-0.042147376,"('foolish', 'wise')",0.14557154,0.18872099,0.1349827,0.0732868,-0.0616959
60,-0.6893835,-0.37932408,"('inefficient', 'efficient')",-0.4389795,-0.21781674,-0.5641815,-0.2985704,0.2656111
61,0.2431899,0.10982992,"('illogical', 'logical')",0.63104427,0.48968637,0.4371171,0.2997581,-0.137359
62,-0.3016118,-0.10296763,"('incompetent', 'brilliant')",0.03227288,0.17749381,-0.1346695,0.0372631,0.1719326
63,-0.3297713,-0.045604486,"('unperceptive', 'insightful')",-0.17902036,-0.080884896,-0.2543958,-0.0632447,0.1911511
64,-0.81960917,-0.88269454,"('shy', 'confident')",-7.066157,-7.169992,-3.942883,-4.0263433,-0.0834603
65,-1.0181485,-1.1402067,"('insecure', 'secure')",-0.25608462,-0.22429974,-0.6371166,-0.6822532,-0.0451366
66,0.15490693,0.010254681,"('inactive', 'active')",0.39636856,0.3158706,0.2756377,0.1630626,-0.1125751
67,-0.027757376,0.033131313,"('doubtful', 'determined')",-0.52387685,-0.4433181,-0.2758171,-0.2050934,0.0707237
68,-0.92007875,-0.9206832,"('dependent', 'independent')",-1.2241279,-1.1857266,-1.0721033,-1.0532049,0.0188984
69,0.73533183,0.6899092,"('lazy', 'industrious')",-0.97913206,-0.8992213,-0.1219001,-0.104656,0.0172441
70,-0.7346926,-0.72693914,"('lethargic', 'energetic')",0.24199231,0.15177816,-0.2463501,-0.2875805,-0.0412304
71,0.73506993,0.76924574,"('diffident', 'self-confident')",0.28332937,0.20975259,0.5091996,0.4894992,-0.0197004
72,-1.2077041,-1.1928629,"('unambitious', 'ambitious')",-0.30336046,-0.27767903,-0.7555323,-0.735271,0.0202613
73,0.78195995,0.8206706,"('helpless', 'self-reliant')",-3.5768814,-3.5888872,-1.3974607,-1.3841083,0.0133524
74,0.6890895,0.80920106,"('undedicated', 'dedicated')",-0.3763792,-0.46845308,0.1563551,0.170374,0.0140189
75,-0.10922194,-0.09947824,"('meek', 'impulsive')",-0.60133636,-0.6564474,-0.3552791,-0.3779628,-0.0226837
76,-0.5612497,-0.35758114,"('anxious', 'daring')",-0.5063735,-0.41543537,-0.5338116,-0.3865083,0.1473033
77,-0.31749433,-0.13170648,"('unmotivated', 'motivated')",-1.4426895,-1.353615,-0.8800919,-0.7426608,0.1374311
78,-0.16055664,-0.08168641,"('nonresilient', 'resilient')",-0.43998608,-0.46166283,-0.3002714,-0.2716746,0.0285968
79,0.9317259,0.77006507,"('wavering', 'unwavering')",-0.09315687,-0.19306266,0.4192845,0.2885012,-0.1307833
80,-0.27164033,-0.24908245,"('dominated', 'dominating')",-0.82100093,-0.73321146,-0.5463206,-0.491147,0.0551736
81,-0.6935027,-0.5706377,"('submissive', 'aggressive')",-1.1662382,-1.016722,-0.9298705,-0.7936798,0.1361907
82,-0.47695765,-0.3942276,"('poor', 'rich')",6.583301,6.610664,3.0531716,3.1082182,0.0550466
83,-0.8254171,-0.711089,"('powerless', 'powerful')",-1.4960052,-1.4979558,-1.1607112,-1.1045225,0.0561887
84,0.27873188,0.14412406,"('inferior', 'superior')",0.5534879,0.49062157,0.4161099,0.3173728,-0.0987371
85,1.409695,1.3210586,"('insignificant', 'prestigious')",-0.106573716,-0.10685694,0.6515607,0.6071008,-0.0444599
86,-0.7553085,-0.71970874,"('uninfluential', 'influential')",-0.5269807,-0.56913716,-0.6411446,-0.6444229,-0.0032783
87,-0.18991508,-0.16659774,"('unsuccessful', 'successful')",0.34382135,0.35407597,0.0769531,0.0937391,0.016786
88,-0.8116006,-0.8108992,"('low', 'eminent')",-0.74776787,-0.70407563,-0.7796842,-0.7574874,0.0221968
