,s&p_male,s&p_female,tuple,global_male,global_female,inc_male,inc_female,average_male,average_female,female-male
15,1.0260208,0.97101873,"('boring', 'funny')",1.1422622,1.0397118,-0.010025954,-0.09392497,0.719419,0.6389352,-0.0804838
16,0.31650615,0.32267702,"('unpopular', 'popular')",0.7125433,0.895948,0.14828642,0.21399954,0.3924453,0.4775415,0.0850962
17,-0.29431796,-0.17031983,"('nasty', 'nice')",-0.18504436,-0.017553208,0.62092936,0.76318616,0.047189,0.191771,0.144582
18,-0.7009664,-0.5703755,"('disagreeable', 'welcoming')",0.42582,0.61902344,-0.4359829,-0.42833582,-0.2370431,-0.1265626,0.1104805
19,-0.15127161,0.026710387,"('inhospitable', 'hospitable')",0.19472985,0.46170256,-0.41944256,-0.31815237,-0.1253281,0.0567535,0.1820816
20,-0.6108009,-0.6102913,"('rough', 'thoughtful')",-0.8807521,-0.8576951,-0.20239195,-0.1737002,-0.5646484,-0.5472289,0.0174195
21,0.5157299,0.3687064,"('immoral', 'moral')",-0.44378766,-0.6750355,-0.07114865,-0.1480436,0.0002645,-0.1514576,-0.1517221
22,-0.3270686,-0.3775889,"('untrustworthy', 'trustworthy')",-0.02025412,-0.14837614,-0.6088271,-0.625147,-0.3187166,-0.383704,-0.0649874
23,-0.9442764,-0.9825864,"('insincere', 'sincere')",-2.169629,-2.426849,-0.47653103,-0.69474995,-1.1968122,-1.3680617,-0.1712495
24,-0.045465004,-0.044648815,"('dishonest', 'honest')",-0.7232795,-0.8601871,-0.5052421,-0.6315646,-0.4246622,-0.5121335,-0.0874713
25,-0.48776922,-0.603516,"('egoistic', 'altruistic')",-0.15479237,-0.07758573,0.073548526,-0.013092212,-0.189671,-0.231398,-0.041727
26,-0.32905322,-0.45833978,"('hardhearted', 'benevolent')",1.4206517,1.3651596,-0.54557866,-0.66668266,0.1820066,0.0800457,-0.1019609
27,-0.290344,-0.18689042,"('hardhearted', 'softhearted')",-1.4350786,-1.2420502,-0.47040418,-0.36915886,-0.7319423,-0.5993665,0.1325758
28,-0.946171,-1.2274828,"('disloyal', 'loyal')",-1.1117852,-1.3092604,-1.282081,-1.5175774,-1.1133458,-1.3514401,-0.2380943
29,-0.2283764,-0.27131712,"('unfair', 'fair')",0.22151092,0.17618287,-0.88706005,-0.9286188,-0.2979752,-0.341251,-0.0432758
30,0.11015749,0.033889644,"('intolerant', 'tolerant')",-1.4429243,-1.7297038,-0.19702497,-0.33176547,-0.5099306,-0.6758598,-0.1659292
31,-0.78618306,-0.60168666,"('evil', 'good')",0.97241235,1.4053261,0.11693959,0.24979927,0.1010563,0.3511463,0.25009
32,-0.21059951,-0.32512185,"('unkind', 'kind')",-0.087686434,-0.17749643,-0.3465294,-0.5118109,-0.2149384,-0.3381431,-0.1232047
33,0.57661456,0.63792,"('wrong', 'right')",0.64133084,0.71697545,0.9421421,0.93585616,0.7200292,0.7635839,0.0435547
34,-0.12778874,0.032980293,"('mean', 'honorable')",-0.6602305,-0.58171415,0.1183647,0.2340667,-0.2232182,-0.104889,0.1183292
35,-0.4061878,-0.34544832,"('corrupt', 'incorrupt')",1.0800914,1.2691306,-0.07581706,-0.05624997,0.1993622,0.2891441,0.0897819
36,-0.30557492,-0.27433044,"('hostile', 'amicable')",0.1464972,0.45131665,-0.15226486,-0.23306349,-0.1037809,-0.0186924,0.0850885
37,0.16745427,0.20356037,"('fake', 'genuine')",-0.69008905,-0.75411475,-0.09731465,-0.10390253,-0.2066498,-0.2181523,-0.0115025
38,-0.59203553,-0.56209326,"('untruthful', 'truthful')",-1.123872,-1.156188,-0.0075685754,-0.12485121,-0.5744921,-0.6143775,-0.0398854
39,0.56855625,0.6614672,"('exploitative', 'cooperative')",-0.24008669,-0.3232198,0.7320754,0.7697929,0.353515,0.3693468,0.0158318
40,-0.1388093,-0.1946563,"('stingy', 'generous')",-1.1040993,-1.0750757,-0.08254269,-0.07296136,-0.4418171,-0.4475644,-0.0057473
41,-0.45199084,-0.55920947,"('unforgiving', 'forgiving')",-1.622186,-1.6524217,-0.21718638,-0.34025463,-0.7637877,-0.8506286,-0.0868409
42,1.1792058,1.2899898,"('unreliable', 'reliable')",1.1997929,1.1798773,0.9683609,0.9814761,1.1157866,1.1504478,0.0346612
43,0.3426754,0.4281998,"('irresponsible', 'responsible')",-1.7021526,-1.8400314,0.14044109,0.12576863,-0.4063454,-0.4286877,-0.0223423
44,0.38451153,0.52008694,"('prejudiced', 'unprejudiced')",0.2661437,0.37858227,0.3633014,0.5148275,0.3379856,0.4711656,0.13318
45,0.5451091,0.42158142,"('incompetent', 'competent')",-1.8909506,-2.0310197,0.052242566,0.006859012,-0.4311996,-0.5341931,-0.1029935
46,0.19358234,0.0021666903,"('uncompetitive', 'competitive')",-1.226594,-1.4775579,-0.10718921,-0.12908342,-0.380067,-0.5348248,-0.1547578
47,-0.56127083,-0.43675223,"('stupid', 'smart')",-0.7940425,-0.85362464,-0.113939755,-0.0473572,-0.489751,-0.4459114,0.0438396
48,-0.15159813,-0.32966027,"('unintelligent', 'intelligent')",-1.932194,-2.1223555,-1.2128437,-1.3198985,-1.0988786,-1.2573047,-0.1584261
49,-0.45457715,-0.40447977,"('unable', 'able')",-0.6766043,-0.598126,-0.41687766,-0.33037025,-0.5160197,-0.4443254,0.0716943
50,-0.105111524,-0.004165508,"('clumsy', 'skillful')",0.581705,0.7411846,0.32212156,0.31396368,0.2662383,0.3503276,0.0840893
51,-0.07930756,-0.24410746,"('uneducated', 'educated')",-0.17311728,-0.42273206,0.022943638,-0.13245603,-0.0764937,-0.2664318,-0.1899381
52,0.80138737,0.6866122,"('irrational', 'rational')",1.2647002,1.2312982,0.0658938,-0.1264955,0.7106605,0.5971383,-0.1135222
53,-0.63727236,-0.7649831,"('uncreative', 'creative')",-0.31214437,-0.32666615,-1.1721665,-1.2490326,-0.7071944,-0.7802273,-0.0730329
54,-0.26347739,-0.2262192,"('incapable', 'capable')",0.24871567,0.32324126,0.7090613,0.6884182,0.2314332,0.2618134,0.0303802
55,0.32003728,0.17422011,"('incompetent', 'clever')",-1.2530924,-1.4025038,-0.81959957,-0.8181307,-0.5842183,-0.6821381,-0.0979198
56,0.4937671,0.41099173,"('impractical', 'practical')",-1.251611,-1.6284091,0.60926753,0.5132114,-0.0495254,-0.2347353,-0.1852099
57,-0.70454466,-0.95234716,"('unimaginative', 'imaginative')",-1.627676,-1.8346785,-1.4027972,-1.5376046,-1.2450059,-1.4415434,-0.1965375
58,0.526496,0.44729912,"('undiscriminating', 'discriminating')",0.3964111,0.35510558,0.34737578,0.3045089,0.4234276,0.3689712,-0.0544564
59,0.022675246,0.12525071,"('foolish', 'wise')",1.0277177,1.0849208,0.15410346,0.117230326,0.4014988,0.4424673,0.0409685
60,0.72884303,0.6907257,"('inefficient', 'efficient')",-1.7582122,-2.0440753,0.59990644,0.57640666,-0.1431542,-0.258981,-0.1158268
61,0.8631818,0.66808224,"('illogical', 'logical')",-0.6156748,-0.85042447,0.8676754,0.7321899,0.3717275,0.1832826,-0.1884449
62,1.3094743,1.2815765,"('incompetent', 'brilliant')",-1.3681709,-1.4805095,1.0947523,1.143332,0.3453519,0.3147997,-0.0305522
63,0.12384132,0.06921959,"('unperceptive', 'insightful')",-0.46456632,-0.5620778,0.09718841,-0.0058932826,-0.0811789,-0.1662505,-0.0850716
64,1.1553644,1.105047,"('shy', 'confident')",0.017013058,-0.22535315,0.45535186,0.42035457,0.5425764,0.4333495,-0.1092269
65,0.33779746,0.19017105,"('insecure', 'secure')",-0.73073554,-1.1656492,-0.06291789,-0.23151533,-0.151952,-0.4023312,-0.2503792
66,0.02434495,0.122807324,"('inactive', 'active')",1.4344594,1.6070957,0.49140954,0.45394668,0.6500713,0.7279499,0.0778786
67,0.5429594,0.49302554,"('doubtful', 'determined')",-0.1926915,-0.37403858,0.6216136,0.5656882,0.3239605,0.2282251,-0.0957354
68,-0.01771447,-0.04713334,"('dependent', 'independent')",-1.1840024,-1.2447149,-0.7761341,-0.8397882,-0.6592836,-0.7105455,-0.0512619
69,-0.1671659,0.02177383,"('lazy', 'industrious')",1.147119,1.2976297,0.74393743,0.8758658,0.5746302,0.7317564,0.1571262
70,0.19043942,0.17639992,"('lethargic', 'energetic')",-0.6845586,-0.81635946,-0.21202293,-0.28213698,-0.2353807,-0.3073655,-0.0719848
71,-0.2501805,-0.20735277,"('diffident', 'self-confident')",0.108110726,0.18611518,0.98459446,1.0030897,0.2808415,0.327284,0.0464425
72,-0.08269309,-0.06931253,"('unambitious', 'ambitious')",-0.9012631,-0.8830776,0.09728773,0.086208165,-0.2955562,-0.2887273,0.0068289
73,1.4349116,1.5501227,"('helpless', 'self-reliant')",0.86811644,0.9309334,1.3333515,1.3690642,1.2121266,1.2833735,0.0712469
74,-0.031295456,-0.017155807,"('undedicated', 'dedicated')",-0.18130383,-0.14616252,-0.2707088,-0.33247724,-0.1611027,-0.1652652,-0.0041625
75,-0.055009454,0.0802361,"('meek', 'impulsive')",0.41913867,0.69775254,0.15918316,0.270385,0.1744375,0.3494579,0.1750204
76,0.7703387,0.7651482,"('anxious', 'daring')",0.5005031,0.42313352,0.632882,0.6684522,0.6345746,0.6189113,-0.0156633
77,-0.17772476,-0.3015703,"('unmotivated', 'motivated')",-0.6431203,-0.75029236,0.38051257,0.30721754,-0.1467775,-0.2482151,-0.1014376
78,-0.9524053,-0.9617175,"('nonresilient', 'resilient')",-1.7558763,-1.5965043,-0.90338224,-0.87535644,-1.2038879,-1.1445261,0.0593618
79,-0.11423254,-0.032516032,"('wavering', 'unwavering')",0.78085446,0.9966838,-0.0017459467,0.005720541,0.2216253,0.3232961,0.1016708
80,0.60235757,0.5127305,"('dominated', 'dominating')",-0.93317574,-1.1680043,0.07222875,0.053200163,-0.0861965,-0.2006912,-0.1144947
81,-0.13665083,-0.43676326,"('submissive', 'aggressive')",-1.2753319,-1.8041106,-0.14143227,-0.2784763,-0.517805,-0.8397834,-0.3219784
82,-0.558405,-0.5706983,"('poor', 'rich')",-0.62168646,-0.61555755,-0.89852315,-0.8977078,-0.6928715,-0.6946546,-0.0017831
83,0.6775009,0.6227025,"('powerless', 'powerful')",-0.11289001,-0.24356206,0.6000624,0.56777394,0.3882244,0.3156381,-0.0725863
84,-0.116677895,-0.19026864,"('inferior', 'superior')",-0.030158933,-0.22335719,-0.08147979,-0.11969267,-0.0761055,-0.1777728,-0.1016673
85,0.73784745,0.90824187,"('insignificant', 'prestigious')",2.5218449,2.8600729,1.2611862,1.3236301,1.5069594,1.6973149,0.1903555
86,-0.612055,-0.8688191,"('uninfluential', 'influential')",-1.6237868,-1.9150859,-1.2233799,-1.4384698,-1.1530739,-1.4074583,-0.2543844
87,1.1291585,0.98432237,"('unsuccessful', 'successful')",1.579882,1.3711845,1.9417118,1.8820637,1.5502508,1.4125236,-0.1377272
88,0.38161117,0.2517647,"('low', 'eminent')",0.30263734,0.09127786,-0.30060035,-0.5675776,0.1278827,-0.074845,-0.2027277
