,supervalu_male,supervalu_female,tuple,inc_male,inc_female,average_male,average_female,female-male
15,0.21457598,0.09221839,"('boring', 'funny')",0.7370389,0.69391465,0.4758074,0.3930665,-0.0827409
16,-0.31314775,-0.25116664,"('unpopular', 'popular')",0.255716,0.34387445,-0.0287159,0.0463539,0.0750698
17,0.051652674,0.07874285,"('nasty', 'nice')",-0.3923519,-0.32201892,-0.1703496,-0.121638,0.0487116
18,0.2479205,0.3029889,"('disagreeable', 'welcoming')",-0.28857395,-0.27229422,-0.0203267,0.0153473,0.035674
19,-1.3068465,-1.3264881,"('inhospitable', 'hospitable')",-0.085807696,0.028210934,-0.6963271,-0.6491386,0.0471885
20,0.121951945,0.18317455,"('rough', 'thoughtful')",1.1103101,1.0196832,0.616131,0.6014289,-0.0147021
21,-0.40120175,-0.39466387,"('immoral', 'moral')",-0.6470694,-0.6176747,-0.5241356,-0.5061693,0.0179663
22,-0.12208684,-0.09714581,"('untrustworthy', 'trustworthy')",-0.9613856,-1.0081187,-0.5417362,-0.5526323,-0.0108961
23,-0.80810046,-0.75649697,"('insincere', 'sincere')",5.7243605,5.6698394,2.4581299,2.4566712,-0.0014587
24,-0.8501476,-0.919523,"('dishonest', 'honest')",0.6492006,0.55912596,-0.1004735,-0.1801985,-0.079725
25,0.68836725,0.51201856,"('egoistic', 'altruistic')",2.0360312,1.9165294,1.3621993,1.2142739,-0.1479254
26,0.32987848,0.24959116,"('hardhearted', 'benevolent')",1.9568483,1.8955268,1.1433634,1.072559,-0.0708044
27,-0.1802664,-0.13581635,"('hardhearted', 'softhearted')",1.4866022,1.3652812,0.6531679,0.6147324,-0.0384355
28,-0.6791377,-0.8268773,"('disloyal', 'loyal')",1.0040876,0.8292265,0.1624749,0.0011746,-0.1613003
29,-0.11618516,-0.16466707,"('unfair', 'fair')",-0.4785303,-0.65994287,-0.2973577,-0.412305,-0.1149473
30,-0.0564775,-0.03279401,"('intolerant', 'tolerant')",1.2938048,1.31445,0.6186636,0.640828,0.0221644
31,-0.5266002,-0.5673629,"('evil', 'good')",-0.90463644,-0.99430317,-0.7156183,-0.780833,-0.0652147
32,0.36483422,0.3853607,"('unkind', 'kind')",1.0006839,0.8674096,0.682759,0.6263852,-0.0563738
33,-0.14967069,-0.2676782,"('wrong', 'right')",-0.16011064,-0.23929894,-0.1548907,-0.2534886,-0.0985979
34,-0.5649702,-0.44966173,"('mean', 'honorable')",5.757084,5.968787,2.5960569,2.7595627,0.1635058
35,0.73575014,0.5325945,"('corrupt', 'incorrupt')",0.05817029,-0.14823744,0.3969602,0.1921785,-0.2047817
36,-0.5173617,-0.6924599,"('hostile', 'amicable')",0.10451098,-0.09793696,-0.2064254,-0.3951984,-0.188773
37,-0.45066282,-0.42698562,"('fake', 'genuine')",0.44070193,0.43465266,-0.0049804,0.0038335,0.0088139
38,-0.5231911,-0.53502524,"('untruthful', 'truthful')",-0.20094393,-0.12971655,-0.3620675,-0.3323709,0.0296966
39,0.7483055,0.7296962,"('exploitative', 'cooperative')",0.51546276,0.4827795,0.6318841,0.6062379,-0.0256462
40,0.4297788,0.42885432,"('stingy', 'generous')",-1.5321022,-1.6361476,-0.5511617,-0.6036466,-0.0524849
41,-0.26339462,-0.23762739,"('unforgiving', 'forgiving')",-0.29977942,-0.36905786,-0.281587,-0.3033426,-0.0217556
42,-0.21401559,0.1171532,"('unreliable', 'reliable')",-3.4025316,-3.176214,-1.8082736,-1.5295304,0.2787432
43,-1.0615985,-0.8824728,"('irresponsible', 'responsible')",0.5955834,0.6632969,-0.2330076,-0.109588,0.1234196
44,0.9878537,0.98107517,"('prejudiced', 'unprejudiced')",-1.100116,-1.078916,-0.0561312,-0.0489204,0.0072108
45,-1.2060568,-1.0074612,"('incompetent', 'competent')",-0.3968552,-0.36816123,-0.801456,-0.6878112,0.1136448
46,-1.0285909,-0.96952623,"('uncompetitive', 'competitive')",-0.66882706,-0.7048391,-0.848709,-0.8371826,0.0115264
47,-0.21029986,-0.0645876,"('stupid', 'smart')",5.0002203,5.128709,2.3949602,2.5320606,0.1371004
48,0.17065215,0.15971807,"('unintelligent', 'intelligent')",0.81558603,0.8167575,0.4931191,0.4882378,-0.0048813
49,0.15786856,0.258572,"('unable', 'able')",-0.093020275,0.03820733,0.0324241,0.1483897,0.1159656
50,0.7541498,0.8306463,"('clumsy', 'skillful')",0.07320534,0.09889707,0.4136776,0.4647717,0.0510941
51,-0.3587525,-0.37843767,"('uneducated', 'educated')",0.25993806,0.22205469,-0.0494072,-0.0781915,-0.0287843
52,-0.13861147,-0.46760845,"('irrational', 'rational')",0.2578705,0.067726806,0.0596295,-0.1999408,-0.2595703
53,-1.3586353,-1.4030858,"('uncreative', 'creative')",0.76209456,0.75761,-0.2982704,-0.3227379,-0.0244675
54,-0.115565315,-0.26200065,"('incapable', 'capable')",1.3208317,1.347933,0.6026332,0.5429662,-0.059667
55,-0.592769,-0.46787646,"('incompetent', 'clever')",0.1449909,0.15680614,-0.2238891,-0.1555352,0.0683539
56,-0.7274728,-0.5978643,"('impractical', 'practical')",-0.64654046,-0.5248902,-0.6870066,-0.5613772,0.1256294
57,-1.2780476,-1.2458255,"('unimaginative', 'imaginative')",-2.5602028,-2.5680952,-1.9191252,-1.9069604,0.0121648
58,-1.5935438,-1.4962622,"('undiscriminating', 'discriminating')",0.064346425,0.039797425,-0.7645987,-0.7282324,0.0363663
59,0.45047864,0.3697555,"('foolish', 'wise')",0.2986949,0.27420327,0.3745868,0.3219794,-0.0526074
60,-0.20945938,0.05452004,"('inefficient', 'efficient')",0.021382302,0.22744252,-0.0940385,0.1409813,0.2350198
61,-0.9576673,-0.99754,"('illogical', 'logical')",0.39381745,0.22804429,-0.2819249,-0.3847479,-0.102823
62,-0.08599764,0.12655397,"('incompetent', 'brilliant')",0.15482369,0.3703055,0.034413,0.2484297,0.2140167
63,-1.165436,-0.9689888,"('unperceptive', 'insightful')",0.50534236,0.6789244,-0.3300468,-0.1450322,0.1850146
64,0.055204302,0.07637261,"('shy', 'confident')",-6.765215,-6.7407174,-3.3550053,-3.3321724,0.0228329
65,-0.5386552,-0.47313246,"('insecure', 'secure')",-0.39204285,-0.3973712,-0.465349,-0.4352518,0.0300972
66,-1.3605827,-1.3966544,"('inactive', 'active')",0.15308304,0.12939388,-0.6037498,-0.6336303,-0.0298805
67,0.17848822,0.19606149,"('doubtful', 'determined')",-0.9280071,-0.7883689,-0.3747594,-0.2961537,0.0786057
68,-1.0044882,-0.94255066,"('dependent', 'independent')",-0.65773135,-0.6939947,-0.8311098,-0.8182727,0.0128371
69,0.31113476,0.348633,"('lazy', 'industrious')",-0.6300256,-0.62133366,-0.1594454,-0.1363503,0.0230951
70,-0.45791414,-0.29273313,"('lethargic', 'energetic')",0.38937664,0.48721746,-0.0342688,0.0972422,0.131511
71,0.4673033,0.47508442,"('diffident', 'self-confident')",0.6505701,0.67943,0.5589367,0.5772572,0.0183205
72,0.13581516,0.11755344,"('unambitious', 'ambitious')",-0.60879165,-0.59571856,-0.2364883,-0.2390826,-0.0025943
73,0.6495108,0.5988668,"('helpless', 'self-reliant')",-2.7296994,-2.6942413,-1.0400943,-1.0476873,-0.007593
74,-0.018599207,0.03585314,"('undedicated', 'dedicated')",-0.08444144,-0.09172999,-0.0515203,-0.0279384,0.0235819
75,0.6669946,0.58762306,"('meek', 'impulsive')",-0.48997667,-0.4025156,0.0885089,0.0925537,0.0040448
76,0.27155074,0.47716367,"('anxious', 'daring')",0.16062546,0.2626718,0.2160881,0.3699178,0.1538297
77,-0.38517314,-0.38359317,"('unmotivated', 'motivated')",-1.0863918,-1.0235574,-0.7357825,-0.7035753,0.0322072
78,0.061545327,0.1673471,"('nonresilient', 'resilient')",0.15383774,0.22963715,0.1076915,0.1984921,0.0908006
79,-0.527896,-0.6372006,"('wavering', 'unwavering')",-0.26359737,-0.25411445,-0.3957467,-0.4456575,-0.0499108
80,0.08910001,0.10708244,"('dominated', 'dominating')",-1.371145,-1.3784975,-0.6410225,-0.6357075,0.005315
81,-0.9427739,-0.88206625,"('submissive', 'aggressive')",-0.9830172,-0.8607476,-0.9628955,-0.8714069,0.0914886
82,-0.43024454,-0.35556605,"('poor', 'rich')",6.0475364,6.164666,2.808646,2.9045501,0.0959041
83,0.015914015,-0.06912331,"('powerless', 'powerful')",-0.9450499,-1.0203893,-0.4645679,-0.5447563,-0.0801884
84,1.1074358,1.0109429,"('inferior', 'superior')",0.79511523,0.7257608,0.9512755,0.8683519,-0.0829236
85,0.31424186,0.21418123,"('insignificant', 'prestigious')",0.8881588,0.84414715,0.6012003,0.5291642,-0.0720361
86,-1.8788458,-1.9480021,"('uninfluential', 'influential')",-0.21280298,-0.36269853,-1.0458244,-1.1553503,-0.1095259
87,-0.6121774,-0.55466354,"('unsuccessful', 'successful')",0.63586974,0.71581656,0.0118462,0.0805765,0.0687303
88,-0.11979379,-0.1716668,"('low', 'eminent')",0.39272922,0.3758765,0.1364677,0.1021048,-0.0343629
