,bath_male,bath_female,tuple,&_male,&_female,body_male,body_female,works_male,works_female,inc_male,inc_female,average_male,average_female,female-male
73,1.3890862,1.4295918,"('helpless', 'self-reliant')",0.8079488,0.9111874,1.7652581,1.8114196,0.17605212,0.19005004,-3.086835,-3.0576215,0.2103021,0.2569255,0.0466234
74,1.4253081,1.265731,"('undedicated', 'dedicated')",1.1021338,1.109784,0.9594144,0.88540906,1.01306,0.9949363,0.24380973,0.17728886,0.9487453,0.8866299,-0.0621154
75,-0.50084263,-0.6112332,"('meek', 'impulsive')",0.58006614,0.4263748,0.6847476,0.5660964,-0.2664879,-0.30350268,0.09322913,0.115559176,0.1181425,0.0386589,-0.0794836
76,-0.48220918,-0.4262725,"('anxious', 'daring')",0.31297702,0.42224884,-0.8429223,-0.6899556,0.2774456,0.39861646,-0.23157081,-0.07567906,-0.1932559,-0.0742084,0.1190475
77,-1.6386732,-1.5878705,"('unmotivated', 'motivated')",-1.413536,-1.4356197,-0.77408326,-0.68676776,-0.52171326,-0.44787392,-1.2504151,-1.0430663,-1.1196842,-1.0402397,0.0794445
78,-0.56623465,-0.5779175,"('nonresilient', 'resilient')",-0.42404807,-0.36326668,-0.10026676,-0.06463214,0.11476675,0.081755675,-0.31032062,-0.27744108,-0.2572207,-0.2403003,0.0169204
79,0.45776808,0.4538264,"('wavering', 'unwavering')",0.71771634,0.6047269,1.2274358,1.1925102,-0.18200688,-0.33378017,0.19560796,0.1278512,0.4833043,0.4090269,-0.0742774
80,-0.0023645535,-0.18216327,"('dominated', 'dominating')",0.34934658,0.06739859,-0.49891263,-0.57402986,0.47719318,0.49125576,-1.0131043,-1.0588675,-0.1375684,-0.2512813,-0.1137129
81,-0.62888,-0.6920659,"('submissive', 'aggressive')",-0.28198987,-0.7741231,-0.8088504,-0.94756955,0.33165893,0.31074905,-1.0252137,-0.8990609,-0.482655,-0.6004141,-0.1177591
82,-0.71310306,-0.6497161,"('poor', 'rich')",0.8848407,0.86179596,-1.1337818,-1.1012981,-0.22241369,-0.15350497,5.9283876,6.017151,0.948786,0.9948855,0.0460995
83,0.3523754,0.35026908,"('powerless', 'powerful')",-0.33254552,-0.27964097,0.23711696,0.22507393,-0.20403132,-0.21077996,-1.4678051,-1.4945139,-0.2829779,-0.2819184,0.0010595
84,0.88666505,0.9334413,"('inferior', 'superior')",0.21128088,0.08673207,0.8330301,0.8615251,-0.288762,-0.34465808,0.5211634,0.46110672,0.4326755,0.3996294,-0.0330461
85,0.789938,0.878384,"('insignificant', 'prestigious')",0.4337814,0.46789625,1.2724369,1.189511,-0.18446916,-0.3302457,0.085067645,0.13487747,0.4793509,0.4680846,-0.0112663
86,0.38784724,0.2470291,"('uninfluential', 'influential')",-0.17765683,-0.49109238,-0.023366181,-0.19005102,0.57882345,0.5035587,0.251294,0.17246057,0.2033883,0.048381,-0.1550073
87,0.5602679,0.5188738,"('unsuccessful', 'successful')",1.063566,0.88243514,0.48283726,0.4620426,0.9613305,0.9484517,0.5901196,0.61948687,0.7316242,0.686258,-0.0453662
88,-0.86694366,-0.8839048,"('low', 'eminent')",0.5075309,0.34642428,0.26167536,0.17569262,0.24585912,0.1662124,0.053412933,0.06819729,0.0403069,-0.0254756,-0.0657825
