,packaging_male,packaging_female,tuple,corp_male,corp_female,america_male,america_female,average_male,average_female,female-male
43,0.6853623,0.7726582,"('irresponsible', 'responsible')",-0.108966455,0.111131445,0.39907902,0.49899673,0.3251583,0.4609288,0.1357705
44,-0.52816147,-0.49226245,"('prejudiced', 'unprejudiced')",-0.6442513,-0.6972438,-1.8723222,-1.9322224,-1.0149117,-1.0405762,-0.0256645
45,-0.1462436,-0.048863728,"('incompetent', 'competent')",-0.14315876,0.075395465,-0.17391934,-0.008117171,-0.1544406,0.0061382,0.1605788
46,0.2056521,0.28821337,"('uncompetitive', 'competitive')",0.44115645,0.65233755,-0.8153297,-0.7211274,-0.0561737,0.0731412,0.1293149
47,0.6288939,0.67680264,"('stupid', 'smart')",-0.04470656,0.16250584,5.030311,5.1739025,1.8714995,2.0044038,0.1329043
48,0.7540022,0.80949634,"('unintelligent', 'intelligent')",0.37931064,0.49733713,0.6816649,0.7335872,0.6049925,0.6801403,0.0751478
49,-0.2090152,-0.16289607,"('unable', 'able')",-0.46621272,-0.27139664,-0.06430615,0.06466615,-0.2465114,-0.1232089,0.1233025
50,-0.993096,-0.99019206,"('clumsy', 'skillful')",-0.25852734,-0.33989787,0.4605841,0.46350878,-0.2636798,-0.2888604,-0.0251806
51,-0.41506416,-0.47884992,"('uneducated', 'educated')",0.88589025,0.8102655,1.1830472,1.1419725,0.5512911,0.4911294,-0.0601617
52,0.025019072,-0.1367614,"('irrational', 'rational')",-0.43080443,-0.75501144,0.56987643,0.40959463,0.054697,-0.1607261,-0.2154231
53,-0.008113999,-0.038015462,"('uncreative', 'creative')",-0.61405605,-0.6306251,0.48001295,0.45050052,-0.0473857,-0.0727134,-0.0253277
54,-0.18744355,-0.24877977,"('incapable', 'capable')",-0.6979871,-0.6836828,1.1259313,1.2029938,0.0801669,0.0901771,0.0100102
55,0.28806075,0.39575216,"('incompetent', 'clever')",0.5939615,0.78911614,0.13756649,0.27833673,0.3398629,0.487735,0.1478721
56,1.5800512,1.6289517,"('impractical', 'practical')",-0.47994882,-0.27927238,-0.4621965,-0.35469523,0.2126353,0.3316613,0.119026
57,-0.4774315,-0.43825176,"('unimaginative', 'imaginative')",-0.4440327,-0.36129144,-2.8300087,-2.8000872,-1.250491,-1.1998768,0.0506142
58,0.36778253,0.34748754,"('undiscriminating', 'discriminating')",0.46947122,0.5430945,0.2951,0.32636297,0.3774513,0.4056484,0.0281971
59,-0.6965201,-0.7458414,"('foolish', 'wise')",-0.48585278,-0.60042864,0.39777598,0.4079372,-0.2615323,-0.3127776,-0.0512453
60,0.9622141,1.1658794,"('inefficient', 'efficient')",-0.4945336,-0.119313344,-0.09124598,0.11887807,0.1254782,0.3884814,0.2630032
61,0.057596818,0.01925511,"('illogical', 'logical')",0.2502251,0.23894522,0.79828435,0.75351155,0.3687021,0.3372373,-0.0314648
62,0.49637976,0.6164586,"('incompetent', 'brilliant')",0.54978013,0.84299654,0.33408445,0.5416979,0.4600814,0.667051,0.2069696
63,-0.13586833,-0.06958283,"('unperceptive', 'insightful')",0.7920804,1.0003928,1.627782,1.7971853,0.7613314,0.9093318,0.1480004
64,-0.5371139,-0.4849909,"('shy', 'confident')",0.80495405,0.81524724,-6.2370048,-6.180929,-1.9897216,-1.9502242,0.0394974
65,-0.38524872,-0.3668454,"('insecure', 'secure')",-0.20943108,-0.15151095,-0.09908758,-0.007963857,-0.2312558,-0.1754401,0.0558157
66,-1.0297952,-1.1115793,"('inactive', 'active')",-0.18691565,-0.18236423,0.95056456,0.8823569,-0.0887154,-0.1371955,-0.0484801
67,0.24487466,0.12911479,"('doubtful', 'determined')",-0.31388733,-0.35490322,-0.55492455,-0.5798316,-0.2079791,-0.26854,-0.0605609
68,-1.3691213,-1.427388,"('dependent', 'independent')",-0.59287715,-0.603282,-0.07057636,-0.05054811,-0.677525,-0.6937393,-0.0162143
69,0.033032317,-0.003050223,"('lazy', 'industrious')",0.60321933,0.56226325,-0.9379875,-1.0146865,-0.1005786,-0.1518245,-0.0512459
70,0.36829785,0.4293691,"('lethargic', 'energetic')",-0.39682633,-0.15174554,0.33391395,0.49153858,0.1017952,0.2563874,0.1545922
71,1.4594228,1.4780483,"('diffident', 'self-confident')",-0.46017927,-0.40232104,0.6404365,0.6582944,0.54656,0.5780072,0.0314472
72,0.038423773,0.042986616,"('unambitious', 'ambitious')",-0.026297776,0.039861552,0.18189038,0.18805361,0.0646721,0.0903006,0.0256285
73,-0.04923425,-0.09300579,"('helpless', 'self-reliant')",1.328895,1.1934296,-3.481505,-3.5098712,-0.7339481,-0.8031491,-0.069201
74,0.14717737,0.21789683,"('undedicated', 'dedicated')",0.7772383,0.8922744,0.56067204,0.64527845,0.4950293,0.5851499,0.0901206
75,-1.2861501,-1.3323282,"('meek', 'impulsive')",-0.7857404,-0.8603936,-0.4569708,-0.44109213,-0.8429537,-0.877938,-0.0349843
76,0.0090001505,0.07272362,"('anxious', 'daring')",-0.6148101,-0.4429974,-0.2562343,-0.20537272,-0.2873481,-0.1918822,0.0954659
77,-0.6439115,-0.49141073,"('unmotivated', 'motivated')",-0.7822846,-0.5492636,-1.5184947,-1.2976764,-0.9815636,-0.7794503,0.2021133
78,1.0255129,1.1344299,"('nonresilient', 'resilient')",0.59123147,0.7874147,0.3068047,0.39875016,0.641183,0.7735316,0.1323486
79,-0.70206845,-0.7604499,"('wavering', 'unwavering')",-1.702383,-1.7713565,0.31328964,0.3953741,-0.6970539,-0.7121441,-0.0150902
80,0.7422315,0.6989082,"('dominated', 'dominating')",1.2364669,1.3931675,-0.010782048,-0.0004977174,0.6559721,0.6971927,0.0412206
81,0.3102823,0.28344733,"('submissive', 'aggressive')",0.012912471,0.19029915,-0.1842249,-0.10942057,0.0463233,0.121442,0.0751187
82,-0.15819752,-0.1184637,"('poor', 'rich')",-0.31196773,-0.29432473,6.0919485,6.1597433,1.8739278,1.9156516,0.0417238
83,0.102710485,0.11875957,"('powerless', 'powerful')",0.056567054,0.14688481,-0.9614817,-0.9514171,-0.2674014,-0.2285909,0.0388105
84,0.037187718,0.0060855206,"('inferior', 'superior')",0.6376774,0.62766695,0.018591624,0.0018268973,0.2311522,0.2118598,-0.0192924
85,0.102772415,0.0535907,"('insignificant', 'prestigious')",-0.30961096,-0.47949508,0.52668023,0.4244542,0.1066139,-0.0004834,-0.1070973
86,0.52922326,0.5159444,"('uninfluential', 'influential')",0.14100128,0.19137286,1.081562,1.0415288,0.5839289,0.5829487,-0.0009802
87,0.52919954,0.5360098,"('unsuccessful', 'successful')",1.9146798,2.0195653,1.4253032,1.4141012,1.2897275,1.3232255,0.033498
88,-0.06648025,-0.1285997,"('low', 'eminent')",-0.43602878,-0.5641366,0.6061623,0.6209106,0.0345511,-0.0239419,-0.058493
