,intel_male,intel_female,tuple,corp_male,corp_female,average_male,average_female,female-male
52,0.51531047,0.31450707,"('irrational', 'rational')",-0.4002235,-0.49742174,0.0575435,-0.0914573,-0.1490008
53,0.48352164,0.30546924,"('uncreative', 'creative')",0.42546135,0.32585633,0.4544915,0.3156628,-0.1388287
54,0.32028842,0.16110629,"('incapable', 'capable')",0.60245764,0.67333776,0.461373,0.417222,-0.044151
55,0.7070682,0.6696361,"('incompetent', 'clever')",0.772599,0.7136915,0.7398336,0.6916637,-0.0481699
56,0.3514093,0.26828316,"('impractical', 'practical')",-0.38324928,-0.4028074,-0.01592,-0.0672621,-0.0513421
57,-0.7156457,-1.0443449,"('unimaginative', 'imaginative')",-2.8907855,-3.1576858,-1.8032155,-2.1010153,-0.2977998
58,-0.14669833,-0.32958522,"('undiscriminating', 'discriminating')",0.5231551,0.4399562,0.1882284,0.0551855,-0.1330429
59,0.58559823,0.56972975,"('foolish', 'wise')",-0.29871032,-0.16431181,0.143444,0.202709,0.059265
60,0.7862264,0.94223005,"('inefficient', 'efficient')",0.1469727,0.31317517,0.4665996,0.6277026,0.161103
61,1.7588307,1.5682933,"('illogical', 'logical')",0.70818293,0.5482492,1.2335068,1.0582713,-0.1752355
62,0.48197147,0.63220567,"('incompetent', 'brilliant')",0.39810276,0.6273598,0.4400371,0.6297827,0.1897456
63,-0.26457793,-0.2837603,"('unperceptive', 'insightful')",0.6622109,0.7737493,0.1988165,0.2449945,0.046178
64,-0.74998945,-0.7854842,"('shy', 'confident')",-5.989872,-6.1876435,-3.3699307,-3.4865639,-0.1166332
65,0.18051803,0.10411054,"('insecure', 'secure')",-0.0191577,0.0014093593,0.0806802,0.0527599,-0.0279203
66,-1.3191371,-1.4276669,"('inactive', 'active')",0.10254364,0.17788678,-0.6082968,-0.6248901,-0.0165933
67,-0.34473583,-0.58278453,"('doubtful', 'determined')",-0.4149435,-0.5892619,-0.3798397,-0.5860232,-0.2061835
68,0.1479995,0.19639179,"('dependent', 'independent')",-0.4155518,-0.26758698,-0.1337762,-0.0355976,0.0981786
69,0.34399152,0.4833023,"('lazy', 'industrious')",-1.0381666,-0.9111379,-0.3470876,-0.2139178,0.1331698
70,-0.8456995,-0.79262537,"('lethargic', 'energetic')",0.34886304,0.41866958,-0.2484182,-0.1869779,0.0614403
71,1.4632643,1.6059568,"('diffident', 'self-confident')",0.12216141,0.23390052,0.7927129,0.9199287,0.1272158
72,0.15046042,0.22821942,"('unambitious', 'ambitious')",-0.65043753,-0.5335231,-0.2499886,-0.1526518,0.0973368
73,0.8714714,0.95431006,"('helpless', 'self-reliant')",-3.0705154,-3.0063481,-1.099522,-1.0260191,0.0735029
74,0.2756133,0.16988194,"('undedicated', 'dedicated')",-0.033873007,-0.2468139,0.1208702,-0.038466,-0.1593362
75,-1.0453635,-0.9987279,"('meek', 'impulsive')",-0.5980176,-0.5557873,-0.8216906,-0.7772576,0.044433
76,-0.33044928,-0.32578465,"('anxious', 'daring')",-0.26970106,-0.27168784,-0.3000752,-0.2987362,0.001339
77,-0.36998907,-0.34990355,"('unmotivated', 'motivated')",-0.89278126,-0.7075572,-0.6313851,-0.5287304,0.1026547
78,0.5293492,0.5725108,"('nonresilient', 'resilient')",0.17355293,0.2880701,0.3514511,0.4302905,0.0788394
79,-0.18857674,-0.4230742,"('wavering', 'unwavering')",-0.45808837,-0.37502596,-0.3233325,-0.3990501,-0.0757176
80,-0.36152864,-0.3525262,"('dominated', 'dominating')",-0.17721814,-0.12681982,-0.2693734,-0.239673,0.0297004
81,-0.2359797,-0.2690618,"('submissive', 'aggressive')",-0.74045974,-0.740094,-0.4882197,-0.5045779,-0.0163582
82,-0.06758413,0.010175425,"('poor', 'rich')",6.1552043,6.3770275,3.0438101,3.1936014,0.1497913
83,0.96039164,0.8224487,"('powerless', 'powerful')",-0.38765422,-0.46282887,0.2863687,0.1798099,-0.1065588
84,0.8046555,0.65809995,"('inferior', 'superior')",1.1661465,1.190951,0.985401,0.9245255,-0.0608755
85,0.56135035,0.3970085,"('insignificant', 'prestigious')",-0.3383407,-0.3786674,0.1115048,0.0091705,-0.1023343
86,0.8401819,0.5029146,"('uninfluential', 'influential')",0.14148732,-0.093570605,0.4908346,0.204672,-0.2861626
87,0.01590764,0.028258681,"('unsuccessful', 'successful')",1.1917391,1.3217275,0.6038234,0.6749931,0.0711697
88,0.0038577248,-0.103711925,"('low', 'eminent')",-0.5815822,-0.6231845,-0.2888622,-0.3634482,-0.074586
