,pepco_male,pepco_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
77,0.50713825,0.41757947,"('unmotivated', 'motivated')",1.0669985,0.92619383,-0.8320116,-0.83606416,0.2473751,0.1692364,-0.0781387
78,-0.6981833,-0.5936155,"('nonresilient', 'resilient')",0.30848318,0.33812276,0.1007813,0.22069666,-0.0963063,-0.0115987,0.0847076
79,-0.8078337,-0.7482982,"('wavering', 'unwavering')",-1.4012982,-1.3386766,-0.17033014,-0.14861526,-0.7931539,-0.7451967,0.0479572
80,0.5493162,0.48168287,"('dominated', 'dominating')",0.60186315,0.5735389,-1.0167553,-0.96394324,0.044808,0.0304262,-0.0143818
81,1.0605452,0.9364928,"('submissive', 'aggressive')",1.7933308,1.6089096,-0.4085131,-0.44611362,0.815121,0.699763,-0.115358
82,-0.42069936,-0.43229172,"('poor', 'rich')",1.1768252,1.1536009,5.7091584,5.675296,2.1550948,2.1322017,-0.0228931
83,-0.37122712,-0.33935913,"('powerless', 'powerful')",0.63815224,0.7186096,-0.75196403,-0.76659244,-0.1616796,-0.129114,0.0325656
84,0.21450354,0.2151376,"('inferior', 'superior')",0.008103982,0.02721582,0.64557266,0.6419547,0.2893934,0.2947694,0.005376
85,-1.0085573,-0.8206508,"('insignificant', 'prestigious')",-0.06798932,0.10533659,0.49964857,0.58704585,-0.1922994,-0.0427561,0.1495433
86,-0.7707807,-0.9405225,"('uninfluential', 'influential')",0.41705984,0.2234115,0.016789917,-0.15243003,-0.1123103,-0.289847,-0.1775367
87,0.3520013,0.31971163,"('unsuccessful', 'successful')",0.8483492,0.8316399,0.75749075,0.7473347,0.6526138,0.6328954,-0.0197184
88,-0.21619925,-0.29496643,"('low', 'eminent')",0.42756075,0.36196223,0.4163112,0.41602924,0.2092242,0.1610083,-0.0482159
