,lockheed_male,lockheed_female,tuple,martin_male,martin_female,corp_male,corp_female,average_male,average_female,female-male
34,-0.7965822,-0.5782304,"('mean', 'honorable')",-0.55463225,-0.41792488,4.37541,4.6426554,1.0080652,1.2155,0.2074348
35,0.5091603,0.41318268,"('corrupt', 'incorrupt')",0.75056964,0.73323,-0.58358675,-0.6297887,0.225381,0.172208,-0.053173
36,-0.2932702,-0.3121134,"('hostile', 'amicable')",-0.22165847,-0.28686666,-0.3562991,-0.42683125,-0.2904093,-0.3419371,-0.0515278
37,-0.7036187,-0.73262423,"('fake', 'genuine')",-1.5649337,-1.6647367,-0.64073974,-0.5820494,-0.969764,-0.9931368,-0.0233728
38,-0.2639083,-0.24304008,"('untruthful', 'truthful')",0.24151085,0.2141919,-0.26197028,-0.2357265,-0.0947892,-0.0881916,0.0065976
39,0.7601223,0.90632033,"('exploitative', 'cooperative')",0.34658703,0.4608615,0.6485765,0.72743744,0.5850953,0.6982064,0.1131111
40,-0.06257145,-0.09369232,"('stingy', 'generous')",-0.26724526,-0.34783378,-2.055035,-2.1031227,-0.7949506,-0.8482163,-0.0532657
41,-0.51210827,-0.55642855,"('unforgiving', 'forgiving')",-0.030369613,-0.13015851,-0.19208586,-0.26019695,-0.2448546,-0.3155947,-0.0707401
42,-1.5734091,-1.5648865,"('unreliable', 'reliable')",-1.0979465,-1.0247697,-2.6548002,-2.6142597,-1.7753852,-1.7346385,0.0407467
43,-1.2097795,-1.210341,"('irresponsible', 'responsible')",-1.5463182,-1.551436,-0.22184372,-0.15541293,-0.9926472,-0.9723966,0.0202506
44,-1.2169465,-1.1502448,"('prejudiced', 'unprejudiced')",-1.1598457,-0.9620809,-1.2850091,-1.2134447,-1.2206004,-1.1085901,0.1120103
45,-1.8792503,-2.0395012,"('incompetent', 'competent')",-1.5574901,-1.7252173,-0.57586586,-0.6861738,-1.3375354,-1.4836308,-0.1460954
46,-1.2189994,-1.3553077,"('uncompetitive', 'competitive')",-0.79010284,-0.8977693,-1.0348673,-1.0974597,-1.0146565,-1.1168456,-0.1021891
47,0.21904662,0.308249,"('stupid', 'smart')",0.29478684,0.35243145,4.465734,4.581955,1.6598558,1.7475451,0.0876893
48,0.7511528,0.64374036,"('unintelligent', 'intelligent')",0.6249973,0.46559626,0.0948917,0.07470053,0.4903473,0.394679,-0.0956683
49,0.39325124,0.4327698,"('unable', 'able')",0.09281772,0.17879441,-0.6463541,-0.5653962,-0.0534284,0.0153893,0.0688177
50,-0.80813503,-0.8386408,"('clumsy', 'skillful')",-0.1203624,-0.09765796,0.14101623,0.04770511,-0.2624937,-0.2961979,-0.0337042
51,-0.27410614,-0.38022006,"('uneducated', 'educated')",0.4260295,0.29382828,0.21599326,0.07693397,0.1226389,-0.0031526,-0.1257915
52,0.8642498,0.77302253,"('irrational', 'rational')",0.22538024,0.10198066,0.28152287,0.20490173,0.457051,0.3599683,-0.0970827
53,0.94033104,0.90115815,"('uncreative', 'creative')",0.23054467,0.1162476,0.3543868,0.23409794,0.5084208,0.4171679,-0.0912529
54,0.5872836,0.54767257,"('incapable', 'capable')",0.44071946,0.4303098,0.74133307,0.686451,0.5897787,0.5548112,-0.0349675
55,-0.31081733,-0.4138539,"('incompetent', 'clever')",-1.100614,-1.2306023,-0.06329009,-0.112738565,-0.4915738,-0.5857316,-0.0941578
56,0.14407098,0.10109292,"('impractical', 'practical')",0.40985638,0.22828814,-0.68790686,-0.7658648,-0.0446598,-0.1454946,-0.1008348
57,-0.11613736,-0.30002186,"('unimaginative', 'imaginative')",-0.71511066,-0.8866367,-2.6120176,-2.776101,-1.1477552,-1.3209198,-0.1731646
58,0.020409461,-0.07714849,"('undiscriminating', 'discriminating')",0.06512142,0.006674394,0.16385227,0.11359455,0.0831277,0.0143735,-0.0687542
59,0.8067233,0.81888855,"('foolish', 'wise')",0.53158915,0.6070972,0.18531159,0.17845096,0.5078746,0.5348123,0.0269377
60,-1.090314,-1.011596,"('inefficient', 'efficient')",-1.2913584,-1.2875537,-0.8934372,-0.74121845,-1.0917032,-1.013456,0.0782472
61,0.38682312,0.29088026,"('illogical', 'logical')",-0.11770929,-0.32455692,0.6227832,0.47864065,0.297299,0.1483213,-0.1489777
62,0.32932246,0.38319913,"('incompetent', 'brilliant')",-0.45059925,-0.43033504,0.03197917,0.13424663,-0.0297659,0.0290369,0.0588028
63,-0.71260875,-0.720172,"('unperceptive', 'insightful')",-0.6910152,-0.7069006,-0.075010106,-0.035922457,-0.492878,-0.487665,0.005213
64,-0.74001443,-0.76917785,"('shy', 'confident')",-0.6842546,-0.6493369,-5.34622,-5.463566,-2.2568296,-2.2940269,-0.0371973
65,-0.731399,-0.86770856,"('insecure', 'secure')",-1.0432671,-1.2259036,-0.13662966,-0.16763437,-0.6370986,-0.7537489,-0.1166503
66,-0.6233071,-0.52757215,"('inactive', 'active')",-0.3750293,-0.34775877,0.5013948,0.5307274,-0.1656472,-0.1148678,0.0507794
67,0.29515195,0.229515,"('doubtful', 'determined')",0.57987064,0.5841871,-0.1988709,-0.24053842,0.2253839,0.1910546,-0.0343293
68,-0.5406064,-0.5340762,"('dependent', 'independent')",-1.0773511,-1.0986419,-1.1859269,-1.1931933,-0.9346282,-0.9419705,-0.0073423
69,0.6638171,0.852203,"('lazy', 'industrious')",1.0929632,1.2938423,-0.32210976,-0.20050107,0.4782236,0.6485147,0.1702911
70,-1.2031585,-1.2766821,"('lethargic', 'energetic')",-0.8560573,-0.89508104,-0.14986043,-0.15278132,-0.7363587,-0.7748481,-0.0384894
71,1.3440905,1.4939517,"('diffident', 'self-confident')",0.6946044,0.7384516,0.22168444,0.21106525,0.7534598,0.8144895,0.0610297
72,0.41965795,0.4737165,"('unambitious', 'ambitious')",0.059247322,0.059318114,-0.64496094,-0.67239153,-0.0553519,-0.0464523,0.0088996
73,0.3965245,0.40567014,"('helpless', 'self-reliant')",-0.16099675,-0.18280844,-2.743186,-2.737053,-0.8358861,-0.8380637,-0.0021776
74,0.59734625,0.6023553,"('undedicated', 'dedicated')",0.5013941,0.39170477,-0.2677794,-0.31973732,0.276987,0.2247742,-0.0522128
75,0.17891449,0.086281985,"('meek', 'impulsive')",0.45172417,0.52932775,-0.23087706,-0.20316127,0.1332539,0.1374828,0.0042289
76,-0.86581033,-0.9427323,"('anxious', 'daring')",-0.81104076,-0.82743144,-0.36639303,-0.40156758,-0.6810814,-0.7239105,-0.0428291
77,-0.44904983,-0.46549582,"('unmotivated', 'motivated')",-0.11323461,-0.106812514,-1.3862569,-1.3161715,-0.6495138,-0.6294933,0.0200205
78,-0.008758541,0.06195718,"('nonresilient', 'resilient')",0.1264706,0.14205316,-0.20018408,-0.13543244,-0.0274907,0.0228593,0.05035
79,-0.17906171,-0.20982634,"('wavering', 'unwavering')",0.5705842,0.52923423,-0.42872635,-0.44762692,-0.0124013,-0.0427397,-0.0303384
80,-0.21250807,-0.26150042,"('dominated', 'dominating')",-0.40827227,-0.43644145,-0.83307076,-0.77047765,-0.484617,-0.4894732,-0.0048562
81,-0.8695016,-1.1260157,"('submissive', 'aggressive')",0.046320446,-0.07203835,-0.9939468,-1.042327,-0.6057093,-0.7467937,-0.1410844
82,-0.99705476,-1.118007,"('poor', 'rich')",-1.0245285,-1.1963416,5.4036927,5.258032,1.1273698,0.9812277,-0.1461421
83,0.3450427,0.38812742,"('powerless', 'powerful')",0.18397786,0.17376027,-0.9870272,-0.9937488,-0.1526689,-0.1439537,0.0087152
84,0.9691705,0.842427,"('inferior', 'superior')",0.63108575,0.48096982,1.0557538,0.97758526,0.8853367,0.766994,-0.1183427
85,0.5101493,0.6203973,"('insignificant', 'prestigious')",1.3656865,1.4238551,0.078070596,0.0778272,0.6513022,0.7073599,0.0560577
86,-0.010808237,-0.2458012,"('uninfluential', 'influential')",0.0805138,-0.20115724,-0.8878357,-1.0850229,-0.27271,-0.5106604,-0.2379504
87,-0.3110983,-0.45376176,"('unsuccessful', 'successful')",0.5238302,0.38988748,1.2592123,1.1200238,0.490648,0.3520499,-0.1385981
88,0.08801128,-0.0047931783,"('low', 'eminent')",0.28270525,0.10052838,-0.4351219,-0.64723337,-0.0214685,-0.1838327,-0.1623642
