,electronic_male,electronic_female,tuple,arts_male,arts_female,inc_male,inc_female,average_male,average_female,female-male
79,-0.4824896,-0.56882846,"('wavering', 'unwavering')",-1.4665425,-1.4621702,-0.10100894,-0.0010415297,-0.683347,-0.6773467,0.0060003
80,0.012998149,0.016493686,"('dominated', 'dominating')",0.35375258,0.3886996,-0.67929137,-0.6735031,-0.1041802,-0.0894366,0.0147436
81,-0.40117905,-0.4315699,"('submissive', 'aggressive')",0.9244617,0.9269107,-0.75011337,-0.7543278,-0.0756102,-0.086329,-0.0107188
82,-0.8759567,-0.88597655,"('poor', 'rich')",0.22867921,0.33979973,6.405303,6.4557014,1.9193419,1.9698415,0.0504996
83,0.53984404,0.5183622,"('powerless', 'powerful')",-0.20708922,-0.32871088,-0.9462383,-0.98746556,-0.2044945,-0.2659381,-0.0614436
84,0.989975,0.9495415,"('inferior', 'superior')",0.22894187,0.13498002,0.6262968,0.5638859,0.6150712,0.5494692,-0.065602
85,0.65047884,0.5655094,"('insignificant', 'prestigious')",-0.45615533,-0.5072558,0.30100045,0.28834423,0.165108,0.1155326,-0.0495754
86,0.64362884,0.43594325,"('uninfluential', 'influential')",0.42331266,0.31609014,0.23467323,0.07981011,0.4338716,0.2772812,-0.1565904
87,-0.38857815,-0.5162272,"('unsuccessful', 'successful')",-0.14167385,-0.21379294,0.7950016,0.7833634,0.0882499,0.0177811,-0.0704688
88,0.31293488,0.2264206,"('low', 'eminent')",-0.19415033,-0.19920963,-0.01074926,-0.009765487,0.0360118,0.0058152,-0.0301966
