,sprint_male,sprint_female,tuple,corp_male,corp_female,average_male,average_female,female-male
31,0.895518,0.91896653,"('evil', 'good')",-0.21885031,-0.3000145,0.3383338,0.309476,-0.0288578
32,0.7166275,0.6555045,"('unkind', 'kind')",0.71606874,0.6603799,0.7163481,0.6579422,-0.0584059
33,2.1043494,1.9052557,"('wrong', 'right')",-0.19449589,-0.25697425,0.9549267,0.8241407,-0.130786
34,0.19160265,0.29777628,"('mean', 'honorable')",5.406362,5.5033507,2.7989824,2.9005635,0.1015811
35,0.18968682,0.052476246,"('corrupt', 'incorrupt')",0.21203265,0.17595546,0.2008597,0.1142159,-0.0866438
36,1.3088406,1.1531827,"('hostile', 'amicable')",0.37100214,0.22394323,0.8399214,0.688563,-0.1513584
37,0.5690992,0.593704,"('fake', 'genuine')",0.04060656,0.101924986,0.3048529,0.3478145,0.0429616
38,0.0014907494,0.08014166,"('untruthful', 'truthful')",-0.18586543,-0.1331792,-0.0921873,-0.0265188,0.0656685
39,1.115612,1.1696091,"('exploitative', 'cooperative')",-0.23583537,-0.17817666,0.4398883,0.4957162,0.0558279
40,0.31845418,0.31566378,"('stingy', 'generous')",-1.3704282,-1.5001441,-0.525987,-0.5922402,-0.0662532
41,0.3230039,0.3757036,"('unforgiving', 'forgiving')",-0.017534815,-0.10785495,0.1527345,0.1339243,-0.0188102
42,-0.45581475,-0.4050005,"('unreliable', 'reliable')",-3.637834,-3.645594,-2.0468245,-2.0252972,0.0215273
43,-0.17572553,-0.08718377,"('irresponsible', 'responsible')",0.0002723001,0.053663142,-0.0877266,-0.0167603,0.0709663
44,-1.6532218,-1.5428067,"('prejudiced', 'unprejudiced')",-1.6829647,-1.6411285,-1.6680932,-1.5919676,0.0761256
45,-0.86370385,-0.77583414,"('incompetent', 'competent')",-0.4866775,-0.46086118,-0.6751907,-0.6183476,0.0568431
46,-0.46448573,-0.39421412,"('uncompetitive', 'competitive')",-1.0619237,-1.0987984,-0.7632048,-0.7465063,0.0166985
47,-0.037296303,0.031345867,"('stupid', 'smart')",5.1756825,5.294252,2.5691931,2.6627989,0.0936058
48,0.62853986,0.63108635,"('unintelligent', 'intelligent')",0.81036615,0.82143253,0.719453,0.7262595,0.0068065
49,-0.31135017,-0.29442158,"('unable', 'able')",-0.3834382,-0.30887073,-0.3473942,-0.3016462,0.045748
50,-1.1766771,-1.1806958,"('clumsy', 'skillful')",0.09970813,0.037866905,-0.5384845,-0.5714144,-0.0329299
51,-0.613163,-0.67796147,"('uneducated', 'educated')",0.53340614,0.44567698,-0.0398784,-0.1161422,-0.0762638
52,0.11884856,-0.085298434,"('irrational', 'rational')",0.21822321,0.15355253,0.1685359,0.034127,-0.1344089
53,0.976308,0.7937798,"('uncreative', 'creative')",0.60554254,0.48146546,0.7909253,0.6376226,-0.1533027
54,0.86105394,0.81555444,"('incapable', 'capable')",0.8001973,0.86004007,0.8306257,0.8377973,0.0071716
55,-0.50620824,-0.45331103,"('incompetent', 'clever')",-0.054221,-0.015568525,-0.2802146,-0.2344398,0.0457748
56,-0.044515394,0.013852917,"('impractical', 'practical')",-1.0937608,-1.066263,-0.5691381,-0.526205,0.0429331
57,-1.3305539,-1.3545084,"('unimaginative', 'imaginative')",-3.542314,-3.5307631,-2.436434,-2.4426358,-0.0062018
58,0.20417583,0.19207789,"('undiscriminating', 'discriminating')",0.15204422,0.109877974,0.17811,0.1509779,-0.0271321
59,0.42986107,0.33347163,"('foolish', 'wise')",0.47702232,0.51045555,0.4534417,0.4219636,-0.0314781
60,-0.23529683,-0.11027554,"('inefficient', 'efficient')",-0.6040475,-0.48866066,-0.4196722,-0.2994681,0.1202041
61,1.4069808,1.1567072,"('illogical', 'logical')",0.82554907,0.6860608,1.1162649,0.921384,-0.1948809
62,0.3266401,0.4616472,"('incompetent', 'brilliant')",-0.05165803,0.053244017,0.137491,0.2574456,0.1199546
63,0.32923177,0.37558234,"('unperceptive', 'insightful')",0.33748543,0.3688649,0.3333586,0.3722236,0.038865
64,-1.1284008,-1.1235305,"('shy', 'confident')",-6.7054644,-6.708927,-3.9169326,-3.9162288,0.0007038
65,-1.0338205,-1.0338228,"('insecure', 'secure')",-0.7437592,-0.676603,-0.8887899,-0.8552129,0.033577
66,-0.21467827,-0.2382046,"('inactive', 'active')",1.0425806,1.0652503,0.4139512,0.4135228,-0.0004284
67,-0.3234749,-0.31326258,"('doubtful', 'determined')",-0.52949065,-0.5146148,-0.4264828,-0.4139387,0.0125441
68,0.1345612,0.02465182,"('dependent', 'independent')",-0.38725433,-0.4010604,-0.1263466,-0.1882043,-0.0618577
69,0.9244822,0.8531786,"('lazy', 'industrious')",-0.05608512,-0.016167551,0.4341986,0.4185055,-0.0156931
70,-1.1151162,-0.93132466,"('lethargic', 'energetic')",-0.45739764,-0.4046325,-0.7862569,-0.6679786,0.1182783
71,2.3824117,2.273882,"('diffident', 'self-confident')",0.66993046,0.6564987,1.5261711,1.4651903,-0.0609808
72,0.720094,0.7519155,"('unambitious', 'ambitious')",-0.87283915,-0.82870996,-0.0763726,-0.0383972,0.0379754
73,0.69594175,0.67467326,"('helpless', 'self-reliant')",-3.348893,-3.3269496,-1.3264756,-1.3261381,0.0003375
74,0.110438466,0.085998565,"('undedicated', 'dedicated')",-0.4746718,-0.5158615,-0.1821167,-0.2149315,-0.0328148
75,-1.2378896,-1.1206819,"('meek', 'impulsive')",-0.5142554,-0.50274193,-0.8760725,-0.8117119,0.0643606
76,-1.3668549,-1.2109596,"('anxious', 'daring')",-0.8956805,-0.8198035,-1.1312677,-1.0153816,0.1158861
77,0.20228702,0.26620483,"('unmotivated', 'motivated')",-1.2124426,-1.0702275,-0.5050778,-0.4020113,0.1030665
78,-0.25351903,-0.22725622,"('nonresilient', 'resilient')",0.32937098,0.34359634,0.037926,0.0581701,0.0202441
79,-0.12710533,-0.2357025,"('wavering', 'unwavering')",-0.11997283,-0.10027926,-0.1235391,-0.1679909,-0.0444518
80,-1.0067651,-0.9357327,"('dominated', 'dominating')",-0.84915435,-0.7151296,-0.9279597,-0.8254312,0.1025285
81,-1.3874173,-1.1951022,"('submissive', 'aggressive')",-1.1592971,-0.99115956,-1.2733572,-1.0931308,0.1802264
82,-0.80659866,-0.7992445,"('poor', 'rich')",5.9399877,5.9021616,2.5666945,2.5514586,-0.0152359
83,1.3017966,1.2325577,"('powerless', 'powerful')",-0.6971288,-0.7317836,0.3023339,0.250387,-0.0519469
84,0.8052401,0.6274958,"('inferior', 'superior')",1.1508031,1.0653982,0.9780216,0.846447,-0.1315746
85,2.1936316,2.0391927,"('insignificant', 'prestigious')",0.7682672,0.6969569,1.4809494,1.3680748,-0.1128746
86,1.0720692,0.8481492,"('uninfluential', 'influential')",-0.14724126,-0.2574328,0.462414,0.2953582,-0.1670558
87,-0.17495114,-0.21045998,"('unsuccessful', 'successful')",0.942272,1.0057305,0.3836604,0.3976353,0.0139749
88,0.26891947,0.20637277,"('low', 'eminent')",-0.26726767,-0.24792044,0.0008259,-0.0207738,-0.0215997
