,nordstrom_male,nordstrom_female,tuple,inc_male,inc_female,average_male,average_female,female-male
51,-0.3309361,-0.46215677,"('uneducated', 'educated')",0.2579867,0.16983432,-0.0364747,-0.1461612,-0.1096865
52,0.2612684,-0.018499414,"('irrational', 'rational')",0.7251854,0.6152993,0.4932269,0.2983999,-0.194827
53,-0.5306025,-0.6005464,"('uncreative', 'creative')",0.55771065,0.58944285,0.0135541,-0.0055518,-0.0191059
54,-0.20171292,-0.2696858,"('incapable', 'capable')",1.0708513,1.209142,0.4345692,0.4697281,0.0351589
55,-0.3786479,-0.22379966,"('incompetent', 'clever')",-0.28342652,-0.3399305,-0.3310372,-0.2818651,0.0491721
56,0.8503322,0.9178096,"('impractical', 'practical')",0.000874307,0.020928795,0.4256032,0.4693692,0.043766
57,-1.3682176,-1.4622685,"('unimaginative', 'imaginative')",-2.7330558,-2.7501297,-2.0506368,-2.106199,-0.0555622
58,0.13004552,0.18234922,"('undiscriminating', 'discriminating')",-0.19946776,-0.1851386,-0.0347111,-0.0013947,0.0333164
59,0.41799602,0.27604115,"('foolish', 'wise')",0.7696498,0.80381155,0.5938229,0.5399264,-0.0538965
60,0.57219064,0.7725998,"('inefficient', 'efficient')",-0.4565399,-0.34443843,0.0578254,0.2140807,0.1562553
61,-0.14808944,-0.19448829,"('illogical', 'logical')",0.13760829,-0.049145073,-0.0052406,-0.1218167,-0.1165761
62,-0.36036304,-0.13585359,"('incompetent', 'brilliant')",0.0053368667,0.22702059,-0.1775131,0.0455835,0.2230966
63,-0.45674893,-0.28863978,"('unperceptive', 'insightful')",0.5253286,0.6834295,0.0342898,0.1973948,0.163105
64,-0.6814759,-0.6987816,"('shy', 'confident')",-6.511726,-6.518747,-3.596601,-3.6087642,-0.0121632
65,0.07851228,-0.021282941,"('insecure', 'secure')",-0.5614254,-0.6590492,-0.2414566,-0.3401661,-0.0987095
66,-0.54826564,-0.5561784,"('inactive', 'active')",0.517835,0.5718289,-0.0152153,0.0078253,0.0230406
67,0.5950937,0.6387553,"('doubtful', 'determined')",-0.3893843,-0.32247925,0.1028547,0.158138,0.0552833
68,-0.47021002,-0.44929808,"('dependent', 'independent')",-0.80692077,-0.78199255,-0.6385654,-0.6156453,0.0229201
69,1.1502349,1.1250777,"('lazy', 'industrious')",-0.44204152,-0.36216104,0.3540967,0.3814583,0.0273616
70,-1.1212174,-0.88839346,"('lethargic', 'energetic')",0.048640657,0.17580591,-0.5362884,-0.3562938,0.1799946
71,0.87993777,0.88018465,"('diffident', 'self-confident')",0.5364898,0.5219515,0.7082138,0.701068,-0.0071458
72,-0.6636176,-0.6764973,"('unambitious', 'ambitious')",-1.0767481,-1.045273,-0.8701829,-0.8608851,0.0092978
73,0.31121016,0.30447116,"('helpless', 'self-reliant')",-2.9135208,-2.8056927,-1.3011553,-1.2506107,0.0505446
74,-0.06875387,0.047796875,"('undedicated', 'dedicated')",0.078199275,0.07285915,0.0047227,0.060328,0.0556053
75,-1.1391468,-1.1692753,"('meek', 'impulsive')",-0.3769428,-0.22449987,-0.7580448,-0.6968876,0.0611572
76,-0.80970836,-0.610411,"('anxious', 'daring')",-0.2632286,-0.13521768,-0.5364685,-0.3728143,0.1636542
77,-0.41107064,-0.43507415,"('unmotivated', 'motivated')",-1.2221034,-1.1822624,-0.816587,-0.8086683,0.0079187
78,-0.08786611,0.012408011,"('nonresilient', 'resilient')",0.27136627,0.39620507,0.0917501,0.2043065,0.1125564
79,-0.2784188,-0.3804057,"('wavering', 'unwavering')",-0.009463634,0.100675665,-0.1439412,-0.139865,0.0040762
80,-0.46338397,-0.42295912,"('dominated', 'dominating')",-1.4269234,-1.4068446,-0.9451537,-0.9149019,0.0302518
81,-0.82216215,-0.8786692,"('submissive', 'aggressive')",-1.1537743,-1.1410561,-0.9879682,-1.0098627,-0.0218945
82,-0.11934182,-0.06340775,"('poor', 'rich')",5.761821,5.846466,2.8212395,2.8915291,0.0702896
83,0.38595283,0.39154062,"('powerless', 'powerful')",-0.840852,-0.9545099,-0.2274496,-0.2814847,-0.0540351
84,0.5871277,0.4267938,"('inferior', 'superior')",0.8049073,0.8081302,0.6960175,0.617462,-0.0785555
85,0.3830756,0.28955218,"('insignificant', 'prestigious')",0.7007305,0.7574795,0.541903,0.5235158,-0.0183872
86,-0.58592117,-0.74327904,"('uninfluential', 'influential')",-0.24124756,-0.44308347,-0.4135844,-0.5931813,-0.1795969
87,-0.10127578,-0.12302878,"('unsuccessful', 'successful')",0.8520004,0.8824012,0.3753623,0.3796862,0.0043239
88,-0.56749016,-0.63971156,"('low', 'eminent')",-0.06967616,-0.05214449,-0.3185832,-0.345928,-0.0273448
