,allegheny_male,allegheny_female,tuple,technologies_male,technologies_female,average_male,average_female,female-male
16,-1.8008816,-1.9044042,"('unpopular', 'popular')",-0.3437654,-0.3683211,-1.0723236,-1.1363627,-0.0640391
17,-0.49392036,-0.45232686,"('nasty', 'nice')",-0.5741852,-0.5606731,-0.5340528,-0.5065,0.0275528
18,0.539945,0.56511116,"('disagreeable', 'welcoming')",-0.21833551,-0.18254635,0.1608047,0.1912824,0.0304777
19,0.27299455,0.2407183,"('inhospitable', 'hospitable')",-0.36661687,-0.37919763,-0.0468112,-0.0692397,-0.0224285
20,-0.061484527,-0.06531242,"('rough', 'thoughtful')",0.83215123,0.8858468,0.3853334,0.4102672,0.0249338
21,0.6227775,0.7281833,"('immoral', 'moral')",0.05736471,0.14418672,0.3400711,0.436185,0.0961139
22,-0.31888738,-0.21010163,"('untrustworthy', 'trustworthy')",-0.99804735,-0.96565247,-0.6584674,-0.587877,0.0705904
23,0.2600429,0.3735526,"('insincere', 'sincere')",4.8362036,4.857084,2.5481234,2.6153183,0.0671949
24,1.2134739,1.2514846,"('dishonest', 'honest')",-0.15651877,-0.24911547,0.5284775,0.5011846,-0.0272929
25,0.8590542,0.7764379,"('egoistic', 'altruistic')",0.9691445,0.9212173,0.9140993,0.8488276,-0.0652717
26,1.484081,1.2714721,"('hardhearted', 'benevolent')",1.0352728,0.97568196,1.2596769,1.123577,-0.1360999
27,0.95073086,0.95053655,"('hardhearted', 'softhearted')",0.81830525,0.76307595,0.884518,0.8568063,-0.0277117
28,0.2988315,0.22407004,"('disloyal', 'loyal')",0.67494744,0.5623826,0.4868895,0.3932263,-0.0936632
29,-1.5995808,-1.6578348,"('unfair', 'fair')",-0.739495,-0.87594783,-1.1695379,-1.2668912,-0.0973533
30,0.67291665,0.7771464,"('intolerant', 'tolerant')",1.4585376,1.4786614,1.0657271,1.1279039,0.0621768
31,-0.23041874,-0.27897352,"('evil', 'good')",-1.221154,-1.2992077,-0.7257863,-0.7890906,-0.0633043
32,0.6944878,0.6185391,"('unkind', 'kind')",0.5640932,0.45224777,0.6292905,0.5353934,-0.0938971
33,1.1753495,0.99047357,"('wrong', 'right')",0.4590794,0.29806638,0.8172144,0.6442699,-0.1729445
34,0.22855568,0.32110047,"('mean', 'honorable')",3.8123755,3.9906332,2.0204656,2.1558669,0.1354013
35,-0.28028288,-0.48569292,"('corrupt', 'incorrupt')",-0.7721297,-0.8948378,-0.5262063,-0.6902654,-0.1640591
36,0.055441715,-0.17059991,"('hostile', 'amicable')",-0.6622076,-0.86961424,-0.3033829,-0.5201071,-0.2167242
37,0.5420227,0.59211177,"('fake', 'genuine')",0.23049621,0.15585549,0.3862595,0.3739836,-0.0122759
38,-0.043954812,0.019192733,"('untruthful', 'truthful')",0.099900976,0.08572665,0.0279731,0.0524597,0.0244866
39,1.7237171,1.8439919,"('exploitative', 'cooperative')",0.032480102,0.10509561,0.8780986,0.9745438,0.0964452
40,1.6241486,1.610778,"('stingy', 'generous')",-1.5348263,-1.589876,0.0446612,0.010451,-0.0342102
41,0.5803857,0.6479878,"('unforgiving', 'forgiving')",-0.035158437,-0.10548955,0.2726136,0.2712491,-0.0013645
42,-0.061819237,0.16509251,"('unreliable', 'reliable')",-3.8876927,-3.7876604,-1.974756,-1.8112839,0.1634721
43,-0.14384982,0.08456274,"('irresponsible', 'responsible')",-0.031515963,-0.0021456927,-0.0876829,0.0412085,0.1288914
44,-1.0821031,-0.9614157,"('prejudiced', 'unprejudiced')",-1.4994731,-1.366922,-1.2907882,-1.1641688,0.1266194
45,-1.151288,-1.0225153,"('incompetent', 'competent')",-0.3690317,-0.3596942,-0.7601599,-0.6911048,0.0690551
46,0.006663448,0.1090602,"('uncompetitive', 'competitive')",-0.49398842,-0.38935673,-0.2436625,-0.1401483,0.1035142
47,-0.13459511,-0.08200204,"('stupid', 'smart')",4.142771,4.2420835,2.0040879,2.0800407,0.0759528
48,-0.3323561,-0.32912347,"('unintelligent', 'intelligent')",1.1737423,1.2094653,0.4206931,0.4401709,0.0194778
49,-0.60989374,-0.5660777,"('unable', 'able')",-0.25612584,-0.15879503,-0.4330098,-0.3624364,0.0705734
50,0.3190324,0.27643964,"('clumsy', 'skillful')",-0.41264057,-0.42328453,-0.0468041,-0.0734224,-0.0266183
51,0.67651534,0.5543234,"('uneducated', 'educated')",0.50439537,0.40914288,0.5904554,0.4817331,-0.1087223
52,0.04773619,-0.14895749,"('irrational', 'rational')",0.064530365,-0.19895388,0.0561333,-0.1739557,-0.230089
53,1.2024021,1.1204472,"('uncreative', 'creative')",0.0024195798,-0.01986199,0.6024109,0.5502926,-0.0521183
54,0.67059666,0.61746883,"('incapable', 'capable')",0.72565514,0.6724216,0.6981259,0.6449452,-0.0531807
55,-0.6889603,-0.55967367,"('incompetent', 'clever')",0.41129556,0.54018724,-0.1388324,-0.0097432,0.1290892
56,0.025159545,0.24007946,"('impractical', 'practical')",-0.38738355,-0.33129498,-0.181112,-0.0456078,0.1355042
57,0.1645394,0.1651632,"('unimaginative', 'imaginative')",-1.7804339,-1.8124952,-0.8079473,-0.823666,-0.0157187
58,0.23733099,0.20657045,"('undiscriminating', 'discriminating')",0.04664495,-0.013006359,0.141988,0.096782,-0.045206
59,0.68634534,0.60637534,"('foolish', 'wise')",-0.14291817,-0.21448743,0.2717136,0.195944,-0.0757696
60,-0.34335634,-0.09479123,"('inefficient', 'efficient')",0.58066714,0.80270153,0.1186554,0.3539551,0.2352997
61,0.62594986,0.531807,"('illogical', 'logical')",0.51037806,0.42923102,0.568164,0.480519,-0.087645
62,0.07293089,0.3374186,"('incompetent', 'brilliant')",0.45324177,0.6305257,0.2630863,0.4839721,0.2208858
63,1.2032872,1.2583237,"('unperceptive', 'insightful')",0.5786829,0.66002136,0.8909851,0.9591725,0.0681874
64,-0.5102705,-0.41484538,"('shy', 'confident')",-5.1164246,-5.151264,-2.8133476,-2.7830548,0.0302928
65,-1.0904166,-0.9677369,"('insecure', 'secure')",-0.28705975,-0.10947062,-0.6887382,-0.5386038,0.1501344
66,1.4161762,1.3843206,"('inactive', 'active')",-0.14763713,-0.19941354,0.6342695,0.5924535,-0.041816
67,0.2770765,0.3186872,"('doubtful', 'determined')",-0.20496407,-0.17498444,0.0360562,0.0718514,0.0357952
68,-0.7995907,-0.8908051,"('dependent', 'independent')",-0.8361717,-0.825523,-0.8178812,-0.8581641,-0.0402829
69,0.31171325,0.25176486,"('lazy', 'industrious')",-0.5011482,-0.46647826,-0.0947175,-0.1073567,-0.0126392
70,0.3935153,0.56411463,"('lethargic', 'energetic')",-0.12960222,-0.08397158,0.1319565,0.2400715,0.108115
71,1.1123068,1.093176,"('diffident', 'self-confident')",0.37508988,0.36880898,0.7436984,0.7309925,-0.0127059
72,1.3523546,1.3656225,"('unambitious', 'ambitious')",-0.6457359,-0.6142649,0.3533094,0.3756788,0.0223694
73,1.0967692,1.117434,"('helpless', 'self-reliant')",-2.5259705,-2.5916586,-0.7146006,-0.7371123,-0.0225117
74,1.8607353,1.8992896,"('undedicated', 'dedicated')",-0.25545594,-0.29139712,0.8026397,0.8039463,0.0013066
75,0.4020255,0.31933707,"('meek', 'impulsive')",-0.52642083,-0.4837512,-0.0621977,-0.0822071,-0.0200094
76,0.023443237,0.21260983,"('anxious', 'daring')",-0.28350875,-0.14975521,-0.1300327,0.0314273,0.16146
77,0.08263517,0.15935735,"('unmotivated', 'motivated')",-0.017416503,0.14077193,0.0326093,0.1500646,0.1174553
78,-0.2999625,-0.21559817,"('nonresilient', 'resilient')",0.4460999,0.57546675,0.0730687,0.1799343,0.1068656
79,0.55707055,0.46082413,"('wavering', 'unwavering')",-0.70517516,-0.77098346,-0.0740523,-0.1550797,-0.0810274
80,0.8258956,0.95534855,"('dominated', 'dominating')",-0.05610095,0.060046468,0.3848973,0.5076975,0.1228002
81,-0.411439,-0.3194906,"('submissive', 'aggressive')",0.13086134,0.33331668,-0.1402888,0.006913,0.1472018
82,-0.6839734,-0.7452989,"('poor', 'rich')",4.033884,4.118885,1.6749554,1.6867931,0.0118377
83,0.300218,0.29602867,"('powerless', 'powerful')",-0.1533972,-0.14265999,0.0734104,0.0766843,0.0032739
84,1.0369259,0.9413357,"('inferior', 'superior')",-0.085753426,-0.054630738,0.4755862,0.4433525,-0.0322337
85,2.2683036,2.1710916,"('insignificant', 'prestigious')",0.005611058,-0.13289095,1.1369573,1.0191003,-0.117857
86,0.55298513,0.49821195,"('uninfluential', 'influential')",0.325789,0.14901339,0.4393871,0.3236127,-0.1157744
87,0.29479977,0.26376835,"('unsuccessful', 'successful')",0.07467213,0.17032446,0.184736,0.2170464,0.0323104
88,0.23507828,0.15616623,"('low', 'eminent')",0.2734156,0.21463084,0.254247,0.1853985,-0.0688485
