,zebra_male,zebra_female,tuple,technologies_male,technologies_female,corp_male,corp_female,average_male,average_female,female-male
25,-0.7191272,-0.74078137,"('egoistic', 'altruistic')",0.19450939,0.18291126,0.93969154,0.87496835,0.1383579,0.1056994,-0.0326585
26,-0.5741934,-0.77626336,"('hardhearted', 'benevolent')",0.43968806,0.31734458,1.1793759,0.77813154,0.3482902,0.1064043,-0.2418859
27,0.6745968,0.78541493,"('hardhearted', 'softhearted')",-0.06637016,0.0014652349,0.84670186,0.9637309,0.4849762,0.583537,0.0985608
28,0.97649306,0.9142155,"('disloyal', 'loyal')",0.2345336,0.1424507,1.4774138,1.3119456,0.8961468,0.7895373,-0.1066095
29,-0.33201593,-0.30685163,"('unfair', 'fair')",-1.1699855,-1.0619415,-0.39251015,-0.54275775,-0.6315039,-0.6371836,-0.0056797
30,1.8235195,1.8876008,"('intolerant', 'tolerant')",1.68649,1.589032,0.7945826,0.6212762,1.434864,1.3659697,-0.0688943
31,-2.855237,-2.767694,"('evil', 'good')",-1.3054707,-1.2228584,-1.3167583,-1.2182039,-1.8258219,-1.7362521,0.0895698
32,0.33465758,0.18597187,"('unkind', 'kind')",-0.1965308,-0.34793222,0.86413145,0.6050091,0.3340861,0.1476829,-0.1864032
33,-0.6466836,-0.71078646,"('wrong', 'right')",-0.55017775,-0.44129238,-0.600944,-0.5013484,-0.5992684,-0.5511424,0.048126
34,-0.12336976,0.069185324,"('mean', 'honorable')",0.18403018,0.26576042,5.5796914,5.768983,1.8801173,2.0346429,0.1545256
35,-2.2845256,-2.38068,"('corrupt', 'incorrupt')",-1.0479476,-1.0949568,-0.71102214,-0.5955441,-1.3478317,-1.3570604,-0.0092287
36,-3.1763062,-3.231929,"('hostile', 'amicable')",-1.368102,-1.4512309,-0.16317227,-0.16757457,-1.5691935,-1.6169114,-0.0477179
37,0.715312,0.7603042,"('fake', 'genuine')",-0.32428882,-0.34146807,0.07193043,0.15926693,0.1543179,0.192701,0.0383831
38,-0.892934,-0.80121994,"('untruthful', 'truthful')",-1.2341306,-1.0939612,-0.24065769,-0.30104306,-0.7892408,-0.7320747,0.0571661
39,2.3493924,2.3198845,"('exploitative', 'cooperative')",0.5907583,0.5611136,0.39318842,0.33467388,1.1111131,1.0718907,-0.0392224
40,-0.53602326,-0.49095622,"('stingy', 'generous')",-0.30388698,-0.099195115,-2.3755217,-2.4920337,-1.0718106,-1.027395,0.0444156
41,-0.010445058,0.04184899,"('unforgiving', 'forgiving')",-1.0013676,-0.8991846,0.20081455,-0.11623293,-0.2703327,-0.3245228,-0.0541901
42,0.71267253,0.7419337,"('unreliable', 'reliable')",-0.9006807,-0.77998996,-2.763265,-2.6181626,-0.9837577,-0.8854063,0.0983514
43,1.2536584,1.4501266,"('irresponsible', 'responsible')",-0.6544491,-0.53646284,0.22354579,0.24028176,0.2742517,0.3846485,0.1103968
44,-1.2627801,-1.2979993,"('prejudiced', 'unprejudiced')",-0.39055178,-0.38885385,-0.7849346,-0.7021283,-0.8127555,-0.7963271,0.0164284
45,-0.08283892,0.022805419,"('incompetent', 'competent')",-0.6448853,-0.6580974,0.1469011,-0.084651,-0.1936077,-0.239981,-0.0463733
46,1.5290048,1.726298,"('uncompetitive', 'competitive')",0.9214647,0.88526666,-0.81393236,-0.87789017,0.5455124,0.5778915,0.0323791
47,-0.5496064,-0.45658416,"('stupid', 'smart')",1.104301,1.1068062,5.6613073,5.912269,2.0720007,2.187497,0.1154963
48,1.7458171,1.8479022,"('unintelligent', 'intelligent')",1.4586835,1.4744886,0.5123525,0.41772544,1.238951,1.2467054,0.0077544
49,0.7421819,0.8784829,"('unable', 'able')",1.0219355,1.1900666,0.15179223,0.4511621,0.6386365,0.8399038,0.2012673
50,-1.3652474,-1.3917286,"('clumsy', 'skillful')",0.24283223,0.2954969,0.022341289,0.09247348,-0.3666913,-0.3345861,0.0321052
51,0.8212077,0.68165565,"('uneducated', 'educated')",0.34666958,0.13372284,0.32273072,0.12900212,0.4968693,0.3147935,-0.1820758
52,-1.4337411,-1.6112801,"('irrational', 'rational')",-0.92351776,-1.0713401,0.37721434,0.2621936,-0.6600148,-0.8068088,-0.146794
53,-0.04681475,-0.068126455,"('uncreative', 'creative')",0.97039354,0.8557441,0.7065832,0.5723051,0.5433873,0.4533076,-0.0900797
54,-0.5607538,-0.6533657,"('incapable', 'capable')",-0.021823078,-0.19348302,0.8717915,1.0548539,0.0964049,0.0693351,-0.0270698
55,2.150856,2.261334,"('incompetent', 'clever')",1.2113708,1.1082916,0.5941949,0.41885796,1.3188073,1.2628279,-0.0559794
56,2.4816642,2.5117254,"('impractical', 'practical')",0.5840163,0.5317495,-0.20729381,-0.30722556,0.9527956,0.9120831,-0.0407125
57,0.020010449,0.062060177,"('unimaginative', 'imaginative')",1.0165728,0.7510793,-2.800624,-3.0209105,-0.5880135,-0.7359237,-0.1479102
58,-0.96744174,-0.9667381,"('undiscriminating', 'discriminating')",-0.067205235,-0.078847304,-0.1656859,-0.27933753,-0.400111,-0.441641,-0.04153
59,-1.8077924,-1.9023174,"('foolish', 'wise')",-0.5792311,-0.54644716,0.034705155,0.16122344,-0.7841061,-0.7625137,0.0215924
60,3.1318078,3.3220608,"('inefficient', 'efficient')",1.6009232,1.7110176,0.13503322,0.2547394,1.622588,1.7626058,0.1400178
61,1.5780824,1.5332277,"('illogical', 'logical')",0.32347482,0.17538646,0.63687193,0.41425055,0.8461431,0.7076216,-0.1385215
62,1.9973209,2.1205153,"('incompetent', 'brilliant')",0.79680914,0.9447359,0.54516816,0.6853017,1.1130994,1.2501844,0.137085
63,0.08907442,0.16747242,"('unperceptive', 'insightful')",0.45075276,0.50898045,0.07564992,0.07893797,0.205159,0.2517969,0.0466379
64,-0.76905715,-0.85375416,"('shy', 'confident')",-0.4859559,-0.3810603,-5.8989534,-5.9659925,-2.3846555,-2.4002689,-0.0156134
65,1.389477,1.3294158,"('insecure', 'secure')",0.005771715,-0.1918322,0.16186085,0.15703614,0.5190365,0.4315399,-0.0874966
66,-1.6319293,-1.5973364,"('inactive', 'active')",-1.0334775,-1.0513896,0.47667533,0.6835479,-0.7295771,-0.6550593,0.0745178
67,1.2159129,1.0809882,"('doubtful', 'determined')",0.14846717,0.2212992,-0.16906866,-0.23961936,0.3984371,0.3542227,-0.0442144
68,-0.13933007,-0.16884764,"('dependent', 'independent')",-0.07846835,-0.1186342,-1.0430622,-0.9647283,-0.4202869,-0.4174034,0.0028835
69,-2.597137,-2.6019435,"('lazy', 'industrious')",0.22387317,0.49025664,-1.0067945,-0.8982789,-1.1266861,-1.003322,0.1233641
70,1.5007774,1.6476355,"('lethargic', 'energetic')",-0.03482656,-0.08541615,0.21759969,0.33926874,0.5611835,0.6338294,0.0726459
71,0.28500664,0.26548967,"('diffident', 'self-confident')",0.51688874,0.59964114,0.16658953,0.23647226,0.3228283,0.367201,0.0443727
72,0.65389174,0.6470422,"('unambitious', 'ambitious')",-0.80121106,-0.7723889,-0.3148459,-0.08759051,-0.1540551,-0.0709791,0.083076
73,-0.94569665,-1.0908229,"('helpless', 'self-reliant')",0.36452973,0.3572219,-3.4966424,-3.3166904,-1.3592698,-1.3500972,0.0091726
74,0.997564,0.9862269,"('undedicated', 'dedicated')",0.31894097,0.29274577,-0.24130529,-0.46234527,0.3583999,0.2722091,-0.0861908
75,-2.723295,-2.7088075,"('meek', 'impulsive')",-0.12064845,-0.2286123,-0.6566928,-0.4742021,-1.1668787,-1.1372073,0.0296714
76,2.3744082,2.4421115,"('anxious', 'daring')",0.6132609,0.5608935,0.07205213,0.10541685,1.0199072,1.0361406,0.0162334
77,0.54962474,0.5809026,"('unmotivated', 'motivated')",1.1425881,1.1587167,-0.87460554,-0.80245626,0.2725358,0.3123877,0.0398519
78,0.8606169,1.0381753,"('nonresilient', 'resilient')",1.4749385,1.689753,-0.31762242,-0.19742489,0.6726444,0.8435012,0.1708568
79,-1.8559085,-1.913526,"('wavering', 'unwavering')",-1.6464976,-1.7640393,-0.4515374,-0.24703068,-1.3179812,-1.3081987,0.0097825
80,1.8892074,1.8210635,"('dominated', 'dominating')",0.59484446,0.56978613,-0.30959636,-0.30320862,0.7248185,0.6958803,-0.0289382
81,1.5998683,1.4860263,"('submissive', 'aggressive')",1.3891988,1.1867673,-0.28584763,-0.38015535,0.9010731,0.7642128,-0.1368603
82,0.2588772,0.23449132,"('poor', 'rich')",1.0531138,0.8259434,6.6540327,6.7100205,2.6553411,2.5901518,-0.0651893
83,-0.15399647,-0.26388943,"('powerless', 'powerful')",0.20247507,0.29456294,-0.743828,-0.6472911,-0.2317831,-0.2055392,0.0262439
84,0.67047805,0.6029896,"('inferior', 'superior')",0.16406965,0.19033872,0.5605452,0.43604556,0.465031,0.4097913,-0.0552397
85,-2.2252266,-2.4212284,"('insignificant', 'prestigious')",-0.18418601,-0.24445471,-0.3162319,-0.54127204,-0.9085482,-1.068985,-0.1604368
86,1.0515125,1.0505586,"('uninfluential', 'influential')",0.10833817,-0.07231457,-0.3059683,-0.38575682,0.2846274,0.1974957,-0.0871317
87,0.15919717,0.026072927,"('unsuccessful', 'successful')",0.4953459,0.34862214,0.9413041,0.8730508,0.531949,0.4159153,-0.1160337
88,0.08874628,-0.08834262,"('low', 'eminent')",0.5469725,0.2992211,-0.23546259,-0.40363416,0.1334187,-0.0642519,-0.1976706
