,federated_male,federated_female,tuple,hermes_male,hermes_female,inc_male,inc_female,average_male,average_female,female-male
79,-0.2628455,-0.2609976,"('wavering', 'unwavering')",-0.9177136,-0.9064593,0.13435586,0.2125015,-0.3487344,-0.3183184,0.030416
80,0.17318867,0.10107673,"('dominated', 'dominating')",0.57283187,0.4358349,-1.6617774,-1.6564857,-0.3052523,-0.3731914,-0.0679391
81,-0.17748657,-0.36706954,"('submissive', 'aggressive')",0.83062065,0.7145063,-0.85314864,-0.93889266,-0.0666715,-0.197152,-0.1304805
82,-1.6669289,-1.6524508,"('poor', 'rich')",-0.2785387,-0.23161656,6.055319,6.08495,1.3699505,1.4002943,0.0303438
83,0.75078565,0.6242596,"('powerless', 'powerful')",0.022882294,-0.056409895,-0.96024233,-1.0444903,-0.0621915,-0.1588802,-0.0966887
84,0.6981287,0.55598795,"('inferior', 'superior')",0.56613624,0.44074956,0.5889671,0.529699,0.617744,0.5088122,-0.1089318
85,-0.3879013,-0.36690184,"('insignificant', 'prestigious')",-1.2073462,-1.1664919,0.5737766,0.5989269,-0.3404903,-0.3114889,0.0290014
86,-1.6489506,-1.7357696,"('uninfluential', 'influential')",1.3982273,1.3375486,-0.5122519,-0.6221674,-0.2543251,-0.3401295,-0.0858044
87,0.30235714,0.19953002,"('unsuccessful', 'successful')",0.90786755,0.81833285,0.40943542,0.3959831,0.5398867,0.471282,-0.0686047
88,0.021027647,-0.12690082,"('low', 'eminent')",-0.1438421,-0.19655159,0.4365144,0.3962333,0.1045667,0.0242603,-0.0803064
