,honeywell_male,honeywell_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
46,-0.6239878,-0.48498088,"('uncompetitive', 'competitive')",0.0860285,0.25406495,-1.0467181,-1.098607,-0.5282258,-0.4431743,0.0850515
47,-0.09174584,0.016634107,"('stupid', 'smart')",-0.2656008,-0.15581551,5.10684,5.1550303,1.5831645,1.6719495,0.088785
48,-0.57372904,-0.6000407,"('unintelligent', 'intelligent')",-0.20636064,-0.23101676,-0.006925354,-0.040458042,-0.2623383,-0.2905052,-0.0281669
49,-0.24190153,-0.084628925,"('unable', 'able')",-0.3815451,-0.2799776,-0.507406,-0.35570812,-0.3769509,-0.2401049,0.136846
50,-0.1678074,-0.02075514,"('clumsy', 'skillful')",-0.31505054,-0.3426126,0.010346867,-0.014104798,-0.1575037,-0.1258242,0.0316795
51,-0.82928944,-0.8694802,"('uneducated', 'educated')",0.6113938,0.5941398,0.26885945,0.18318632,0.0169879,-0.030718,-0.0477059
52,0.70552266,0.49594548,"('irrational', 'rational')",-0.21759784,-0.41444132,0.75372577,0.6493958,0.4138835,0.2436333,-0.1702502
53,-0.8143175,-0.8910094,"('uncreative', 'creative')",-0.21369061,-0.32894418,0.8711989,0.71912843,-0.0522697,-0.1669417,-0.114672
54,0.32111603,0.24962674,"('incapable', 'capable')",0.40625304,0.39676043,1.2195134,1.2325944,0.6489608,0.6263272,-0.0226336
55,-0.70989525,-0.5505127,"('incompetent', 'clever')",-0.59673953,-0.48701683,-0.58311933,-0.6261425,-0.629918,-0.5545573,0.0753607
56,-0.42066133,-0.3055383,"('impractical', 'practical')",0.74431616,0.804929,-0.7701214,-0.7017878,-0.1488222,-0.0674657,0.0813565
57,-1.2419721,-1.3452916,"('unimaginative', 'imaginative')",-0.17166579,-0.2346254,-2.4220183,-2.5118415,-1.2785521,-1.3639196,-0.0853675
58,-0.14129265,-0.22876436,"('undiscriminating', 'discriminating')",0.7428796,0.6222342,0.2501648,0.12365398,0.2839173,0.1723746,-0.1115427
59,0.7405664,0.6669375,"('foolish', 'wise')",0.06502408,0.06048564,0.6759097,0.71742505,0.4938334,0.4816161,-0.0122173
60,-0.60020196,-0.30647704,"('inefficient', 'efficient')",0.53310907,0.7409502,-0.96114403,-0.79962796,-0.3427456,-0.1217183,0.2210273
61,0.14968255,0.01897166,"('illogical', 'logical')",0.1678655,0.056630135,0.38304394,0.19548947,0.2335307,0.0903638,-0.1431669
62,0.043986626,0.2408151,"('incompetent', 'brilliant')",0.63163054,0.8193542,-0.4053194,-0.20403616,0.0900993,0.2853777,0.1952784
63,-0.7950439,-0.70413136,"('unperceptive', 'insightful')",0.7526488,0.84130144,0.51124865,0.56296664,0.1562845,0.2333789,0.0770944
64,-0.2240384,-0.19750534,"('shy', 'confident')",0.14823177,0.24676967,-6.6927547,-6.544058,-2.2561871,-2.1649311,0.091256
65,-1.0022025,-0.9672542,"('insecure', 'secure')",0.26698175,0.29191333,-0.6752015,-0.67747974,-0.4701408,-0.4509402,0.0192006
66,-0.35122108,-0.44525447,"('inactive', 'active')",1.0303802,0.91690034,1.2073412,1.1422986,0.6288335,0.5379815,-0.090852
67,0.19168739,0.20421952,"('doubtful', 'determined')",-0.023872007,0.037523102,-0.76052266,-0.64850616,-0.1975691,-0.1355879,0.0619812
68,-0.74781305,-0.7526577,"('dependent', 'independent')",0.01614488,-0.07329125,-0.75201213,-0.79330695,-0.4945601,-0.539752,-0.0451919
69,1.3701265,1.3445812,"('lazy', 'industrious')",1.4450313,1.4540945,-0.2318927,-0.13760227,0.8610884,0.8870245,0.0259361
70,-1.3524499,-1.2593565,"('lethargic', 'energetic')",0.2390571,0.36712593,0.30602324,0.3300443,-0.2691232,-0.1873954,0.0817278
71,1.0302439,1.0887965,"('diffident', 'self-confident')",0.6472425,0.6496481,0.56946516,0.55884385,0.7489839,0.7657628,0.0167789
72,-1.0677662,-1.1029133,"('unambitious', 'ambitious')",-0.15681867,-0.057785586,-1.0190493,-1.0402789,-0.7478781,-0.7336593,0.0142188
73,0.64690566,0.633899,"('helpless', 'self-reliant')",0.23405111,0.19280785,-2.8365383,-2.7632666,-0.6518605,-0.6455199,0.0063406
74,0.45599788,0.5667694,"('undedicated', 'dedicated')",0.69451547,0.72824943,0.1286307,0.059566695,0.4263813,0.4515285,0.0251472
75,-0.10448519,-0.18216652,"('meek', 'impulsive')",-0.14424905,-0.12190957,-0.21729654,-0.14767183,-0.1553436,-0.1505826,0.004761
76,-0.810249,-0.62151337,"('anxious', 'daring')",0.5902903,0.756913,-0.19525146,-0.06775858,-0.1384034,0.022547,0.1609504
77,-1.4725453,-1.3537419,"('unmotivated', 'motivated')",-0.55745286,-0.4143362,-1.5834532,-1.457609,-1.2044837,-1.075229,0.1292547
78,-0.3099278,-0.11378177,"('nonresilient', 'resilient')",0.31663007,0.42602453,0.09251295,0.16307281,0.0330717,0.1584385,0.1253668
79,-0.18940195,-0.22164096,"('wavering', 'unwavering')",-0.6024783,-0.7107831,0.18992797,0.19752903,-0.2006508,-0.244965,-0.0443142
80,0.07558389,0.038663037,"('dominated', 'dominating')",0.23679246,0.33727217,-1.3687644,-1.3384819,-0.3521293,-0.3208489,0.0312804
81,-1.0252383,-1.0757545,"('submissive', 'aggressive')",0.17083147,0.3091337,-1.441442,-1.3821423,-0.7652829,-0.7162544,0.0490285
82,-1.0068961,-0.91268325,"('poor', 'rich')",-1.0722754,-1.0183872,5.728378,5.6656494,1.2164021,1.2448597,0.0284576
83,-0.035703048,-0.032685585,"('powerless', 'powerful')",0.0580959,0.13564023,-1.0075718,-1.0027267,-0.328393,-0.299924,0.028469
84,0.37653843,0.33829114,"('inferior', 'superior')",0.48335883,0.42684525,0.8511778,0.77349675,0.5703584,0.5128777,-0.0574807
85,0.8655789,0.78430146,"('insignificant', 'prestigious')",-0.32338852,-0.4050899,0.9839191,0.96499527,0.5087032,0.4480689,-0.0606343
86,-0.8641389,-0.9885057,"('uninfluential', 'influential')",-0.052711517,-0.0967595,-0.39645424,-0.626564,-0.4377682,-0.5706097,-0.1328415
87,0.95908713,0.980077,"('unsuccessful', 'successful')",1.2850723,1.3152584,1.2003725,1.2179321,1.1481773,1.1710892,0.0229119
88,-0.11726672,-0.20942008,"('low', 'eminent')",-0.12374907,-0.22243196,0.049155466,0.038055796,-0.0639534,-0.1312654,-0.067312
