,discovery_male,discovery_female,tuple,inc_male,inc_female,average_male,average_female,female-male
71,0.6342007,0.6494377,"('diffident', 'self-confident')",1.0752623,1.0701317,0.8547315,0.8597847,0.0050532
72,1.2149094,1.3002383,"('unambitious', 'ambitious')",-0.84057295,-0.7527654,0.1871682,0.2737364,0.0865682
73,-0.43793178,-0.50582415,"('helpless', 'self-reliant')",-2.7599103,-2.766025,-1.5989211,-1.6359246,-0.0370035
74,-0.06164948,-0.051531456,"('undedicated', 'dedicated')",-0.26365012,-0.26112244,-0.1626498,-0.1563269,0.0063229
75,-1.452708,-1.42557,"('meek', 'impulsive')",-0.29090098,-0.14906779,-0.8718045,-0.7873189,0.0844856
76,0.5243944,0.6389176,"('anxious', 'daring')",-0.10581743,-0.016279187,0.2092885,0.3113192,0.1020307
77,1.2561617,1.2852153,"('unmotivated', 'motivated')",-0.593348,-0.5385486,0.3314068,0.3733333,0.0419265
78,0.60994226,0.59559244,"('nonresilient', 'resilient')",0.50004405,0.5208732,0.5549932,0.5582328,0.0032396
79,-0.99687684,-1.0453331,"('wavering', 'unwavering')",0.1843153,0.24026093,-0.4062808,-0.4025361,0.0037447
80,-0.09415316,-0.046332948,"('dominated', 'dominating')",-1.1951513,-1.1430271,-0.6446522,-0.59468,0.0499722
81,1.2290591,1.4167182,"('submissive', 'aggressive')",-0.8286294,-0.72433656,0.2002149,0.3461908,0.1459759
82,0.36803168,0.33286253,"('poor', 'rich')",5.490071,5.6466856,2.9290512,2.989774,0.0607228
83,0.49329683,0.51979935,"('powerless', 'powerful')",-0.37406635,-0.4069922,0.0596152,0.0564036,-0.0032116
84,0.611102,0.5023634,"('inferior', 'superior')",0.7991572,0.77504444,0.7051296,0.6387039,-0.0664257
85,-0.053942695,-0.12034942,"('insignificant', 'prestigious')",1.1806301,1.1128936,0.5633437,0.4962721,-0.0670716
86,1.063333,1.0599012,"('uninfluential', 'influential')",0.22436902,0.08019315,0.643851,0.5700472,-0.0738038
87,-0.14445151,-0.17332318,"('unsuccessful', 'successful')",1.0379375,1.0924622,0.446743,0.4595695,0.0128265
88,0.5248716,0.49089593,"('low', 'eminent')",0.4975175,0.5400108,0.5111945,0.5154533,0.0042588
