,activision_male,activision_female,tuple,blizzard_male,blizzard_female,inc_male,inc_female,average_male,average_female,female-male
19,-0.36239868,-0.38081902,"('inhospitable', 'hospitable')",-0.44339144,-0.41975403,-0.03266392,0.048296276,-0.2794847,-0.2507589,0.0287258
20,-0.6815124,-0.70362324,"('rough', 'thoughtful')",-0.47054523,-0.49223062,0.8993531,0.8645575,-0.0842349,-0.1104321,-0.0261972
21,-2.0873973,-2.1514568,"('immoral', 'moral')",-1.055261,-1.1646093,-1.03267,-1.0926105,-1.3917761,-1.4695589,-0.0777828
22,-2.2593887,-2.2453408,"('untrustworthy', 'trustworthy')",-1.1024648,-1.1784067,-1.1040372,-1.2410678,-1.4886303,-1.5549385,-0.0663082
23,-1.8680565,-1.9288962,"('insincere', 'sincere')",0.043734554,0.0011860579,4.364777,4.253105,0.8468184,0.7751317,-0.0716867
24,-1.5986232,-1.6438675,"('dishonest', 'honest')",0.11267778,0.058163293,0.013342859,-0.07839628,-0.4908675,-0.5547002,-0.0638327
25,0.75305456,0.6582153,"('egoistic', 'altruistic')",0.87232506,0.82971466,1.6619089,1.5942174,1.0957628,1.0273825,-0.0683803
26,0.45410877,0.38758695,"('hardhearted', 'benevolent')",1.4966534,1.4526255,1.1899523,1.05335,1.0469049,0.9645208,-0.0823841
27,-1.279645,-1.3640962,"('hardhearted', 'softhearted')",-0.9495729,-1.0603397,0.15882254,0.040880673,-0.6901318,-0.7945184,-0.1043866
28,-0.9046201,-1.0314705,"('disloyal', 'loyal')",0.16186576,0.093477875,0.7278253,0.5384623,-0.0049764,-0.1331768,-0.1282004
29,-0.019572817,-0.028738834,"('unfair', 'fair')",-0.88837963,-0.88381416,-0.58692384,-0.70629305,-0.4982921,-0.5396154,-0.0413233
30,-1.3494941,-1.3895044,"('intolerant', 'tolerant')",-0.119390905,-0.14025564,0.4846724,0.4551791,-0.3280708,-0.3581937,-0.0301229
31,0.24081656,0.31758854,"('evil', 'good')",-0.5284993,-0.3433642,-1.0169903,-1.0066969,-0.434891,-0.3441575,0.0907335
32,-0.9587177,-1.0246906,"('unkind', 'kind')",0.38666543,0.30616707,0.113271266,-0.037035543,-0.152927,-0.251853,-0.098926
33,0.70723367,0.6270941,"('wrong', 'right')",0.763541,0.7015629,-0.43499973,-0.4199088,0.3452583,0.302916,-0.0423423
34,-0.5087399,-0.45803145,"('mean', 'honorable')",-0.6729725,-0.60513294,5.057379,5.1394444,1.2918888,1.35876,0.0668712
35,2.5502627,2.4528196,"('corrupt', 'incorrupt')",0.4860245,0.4912822,0.57528335,0.59406143,1.2038569,1.1793877,-0.0244692
36,1.5534099,1.4364271,"('hostile', 'amicable')",0.025651848,-0.020093018,0.8230175,0.70005786,0.800693,0.705464,-0.095229
37,-0.93239844,-0.9817795,"('fake', 'genuine')",-0.9954831,-1.062861,-0.31944817,-0.35079354,-0.7491099,-0.798478,-0.0493681
38,-1.3498812,-1.3010925,"('untruthful', 'truthful')",-0.7768165,-0.75717026,-0.28027278,-0.2706856,-0.8023234,-0.7763162,0.0260072
39,-0.22837915,-0.221593,"('exploitative', 'cooperative')",0.99206156,1.0906029,0.12978478,0.18105793,0.2978224,0.3500226,0.0522002
40,0.0039571766,-0.04243445,"('stingy', 'generous')",-0.50957733,-0.53820133,-1.7480913,-1.8632152,-0.7512372,-0.814617,-0.0633798
41,-1.9424349,-1.9765313,"('unforgiving', 'forgiving')",-0.85654116,-0.9248932,-0.33796775,-0.43723643,-1.0456479,-1.1128869,-0.067239
42,-0.9962561,-0.9201432,"('unreliable', 'reliable')",-1.4598898,-1.4489758,-3.3561094,-3.3461325,-1.9374183,-1.9050838,0.0323345
43,-2.3376005,-2.2893586,"('irresponsible', 'responsible')",-0.23330697,-0.22757767,-0.10629699,-0.1515783,-0.8924015,-0.8895049,0.0028966
44,0.24785186,0.30149937,"('prejudiced', 'unprejudiced')",-2.1135454,-2.0058513,-1.1727645,-1.081362,-1.0128194,-0.9285713,0.0842481
45,-2.982585,-2.926878,"('incompetent', 'competent')",-1.4180974,-1.4468179,-1.1060597,-1.2459891,-1.8355807,-1.8732284,-0.0376477
46,-2.5705757,-2.5536458,"('uncompetitive', 'competitive')",-0.5887115,-0.7126521,-0.5687,-0.6928598,-1.2426624,-1.3197192,-0.0770568
47,-1.7751471,-1.6600802,"('stupid', 'smart')",-0.5448049,-0.509953,4.064853,4.2003827,0.5816337,0.6767832,0.0951495
48,-1.135283,-1.2441392,"('unintelligent', 'intelligent')",0.18241897,0.11034937,0.29194674,0.15680373,-0.2203058,-0.325662,-0.1053562
49,0.13229117,0.14442515,"('unable', 'able')",0.16592169,0.23516902,-0.1550842,-0.11105405,0.0477096,0.0895134,0.0418038
50,1.2828292,1.3205082,"('clumsy', 'skillful')",0.08606456,0.08150415,0.18081084,0.14292803,0.5165682,0.5149801,-0.0015881
51,-2.0546072,-2.1021113,"('uneducated', 'educated')",-1.3742391,-1.5100135,0.24217796,0.15889184,-1.0622228,-1.1510777,-0.0888549
52,0.7277103,0.616611,"('irrational', 'rational')",0.16040024,0.1691018,0.01299813,-0.09633137,0.3003695,0.2297938,-0.0705757
53,-0.54513395,-0.63477916,"('uncreative', 'creative')",1.3652513,1.2764504,1.3463662,1.1840167,0.7221611,0.6085626,-0.1135985
54,0.8499123,0.7568405,"('incapable', 'capable')",1.2029221,1.1348004,1.338458,1.2940106,1.1304309,1.0618838,-0.0685471
55,-2.6356642,-2.6541038,"('incompetent', 'clever')",-0.7314193,-0.80292094,-0.59548914,-0.68844074,-1.3208575,-1.3818218,-0.0609643
56,-1.7401636,-1.7168741,"('impractical', 'practical')",0.17690805,0.17970482,-0.53817135,-0.5723547,-0.7004756,-0.7031747,-0.0026991
57,-2.291723,-2.318842,"('unimaginative', 'imaginative')",-1.139911,-1.2324625,-2.2052877,-2.3470387,-1.878974,-1.9661144,-0.0871404
58,-0.7974389,-0.85569686,"('undiscriminating', 'discriminating')",-0.38351747,-0.5243292,0.021397937,-0.0615089,-0.3865195,-0.4805117,-0.0939922
59,1.2437565,1.2647406,"('foolish', 'wise')",0.657213,0.7285983,0.6841152,0.70860654,0.8616949,0.9006484,0.0389535
60,-1.7967577,-1.7821355,"('inefficient', 'efficient')",-0.81519,-0.86058146,-0.4542205,-0.47667903,-1.0220561,-1.0397987,-0.0177426
61,-1.1342617,-1.1994141,"('illogical', 'logical')",0.9555539,0.8580396,-0.07243261,-0.21965688,-0.0837135,-0.1870105,-0.103297
62,-2.2453682,-2.193633,"('incompetent', 'brilliant')",-0.8586518,-0.7803637,-0.8344189,-0.750267,-1.312813,-1.2414212,0.0713918
63,-1.806346,-1.7527428,"('unperceptive', 'insightful')",0.43063128,0.4152652,0.724663,0.7132171,-0.2170173,-0.2080868,0.0089305
64,-0.3968032,-0.41909897,"('shy', 'confident')",-0.81320685,-0.8358051,-5.392502,-5.448954,-2.2008373,-2.2346195,-0.0337822
65,-1.6816702,-1.698306,"('insecure', 'secure')",-0.51293546,-0.5534777,-0.5714122,-0.63398373,-0.922006,-0.9619225,-0.0399165
66,-0.29899964,-0.29677153,"('inactive', 'active')",-1.1323929,-1.1785744,0.45399615,0.51096356,-0.3257988,-0.3214608,0.004338
67,0.981004,0.99434453,"('doubtful', 'determined')",-0.3451612,-0.34527132,-0.5495855,-0.41919154,0.0287524,0.0766272,0.0478748
68,-0.37425143,-0.36920708,"('dependent', 'independent')",-1.1155632,-1.100287,-0.24192928,-0.24890879,-0.5772479,-0.572801,0.0044469
69,2.5569954,2.526468,"('lazy', 'industrious')",1.0239637,1.0834444,-0.28151917,-0.12114264,1.0998133,1.1629233,0.06311
70,-1.996633,-1.9441944,"('lethargic', 'energetic')",-1.497673,-1.5657791,0.024572223,0.013005763,-1.156578,-1.1656559,-0.0090779
71,0.49058598,0.48478606,"('diffident', 'self-confident')",2.009462,2.018985,0.35581115,0.3279255,0.9519531,0.9438988,-0.0080543
72,-1.1737579,-1.1771373,"('unambitious', 'ambitious')",-0.6702915,-0.7230538,-1.3605233,-1.3662053,-1.0681909,-1.0887988,-0.0206079
73,0.9667065,1.022123,"('helpless', 'self-reliant')",-0.6844137,-0.61625075,-2.8546956,-2.7764206,-0.8574676,-0.7901827,0.0672849
74,-1.4323676,-1.3885877,"('undedicated', 'dedicated')",0.15533446,0.14063028,0.030771563,-0.04747083,-0.4154205,-0.4318094,-0.0163889
75,1.4092437,1.4569552,"('meek', 'impulsive')",-0.48223647,-0.40902042,0.16654113,0.26739654,0.3645161,0.4384438,0.0739277
76,-1.5765042,-1.5540564,"('anxious', 'daring')",-0.92021143,-0.9801121,0.040185306,0.07130303,-0.8188434,-0.8209551,-0.0021117
77,-1.0970248,-1.155389,"('unmotivated', 'motivated')",-0.4358173,-0.5367725,-0.78517944,-0.8135904,-0.7726738,-0.8352506,-0.0625768
78,-1.2210703,-1.2019583,"('nonresilient', 'resilient')",0.3848919,0.3119179,0.46303555,0.4924616,-0.124381,-0.1325263,-0.0081453
79,0.96704555,0.95815283,"('wavering', 'unwavering')",-0.5253108,-0.47678173,0.25008273,0.2679273,0.2306058,0.2497661,0.0191603
80,-1.8905739,-1.8532895,"('dominated', 'dominating')",-0.9570566,-0.9527962,-1.8203924,-1.7433232,-1.5560077,-1.5164696,0.0395381
81,-2.174719,-2.1709762,"('submissive', 'aggressive')",-1.0394626,-1.1061267,-1.0972804,-1.0926656,-1.437154,-1.4565895,-0.0194355
82,-1.4096894,-1.3288124,"('poor', 'rich')",0.29626456,0.3179702,5.058136,5.0599117,1.3149037,1.3496898,0.0347861
83,-0.37529886,-0.38587582,"('powerless', 'powerful')",-0.33746082,-0.3393407,-1.1250726,-1.1701099,-0.6126107,-0.6317755,-0.0191648
84,1.0053463,0.9145425,"('inferior', 'superior')",1.1263635,1.0334841,1.3167909,1.3027458,1.1495002,1.0835908,-0.0659094
85,1.3436524,1.3323114,"('insignificant', 'prestigious')",0.9292078,0.9636552,0.93501157,0.97420603,1.0692906,1.0900575,0.0207669
86,-1.9182705,-2.0731552,"('uninfluential', 'influential')",0.91770905,0.7058002,-0.27671725,-0.5327187,-0.4257596,-0.6333579,-0.2075983
87,-0.48156998,-0.4528649,"('unsuccessful', 'successful')",-0.1595306,-0.20270728,0.29970002,0.36535758,-0.1138002,-0.0967382,0.017062
88,0.0028574485,-0.009423774,"('low', 'eminent')",0.3095783,0.30818772,-0.042966135,-0.11170164,0.0898232,0.0623541,-0.0274691
