,sunedison_male,sunedison_female,tuple,inc_male,inc_female,average_male,average_female,female-male
62,-0.00012008287,0.12938829,"('incompetent', 'brilliant')",0.121311136,0.34084433,0.0605955,0.2351163,0.1745208
63,-0.63188744,-0.5695807,"('unperceptive', 'insightful')",1.0009137,1.0882128,0.1845132,0.2593161,0.0748029
64,-0.05557114,-0.14846212,"('shy', 'confident')",-6.0737195,-6.2220883,-3.0646453,-3.1852753,-0.12063
65,0.69409835,0.61974514,"('insecure', 'secure')",-0.5018885,-0.44622576,0.0961049,0.0867597,-0.0093452
66,-1.5069426,-1.6416417,"('inactive', 'active')",0.3113448,0.28415734,-0.5977989,-0.6787422,-0.0809433
67,0.5988796,0.54066265,"('doubtful', 'determined')",-0.36542663,-0.31632483,0.1167265,0.1121689,-0.0045576
68,-0.16360153,-0.17976296,"('dependent', 'independent')",-0.61738026,-0.5755139,-0.3904909,-0.3776384,0.0128525
69,-0.5201881,-0.45838347,"('lazy', 'industrious')",-0.5721804,-0.58265036,-0.5461842,-0.5205169,0.0256673
70,0.21353953,0.3135735,"('lethargic', 'energetic')",0.78071153,0.7691643,0.4971255,0.5413689,0.0442434
71,-0.6685015,-0.6947487,"('diffident', 'self-confident')",0.22687769,0.25667974,-0.2208119,-0.2190345,0.0017774
72,-0.72021437,-0.67726356,"('unambitious', 'ambitious')",-0.7992196,-0.78324366,-0.759717,-0.7302536,0.0294634
73,0.8275013,0.8665827,"('helpless', 'self-reliant')",-2.3984203,-2.3919382,-0.7854595,-0.7626778,0.0227817
74,-0.46663082,-0.35259336,"('undedicated', 'dedicated')",0.11149997,0.0111670075,-0.1775654,-0.1707132,0.0068522
75,-0.35190836,-0.4148124,"('meek', 'impulsive')",-0.39634427,-0.34201097,-0.3741263,-0.3784117,-0.0042854
76,0.36859384,0.58629537,"('anxious', 'daring')",0.04856489,0.25781968,0.2085794,0.4220575,0.2134781
77,-0.44890848,-0.43003613,"('unmotivated', 'motivated')",-1.0106162,-0.96921045,-0.7297623,-0.6996233,0.030139
78,-1.3950534,-1.2316638,"('nonresilient', 'resilient')",0.036263883,0.08641484,-0.6793947,-0.5726245,0.1067702
79,-0.69777226,-0.727072,"('wavering', 'unwavering')",-0.25014418,-0.21982102,-0.4739582,-0.4734465,0.0005117
80,-0.23319219,-0.33142996,"('dominated', 'dominating')",-1.2712861,-1.2332991,-0.7522392,-0.7823645,-0.0301253
81,0.7133292,0.395814,"('submissive', 'aggressive')",-0.5525064,-0.5399413,0.0804114,-0.0720637,-0.1524751
82,-0.65459776,-0.61909884,"('poor', 'rich')",5.1605263,5.4297585,2.2529643,2.4053299,0.1523656
83,-0.030035665,-0.06403107,"('powerless', 'powerful')",-0.96080846,-1.0872947,-0.4954221,-0.5756629,-0.0802408
84,0.41431218,0.35000387,"('inferior', 'superior')",1.0072327,1.0083542,0.7107724,0.679179,-0.0315934
85,-0.8450098,-0.8050703,"('insignificant', 'prestigious')",0.5375147,0.57180744,-0.1537476,-0.1166314,0.0371162
86,-1.3080105,-1.4626098,"('uninfluential', 'influential')",0.03650014,-0.2508784,-0.6357552,-0.8567441,-0.2209889
87,-0.26158053,-0.51938003,"('unsuccessful', 'successful')",0.79865634,0.8300968,0.2685379,0.1553584,-0.1131795
88,-0.017306142,-0.092797786,"('low', 'eminent')",0.34669062,0.3171099,0.1646922,0.1121561,-0.0525361
