,avon_male,avon_female,tuple,products_male,products_female,inc_male,inc_female,average_male,average_female,female-male
35,-0.9581053,-0.96141624,"('corrupt', 'incorrupt')",-0.7670162,-0.85610425,-0.4029717,-0.52164704,-0.7093644,-0.7797225,-0.0703581
36,-1.5544524,-1.6124954,"('hostile', 'amicable')",-1.7833589,-1.9421761,-0.04271615,-0.18793301,-1.1268426,-1.2475348,-0.1206922
37,0.79636765,0.8181991,"('fake', 'genuine')",0.2889401,0.37135994,0.2202237,0.2283658,0.4351771,0.4726416,0.0374645
38,-0.15328689,-0.16947661,"('untruthful', 'truthful')",-0.3129799,-0.2182346,0.20106912,0.29701522,-0.0883992,-0.030232,0.0581672
39,0.9315193,0.9401523,"('exploitative', 'cooperative')",0.24566518,0.26404008,-0.22418554,-0.22325283,0.3176663,0.3269799,0.0093136
40,-0.50763595,-0.5514717,"('stingy', 'generous')",-0.002690373,0.045013223,-1.2952429,-1.4094539,-0.6018564,-0.6386375,-0.0367811
41,-0.14660913,-0.29662675,"('unforgiving', 'forgiving')",-0.28870276,-0.27891225,0.121365674,-0.0054079574,-0.1046487,-0.193649,-0.0890003
42,-0.51890934,-0.45415008,"('unreliable', 'reliable')",-0.24385487,-0.13563845,-2.8984332,-2.7955806,-1.2203991,-1.1284564,0.0919427
43,0.18094023,0.2583341,"('irresponsible', 'responsible')",-0.21680674,-0.065529466,0.34027135,0.3545028,0.1014683,0.1824358,0.0809675
44,-1.6633229,-1.6103036,"('prejudiced', 'unprejudiced')",-1.0155616,-1.0198534,-1.7365699,-1.7127959,-1.4718181,-1.4476509,0.0241672
45,0.3530468,0.27390394,"('incompetent', 'competent')",0.424987,0.573639,0.09962268,0.028650295,0.2925522,0.2920644,-0.0004878
46,1.0256853,1.0021231,"('uncompetitive', 'competitive')",0.9055676,1.0367029,-0.15677752,-0.1618296,0.5914918,0.6256655,0.0341737
47,0.8259443,0.85076874,"('stupid', 'smart')",0.6922053,0.7638025,5.2097826,5.2525673,2.242644,2.2890463,0.0464023
48,0.27865747,0.22382423,"('unintelligent', 'intelligent')",0.15967357,0.1555093,0.7423729,0.655317,0.393568,0.3448835,-0.0486845
49,0.3555149,0.41145235,"('unable', 'able')",0.032477688,0.09627986,-0.12921035,0.041231208,0.0862607,0.1829878,0.0967271
50,-1.0572646,-0.988616,"('clumsy', 'skillful')",-0.02334068,-0.015765991,0.05929646,0.08774557,-0.3404363,-0.3055455,0.0348908
51,-0.18217951,-0.2979833,"('uneducated', 'educated')",0.15379658,0.054274626,0.67197365,0.52298784,0.2145302,0.0930931,-0.1214371
52,-0.9561866,-1.1617341,"('irrational', 'rational')",-0.44479683,-0.6891862,-0.27654842,-0.32368788,-0.5591773,-0.7248694,-0.1656921
53,-0.6124456,-0.6015268,"('uncreative', 'creative')",-1.1382475,-1.1262989,0.5404812,0.4627019,-0.403404,-0.4217079,-0.0183039
54,-0.29778114,-0.3097087,"('incapable', 'capable')",-0.16747586,-0.16708371,0.78945464,0.9250102,0.1080659,0.1494059,0.04134
55,0.34267473,0.32006457,"('incompetent', 'clever')",0.34348145,0.41954613,0.20612122,0.15919,0.2974258,0.2996002,0.0021744
56,1.9007705,1.8882623,"('impractical', 'practical')",1.6922888,1.8030391,0.06024976,0.11740643,1.2177697,1.2695692,0.0517995
57,0.31817335,0.2613926,"('unimaginative', 'imaginative')",-0.93963593,-0.9244733,-2.3209865,-2.3898692,-0.9808164,-1.01765,-0.0368336
58,0.06607643,-0.035089046,"('undiscriminating', 'discriminating')",0.4142882,0.35864416,0.016279597,-0.075964734,0.1655481,0.0825301,-0.083018
59,0.08092311,0.024270125,"('foolish', 'wise')",-0.45513964,-0.5485954,-0.027568094,0.0337981,-0.1339282,-0.1635091,-0.0295809
60,1.1226721,1.1399456,"('inefficient', 'efficient')",1.5458117,1.6730893,0.12172268,0.1953569,0.9300688,1.0027973,0.0727285
61,0.38369372,0.21910074,"('illogical', 'logical')",-0.09441,-0.26454648,0.20533031,0.089184076,0.1648713,0.0145794,-0.1502919
62,0.5214916,0.57626605,"('incompetent', 'brilliant')",0.52001417,0.70317674,0.16016269,0.343538,0.4005562,0.5409936,0.1404374
63,-0.119858734,-0.11296485,"('unperceptive', 'insightful')",0.3606643,0.48421398,1.1222988,1.2052295,0.4543681,0.5254929,0.0711248
64,0.11577877,-0.007244058,"('shy', 'confident')",0.19956744,0.13068357,-5.995281,-5.9446507,-1.8933117,-1.9404038,-0.0470921
65,0.22058122,0.09611384,"('insecure', 'secure')",0.07022481,-0.045983307,-0.45148057,-0.45666066,-0.0535582,-0.13551,-0.0819518
66,-0.28209203,-0.25656372,"('inactive', 'active')",-0.7725524,-0.7940757,1.2512077,1.2624776,0.0655211,0.0706127,0.0050916
67,0.7021639,0.6177502,"('doubtful', 'determined')",0.5609223,0.49703136,-0.25216508,-0.24139385,0.3369737,0.2911293,-0.0458444
68,-0.37791437,-0.3875995,"('dependent', 'independent')",-0.44145876,-0.5053845,-0.21927461,-0.28550926,-0.3462159,-0.3928311,-0.0466152
69,-0.69704896,-0.7027763,"('lazy', 'industrious')",1.176535,1.098163,-0.124567784,-0.06280577,0.1183061,0.1108603,-0.0074458
70,0.51110923,0.6048926,"('lethargic', 'energetic')",-0.20225541,-0.029738922,0.6508924,0.7490649,0.3199154,0.4414062,0.1214908
71,1.7143507,1.7260065,"('diffident', 'self-confident')",0.60391986,0.6590422,0.30535626,0.28524303,0.8745423,0.8900972,0.0155549
72,0.68428606,0.77037853,"('unambitious', 'ambitious')",-0.8341051,-0.7866713,-1.2256802,-1.198996,-0.4584997,-0.4050962,0.0534035
73,1.4540108,1.5037361,"('helpless', 'self-reliant')",0.7108215,0.6465737,-3.148018,-3.0733538,-0.3277285,-0.3076813,0.0200472
74,1.5396136,1.550203,"('undedicated', 'dedicated')",0.74900645,0.8502564,0.05420908,0.017999547,0.780943,0.806153,0.02521
75,-0.7983373,-0.75838315,"('meek', 'impulsive')",-1.3345739,-1.319587,-0.25177914,-0.1941526,-0.7948968,-0.7573742,0.0375226
76,-0.23360404,-0.12824939,"('anxious', 'daring')",0.044268746,0.25276744,0.26865253,0.3573369,0.0264391,0.1606183,0.1341792
77,-1.1074712,-1.2064145,"('unmotivated', 'motivated')",0.17030355,0.15365392,-0.7700377,-0.6914836,-0.5690684,-0.5814147,-0.0123463
78,-0.13116531,0.012584694,"('nonresilient', 'resilient')",0.9768822,1.1072533,0.5303181,0.6285337,0.4586783,0.5827906,0.1241123
79,-0.6980829,-0.62288654,"('wavering', 'unwavering')",-1.087169,-1.0902565,0.12595806,0.18061703,-0.553098,-0.510842,0.042256
80,0.111127585,0.07156362,"('dominated', 'dominating')",0.7657106,0.8731647,-0.91814876,-0.8295782,-0.0137702,0.0383834,0.0521536
81,0.9583441,0.92209065,"('submissive', 'aggressive')",0.85264844,0.87562835,-0.19023004,-0.1442543,0.5402542,0.5511549,0.0109007
82,-0.6752847,-0.64046735,"('poor', 'rich')",-0.13099095,-0.10837911,5.897657,5.973281,1.697127,1.7414781,0.0443511
83,0.540795,0.3925321,"('powerless', 'powerful')",-0.27283996,-0.31201664,-0.9066445,-0.96785337,-0.2128965,-0.2957793,-0.0828828
84,1.228162,1.0831581,"('inferior', 'superior')",0.6132678,0.5068923,0.83487135,0.81887406,0.8921004,0.8029749,-0.0891255
85,-0.32454643,-0.39394516,"('insignificant', 'prestigious')",-0.45034525,-0.54721594,0.5460759,0.54865056,-0.0762719,-0.1308368,-0.0545649
86,1.2738883,1.1792948,"('uninfluential', 'influential')",-0.07838624,-0.10194955,0.2636316,0.095835745,0.4863779,0.3910604,-0.0953175
87,0.33078694,0.25669885,"('unsuccessful', 'successful')",0.92610687,0.9214214,0.8554064,0.9997362,0.7041001,0.7259521,0.021852
88,0.072513655,-0.030915782,"('low', 'eminent')",-0.1422142,-0.18304005,0.070125714,0.08592957,0.0001417,-0.0426754,-0.0428171
