,textron_male,textron_female,tuple,inc_male,inc_female,average_male,average_female,female-male
60,1.6965195,1.8193612,"('inefficient', 'efficient')",0.11326817,0.34101513,0.9048938,1.0801882,0.1752944
61,0.73443425,0.5681855,"('illogical', 'logical')",0.33179986,0.09978005,0.5331171,0.3339828,-0.1991343
62,0.5473165,0.7246744,"('incompetent', 'brilliant')",0.1186956,0.4012746,0.3330061,0.5629745,0.2299684
63,-0.091545805,-0.02686484,"('unperceptive', 'insightful')",0.84571826,0.9798876,0.3770862,0.4765114,0.0994252
64,0.18163776,0.18679693,"('shy', 'confident')",-6.2194357,-6.3786225,-3.018899,-3.0959127,-0.0770137
65,0.51865864,0.44167224,"('insecure', 'secure')",-0.49639264,-0.53960925,0.011133,-0.0489685,-0.0601015
66,-1.7824602,-1.8140529,"('inactive', 'active')",0.43205333,0.32710114,-0.6752034,-0.7434759,-0.0682725
67,0.73116875,0.7521437,"('doubtful', 'determined')",-0.48870078,-0.5117256,0.121234,0.120209,-0.001025
68,-0.10769,-0.156557,"('dependent', 'independent')",-0.08695632,-0.08827117,-0.0973232,-0.1224141,-0.0250909
69,-0.28496408,-0.29203334,"('lazy', 'industrious')",-0.37058374,-0.40005562,-0.3277739,-0.3460445,-0.0182706
70,0.06810572,0.19288313,"('lethargic', 'energetic')",0.2919219,0.33161908,0.1800138,0.2622511,0.0822373
71,-0.18688793,-0.14408872,"('diffident', 'self-confident')",0.27547884,0.24898194,0.0442955,0.0524466,0.0081511
72,-0.0812484,-0.09193187,"('unambitious', 'ambitious')",-0.7421473,-0.6594414,-0.4116979,-0.3756866,0.0360113
73,0.43285286,0.4200257,"('helpless', 'self-reliant')",-2.7471478,-2.7575245,-1.1571474,-1.1687493,-0.0116019
74,-0.16193739,-0.15879217,"('undedicated', 'dedicated')",0.1567845,-0.0016330574,-0.0025764,-0.0802126,-0.0776362
75,-0.5337018,-0.520025,"('meek', 'impulsive')",-0.18779558,-0.068418264,-0.3607487,-0.2942216,0.0665271
76,0.52361,0.71263576,"('anxious', 'daring')",-0.15165694,-0.024046946,0.1859765,0.3442944,0.1583179
77,0.038359877,0.07064442,"('unmotivated', 'motivated')",-0.8218516,-0.70361054,-0.3917459,-0.3164831,0.0752628
78,-0.056309126,0.07959649,"('nonresilient', 'resilient')",0.3241035,0.3709884,0.1338972,0.2252924,0.0913952
79,-2.0053189,-2.0245483,"('wavering', 'unwavering')",-0.30956078,-0.25987613,-1.1574398,-1.1422122,0.0152276
80,0.5730784,0.59316474,"('dominated', 'dominating')",-1.4849312,-1.4461875,-0.4559264,-0.4265114,0.029415
81,0.97457933,1.0445693,"('submissive', 'aggressive')",-0.6776953,-0.5279777,0.148442,0.2582958,0.1098538
82,-0.4271485,-0.42482677,"('poor', 'rich')",6.031681,6.2691283,2.8022664,2.9221509,0.1198845
83,0.4790067,0.44899362,"('powerless', 'powerful')",-0.8063433,-0.8652573,-0.1636683,-0.2081318,-0.0444635
84,0.61747676,0.6392815,"('inferior', 'superior')",1.0667374,1.0303746,0.8421071,0.8348281,-0.007279
85,-1.2179673,-1.2807664,"('insignificant', 'prestigious')",0.6552095,0.5661827,-0.2813789,-0.3572918,-0.0759129
86,-0.32291073,-0.5790244,"('uninfluential', 'influential')",0.31696182,0.03989645,-0.0029745,-0.269564,-0.2665895
87,-0.14697817,-0.14935806,"('unsuccessful', 'successful')",0.60989004,0.60253847,0.2314559,0.2265902,-0.0048657
88,-0.18278086,-0.25383288,"('low', 'eminent')",0.15209067,0.18829569,-0.0153451,-0.0327686,-0.0174235
