,condominium_male,condominium_female,tuple,average_male,average_female,female-male
41,-0.04354021,0.003895674,"('unforgiving', 'forgiving')",-0.0435402,0.0038957,0.0474359
42,-1.1552899,-0.9980224,"('unreliable', 'reliable')",-1.1552899,-0.9980224,0.1572675
43,0.53417265,0.5140135,"('irresponsible', 'responsible')",0.5341727,0.5140135,-0.0201592
44,-0.4003549,-0.33717144,"('prejudiced', 'unprejudiced')",-0.4003549,-0.3371714,0.0631835
45,-0.7919583,-0.69452906,"('incompetent', 'competent')",-0.7919583,-0.6945291,0.0974292
46,-1.3675778,-1.295073,"('uncompetitive', 'competitive')",-1.3675778,-1.295073,0.0725048
47,2.107116,2.025995,"('stupid', 'smart')",2.107116,2.025995,-0.081121
48,-0.37150103,-0.47301495,"('unintelligent', 'intelligent')",-0.371501,-0.473015,-0.101514
49,-0.77968305,-0.6824415,"('unable', 'able')",-0.7796831,-0.6824415,0.0972416
50,-0.3984844,-0.4079937,"('clumsy', 'skillful')",-0.3984844,-0.4079937,-0.0095093
51,-0.5743785,-0.66336393,"('uneducated', 'educated')",-0.5743785,-0.6633639,-0.0889854
52,0.34646142,0.22290862,"('irrational', 'rational')",0.3464614,0.2229086,-0.1235528
53,0.46287987,0.42453417,"('uncreative', 'creative')",0.4628799,0.4245342,-0.0383457
54,1.0688059,1.0279205,"('incapable', 'capable')",1.0688059,1.0279205,-0.0408854
55,-0.7760511,-0.7136241,"('incompetent', 'clever')",-0.7760511,-0.7136241,0.062427
56,-0.26611453,-0.2531382,"('impractical', 'practical')",-0.2661145,-0.2531382,0.0129763
57,-1.1570185,-1.0941778,"('unimaginative', 'imaginative')",-1.1570185,-1.0941778,0.0628407
58,0.3417968,0.3551515,"('undiscriminating', 'discriminating')",0.3417968,0.3551515,0.0133547
59,0.27309486,0.19590923,"('foolish', 'wise')",0.2730949,0.1959092,-0.0771857
60,-0.78681606,-0.74717975,"('inefficient', 'efficient')",-0.7868161,-0.7471797,0.0396364
61,-0.05789386,-0.12975653,"('illogical', 'logical')",-0.0578939,-0.1297565,-0.0718626
62,-0.0029341774,0.06441303,"('incompetent', 'brilliant')",-0.0029342,0.064413,0.0673472
63,-0.19402044,-0.1948645,"('unperceptive', 'insightful')",-0.1940204,-0.1948645,-0.0008441
64,-2.6129355,-2.4990888,"('shy', 'confident')",-2.6129355,-2.4990888,0.1138467
65,-1.3774827,-1.3836714,"('insecure', 'secure')",-1.3774827,-1.3836714,-0.0061887
66,0.9543699,0.8554861,"('inactive', 'active')",0.9543699,0.8554861,-0.0988838
67,0.8073612,0.7653815,"('doubtful', 'determined')",0.8073612,0.7653815,-0.0419797
68,-1.3096721,-1.3575131,"('dependent', 'independent')",-1.3096721,-1.3575131,-0.047841
69,0.71052015,0.70512456,"('lazy', 'industrious')",0.7105201,0.7051246,-0.0053955
70,-0.19840047,-0.18942538,"('lethargic', 'energetic')",-0.1984005,-0.1894254,0.0089751
71,1.0318447,1.0382814,"('diffident', 'self-confident')",1.0318447,1.0382814,0.0064367
72,0.38846603,0.30879647,"('unambitious', 'ambitious')",0.388466,0.3087965,-0.0796695
73,-0.45376563,-0.3763021,"('helpless', 'self-reliant')",-0.4537656,-0.3763021,0.0774635
74,-1.1593446,-1.193059,"('undedicated', 'dedicated')",-1.1593446,-1.193059,-0.0337144
75,-0.8544669,-0.80816233,"('meek', 'impulsive')",-0.8544669,-0.8081623,0.0463046
76,0.051748537,0.07701883,"('anxious', 'daring')",0.0517485,0.0770188,0.0252703
77,-1.18449,-1.1350213,"('unmotivated', 'motivated')",-1.18449,-1.1350213,0.0494687
78,0.93382585,1.038437,"('nonresilient', 'resilient')",0.9338259,1.038437,0.1046111
79,0.6273084,0.6038751,"('wavering', 'unwavering')",0.6273084,0.6038751,-0.0234333
80,-0.7256433,-0.8205761,"('dominated', 'dominating')",-0.7256433,-0.8205761,-0.0949328
81,-1.881879,-1.9713165,"('submissive', 'aggressive')",-1.881879,-1.9713165,-0.0894375
82,1.4540473,1.4681796,"('poor', 'rich')",1.4540473,1.4681796,0.0141323
83,0.3317145,0.3282618,"('powerless', 'powerful')",0.3317145,0.3282618,-0.0034527
84,-0.50634456,-0.5784206,"('inferior', 'superior')",-0.5063446,-0.5784206,-0.072076
85,1.4713787,1.4394325,"('insignificant', 'prestigious')",1.4713787,1.4394325,-0.0319462
86,-1.1590341,-1.2655326,"('uninfluential', 'influential')",-1.1590341,-1.2655326,-0.1064985
87,0.7217581,0.6663787,"('unsuccessful', 'successful')",0.7217581,0.6663787,-0.0553794
88,-1.8702302,-1.9232662,"('low', 'eminent')",-1.8702302,-1.9232662,-0.053036
