,udr_male,udr_female,tuple,inc_male,inc_female,average_male,average_female,female-male
59,-0.04614446,-0.10500875,"('foolish', 'wise')",0.12841898,0.15535377,0.0411373,0.0251725,-0.0159648
60,0.67441434,0.9379354,"('inefficient', 'efficient')",-0.405056,-0.12875992,0.1346792,0.4045877,0.2699085
61,0.16147335,0.022241354,"('illogical', 'logical')",0.53724635,0.37975648,0.3493598,0.2009989,-0.1483609
62,1.1550925,1.3427327,"('incompetent', 'brilliant')",0.3003431,0.48914525,0.7277178,0.915939,0.1882212
63,0.24387196,0.31290823,"('unperceptive', 'insightful')",0.67076254,0.79496574,0.4573172,0.553937,0.0966198
64,-0.20864385,-0.23076299,"('shy', 'confident')",-6.979097,-7.003971,-3.5938704,-3.617367,-0.0234966
65,0.29700395,0.3567018,"('insecure', 'secure')",-0.47765613,-0.45888424,-0.0903261,-0.0510912,0.0392349
66,-0.7806897,-0.95551217,"('inactive', 'active')",0.7543,0.67767984,-0.0131949,-0.1389162,-0.1257213
67,1.1128707,1.1210585,"('doubtful', 'determined')",-0.47957334,-0.32357123,0.3166487,0.3987436,0.0820949
68,-0.5251107,-0.5538309,"('dependent', 'independent')",-0.68369395,-0.6990055,-0.6044023,-0.6264182,-0.0220159
69,-0.35437453,-0.5450499,"('lazy', 'industrious')",-0.76509243,-0.8210719,-0.5597335,-0.6830609,-0.1233274
70,0.9457865,0.963081,"('lethargic', 'energetic')",1.05455,1.0694724,1.0001683,1.0162767,0.0161084
71,-0.49492112,-0.6099448,"('diffident', 'self-confident')",0.14532016,0.12332344,-0.1748005,-0.2433107,-0.0685102
72,0.041553877,0.11159354,"('unambitious', 'ambitious')",-0.26362526,-0.26860994,-0.1110357,-0.0785082,0.0325275
73,0.63240373,0.61823195,"('helpless', 'self-reliant')",-2.9361558,-2.936653,-1.151876,-1.1592104,-0.0073344
74,0.65347445,0.5914649,"('undedicated', 'dedicated')",0.23559897,0.23291914,0.4445367,0.412192,-0.0323447
75,-0.6844254,-0.8217089,"('meek', 'impulsive')",-0.19635296,-0.18992893,-0.4403892,-0.5058189,-0.0654297
76,0.6804364,0.84171516,"('anxious', 'daring')",-0.20511484,0.005864322,0.2376608,0.4237897,0.1861289
77,-0.7245597,-0.62026805,"('unmotivated', 'motivated')",-1.1278397,-1.0115169,-0.9261997,-0.8158925,0.1103072
78,-1.0003824,-0.972094,"('nonresilient', 'resilient')",-0.33872592,-0.29623076,-0.6695542,-0.6341624,0.0353918
79,-1.0776405,-1.3356917,"('wavering', 'unwavering')",0.0062193517,-0.052442282,-0.5357106,-0.694067,-0.1583564
80,0.95277536,0.94020855,"('dominated', 'dominating')",-0.9575336,-0.9564982,-0.0023791,-0.0081448,-0.0057657
81,0.9959607,1.1397378,"('submissive', 'aggressive')",-0.9065237,-0.7736242,0.0447185,0.1830568,0.1383383
82,-0.10428407,-0.07195367,"('poor', 'rich')",6.128322,6.210995,3.0120189,3.0695207,0.0575018
83,-0.2578657,-0.24594447,"('powerless', 'powerful')",-0.9291843,-0.943755,-0.593525,-0.5948497,-0.0013247
84,-0.11259249,-0.1988245,"('inferior', 'superior')",0.52810764,0.48397398,0.2077576,0.1425747,-0.0651829
85,-1.2377238,-1.2864776,"('insignificant', 'prestigious')",0.39184362,0.42997593,-0.4229401,-0.4282508,-0.0053107
86,0.097848624,-0.018486734,"('uninfluential', 'influential')",0.38652834,0.27075055,0.2421885,0.1261319,-0.1160566
87,0.47351795,0.38317022,"('unsuccessful', 'successful')",0.75910264,0.79250395,0.6163103,0.5878371,-0.0284732
88,-0.19692041,-0.35661432,"('low', 'eminent')",0.31513208,0.33843648,0.0591058,-0.0090889,-0.0681947
