,mgm_male,mgm_female,tuple,resorts_male,resorts_female,international_male,international_female,average_male,average_female,female-male
25,0.047380563,0.07954584,"('egoistic', 'altruistic')",1.2868453,1.2787256,0.5212716,0.42912185,0.6184992,0.5957978,-0.0227014
26,1.1829643,1.0848918,"('hardhearted', 'benevolent')",1.6685102,1.765573,0.5775634,0.5035268,1.1430127,1.1179972,-0.0250155
27,0.24265014,0.23514354,"('hardhearted', 'softhearted')",0.10869306,0.11200062,0.62825745,0.4630708,0.3265336,0.2700717,-0.0564619
28,0.13155834,-0.0014625266,"('disloyal', 'loyal')",-0.37565958,-0.39642346,0.47724134,0.21705952,0.0777134,-0.0602755,-0.1379889
29,-0.35867932,-0.3465724,"('unfair', 'fair')",0.26531094,0.29806417,-1.0488192,-1.1806544,-0.3807292,-0.4097209,-0.0289917
30,1.5571129,1.4343408,"('intolerant', 'tolerant')",0.6771629,0.6419212,-0.05527992,-0.19783352,0.7263319,0.6261428,-0.1001891
31,-1.6569653,-1.6211694,"('evil', 'good')",0.1545694,0.24239618,-2.2757823,-2.3034418,-1.2593927,-1.227405,0.0319877
32,1.2716907,1.161005,"('unkind', 'kind')",0.48446444,0.40246123,0.15925303,-0.03273064,0.6384694,0.5102452,-0.1282242
33,1.0630623,0.98178303,"('wrong', 'right')",1.5778037,1.4975835,-0.48940668,-0.54318726,0.7171532,0.6453931,-0.0717601
34,-0.068423666,-0.011822311,"('mean', 'honorable')",-0.10042915,-0.10558785,6.1657157,6.1528306,1.9989543,2.0118068,0.0128525
35,-1.5308613,-1.4845562,"('corrupt', 'incorrupt')",0.14834268,0.12761544,-0.6603892,-0.7524955,-0.6809692,-0.7031454,-0.0221762
36,-0.44835895,-0.44709143,"('hostile', 'amicable')",1.2506077,1.2740399,0.55589056,0.5115092,0.4527131,0.4461525,-0.0065606
37,-0.3870511,-0.4753313,"('fake', 'genuine')",-1.6259592,-1.7345833,-0.067281306,-0.13738894,-0.6934305,-0.7824345,-0.089004
38,0.4949041,0.5111452,"('untruthful', 'truthful')",-0.21362583,-0.24299754,0.9617995,0.92226034,0.4143593,0.3968027,-0.0175566
39,0.24812111,0.29689306,"('exploitative', 'cooperative')",0.49352512,0.5300087,-0.23164584,-0.3608238,0.1700001,0.1553593,-0.0146408
40,1.054494,0.9865115,"('stingy', 'generous')",1.049616,1.044438,-2.3351715,-2.2685888,-0.0770205,-0.0792131,-0.0021926
41,0.8076183,0.7724278,"('unforgiving', 'forgiving')",0.6800165,0.6645094,-0.092852436,-0.111686975,0.4649275,0.4417501,-0.0231774
42,0.90725684,0.9068442,"('unreliable', 'reliable')",0.51378995,0.49963745,-3.0764747,-3.0079665,-0.5518093,-0.5338283,0.017981
43,0.68901515,0.62302554,"('irresponsible', 'responsible')",-0.7040145,-0.69659656,0.33379635,0.27062494,0.1062657,0.0656846,-0.0405811
44,-1.4834322,-1.3669494,"('prejudiced', 'unprejudiced')",-0.55734986,-0.4970494,-0.75725555,-0.66638803,-0.9326792,-0.8434623,0.0892169
45,-0.94611245,-0.9976043,"('incompetent', 'competent')",-1.6951752,-1.6100048,-0.48563462,-0.48015562,-1.0423074,-1.0292549,0.0130525
46,0.8737753,0.8309409,"('uncompetitive', 'competitive')",-0.62639844,-0.5757178,0.81457406,0.9820281,0.3539836,0.4124171,0.0584335
47,0.04062018,-0.04526054,"('stupid', 'smart')",-0.30319074,-0.25850242,5.2756705,5.1786976,1.6710334,1.6249782,-0.0460552
48,1.0003836,0.8757595,"('unintelligent', 'intelligent')",-0.32507175,-0.3680981,0.37266803,0.3212545,0.3493266,0.2763053,-0.0730213
49,-0.74559045,-0.7543344,"('unable', 'able')",-1.0454943,-1.0338705,-0.3868614,-0.3073167,-0.725982,-0.6985072,0.0274748
50,-0.47608572,-0.47640553,"('clumsy', 'skillful')",0.25531533,0.22140877,0.2197834,0.15439117,-0.000329,-0.0335352,-0.0332062
51,-0.04920115,-0.21288553,"('uneducated', 'educated')",-0.38932717,-0.5133597,0.940499,0.8623696,0.1673235,0.0453748,-0.1219487
52,0.35806584,0.36228338,"('irrational', 'rational')",1.1698062,1.136702,-0.7273791,-0.8694057,0.266831,0.2098599,-0.0569711
53,1.5225369,1.4324625,"('uncreative', 'creative')",1.9443442,2.021713,0.6529519,0.5782945,1.3732777,1.3441566,-0.0291211
54,0.29874545,0.2660055,"('incapable', 'capable')",0.9753074,0.9486801,1.0142472,1.0713732,0.7627667,0.7620196,-0.0007471
55,0.77324617,0.70127416,"('incompetent', 'clever')",-0.79988134,-0.7928889,-0.24120083,-0.20999953,-0.0892787,-0.1005381,-0.0112594
56,1.099129,0.9739518,"('impractical', 'practical')",-0.74687225,-0.818607,-0.122203745,-0.11869141,0.0766843,0.0122178,-0.0644665
57,0.32574442,0.2528183,"('unimaginative', 'imaginative')",-0.8176128,-0.8211268,-3.3064551,-3.238248,-1.2661079,-1.2688522,-0.0027443
58,0.951445,0.9258983,"('undiscriminating', 'discriminating')",0.3206178,0.32248312,-0.3225806,-0.41042346,0.3164941,0.2793193,-0.0371748
59,-0.14010164,-0.09107591,"('foolish', 'wise')",0.89605576,0.9223589,-0.41752574,-0.46898386,0.1128095,0.1207664,0.0079569
60,1.4592456,1.4152793,"('inefficient', 'efficient')",-0.6694497,-0.7293928,0.63886994,0.6752101,0.476222,0.4536989,-0.0225231
61,1.6942245,1.6636641,"('illogical', 'logical')",0.94747293,0.8898889,0.6579406,0.5989041,1.0998793,1.0508191,-0.0490602
62,0.8711625,0.9138294,"('incompetent', 'brilliant')",-0.35110202,-0.33026978,0.30612156,0.38759154,0.275394,0.3237171,0.0483231
63,0.7093565,0.6889309,"('unperceptive', 'insightful')",-0.38503033,-0.39907372,1.5257233,1.5778509,0.6166832,0.6225694,0.0058862
64,0.109536454,0.08150582,"('shy', 'confident')",0.06570525,0.0018099286,-6.1355877,-6.009357,-1.9867821,-1.975347,0.0114351
65,0.6663381,0.66935116,"('insecure', 'secure')",0.056292348,0.05257801,0.21771376,0.26605147,0.3134481,0.3293269,0.0158788
66,0.074103065,0.08421947,"('inactive', 'active')",0.7895275,0.80437857,1.6617525,1.7149808,0.8417943,0.8678596,0.0260653
67,-0.6060124,-0.668019,"('doubtful', 'determined')",-1.297471,-1.3890935,-0.25135383,-0.2114233,-0.718279,-0.7561786,-0.0378996
68,-0.4274183,-0.5643704,"('dependent', 'independent')",-1.45868,-1.5356226,0.5795583,0.6259031,-0.4355133,-0.4913633,-0.05585
69,-0.6456892,-0.55582255,"('lazy', 'industrious')",1.3639212,1.3595991,-0.76060975,-0.71812814,-0.0141259,0.0285495,0.0426754
70,0.2204062,0.21906044,"('lethargic', 'energetic')",-1.4997312,-1.4814445,0.6836455,0.74578154,-0.1985598,-0.1722008,0.026359
71,0.86712325,0.86992824,"('diffident', 'self-confident')",2.0508914,2.0878313,0.6168596,0.6302035,1.1782914,1.1959876,0.0176962
72,1.1062373,1.1366018,"('unambitious', 'ambitious')",0.45360833,0.43796417,-0.8684249,-0.9309133,0.2304736,0.2145509,-0.0159227
73,0.1386622,0.14397195,"('helpless', 'self-reliant')",-0.058740664,-0.12409319,-5.070498,-4.983832,-1.6635254,-1.654651,0.0088744
74,0.84079015,0.84434366,"('undedicated', 'dedicated')",-0.46549892,-0.36879417,-0.36017036,-0.37951875,0.0050403,0.0320102,0.0269699
75,-1.7889132,-1.6768969,"('meek', 'impulsive')",-0.7284304,-0.6932189,-0.22775814,-0.09237777,-0.9150339,-0.8208311,0.0942028
76,1.6084001,1.6283697,"('anxious', 'daring')",-0.17677093,-0.1306375,0.9867656,1.0919417,0.8061316,0.8632247,0.0570931
77,-0.36019242,-0.40059865,"('unmotivated', 'motivated')",-0.28916764,-0.26795197,-0.6545277,-0.48131505,-0.4346293,-0.3832885,0.0513408
78,0.14353882,0.16886322,"('nonresilient', 'resilient')",0.96526617,1.014441,1.4175345,1.5790453,0.8421132,0.9207832,0.07867
79,-0.7897646,-0.7492799,"('wavering', 'unwavering')",-0.2692498,-0.26709664,0.4987543,0.50574625,-0.1867534,-0.1702101,0.0165433
80,-0.45738834,-0.46533108,"('dominated', 'dominating')",-1.3581866,-1.3757508,-0.31862158,-0.22506887,-0.7113988,-0.6887169,0.0226819
81,-0.7238717,-0.8488644,"('submissive', 'aggressive')",-2.152617,-2.20013,-0.16541749,0.0025802255,-1.0139687,-1.0154714,-0.0015027
82,0.30671737,0.2765715,"('poor', 'rich')",0.38212615,0.43916136,5.8795447,5.779669,2.1894627,2.165134,-0.0243287
83,0.6892952,0.55850464,"('powerless', 'powerful')",0.31317008,0.27127382,-0.645001,-0.7131846,0.1191548,0.0388646,-0.0802902
84,0.49431947,0.46999702,"('inferior', 'superior')",-0.4639948,-0.49789333,0.29993576,0.3333631,0.1100868,0.1018223,-0.0082645
85,0.7055775,0.7808955,"('insignificant', 'prestigious')",3.0374808,3.0742733,-0.32071793,-0.2967753,1.1407801,1.1861312,0.0453511
86,0.6749449,0.4829083,"('uninfluential', 'influential')",-1.289433,-1.392922,-0.3797281,-0.42748937,-0.3314054,-0.4458344,-0.114429
87,-0.0070631504,0.09732483,"('unsuccessful', 'successful')",0.93624115,0.9705206,0.9325566,1.2191657,0.6205782,0.762337,0.1417588
88,0.12604368,0.05846866,"('low', 'eminent')",0.25699234,0.24996938,-0.23466729,-0.2907271,0.0494562,0.0059036,-0.0435526
