,trustee_male,trustee_female,tuple,average_male,average_female,female-male
64,-5.177756,-4.9858313,"('shy', 'confident')",-5.1777558,-4.9858313,0.1919245
65,1.5827651,1.5881145,"('insecure', 'secure')",1.5827651,1.5881145,0.0053494
66,-0.13073371,-0.20902702,"('inactive', 'active')",-0.1307337,-0.209027,-0.0782933
67,-0.335434,-0.27760798,"('doubtful', 'determined')",-0.335434,-0.277608,0.057826
68,-1.2032427,-1.2639164,"('dependent', 'independent')",-1.2032427,-1.2639164,-0.0606737
69,-2.5535078,-2.5305216,"('lazy', 'industrious')",-2.5535078,-2.5305216,0.0229862
70,2.1786842,2.2376287,"('lethargic', 'energetic')",2.1786842,2.2376287,0.0589445
71,-0.181086,-0.03511281,"('diffident', 'self-confident')",-0.181086,-0.0351128,0.1459732
72,1.1646574,1.2624418,"('unambitious', 'ambitious')",1.1646574,1.2624418,0.0977844
73,-3.7667854,-3.5685837,"('helpless', 'self-reliant')",-3.7667854,-3.5685837,0.1982017
74,0.46219835,0.4085603,"('undedicated', 'dedicated')",0.4621983,0.4085603,-0.053638
75,-1.0093652,-0.9165867,"('meek', 'impulsive')",-1.0093652,-0.9165867,0.0927785
76,0.69092596,0.7251882,"('anxious', 'daring')",0.690926,0.7251882,0.0342622
77,-0.40116632,-0.23257044,"('unmotivated', 'motivated')",-0.4011663,-0.2325704,0.1685959
78,-0.4803785,-0.5145614,"('nonresilient', 'resilient')",-0.4803785,-0.5145614,-0.0341829
79,-0.691485,-0.92071205,"('wavering', 'unwavering')",-0.691485,-0.9207121,-0.2292271
80,0.9020533,0.8834243,"('dominated', 'dominating')",0.9020533,0.8834243,-0.018629
81,1.0888993,1.1619709,"('submissive', 'aggressive')",1.0888993,1.1619709,0.0730716
82,6.020737,5.9926567,"('poor', 'rich')",6.0207372,5.9926567,-0.0280805
83,0.16157122,0.14810471,"('powerless', 'powerful')",0.1615712,0.1481047,-0.0134665
84,0.16229057,0.04450091,"('inferior', 'superior')",0.1622906,0.0445009,-0.1177897
85,-1.8943216,-2.0317316,"('insignificant', 'prestigious')",-1.8943216,-2.0317316,-0.13741
86,1.1246201,0.9881116,"('uninfluential', 'influential')",1.1246201,0.9881116,-0.1365085
87,-0.30850554,-0.18670689,"('unsuccessful', 'successful')",-0.3085055,-0.1867069,0.1217986
88,0.29185775,0.29860452,"('low', 'eminent')",0.2918577,0.2986045,0.0067468
