,mbia_male,mbia_female,tuple,inc_male,inc_female,average_male,average_female,female-male
29,0.17541412,0.13944247,"('unfair', 'fair')",-0.5272456,-0.67763686,-0.1759157,-0.2690972,-0.0931815
30,1.9961158,1.981984,"('intolerant', 'tolerant')",1.9053901,1.897697,1.950753,1.9398406,-0.0109124
31,-1.6305577,-1.5102183,"('evil', 'good')",-0.97310066,-1.072654,-1.3018291,-1.2914362,0.0103929
32,1.1544222,1.0629,"('unkind', 'kind')",1.0765901,0.9536416,1.1155062,1.0082707,-0.1072355
33,-0.2566,-0.327545,"('wrong', 'right')",-0.57629526,-0.6848649,-0.4164476,-0.506205,-0.0897574
34,-0.042643305,0.18418975,"('mean', 'honorable')",5.7923675,6.018723,2.8748622,3.1014564,0.2265942
35,-1.0823743,-1.2463557,"('corrupt', 'incorrupt')",-0.13952857,-0.27056542,-0.6109514,-0.7584605,-0.1475091
36,-1.4438679,-1.4928015,"('hostile', 'amicable')",0.32797036,0.09784524,-0.5579488,-0.6974782,-0.1395294
37,-0.03749404,-0.042944606,"('fake', 'genuine')",0.047842212,0.08206114,0.0051741,0.0195583,0.0143842
38,0.19044808,0.26401547,"('untruthful', 'truthful')",0.121980116,0.20826553,0.1562141,0.2361405,0.0799264
39,1.6130985,1.5060196,"('exploitative', 'cooperative')",0.021777024,0.034589767,0.8174378,0.7703047,-0.0471331
40,0.28513318,0.34419855,"('stingy', 'generous')",-1.9536226,-2.0583422,-0.8342447,-0.8570718,-0.0228271
41,0.63301826,0.78478414,"('unforgiving', 'forgiving')",0.35836273,0.26439625,0.4956905,0.5245902,0.0288997
42,1.2110313,1.3121212,"('unreliable', 'reliable')",-2.9667256,-2.8740258,-0.8778471,-0.7809523,0.0968948
43,0.8478205,0.9919301,"('irresponsible', 'responsible')",0.4840569,0.53553003,0.6659387,0.76373,0.0977913
44,-0.23987779,-0.2548131,"('prejudiced', 'unprejudiced')",-1.4783144,-1.4252746,-0.8590961,-0.8400438,0.0190523
45,0.70842767,0.93897873,"('incompetent', 'competent')",0.116147906,0.15090397,0.4122878,0.5449414,0.1326536
46,0.53747123,0.6806555,"('uncompetitive', 'competitive')",-0.56891316,-0.5441976,-0.015721,0.0682289,0.0839499
47,0.67446595,0.74121,"('stupid', 'smart')",5.3576865,5.5680437,3.0160763,3.1546268,0.1385505
48,0.52023304,0.62801456,"('unintelligent', 'intelligent')",0.7976033,0.8008166,0.6589181,0.7144156,0.0554975
49,-0.48887464,-0.31813335,"('unable', 'able')",-0.1271353,0.011346489,-0.308005,-0.1533934,0.1546116
50,0.17595084,0.22672987,"('clumsy', 'skillful')",0.12255647,0.16890626,0.1492537,0.1978181,0.0485644
51,0.49652582,0.3432407,"('uneducated', 'educated')",0.5900887,0.51541007,0.5433073,0.4293254,-0.1139819
52,-0.14254007,-0.43206736,"('irrational', 'rational')",0.3208874,0.12665036,0.0891737,-0.1527085,-0.2418822
53,-0.9260846,-0.96141094,"('uncreative', 'creative')",0.7588042,0.7138311,-0.0836402,-0.1237899,-0.0401497
54,0.09145641,-0.05985201,"('incapable', 'capable')",1.195092,1.2140008,0.6432742,0.5770744,-0.0661998
55,0.91559374,1.0835066,"('incompetent', 'clever')",0.08465418,0.16099201,0.500124,0.6222493,0.1221253
56,1.3818604,1.4490927,"('impractical', 'practical')",0.54132146,0.55081064,0.9615909,0.9999517,0.0383608
57,-0.26863036,-0.23057412,"('unimaginative', 'imaginative')",-2.2203927,-2.329037,-1.2445115,-1.2798055,-0.035294
58,-0.24681728,-0.21081333,"('undiscriminating', 'discriminating')",0.0900936,0.06548496,-0.0783618,-0.0726642,0.0056976
59,0.4819881,0.41176277,"('foolish', 'wise')",0.39194298,0.37382784,0.4369655,0.3927953,-0.0441702
60,1.9480186,2.049759,"('inefficient', 'efficient')",0.031992823,0.2245831,0.9900057,1.137171,0.1471653
61,0.6074293,0.3996773,"('illogical', 'logical')",0.38143277,0.22796598,0.494431,0.3138216,-0.1806094
62,1.5908543,1.7523229,"('incompetent', 'brilliant')",0.504701,0.71078485,1.0477777,1.2315539,0.1837762
63,0.99841255,1.1866208,"('unperceptive', 'insightful')",0.8775393,1.0156856,0.9379759,1.1011531,0.1631772
64,0.64777106,0.55288625,"('shy', 'confident')",-6.48608,-6.5969567,-2.9191546,-3.0220351,-0.1028805
65,0.8520458,0.80153984,"('insecure', 'secure')",-0.6589178,-0.6491222,0.096564,0.0762088,-0.0203552
66,-1.3398668,-1.3948555,"('inactive', 'active')",0.09956677,0.069358885,-0.62015,-0.6627483,-0.0425983
67,0.951031,0.8833207,"('doubtful', 'determined')",-0.293196,-0.27873206,0.3289175,0.3022943,-0.0266232
68,-0.21037547,-0.27407426,"('dependent', 'independent')",-0.64083123,-0.5962896,-0.4256034,-0.4351819,-0.0095785
69,-0.6806577,-0.6766966,"('lazy', 'industrious')",-0.5437972,-0.50895137,-0.6122274,-0.592824,0.0194034
70,1.1020479,1.247049,"('lethargic', 'energetic')",0.64477307,0.78575355,0.8734105,1.0164013,0.1429908
71,0.8235883,0.7749205,"('diffident', 'self-confident')",0.5324124,0.49676523,0.6780003,0.6358429,-0.0421574
72,-0.73780215,-0.60917294,"('unambitious', 'ambitious')",-1.2619834,-1.213947,-0.9998928,-0.91156,0.0883328
73,0.43924728,0.32480752,"('helpless', 'self-reliant')",-3.0753975,-3.0831637,-1.3180751,-1.379178,-0.0611029
74,1.043471,1.1282924,"('undedicated', 'dedicated')",0.08106546,0.07542325,0.5622682,0.6018578,0.0395896
75,-1.0498098,-0.9497954,"('meek', 'impulsive')",-0.39329425,-0.2947943,-0.721552,-0.6222948,0.0992572
76,0.940699,1.0686146,"('anxious', 'daring')",0.14967118,0.30303907,0.5451851,0.6858268,0.1406417
77,0.006132922,0.016180843,"('unmotivated', 'motivated')",-0.9845977,-0.95048165,-0.4892324,-0.4671504,0.022082
78,-0.49431217,-0.29263106,"('nonresilient', 'resilient')",0.07408136,0.15045454,-0.2101154,-0.0710883,0.1390271
79,-1.2651043,-1.3053569,"('wavering', 'unwavering')",-0.09384541,-0.08275304,-0.6794748,-0.694055,-0.0145802
80,0.5214642,0.46272084,"('dominated', 'dominating')",-1.4188715,-1.3599057,-0.4487036,-0.4485924,0.0001112
81,1.2617718,1.2198756,"('submissive', 'aggressive')",-0.6473572,-0.5620155,0.3072073,0.3289301,0.0217228
82,0.17714882,0.2675016,"('poor', 'rich')",6.15727,6.289626,3.1672094,3.278564,0.1113546
83,0.21607894,0.15308641,"('powerless', 'powerful')",-0.7314188,-0.8066459,-0.2576699,-0.3267797,-0.0691098
84,0.4535213,0.31621063,"('inferior', 'superior')",0.74464935,0.6829032,0.5990853,0.4995569,-0.0995284
85,-0.15571135,-0.17017564,"('insignificant', 'prestigious')",0.82094145,0.8247827,0.332615,0.3273035,-0.0053115
86,-0.2800926,-0.30351007,"('uninfluential', 'influential')",-0.1689074,-0.29478863,-0.2245,-0.2991493,-0.0746493
87,0.4167512,0.3106163,"('unsuccessful', 'successful')",0.68862724,0.7462622,0.5526892,0.5284393,-0.0242499
88,0.8550515,0.754114,"('low', 'eminent')",0.9635833,0.95050234,0.9093174,0.8523082,-0.0570092
